Frame#,Time,C7_X,C7_Y,C7_Z,CLAV_X,CLAV_Y,CLAV_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LBHD_X,LBHD_Y,LBHD_Z,LELB_X,LELB_Y,LELB_Z,LFHD_X,LFHD_Y,LFHD_Z,LFIN_X,LFIN_Y,LFIN_Z,LFRM_X,LFRM_Y,LFRM_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTHI_X,LTHI_Y,LTHI_Z,LTIB_X,LTIB_Y,LTIB_Z,LTOE_X,LTOE_Y,LTOE_Z,LUPA_X,LUPA_Y,LUPA_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RASI_X,RASI_Y,RASI_Z,RBAK_X,RBAK_Y,RBAK_Z,RBHD_X,RBHD_Y,RBHD_Z,RELB_X,RELB_Y,RELB_Z,RFHD_X,RFHD_Y,RFHD_Z,RFIN_X,RFIN_Y,RFIN_Z,RFRM_X,RFRM_Y,RFRM_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTHI_X,RTHI_Y,RTHI_Z,RTIB_X,RTIB_Y,RTIB_Z,RTOE_X,RTOE_Y,RTOE_Z,RUPA_X,RUPA_Y,RUPA_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z,T10_X,T10_Y,T10_Z
96,0.949125,-0.146333,1.4486,-0.0471888,-0.303772,1.36756,-0.0110846,-0.368805,0.112851,0.114625,-0.222899,0.987326,0.127152,-0.226433,1.58939,0.0609176,-0.107793,1.08271,0.240604,-0.345987,1.64446,0.0509672,-0.0295546,0.755497,0.262783,-0.0417666,0.943805,0.244017,-0.308731,0.0807506,0.0492159,-0.427772,0.514101,0.138434,-0.0901817,0.991482,-0.00145376,-0.177684,1.41995,0.138357,-0.354897,0.691825,0.159358,-0.375607,0.265124,0.142397,-0.543972,0.0886116,0.0792287,-0.156135,1.25754,0.230946,-0.0715354,0.836155,0.210259,-0.0241237,0.856645,0.261891,-0.013245,0.098605,-0.114652,-0.243803,0.969294,-0.185971,-0.124722,1.31869,-0.181443,-0.228195,1.58977,-0.0881197,-0.381869,1.11352,-0.272234,-0.343827,1.63554,-0.0784404,-0.630182,0.907109,-0.148701,-0.434659,1.04259,-0.253216,0.0613562,0.0644797,-0.0530896,-0.144933,0.482905,-0.147203,-0.0962067,0.989045,-0.0636358,-0.257743,1.4354,-0.1976,-0.246827,0.797265,-0.201053,-0.072868,0.374879,-0.165896,-0.175943,0.0610315,-0.067881,-0.353181,1.20753,-0.263046,-0.53903,0.974185,-0.130507,-0.541882,0.928484,-0.188699,-0.337776,1.21065,-0.00405394,-0.0863466,1.22258,-0.0648094
97,0.959116,-0.146322,1.44552,-0.0469077,-0.303667,1.36379,-0.0098574,-0.394645,0.107994,0.117097,-0.221375,0.983557,0.128114,-0.226062,1.58598,0.0621712,-0.101408,1.08055,0.241619,-0.345568,1.64129,0.0527113,-0.0162215,0.755025,0.263883,-0.0329205,0.943033,0.245189,-0.336016,0.0719182,0.0524963,-0.425812,0.510938,0.137767,-0.0889434,0.988439,-0.00122797,-0.17605,1.41606,0.138715,-0.352125,0.687311,0.159506,-0.391022,0.260452,0.143516,-0.570789,0.0939984,0.0804368,-0.152125,1.25448,0.231316,-0.0603974,0.834819,0.211802,-0.0133959,0.856334,0.263471,-0.000900154,0.0990498,-0.114505,-0.24324,0.966008,-0.185487,-0.125356,1.31522,-0.181136,-0.228291,1.58666,-0.0869114,-0.386469,1.11192,-0.271211,-0.34388,1.6326,-0.0767103,-0.63867,0.914548,-0.141782,-0.440861,1.04266,-0.250939,0.0740399,0.0647071,-0.05319,-0.138515,0.48138,-0.147105,-0.0953199,0.986424,-0.0635257,-0.258738,1.43212,-0.196743,-0.244421,0.794539,-0.200972,-0.0646946,0.374154,-0.165665,-0.163314,0.0607585,-0.0679007,-0.356179,1.20534,-0.262146,-0.545226,0.978681,-0.12625,-0.550265,0.932468,-0.183413,-0.336948,1.20613,-0.00236791,-0.0854748,1.21918,-0.0650661
98,0.969107,-0.146481,1.4424,-0.046483,-0.303701,1.35998,-0.00856367,-0.419886,0.105198,0.119638,-0.220048,0.979534,0.129129,-0.225775,1.58255,0.0634773,-0.0953284,1.07834,0.242672,-0.345242,1.63808,0.0545267,-0.00387557,0.754517,0.265061,-0.0246113,0.942121,0.246334,-0.362831,0.0648802,0.0560418,-0.423527,0.507425,0.137102,-0.0878898,0.985425,-0.000764047,-0.174524,1.41216,0.139192,-0.348933,0.682279,0.159822,-0.406294,0.256924,0.144898,-0.596402,0.100786,0.0809203,-0.148206,1.2514,0.231724,-0.0501021,0.833436,0.213448,-0.00341797,0.855906,0.265039,0.0113833,0.0995918,-0.11437,-0.242781,0.962767,-0.184946,-0.125986,1.31167,-0.180661,-0.228525,1.58351,-0.0855672,-0.390865,1.11007,-0.270077,-0.344012,1.62964,-0.0749415,-0.646399,0.921397,-0.135278,-0.446595,1.0424,-0.24857,0.0868776,0.0651855,-0.0531536,-0.132581,0.479881,-0.146979,-0.0946557,0.983886,-0.0632397,-0.259787,1.42873,-0.19585,-0.242552,0.791745,-0.200551,-0.0569794,0.373487,-0.165672,-0.150679,0.0605336,-0.0680116,-0.358977,1.2029,-0.26116,-0.550779,0.982607,-0.12201,-0.557986,0.935973,-0.17839,-0.336052,1.20141,-0.000422647,-0.0848274,1.21558,-0.0651177
99,0.979098,-0.146857,1.43928,-0.0459104,-0.303848,1.35618,-0.00719635,-0.443966,0.104278,0.122105,-0.219023,0.975348,0.130127,-0.225587,1.57911,0.064857,-0.0895849,1.07617,0.243742,-0.344973,1.63483,0.0564025,0.00743871,0.754021,0.266462,-0.0169076,0.941119,0.247458,-0.388483,0.0595098,0.0598387,-0.421481,0.503739,0.136469,-0.0871971,0.982452,-0.000132518,-0.173148,1.40828,0.139797,-0.345384,0.676861,0.160336,-0.421004,0.254663,0.146278,-0.6201,0.10945,0.0804839,-0.14437,1.24839,0.232293,-0.0407339,0.832001,0.215138,0.00575209,0.855491,0.266563,0.0237017,0.100232,-0.114116,-0.242481,0.959572,-0.184322,-0.12683,1.30805,-0.179954,-0.228856,1.5803,-0.0840998,-0.394985,1.10801,-0.268792,-0.3442,1.62662,-0.0730737,-0.653389,0.927575,-0.129233,-0.451758,1.04186,-0.246056,0.0995294,0.0656122,-0.0531008,-0.126805,0.478316,-0.146865,-0.0938551,0.981461,-0.0627113,-0.260911,1.4253,-0.194847,-0.241205,0.788779,-0.199842,-0.0494173,0.372944,-0.165682,-0.13788,0.0604946,-0.0681165,-0.361607,1.20027,-0.260009,-0.555907,0.986091,-0.117919,-0.565062,0.939016,-0.173615,-0.335145,1.19677,0.00175257,-0.0844136,1.21191,-0.0649811
100,0.989088,-0.147397,1.43613,-0.0451805,-0.304081,1.35249,-0.00571323,-0.466405,0.104739,0.124209,-0.218328,0.971146,0.131107,-0.225495,1.57565,0.0663922,-0.0842435,1.07408,0.244834,-0.3448,1.63159,0.0583509,0.017699,0.753488,0.267939,-0.00981249,0.940075,0.248524,-0.412761,0.0554008,0.0637336,-0.420049,0.500195,0.135649,-0.0868957,0.9795,0.000632497,-0.171972,1.40449,0.140518,-0.341599,0.671205,0.161134,-0.434594,0.253576,0.147503,-0.641151,0.120025,0.0791818,-0.140655,1.24554,0.233038,-0.0322997,0.830526,0.2169,0.0141308,0.854985,0.267965,0.0360635,0.101011,-0.113706,-0.242342,0.956502,-0.183664,-0.127587,1.30459,-0.17912,-0.229257,1.57699,-0.0825039,-0.398768,1.10582,-0.267343,-0.344431,1.62354,-0.0711247,-0.65963,0.933013,-0.123666,-0.456553,1.04109,-0.2436,0.112063,0.0661463,-0.0529188,-0.121121,0.476702,-0.146778,-0.0933831,0.979081,-0.061996,-0.262158,1.42189,-0.19369,-0.240227,0.785687,-0.198955,-0.0419022,0.372532,-0.165661,-0.125049,0.0604209,-0.0681483,-0.364063,1.19756,-0.2587,-0.56059,0.989083,-0.114012,-0.57144,0.941566,-0.169008,-0.334281,1.19241,0.00407262,-0.0842481,1.20831,-0.0647069
101,0.999079,-0.148036,1.433,-0.0443313,-0.304389,1.34894,-0.00411274,-0.486871,0.105854,0.126153,-0.217945,0.967059,0.132139,-0.225533,1.57218,0.0680865,-0.0793513,1.07206,0.245954,-0.344747,1.62841,0.0603686,0.0268947,0.752908,0.269494,-0.00336364,0.938988,0.249521,-0.435373,0.0522393,0.0674613,-0.419347,0.497323,0.134765,-0.0867038,0.976646,0.00145754,-0.170979,1.40083,0.141347,-0.337758,0.665518,0.16241,-0.446654,0.253327,0.148744,-0.659129,0.131823,0.0772986,-0.137313,1.24272,0.233111,-0.0248003,0.829017,0.218718,0.0217025,0.854414,0.269249,0.048307,0.101903,-0.113635,-0.242406,0.953431,-0.182955,-0.128508,1.30127,-0.178152,-0.22968,1.57368,-0.0808201,-0.402205,1.10353,-0.265733,-0.344697,1.62044,-0.0691301,-0.665127,0.937649,-0.11856,-0.46095,1.04007,-0.241225,0.124652,0.066986,-0.0528036,-0.115646,0.475132,-0.146747,-0.093438,0.976575,-0.0611328,-0.263585,1.41855,-0.192342,-0.23941,0.782534,-0.198039,-0.0345333,0.372209,-0.165683,-0.112247,0.0603214,-0.0680985,-0.366356,1.19479,-0.257198,-0.56482,0.991517,-0.110308,-0.577084,0.943541,-0.164659,-0.333538,1.18849,0.00642831,-0.0843509,1.20488,-0.0642821
102,1.00907,-0.148732,1.42993,-0.0433215,-0.304707,1.34554,-0.00236043,-0.505449,0.107116,0.127989,-0.217912,0.963188,0.133314,-0.225708,1.56876,0.0698545,-0.0749368,1.0701,0.247089,-0.344809,1.62532,0.0624449,0.035011,0.752284,0.271143,0.00240525,0.93784,0.250459,-0.455802,0.0501142,0.0710105,-0.41908,0.495225,0.134079,-0.0866563,0.973827,0.00233051,-0.170176,1.39732,0.142296,-0.334245,0.659996,0.16426,-0.457062,0.253501,0.150191,-0.674089,0.143798,0.0751593,-0.134232,1.24012,0.233547,-0.0182663,0.827492,0.220632,0.0286078,0.853758,0.2704,0.0604157,0.102966,-0.113949,-0.242701,0.950323,-0.182128,-0.129632,1.29812,-0.177092,-0.230199,1.57038,-0.0790204,-0.40526,1.10114,-0.263998,-0.345021,1.61742,-0.0670824,-0.669976,0.941457,-0.113904,-0.464901,1.0388,-0.238889,0.137191,0.0682894,-0.0530004,-0.110533,0.473636,-0.14677,-0.0935928,0.973986,-0.0601948,-0.265148,1.41529,-0.190774,-0.238649,0.779409,-0.197277,-0.0275163,0.37192,-0.165785,-0.0995344,0.0600972,-0.0680963,-0.36851,1.19199,-0.255476,-0.568568,0.993327,-0.106899,-0.582059,0.944913,-0.1606,-0.332961,1.18503,0.00869942,-0.0846966,1.20167,-0.0636089
103,1.01906,-0.149465,1.42694,-0.0421208,-0.305078,1.3423,-0.000404374,-0.521679,0.108733,0.129708,-0.218152,0.959644,0.134591,-0.226009,1.56546,0.071782,-0.0709906,1.06821,0.248241,-0.344967,1.62236,0.0645937,0.0420114,0.751564,0.272849,0.00748373,0.936664,0.251378,-0.473551,0.0489026,0.0743307,-0.418793,0.493496,0.133808,-0.0867528,0.97095,0.00323877,-0.169567,1.394,0.143396,-0.331634,0.654955,0.166593,-0.465756,0.253796,0.151848,-0.686283,0.154731,0.0729214,-0.13153,1.2377,0.234289,-0.0127206,0.825922,0.222582,0.0348181,0.852977,0.271421,0.0721528,0.104492,-0.114603,-0.243183,0.947249,-0.181156,-0.130876,1.29524,-0.175958,-0.230692,1.56712,-0.0771424,-0.407898,1.09865,-0.262109,-0.345413,1.61449,-0.064944,-0.674166,0.94435,-0.109705,-0.468251,1.03728,-0.236438,0.149529,0.0700842,-0.0534773,-0.105801,0.472154,-0.146803,-0.0938431,0.971282,-0.0592462,-0.266813,1.41218,-0.189025,-0.237775,0.776449,-0.196694,-0.0209662,0.371707,-0.165981,-0.0868328,0.0598474,-0.0682177,-0.37055,1.18916,-0.253567,-0.571855,0.994509,-0.103707,-0.586283,0.945682,-0.15672,-0.332681,1.18185,0.0107667,-0.085291,1.19867,-0.0627172
104,1.02905,-0.150283,1.42403,-0.0407753,-0.305553,1.33921,0.00178516,-0.535191,0.110478,0.131163,-0.218607,0.956518,0.135894,-0.226441,1.56232,0.073799,-0.0675201,1.06641,0.249416,-0.345239,1.61956,0.0668228,0.047904,0.750744,0.27462,0.0118577,0.935434,0.252274,-0.488163,0.0482085,0.0772165,-0.418544,0.491753,0.133907,-0.0870107,0.967998,0.00411109,-0.16916,1.39086,0.144653,-0.33049,0.650837,0.168753,-0.472735,0.254007,0.153502,-0.695838,0.16368,0.0706777,-0.129148,1.23539,0.235149,-0.00810471,0.824297,0.224567,0.0400526,0.851974,0.272448,0.0836553,0.106336,-0.115379,-0.243684,0.944462,-0.180097,-0.132243,1.29256,-0.174769,-0.231323,1.56401,-0.075085,-0.410139,1.0961,-0.260083,-0.345901,1.6117,-0.062714,-0.677702,0.946305,-0.105961,-0.471013,1.03552,-0.233921,0.161583,0.0723125,-0.0540942,-0.101459,0.470728,-0.146866,-0.0943144,0.968418,-0.0582941,-0.268514,1.40923,-0.187103,-0.236735,0.773743,-0.196216,-0.0149144,0.371682,-0.166315,-0.0740968,0.0596377,-0.0684553,-0.37243,1.18634,-0.251461,-0.574672,0.995017,-0.10051,-0.589961,0.945799,-0.153253,-0.332766,1.17876,0.0126062,-0.0861152,1.19594,-0.0620074
105,1.03904,-0.151175,1.42124,-0.0393234,-0.306154,1.33627,0.00411908,-0.545455,0.111631,0.132188,-0.219295,0.953815,0.137215,-0.226985,1.55932,0.0758872,-0.0645309,1.06466,0.250575,-0.345639,1.61689,0.0691106,0.052675,0.749805,0.27645,0.0155215,0.934108,0.253173,-0.499426,0.0472149,0.0794165,-0.41886,0.490031,0.134274,-0.0875444,0.964973,0.00501413,-0.168953,1.38791,0.146052,-0.331217,0.648,0.170011,-0.47799,0.253721,0.154785,-0.702631,0.169923,0.0686689,-0.127273,1.23318,0.236062,-0.00442676,0.822636,0.226566,0.044332,0.850709,0.273476,0.0949633,0.108437,-0.116289,-0.244332,0.941881,-0.178964,-0.133835,1.28999,-0.17352,-0.232092,1.56107,-0.0728531,-0.411995,1.09352,-0.257916,-0.34645,1.60905,-0.0604207,-0.680575,0.947285,-0.102638,-0.473266,1.0335,-0.2314,0.173733,0.0753218,-0.0547987,-0.0974842,0.469478,-0.147019,-0.0950712,0.965432,-0.0573352,-0.270248,1.40646,-0.185049,-0.236027,0.77123,-0.195843,-0.0092771,0.37188,-0.166773,-0.0612521,0.0594481,-0.0687194,-0.374164,1.18358,-0.249177,-0.577023,0.99489,-0.0975146,-0.592845,0.94531,-0.149934,-0.333182,1.17567,0.0142416,-0.0871992,1.19331,-0.0610991
106,1.04903,-0.152116,1.41863,-0.0377979,-0.306899,1.33351,0.00646112,-0.552012,0.111444,0.132841,-0.220144,0.95155,0.138526,-0.227613,1.55653,0.0781016,-0.0620518,1.06296,0.251758,-0.346159,1.61434,0.0714603,0.0563372,0.748736,0.278279,0.0184598,0.932645,0.254056,-0.506728,0.0454366,0.0808507,-0.420398,0.488509,0.134872,-0.0883736,0.961976,0.0060382,-0.168935,1.38516,0.147566,-0.333662,0.646425,0.170335,-0.48174,0.25275,0.155719,-0.706493,0.173077,0.0672411,-0.125801,1.23111,0.237295,-0.00173162,0.82091,0.228555,0.0478507,0.849435,0.274344,0.106068,0.110859,-0.117432,-0.245484,0.93912,-0.177744,-0.135396,1.28763,-0.172307,-0.23283,1.55836,-0.0706556,-0.413489,1.09096,-0.255641,-0.347083,1.60657,-0.0580805,-0.682811,0.947274,-0.099719,-0.475028,1.03129,-0.228888,0.185682,0.0788756,-0.0556927,-0.093849,0.468441,-0.147298,-0.0960709,0.962435,-0.0563471,-0.271988,1.4039,-0.182877,-0.23564,0.768884,-0.195367,-0.00393312,0.372309,-0.167228,-0.048217,0.0592204,-0.0690055,-0.375741,1.18093,-0.246747,-0.578916,0.994119,-0.0947341,-0.594941,0.944196,-0.146766,-0.333836,1.17265,0.0157946,-0.0885323,1.19076,-0.0599725
107,1.05902,-0.153142,1.41622,-0.0362,-0.307804,1.33095,0.00877389,-0.554814,0.109731,0.133234,-0.221123,0.94969,0.139819,-0.228325,1.55395,0.0804442,-0.0600633,1.06129,0.252959,-0.346779,1.612,0.0739048,0.0589086,0.74752,0.280065,0.0206865,0.931063,0.254957,-0.509476,0.0433257,0.0815983,-0.423325,0.487325,0.135648,-0.0894787,0.959108,0.00721221,-0.169111,1.38262,0.149175,-0.337307,0.64579,0.170385,-0.484361,0.251165,0.156463,-0.707502,0.17326,0.0665127,-0.124986,1.22905,0.238475,-1.42394e-05,0.819015,0.230657,0.0504644,0.847941,0.275167,0.11695,0.113585,-0.118735,-0.246784,0.936618,-0.176416,-0.136981,1.28551,-0.171097,-0.233625,1.5559,-0.0683876,-0.414632,1.08842,-0.253265,-0.347811,1.60429,-0.0556649,-0.684452,0.94625,-0.0971797,-0.476298,1.02889,-0.226367,0.197341,0.0828591,-0.0567725,-0.0904997,0.46761,-0.147677,-0.09731,0.959523,-0.0552447,-0.273751,1.40156,-0.180611,-0.235333,0.766711,-0.19459,0.00124526,0.372995,-0.167602,-0.0350463,0.0589451,-0.0693302,-0.377142,1.17839,-0.244204,-0.580388,0.992725,-0.0921292,-0.596381,0.94245,-0.143842,-0.334597,1.16988,0.0174045,-0.0901457,1.18832,-0.05868
108,1.06901,-0.15422,1.414,-0.0345271,-0.308829,1.32865,0.0111068,-0.553979,0.106844,0.133493,-0.222306,0.948185,0.141225,-0.229096,1.55163,0.0828441,-0.0585465,1.05964,0.254188,-0.347486,1.60987,0.0764028,0.060443,0.746108,0.28181,0.0221862,0.929341,0.255878,-0.507091,0.0423704,0.0818521,-0.42728,0.486377,0.136579,-0.0909267,0.956429,0.00854058,-0.169478,1.38028,0.150911,-0.341885,0.645899,0.170762,-0.485954,0.249026,0.157026,-0.706174,0.169854,0.066332,-0.124778,1.22697,0.239855,0.000774157,0.817077,0.232746,0.0522223,0.846274,0.275936,0.127532,0.116581,-0.120098,-0.248326,0.934083,-0.174957,-0.138696,1.28361,-0.169788,-0.234493,1.55371,-0.0660246,-0.415442,1.08594,-0.250789,-0.348611,1.60225,-0.0531571,-0.685467,0.944202,-0.0950062,-0.477089,1.02636,-0.223871,0.208661,0.0873346,-0.0579527,-0.0874399,0.466956,-0.148063,-0.0988274,0.956736,-0.0539065,-0.275567,1.39947,-0.178269,-0.235344,0.764645,-0.193615,0.00603689,0.373872,-0.168022,-0.021742,0.0586094,-0.0696669,-0.378372,1.17597,-0.24155,-0.581418,0.990671,-0.0896937,-0.597212,0.94007,-0.14122,-0.33547,1.16755,0.0192298,-0.092016,1.18602,-0.0572561
109,1.07901,-0.155309,1.41199,-0.0327611,-0.309903,1.32666,0.0135005,-0.549417,0.103237,0.133643,-0.223907,0.946958,0.142806,-0.229942,1.54957,0.0852881,-0.0574908,1.05801,0.255479,-0.348273,1.60794,0.0789211,0.0609924,0.744414,0.283594,0.0229897,0.927479,0.256812,-0.49994,0.043229,0.0816232,-0.431922,0.485385,0.137586,-0.0927376,0.95401,0.0100844,-0.170031,1.37812,0.152783,-0.347311,0.646544,0.171587,-0.486252,0.246294,0.1574,-0.703393,0.161928,0.0663445,-0.124963,1.22491,0.241641,0.000643022,0.81496,0.235032,0.0531449,0.844417,0.276668,0.137753,0.119805,-0.121456,-0.249873,0.931827,-0.173398,-0.140554,1.28191,-0.168339,-0.235404,1.55178,-0.063562,-0.415944,1.08351,-0.248256,-0.349472,1.60046,-0.0505832,-0.685842,0.941166,-0.0931767,-0.477433,1.02371,-0.221436,0.219723,0.0924133,-0.0590963,-0.0848793,0.466396,-0.148381,-0.100613,0.954171,-0.052303,-0.277409,1.39759,-0.175848,-0.235549,0.762639,-0.192414,0.0103291,0.374855,-0.168441,-0.00839465,0.058236,-0.0699441,-0.379455,1.1737,-0.238805,-0.58197,0.987972,-0.0874146,-0.597367,0.93707,-0.138852,-0.336526,1.16573,0.0213441,-0.0941186,1.18386,-0.0556889
110,1.089,-0.156398,1.41013,-0.0308613,-0.310999,1.32503,0.0159366,-0.542232,0.0991675,0.133687,-0.226063,0.94603,0.144543,-0.230843,1.54777,0.0877887,-0.0569645,1.0564,0.256798,-0.349134,1.60622,0.0814826,0.0605356,0.74251,0.285373,0.0231023,0.925485,0.25776,-0.490516,0.0445729,0.0809145,-0.437004,0.484177,0.138585,-0.0948534,0.951957,0.0119422,-0.170727,1.37614,0.154803,-0.353365,0.647372,0.172683,-0.48491,0.243021,0.157552,-0.700119,0.150516,0.0664643,-0.125624,1.22288,0.243582,-0.000394442,0.812787,0.237319,0.0532706,0.84236,0.277352,0.147412,0.12351,-0.122787,-0.251321,0.929942,-0.171715,-0.142497,1.28039,-0.166746,-0.236342,1.55013,-0.0610631,-0.416148,1.08117,-0.245697,-0.350379,1.59886,-0.0480009,-0.685592,0.93716,-0.0916877,-0.477327,1.02093,-0.219055,0.230304,0.098013,-0.0602456,-0.0830292,0.465792,-0.148558,-0.102652,0.951988,-0.0504687,-0.279245,1.39592,-0.173351,-0.235996,0.760685,-0.191062,0.0140754,0.37589,-0.168699,0.0048406,0.0580188,-0.0701719,-0.380387,1.17159,-0.235989,-0.58203,0.984622,-0.0852443,-0.596778,0.933524,-0.136657,-0.337778,1.16435,0.0237346,-0.0964296,1.18185,-0.0539884
111,1.09899,-0.157526,1.40841,-0.0288035,-0.312194,1.32378,0.0183857,-0.53472,0.0958613,0.133797,-0.228939,0.945461,0.146412,-0.231768,1.54626,0.0903315,-0.0569713,1.05483,0.258183,-0.350044,1.60474,0.0840882,0.0588777,0.74022,0.287427,0.0225125,0.923401,0.258749,-0.481076,0.0459697,0.0801702,-0.442252,0.482831,0.139535,-0.0972622,0.950351,0.0141869,-0.171518,1.37431,0.156914,-0.359705,0.648203,0.174021,-0.482176,0.239637,0.157455,-0.696542,0.138408,0.0668832,-0.126495,1.22101,0.245821,-0.00231863,0.810586,0.239585,0.0526107,0.840129,0.277985,0.156603,0.12749,-0.124056,-0.252983,0.928096,-0.170022,-0.144449,1.27903,-0.164983,-0.237271,1.54877,-0.05855,-0.416028,1.07895,-0.243128,-0.351305,1.59752,-0.0454381,-0.684665,0.932221,-0.090516,-0.47675,1.01803,-0.216716,0.240374,0.104246,-0.061256,-0.0819711,0.465043,-0.148532,-0.104934,0.950296,-0.048316,-0.281032,1.39448,-0.170803,-0.236802,0.758847,-0.189662,0.0171896,0.376967,-0.168789,0.0177525,0.0580028,-0.0704315,-0.381151,1.16969,-0.233134,-0.581633,0.980679,-0.0833674,-0.595466,0.92945,-0.134718,-0.339249,1.16326,0.0263611,-0.0989215,1.17996,-0.0521871
112,1.10898,-0.158657,1.40692,-0.0265936,-0.313541,1.32288,0.0208678,-0.527701,0.0936597,0.134075,-0.232549,0.94526,0.148341,-0.232753,1.54509,0.0929309,-0.0575262,1.05327,0.259679,-0.351024,1.60354,0.08669,0.0562317,0.737921,0.289428,0.0211798,0.92121,0.259727,-0.472304,0.047823,0.0797069,-0.44729,0.481734,0.140642,-0.099932,0.949278,0.0168903,-0.172408,1.37266,0.159083,-0.365931,0.64896,0.175398,-0.479443,0.237082,0.157386,-0.692246,0.127396,0.0676114,-0.127667,1.2193,0.247912,-0.00510672,0.80837,0.241839,0.0510133,0.837771,0.278657,0.165205,0.131754,-0.125265,-0.25493,0.92636,-0.168308,-0.146338,1.27782,-0.163043,-0.238186,1.54776,-0.0559949,-0.415606,1.07689,-0.240546,-0.352254,1.59648,-0.04288,-0.683018,0.926404,-0.0896777,-0.475675,1.01509,-0.214432,0.249692,0.111095,-0.0621151,-0.0817264,0.464211,-0.14834,-0.107457,0.949156,-0.0457181,-0.282694,1.3933,-0.168232,-0.237872,0.757305,-0.188178,0.0195445,0.378165,-0.168768,0.0306773,0.0578667,-0.0706553,-0.381709,1.16803,-0.230269,-0.580782,0.976172,-0.081887,-0.593684,0.924816,-0.133394,-0.341031,1.16241,0.0291526,-0.101574,1.17817,-0.0502796
113,1.11897,-0.159756,1.40574,-0.0242621,-0.31509,1.32234,0.0233239,-0.520772,0.0917489,0.134362,-0.236758,0.945361,0.150259,-0.233788,1.54433,0.0955503,-0.058675,1.05178,0.261221,-0.352065,1.60276,0.0892634,0.0526339,0.735623,0.291347,0.0191447,0.918971,0.260719,-0.463373,0.0500312,0.0796316,-0.451797,0.481483,0.142337,-0.102787,0.948772,0.0201051,-0.17339,1.37125,0.161331,-0.371622,0.649724,0.176637,-0.477976,0.235842,0.157863,-0.686924,0.117353,0.0683753,-0.129143,1.21776,0.249966,-0.00882098,0.806276,0.244066,0.0484396,0.835312,0.279383,0.172895,0.136405,-0.126495,-0.257065,0.924843,-0.166609,-0.148092,1.27682,-0.160903,-0.239101,1.54713,-0.0534006,-0.414899,1.07504,-0.237982,-0.353224,1.59581,-0.0403127,-0.680646,0.919777,-0.0891874,-0.474162,1.01222,-0.21236,0.258278,0.118893,-0.0627712,-0.0824193,0.463362,-0.148069,-0.11015,0.948569,-0.0426822,-0.28416,1.39249,-0.165725,-0.239291,0.75611,-0.186576,0.0209982,0.379477,-0.168712,0.0440053,0.0572574,-0.070664,-0.382024,1.16662,-0.227449,-0.579441,0.971156,-0.080734,-0.591122,0.919815,-0.132325,-0.343175,1.16181,0.0320195,-0.104389,1.17653,-0.0482426
114,1.12896,-0.160867,1.40498,-0.0217744,-0.316807,1.32216,0.0257372,-0.513338,0.09024,0.134868,-0.241278,0.945727,0.152058,-0.234871,1.54399,0.0982056,-0.0604312,1.05037,0.262767,-0.353115,1.60243,0.091823,0.0480318,0.733322,0.293274,0.0163529,0.916715,0.261729,-0.453929,0.0521876,0.0798794,-0.455942,0.482443,0.14446,-0.105763,0.948814,0.0236222,-0.174488,1.37013,0.163674,-0.376382,0.650633,0.177794,-0.477273,0.235527,0.158934,-0.680713,0.107861,0.0690031,-0.130964,1.21643,0.251849,-0.0133443,0.804187,0.246302,0.0449986,0.832764,0.280044,0.179433,0.141356,-0.127784,-0.259205,0.923685,-0.164948,-0.149583,1.27609,-0.158501,-0.240023,1.54689,-0.0507766,-0.413854,1.07342,-0.235433,-0.354134,1.59557,-0.037736,-0.677483,0.912401,-0.0890601,-0.472067,1.00943,-0.210345,0.265899,0.127692,-0.0633366,-0.084255,0.462481,-0.147809,-0.112916,0.948427,-0.0394034,-0.285388,1.39213,-0.163338,-0.24118,0.755294,-0.18485,0.0215119,0.380892,-0.16847,0.0572063,0.0566368,-0.070699,-0.382062,1.16549,-0.224719,-0.577269,0.965526,-0.0795556,-0.587721,0.914448,-0.131546,-0.345688,1.16156,0.0348775,-0.107338,1.17509,-0.0460684
