Frame#,Time,C7_X,C7_Y,C7_Z,CLAV_X,CLAV_Y,CLAV_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LBHD_X,LBHD_Y,LBHD_Z,LELB_X,LELB_Y,LELB_Z,LFHD_X,LFHD_Y,LFHD_Z,LFIN_X,LFIN_Y,LFIN_Z,LFRM_X,LFRM_Y,LFRM_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTHI_X,LTHI_Y,LTHI_Z,LTIB_X,LTIB_Y,LTIB_Z,LTOE_X,LTOE_Y,LTOE_Z,LUPA_X,LUPA_Y,LUPA_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RBAK_X,RBAK_Y,RBAK_Z,RBHD_X,RBHD_Y,RBHD_Z,RELB_X,RELB_Y,RELB_Z,RFHD_X,RFHD_Y,RFHD_Z,RFIN_X,RFIN_Y,RFIN_Z,RFRM_X,RFRM_Y,RFRM_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTHI_X,RTHI_Y,RTHI_Z,RTIB_X,RTIB_Y,RTIB_Z,RTOE_X,RTOE_Y,RTOE_Z,RUPA_X,RUPA_Y,RUPA_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z,T10_X,T10_Y,T10_Z
211,2.09811,-0.100003,1.43766,0.021404,-0.260071,1.35426,0.0050309,0.148004,0.1277,0.125898,-0.191633,0.963966,0.177886,-0.223225,1.58154,0.0889467,-0.283693,1.07447,0.287544,-0.344059,1.61319,0.0457066,-0.448269,0.786847,0.248439,-0.323061,0.920475,0.274724,0.229513,0.115182,0.0672895,-0.0919863,0.45463,0.162557,-0.0558931,0.981446,0.0419414,-0.192848,1.41766,0.187457,-0.139722,0.639811,0.18891,0.0702517,0.262557,0.159617,0.00663721,0.0633709,0.0578496,-0.252091,1.25598,0.270446,-0.398357,0.866432,0.205044,-0.371016,0.844305,0.26858,-0.378447,0.0944396,-0.10089,-0.0308014,1.29865,-0.0854262,-0.187044,1.57854,-0.0566817,-0.11027,1.06792,-0.245055,-0.30707,1.60245,-0.0780291,-0.15242,0.723195,-0.276375,-0.105415,0.979257,-0.253938,-0.306756,0.0572855,-0.0386377,-0.349648,0.49919,-0.113414,-0.0552869,0.974144,-0.0216943,-0.156048,1.40974,-0.159164,-0.265995,0.811282,-0.160928,-0.337349,0.36948,-0.141622,-0.540891,0.0709521,-0.0431468,-0.136119,1.16383,-0.235597,-0.168323,0.820266,-0.218717,-0.111106,0.81118,-0.263752,-0.293367,1.1959,0.0120603,-0.045874,1.20756,0.0394527
212,2.10811,-0.100822,1.43786,0.0191138,-0.261256,1.35488,0.00372021,0.150878,0.132268,0.126798,-0.193491,0.964176,0.176077,-0.223647,1.58212,0.0874175,-0.279806,1.07384,0.285684,-0.344481,1.61407,0.0444787,-0.437845,0.782154,0.248968,-0.315806,0.919067,0.273856,0.232742,0.122482,0.0680676,-0.0968903,0.454271,0.163435,-0.0583512,0.981549,0.0396372,-0.192827,1.41815,0.185829,-0.143664,0.639946,0.188204,0.0704179,0.265923,0.159965,0.0143141,0.0631467,0.0578591,-0.25056,1.25589,0.269111,-0.390155,0.862745,0.204869,-0.361986,0.84169,0.268486,-0.37217,0.0941831,-0.100979,-0.0327783,1.29852,-0.0883099,-0.187765,1.57903,-0.0583074,-0.114712,1.0677,-0.246942,-0.307774,1.60326,-0.0793808,-0.159068,0.72324,-0.277382,-0.110452,0.978961,-0.255624,-0.299413,0.0580151,-0.038643,-0.352695,0.49946,-0.114008,-0.0582029,0.97441,-0.024039,-0.158007,1.40997,-0.161106,-0.269168,0.811444,-0.161393,-0.339009,0.369325,-0.14236,-0.535025,0.0677376,-0.04356,-0.139877,1.16375,-0.237529,-0.173978,0.820431,-0.21975,-0.117074,0.810939,-0.265104,-0.295416,1.19667,0.0108841,-0.047434,1.2075,0.0364501
213,2.1181,-0.101648,1.43823,0.0167763,-0.26242,1.35568,0.00244743,0.152846,0.137151,0.127703,-0.195333,0.964511,0.174255,-0.223841,1.58285,0.0863683,-0.275704,1.07331,0.283826,-0.344849,1.6151,0.0432882,-0.426909,0.777727,0.249623,-0.308149,0.91788,0.273035,0.234962,0.130679,0.0688796,-0.102685,0.4539,0.164671,-0.0607795,0.981717,0.0374018,-0.192673,1.41869,0.184192,-0.148049,0.640141,0.187535,0.0696473,0.269436,0.160403,0.021797,0.0628408,0.0579442,-0.248886,1.25592,0.267768,-0.381678,0.859276,0.204775,-0.352577,0.839373,0.268283,-0.365319,0.0939346,-0.100417,-0.0347678,1.29863,-0.0912817,-0.188496,1.57971,-0.0599616,-0.119434,1.06766,-0.248857,-0.308511,1.60421,-0.0806791,-0.16608,0.723458,-0.278399,-0.115766,0.978798,-0.257326,-0.291984,0.0584344,-0.0385377,-0.355318,0.499805,-0.114756,-0.0608559,0.974735,-0.0262921,-0.160109,1.41042,-0.163093,-0.272103,0.811878,-0.161904,-0.339947,0.369184,-0.143108,-0.528848,0.0655793,-0.0431308,-0.143936,1.16389,-0.239475,-0.179851,0.820786,-0.220708,-0.123559,0.810888,-0.266587,-0.297402,1.1976,0.00969475,-0.0489284,1.20761,0.0333132
214,2.12809,-0.102475,1.43881,0.0144158,-0.26349,1.35663,0.00119932,0.153836,0.142351,0.128598,-0.197116,0.964993,0.172346,-0.22396,1.58367,0.0849994,-0.271328,1.07294,0.28192,-0.345186,1.61626,0.0421501,-0.41554,0.773579,0.250402,-0.300293,0.916873,0.272006,0.236025,0.139777,0.06959,-0.109309,0.453437,0.166235,-0.0629813,0.981951,0.0352965,-0.192388,1.4193,0.182538,-0.152838,0.640433,0.186979,0.0678597,0.273074,0.160985,0.029002,0.0624975,0.0581224,-0.247052,1.25607,0.266394,-0.372951,0.856051,0.204757,-0.342793,0.837291,0.268113,-0.35814,0.09395,-0.0998292,-0.0367612,1.299,-0.0943234,-0.189237,1.5805,-0.0615442,-0.124437,1.06782,-0.250783,-0.309239,1.6053,-0.0819218,-0.173431,0.723881,-0.279409,-0.121371,0.978998,-0.259262,-0.284993,0.0581435,-0.0386142,-0.357376,0.500058,-0.115609,-0.063064,0.975135,-0.0284384,-0.162391,1.41113,-0.165124,-0.274906,0.812703,-0.162551,-0.340062,0.369045,-0.14366,-0.521888,0.0643612,-0.042576,-0.148232,1.16427,-0.241412,-0.185976,0.82135,-0.221625,-0.130345,0.811069,-0.268022,-0.299312,1.19869,0.00850152,-0.0504095,1.20793,0.0300382
215,2.13808,-0.103323,1.43956,0.0120494,-0.26448,1.35773,-1.20981e-05,0.153785,0.147881,0.1295,-0.19879,0.965619,0.170306,-0.224232,1.58464,0.0833712,-0.266648,1.07275,0.279973,-0.345505,1.61752,0.0410704,-0.40378,0.769769,0.251269,-0.29214,0.916106,0.270873,0.235759,0.149732,0.0702503,-0.116686,0.452846,0.168184,-0.0649521,0.982236,0.0333011,-0.191932,1.42001,0.180843,-0.158238,0.640743,0.186828,0.065005,0.276809,0.161649,0.0357975,0.0622407,0.0584026,-0.245044,1.25635,0.265003,-0.363945,0.853142,0.204831,-0.332638,0.835471,0.267955,-0.350926,0.0939622,-0.0994147,-0.038745,1.29965,-0.097436,-0.189986,1.58145,-0.0630828,-0.129674,1.06821,-0.252735,-0.309968,1.60653,-0.0831112,-0.180918,0.724561,-0.280314,-0.127241,0.979429,-0.261185,-0.277788,0.0578344,-0.0387363,-0.358756,0.500182,-0.116488,-0.0648189,0.975544,-0.030475,-0.164684,1.41202,-0.167136,-0.277598,0.813944,-0.163526,-0.33939,0.368936,-0.143966,-0.514624,0.0635812,-0.0423339,-0.152729,1.16488,-0.24333,-0.192311,0.82217,-0.222524,-0.137308,0.811493,-0.269428,-0.301097,1.19993,0.00729436,-0.0518465,1.20849,0.0267084
216,2.14807,-0.10415,1.44041,0.00967378,-0.265384,1.35891,-0.00118359,0.152698,0.153842,0.130376,-0.200203,0.966352,0.168301,-0.224639,1.58568,0.081658,-0.261684,1.07273,0.277994,-0.345793,1.61882,0.0400739,-0.391646,0.766337,0.252226,-0.283671,0.915616,0.269729,0.234181,0.160546,0.0709826,-0.124851,0.452201,0.170353,-0.0666957,0.982527,0.0313516,-0.191418,1.42086,0.179129,-0.163935,0.641064,0.186815,0.0610845,0.280569,0.162336,0.0421402,0.0621413,0.0587274,-0.242818,1.2568,0.263628,-0.354638,0.850588,0.20498,-0.322176,0.834,0.267634,-0.343675,0.0939677,-0.0991756,-0.0407623,1.30054,-0.100645,-0.190703,1.58247,-0.064589,-0.135162,1.06883,-0.254698,-0.310723,1.60784,-0.0842163,-0.188546,0.725534,-0.281115,-0.133357,0.980049,-0.262997,-0.270301,0.0578487,-0.0387344,-0.359312,0.500224,-0.117459,-0.0666004,0.97591,-0.0324315,-0.166952,1.41309,-0.169064,-0.280168,0.815418,-0.164933,-0.33789,0.368855,-0.144186,-0.507328,0.062954,-0.0423362,-0.157458,1.16571,-0.245236,-0.198745,0.823223,-0.223409,-0.144558,0.812177,-0.270962,-0.302735,1.20129,0.00609161,-0.0532418,1.20924,0.0233411
217,2.15806,-0.104945,1.44128,0.00726852,-0.266211,1.36013,-0.00232799,0.150764,0.160319,0.131208,-0.201107,0.967185,0.166628,-0.224841,1.5867,0.0802676,-0.25651,1.07289,0.275988,-0.346043,1.62012,0.0391665,-0.37927,0.76326,0.253347,-0.274916,0.915394,0.268549,0.231445,0.172148,0.0717402,-0.13378,0.451585,0.172525,-0.0681865,0.982803,0.0294302,-0.190879,1.42183,0.17742,-0.169946,0.64134,0.187042,0.0563702,0.284424,0.163264,0.0477758,0.0623452,0.0591132,-0.240404,1.25737,0.26226,-0.345193,0.848291,0.20511,-0.311406,0.832848,0.267304,-0.336274,0.0940137,-0.0989784,-0.0428002,1.30162,-0.103939,-0.191431,1.58353,-0.0660773,-0.140881,1.06972,-0.256689,-0.311457,1.60915,-0.0852489,-0.196555,0.726746,-0.281871,-0.139709,0.980881,-0.264784,-0.262214,0.0582582,-0.0388471,-0.35894,0.500158,-0.118668,-0.0683417,0.976266,-0.0343071,-0.169176,1.41429,-0.170885,-0.2825,0.816784,-0.166759,-0.335418,0.368796,-0.1446,-0.499934,0.06251,-0.0422732,-0.162395,1.16678,-0.247136,-0.20543,0.824504,-0.224208,-0.152087,0.813138,-0.27246,-0.304225,1.2027,0.00488672,-0.0545734,1.21016,0.0199251
218,2.16805,-0.105677,1.44215,0.00486888,-0.266976,1.36129,-0.00342428,0.148148,0.167307,0.131961,-0.201776,0.968089,0.164916,-0.224855,1.58768,0.0791282,-0.251224,1.07315,0.273856,-0.346248,1.62141,0.038341,-0.366696,0.760509,0.254616,-0.265941,0.915431,0.26732,0.227695,0.184501,0.0725193,-0.143402,0.451022,0.174511,-0.0694373,0.983049,0.0275488,-0.190185,1.42278,0.175659,-0.176244,0.641579,0.187408,0.050882,0.28842,0.164141,0.0523522,0.0631093,0.0596593,-0.23779,1.25803,0.260884,-0.335612,0.846252,0.205205,-0.300312,0.832029,0.266972,-0.328726,0.0940601,-0.0987597,-0.0448643,1.3028,-0.107325,-0.192112,1.58458,-0.0675033,-0.146782,1.07083,-0.258703,-0.312125,1.61048,-0.0862161,-0.204993,0.728152,-0.282617,-0.146319,0.982027,-0.266702,-0.253967,0.0587506,-0.038713,-0.357539,0.499801,-0.120081,-0.0699229,0.97665,-0.0361315,-0.171502,1.41564,-0.172664,-0.284389,0.817735,-0.168873,-0.331801,0.368558,-0.145082,-0.492398,0.0621788,-0.0421835,-0.167566,1.16804,-0.248984,-0.212615,0.826028,-0.224806,-0.159946,0.814321,-0.273867,-0.305555,1.2041,0.00370992,-0.0558195,1.21116,0.0164445
219,2.17804,-0.106285,1.44303,0.0024488,-0.267746,1.3624,-0.00446991,0.144846,0.174722,0.132675,-0.202232,0.96899,0.163226,-0.225002,1.58863,0.0777585,-0.245812,1.07349,0.271644,-0.346379,1.6227,0.0376,-0.353858,0.758142,0.255796,-0.256836,0.915711,0.265934,0.222959,0.197518,0.0733587,-0.153576,0.450529,0.176284,-0.0704127,0.983254,0.0257191,-0.189365,1.42381,0.173863,-0.18272,0.641786,0.187781,0.0447113,0.292656,0.164844,0.0557652,0.064663,0.0603074,-0.234996,1.25874,0.259534,-0.32595,0.844491,0.205272,-0.288998,0.831482,0.266588,-0.321007,0.0941033,-0.0985263,-0.0469814,1.30402,-0.11088,-0.192731,1.58561,-0.0688452,-0.15281,1.07208,-0.260688,-0.312756,1.61181,-0.0870952,-0.213777,0.72975,-0.283328,-0.153111,0.983334,-0.268626,-0.246161,0.0588714,-0.0385855,-0.355161,0.499061,-0.121539,-0.0713723,0.977077,-0.0379218,-0.173952,1.41712,-0.174435,-0.285713,0.818122,-0.17116,-0.32711,0.368055,-0.145578,-0.484715,0.06196,-0.0421131,-0.17283,1.16944,-0.250758,-0.219917,0.827774,-0.225416,-0.168086,0.815632,-0.275197,-0.306732,1.20542,0.00261567,-0.0568906,1.21218,0.0129406
220,2.18803,-0.106774,1.44389,2.773e-05,-0.26847,1.36344,-0.00545337,0.140891,0.182568,0.133334,-0.202369,0.969851,0.161675,-0.225103,1.58959,0.0765809,-0.240224,1.07401,0.269542,-0.346465,1.62395,0.0369646,-0.340842,0.756103,0.256854,-0.247647,0.916177,0.264515,0.21705,0.210765,0.0740954,-0.164142,0.4501,0.177677,-0.0711244,0.983441,0.0239275,-0.188335,1.42489,0.172031,-0.189336,0.641986,0.188073,0.0379477,0.297167,0.165433,0.0579233,0.0670114,0.0609203,-0.232021,1.25946,0.258208,-0.316196,0.842959,0.205322,-0.277702,0.831173,0.266025,-0.313173,0.09414,-0.0983818,-0.0491769,1.30525,-0.11458,-0.193341,1.58663,-0.0701591,-0.158943,1.07342,-0.262682,-0.313393,1.61315,-0.0878649,-0.222705,0.731471,-0.283806,-0.160015,0.984699,-0.270535,-0.238414,0.0589471,-0.0383934,-0.352018,0.498052,-0.12286,-0.0726735,0.977554,-0.0396972,-0.176499,1.41867,-0.176186,-0.286445,0.817989,-0.173472,-0.321661,0.367446,-0.146164,-0.47692,0.0618481,-0.0420549,-0.178002,1.17088,-0.252585,-0.227296,0.829676,-0.226056,-0.176483,0.817059,-0.276697,-0.307825,1.20664,0.00157807,-0.0576559,1.21324,0.00946746
221,2.19803,-0.107209,1.44481,-0.002382,-0.269146,1.36443,-0.00634842,0.136296,0.190816,0.133811,-0.202074,0.970682,0.160254,-0.225101,1.5905,0.0756239,-0.234561,1.07451,0.267399,-0.346526,1.62519,0.0364282,-0.32776,0.754342,0.257804,-0.238443,0.916774,0.263032,0.209925,0.224156,0.074668,-0.175003,0.449889,0.178683,-0.0715386,0.983625,0.0221392,-0.18716,1.42593,0.170289,-0.196004,0.64224,0.188261,0.0306571,0.302027,0.165848,0.0585909,0.0698869,0.061577,-0.22885,1.26016,0.256893,-0.306429,0.841611,0.205359,-0.266404,0.831065,0.265343,-0.305321,0.0941115,-0.0983371,-0.051234,1.30643,-0.11808,-0.193969,1.58765,-0.0714149,-0.165126,1.07479,-0.264669,-0.31406,1.61446,-0.0885592,-0.232029,0.733251,-0.284112,-0.167037,0.986083,-0.272443,-0.230497,0.0590405,-0.0383468,-0.348436,0.497074,-0.123951,-0.0734503,0.978168,-0.041488,-0.179024,1.42016,-0.177833,-0.28666,0.817664,-0.175776,-0.315978,0.36695,-0.146944,-0.469026,0.0616323,-0.0422193,-0.183197,1.17235,-0.254382,-0.234826,0.831645,-0.226647,-0.185114,0.818521,-0.278212,-0.308876,1.20778,0.00050365,-0.0581166,1.21428,0.00598448
222,2.20802,-0.107596,1.44578,-0.00479097,-0.269708,1.3654,-0.00709932,0.131148,0.199407,0.133925,-0.20134,0.97147,0.158996,-0.224997,1.59138,0.0746462,-0.228815,1.07506,0.265347,-0.346574,1.62639,0.0359829,-0.314689,0.752845,0.258634,-0.229237,0.91747,0.261572,0.201443,0.237635,0.0751269,-0.186105,0.450014,0.179377,-0.0717529,0.983798,0.0203676,-0.185947,1.42701,0.168687,-0.202755,0.642637,0.18837,0.0228586,0.30717,0.166153,0.0574696,0.0726525,0.0624873,-0.225477,1.26077,0.255535,-0.296699,0.84044,0.205355,-0.255176,0.831077,0.264542,-0.297508,0.0940415,-0.0983586,-0.0531639,1.30759,-0.121354,-0.194609,1.58867,-0.072589,-0.17133,1.07614,-0.266665,-0.314722,1.61572,-0.0891633,-0.241835,0.735062,-0.284281,-0.174176,0.987445,-0.274386,-0.222475,0.0591296,-0.0384472,-0.344667,0.496372,-0.124855,-0.0740558,0.97888,-0.0432605,-0.181495,1.42156,-0.179374,-0.286336,0.817441,-0.177775,-0.310502,0.366621,-0.147801,-0.461123,0.0614802,-0.0423823,-0.188459,1.17381,-0.256122,-0.242558,0.833674,-0.227154,-0.193912,0.82002,-0.279759,-0.309683,1.20886,-0.00038731,-0.0585423,1.21526,0.00253303
223,2.21801,-0.107955,1.44684,-0.00722808,-0.270133,1.3664,-0.00771054,0.125493,0.207999,0.133732,-0.200321,0.972262,0.157896,-0.224823,1.59226,0.0734623,-0.222951,1.07568,0.263408,-0.346604,1.62755,0.0356183,-0.301693,0.751608,0.259371,-0.22008,0.918226,0.260127,0.191267,0.251138,0.0756115,-0.197363,0.450617,0.179919,-0.0717313,0.98398,0.0186627,-0.184512,1.42803,0.167145,-0.209431,0.64334,0.188455,0.014575,0.312426,0.166408,0.0546669,0.0744665,0.0638548,-0.221934,1.26132,0.254228,-0.28702,0.83943,0.205297,-0.244076,0.831176,0.263599,-0.289661,0.0939614,-0.0985151,-0.0550029,1.30877,-0.124502,-0.195229,1.58968,-0.0736928,-0.177543,1.07747,-0.268687,-0.315367,1.61694,-0.0896801,-0.251963,0.737008,-0.284475,-0.181436,0.988752,-0.276321,-0.214469,0.0592159,-0.0385814,-0.340809,0.496006,-0.125693,-0.0745556,0.97967,-0.0449683,-0.183969,1.42287,-0.180869,-0.285586,0.81754,-0.179262,-0.305421,0.36641,-0.148627,-0.45321,0.0614308,-0.0424488,-0.193722,1.17526,-0.257783,-0.25043,0.835777,-0.227593,-0.203041,0.821719,-0.281236,-0.309923,1.20991,-0.000978725,-0.0589378,1.21622,-0.000796143
224,2.228,-0.108323,1.44796,-0.00963892,-0.270428,1.36744,-0.00822012,0.119269,0.216234,0.1333,-0.199474,0.973135,0.15688,-0.224628,1.59314,0.0725278,-0.21695,1.07634,0.261572,-0.346618,1.62866,0.0353464,-0.288823,0.750643,0.259992,-0.211005,0.919062,0.258539,0.179342,0.26421,0.0761368,-0.208544,0.451732,0.180341,-0.0714722,0.984208,0.0170684,-0.182732,1.42889,0.165643,-0.21593,0.644459,0.188483,0.00586155,0.317617,0.166579,0.0511042,0.074809,0.0656051,-0.218179,1.26183,0.253018,-0.277362,0.8386,0.205144,-0.233015,0.831506,0.262629,-0.281642,0.0939746,-0.0988798,-0.0568908,1.31002,-0.127784,-0.195826,1.59067,-0.0747362,-0.183748,1.07875,-0.270709,-0.316009,1.61811,-0.0901285,-0.262209,0.739113,-0.284566,-0.188729,0.99002,-0.27825,-0.206541,0.0592848,-0.038715,-0.336953,0.495792,-0.126464,-0.0748803,0.980566,-0.0465776,-0.186596,1.42413,-0.182358,-0.284661,0.81796,-0.180265,-0.300707,0.366237,-0.149325,-0.445278,0.0615058,-0.0423955,-0.198985,1.17667,-0.259332,-0.258432,0.837928,-0.227974,-0.212394,0.823361,-0.282553,-0.309866,1.21096,-0.00136956,-0.0592137,1.21725,-0.00396064
225,2.23799,-0.108631,1.44914,-0.0120102,-0.270566,1.36846,-0.00861968,0.112518,0.223888,0.132826,-0.198491,0.974087,0.155935,-0.224578,1.59405,0.0715854,-0.210879,1.07693,0.259768,-0.34661,1.62967,0.03515,-0.27607,0.749858,0.260319,-0.20203,0.919956,0.256943,0.166944,0.275548,0.0759588,-0.219504,0.453376,0.180742,-0.0709248,0.984584,0.0155935,-0.180772,1.42968,0.164221,-0.222246,0.646015,0.188465,-0.00308742,0.322656,0.166572,0.0476661,0.074391,0.0674913,-0.214188,1.2623,0.251838,-0.267783,0.837952,0.204875,-0.22207,0.832005,0.261648,-0.273707,0.0940208,-0.0990962,-0.0587538,1.31136,-0.131134,-0.196452,1.59165,-0.0757436,-0.189965,1.07999,-0.272708,-0.316673,1.61921,-0.0904997,-0.272788,0.741342,-0.284605,-0.196084,0.991308,-0.280114,-0.198704,0.0592797,-0.0388709,-0.333106,0.495535,-0.127083,-0.0749632,0.981494,-0.0480158,-0.189219,1.42528,-0.183723,-0.283759,0.818548,-0.180902,-0.296133,0.366075,-0.149771,-0.437339,0.0614965,-0.0424428,-0.204259,1.17802,-0.260719,-0.266528,0.840031,-0.228209,-0.221919,0.824943,-0.283754,-0.309993,1.21199,-0.00159714,-0.0592789,1.21837,-0.00697127
226,2.24798,-0.108826,1.45035,-0.0142836,-0.270585,1.36946,-0.00887348,0.105213,0.230767,0.132442,-0.197558,0.975112,0.155001,-0.224408,1.59497,0.0709578,-0.204748,1.07751,0.258035,-0.346572,1.63064,0.0350496,-0.263501,0.749276,0.260365,-0.19314,0.920887,0.255365,0.155923,0.284028,0.0742316,-0.230223,0.455442,0.181145,-0.0702691,0.985077,0.0142674,-0.178786,1.43054,0.162914,-0.228411,0.647902,0.188418,-0.0122772,0.327492,0.166362,0.0442639,0.0753774,0.0693898,-0.209991,1.26279,0.250747,-0.258269,0.83744,0.204502,-0.211317,0.832615,0.260592,-0.265825,0.0940721,-0.0992249,-0.0605559,1.31278,-0.134424,-0.197041,1.59261,-0.0766238,-0.196212,1.08122,-0.274646,-0.317334,1.62024,-0.0907614,-0.283713,0.743719,-0.284552,-0.203581,0.9926,-0.281845,-0.190985,0.0592182,-0.039024,-0.329096,0.495155,-0.127513,-0.0748116,0.982472,-0.0493335,-0.19173,1.42635,-0.184936,-0.282984,0.819107,-0.181358,-0.29139,0.365888,-0.150097,-0.429388,0.0614098,-0.0425376,-0.209502,1.17938,-0.262075,-0.274669,0.842192,-0.228328,-0.231568,0.826546,-0.28486,-0.310139,1.21303,-0.00161395,-0.0591215,1.21957,-0.00980798
227,2.25797,-0.108942,1.45156,-0.0164871,-0.270512,1.37046,-0.00904865,0.0977449,0.236977,0.131676,-0.196734,0.976357,0.154018,-0.224081,1.59587,0.0704231,-0.198518,1.0781,0.256394,-0.34656,1.63153,0.0350155,-0.251205,0.748928,0.260186,-0.184312,0.921872,0.253793,0.146566,0.290096,0.071261,-0.240685,0.457859,0.181416,-0.0697217,0.985678,0.0130525,-0.176751,1.43143,0.161689,-0.234439,0.650076,0.18828,-0.0216176,0.332024,0.166141,0.0392456,0.0789112,0.0716,-0.205576,1.26328,0.249714,-0.248853,0.837091,0.204044,-0.200755,0.833296,0.259326,-0.257951,0.0941155,-0.0992985,-0.0622763,1.31424,-0.137627,-0.197605,1.59363,-0.0774467,-0.202497,1.08248,-0.2765,-0.317998,1.6212,-0.0909427,-0.294727,0.746241,-0.284362,-0.211213,0.993893,-0.283453,-0.182892,0.059458,-0.0390599,-0.324752,0.494723,-0.127808,-0.0745523,0.983556,-0.0505481,-0.194185,1.4274,-0.186047,-0.282362,0.81958,-0.181739,-0.286247,0.365735,-0.150283,-0.421432,0.061303,-0.0425739,-0.214704,1.18076,-0.26335,-0.282811,0.844452,-0.228363,-0.24139,0.82822,-0.285792,-0.310136,1.21404,-0.00140863,-0.0588032,1.22087,-0.0125472
228,2.26796,-0.10902,1.45276,-0.0186168,-0.270373,1.37143,-0.00914906,0.0902472,0.242993,0.130462,-0.19608,0.977799,0.153067,-0.223842,1.59678,0.0696117,-0.192211,1.07872,0.254846,-0.346539,1.63234,0.0350715,-0.239209,0.748779,0.259788,-0.175561,0.922897,0.252186,0.138259,0.294852,0.0678306,-0.250825,0.460625,0.181386,-0.0692177,0.986463,0.0119748,-0.174538,1.43223,0.160454,-0.240462,0.652478,0.187995,-0.0307008,0.336313,0.165903,0.0316058,0.0835487,0.0745836,-0.200994,1.26382,0.248765,-0.23958,0.836937,0.20343,-0.190397,0.834098,0.258055,-0.250044,0.0942236,-0.0992817,-0.0638953,1.31574,-0.140688,-0.198149,1.59462,-0.0781936,-0.208816,1.08382,-0.278253,-0.318659,1.6221,-0.0910388,-0.305754,0.748911,-0.284089,-0.218881,0.995303,-0.284994,-0.174853,0.0596162,-0.0390486,-0.320022,0.4943,-0.128007,-0.0742008,0.984699,-0.0516022,-0.196558,1.42847,-0.187085,-0.281795,0.819978,-0.182079,-0.280481,0.365641,-0.150353,-0.413481,0.0612051,-0.0425926,-0.219866,1.18216,-0.264492,-0.290954,0.8468,-0.228306,-0.25112,0.830044,-0.286617,-0.309949,1.21501,-0.000979471,-0.0584102,1.22221,-0.0152644
229,2.27795,-0.109055,1.45395,-0.0206427,-0.270217,1.37241,-0.00920384,0.082293,0.248372,0.129054,-0.195544,0.97943,0.152137,-0.223671,1.59767,0.0688158,-0.185847,1.07937,0.253374,-0.346482,1.6331,0.035226,-0.227529,0.748819,0.259133,-0.166892,0.923955,0.250501,0.130301,0.298297,0.0644014,-0.260514,0.463675,0.181049,-0.0683882,0.987474,0.0110668,-0.172274,1.43303,0.159258,-0.246415,0.655106,0.187588,-0.0392981,0.340518,0.165396,0.0213665,0.0885177,0.077935,-0.196239,1.26442,0.247866,-0.230396,0.83696,0.202644,-0.180237,0.834987,0.256647,-0.242096,0.0943274,-0.0992229,-0.0653541,1.31724,-0.143587,-0.198704,1.59562,-0.0788737,-0.215321,1.08521,-0.279774,-0.319305,1.62294,-0.0910726,-0.3168,0.751754,-0.283743,-0.22653,0.996829,-0.286449,-0.166909,0.0596764,-0.0390246,-0.314943,0.493865,-0.128127,-0.0735943,0.985677,-0.0524444,-0.198868,1.42954,-0.188044,-0.281187,0.820306,-0.182384,-0.274084,0.365566,-0.150337,-0.405549,0.061158,-0.0426206,-0.224973,1.18364,-0.265444,-0.299106,0.849235,-0.228113,-0.260635,0.832036,-0.287452,-0.309582,1.21592,-0.000336226,-0.0580462,1.22351,-0.0179845
230,2.28794,-0.108981,1.45517,-0.0225354,-0.269981,1.37334,-0.00922656,0.0736838,0.252596,0.127637,-0.195098,0.981227,0.151191,-0.223379,1.59857,0.0683169,-0.179387,1.08007,0.251953,-0.346406,1.6338,0.035448,-0.21626,0.749091,0.25819,-0.158334,0.925061,0.248775,0.122363,0.300064,0.0610444,-0.269644,0.466796,0.18069,-0.0676843,0.988599,0.0102834,-0.169985,1.43384,0.158093,-0.252197,0.657847,0.187218,-0.0477655,0.344534,0.164287,0.00953107,0.0929222,0.0811747,-0.191362,1.26513,0.247131,-0.221228,0.837137,0.201796,-0.17029,0.835926,0.255089,-0.234113,0.0943504,-0.0991228,-0.0666514,1.31872,-0.146302,-0.199249,1.59662,-0.0795143,-0.221995,1.08671,-0.281048,-0.319955,1.62375,-0.0910214,-0.327978,0.754822,-0.283342,-0.23419,0.998471,-0.287728,-0.159035,0.0596793,-0.0390144,-0.309589,0.493414,-0.128179,-0.0729151,0.986589,-0.0531859,-0.201098,1.43063,-0.188949,-0.280494,0.820533,-0.182621,-0.26725,0.365527,-0.150276,-0.39761,0.061175,-0.0426061,-0.230015,1.18519,-0.26627,-0.307226,0.851782,-0.227822,-0.270509,0.834181,-0.288013,-0.309075,1.21678,0.000463488,-0.0576368,1.22479,-0.0207288
