Frame#,Time,C7_X,C7_Y,C7_Z,CLAV_X,CLAV_Y,CLAV_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LBHD_X,LBHD_Y,LBHD_Z,LELB_X,LELB_Y,LELB_Z,LFHD_X,LFHD_Y,LFHD_Z,LFIN_X,LFIN_Y,LFIN_Z,LFRM_X,LFRM_Y,LFRM_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTHI_X,LTHI_Y,LTHI_Z,LTIB_X,LTIB_Y,LTIB_Z,LTOE_X,LTOE_Y,LTOE_Z,LUPA_X,LUPA_Y,LUPA_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RASI_X,RASI_Y,RASI_Z,RBAK_X,RBAK_Y,RBAK_Z,RBHD_X,RBHD_Y,RBHD_Z,RELB_X,RELB_Y,RELB_Z,RFHD_X,RFHD_Y,RFHD_Z,RFIN_X,RFIN_Y,RFIN_Z,RFRM_X,RFRM_Y,RFRM_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTHI_X,RTHI_Y,RTHI_Z,RTIB_X,RTIB_Y,RTIB_Z,RTOE_X,RTOE_Y,RTOE_Z,RUPA_X,RUPA_Y,RUPA_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z,T10_X,T10_Y,T10_Z
45,0.439606,-0.0721395,1.45246,-0.110644,-0.225365,1.36696,-0.0627525,-0.339907,0.10198,0.111909,-0.143048,0.989088,0.0875407,-0.154229,1.59198,0.00131628,-0.0198223,1.085,0.161269,-0.277711,1.63862,-0.000702794,-0.0162523,0.750088,0.168742,0.0170622,0.932685,0.147797,-0.291233,0.0548865,0.0424764,-0.299547,0.499541,0.117655,-0.0183027,0.990867,-0.0524516,-0.093228,1.429,0.0785842,-0.236205,0.677237,0.135178,-0.300397,0.25302,0.128697,-0.514467,0.115902,0.0918055,-0.0663898,1.26485,0.16564,-0.0501811,0.837702,0.124644,0.0179075,0.84262,0.15521,0.0439911,0.100144,-0.152976,-0.20494,0.954301,-0.209586,-0.0573981,1.31719,-0.240551,-0.165797,1.59085,-0.147452,-0.308494,1.10035,-0.328942,-0.283844,1.62857,-0.130129,-0.523708,0.83804,-0.254823,-0.351648,1.0216,-0.320854,0.122775,0.0669287,-0.0908753,-0.0992099,0.48314,-0.187675,-0.0279402,0.98809,-0.114684,-0.197811,1.42829,-0.252184,-0.19384,0.800162,-0.238583,-0.0256301,0.37428,-0.207594,-0.114436,0.0607921,-0.0965789,-0.283348,1.19613,-0.317453,-0.451363,0.918739,-0.220187,-0.44153,0.883565,-0.284473,-0.251971,1.20893,-0.045269,-0.0143673,1.22422,-0.119844
46,0.449597,-0.07135,1.45135,-0.10936,-0.224613,1.36584,-0.0616379,-0.350431,0.102632,0.11258,-0.14302,0.987506,0.0883766,-0.153448,1.59082,0.00266884,-0.0180837,1.08362,0.161654,-0.276905,1.63751,0.000568537,-0.0139085,0.748423,0.167909,0.0189907,0.931422,0.147875,-0.301662,0.053963,0.0442873,-0.299054,0.498136,0.116718,-0.0177638,0.989996,-0.0511025,-0.0923725,1.42748,0.079793,-0.23497,0.675238,0.135353,-0.307019,0.252701,0.128807,-0.524245,0.120851,0.0893062,-0.0649915,1.26344,0.166602,-0.0481986,0.836302,0.124581,0.0199825,0.841258,0.155158,0.0514967,0.100805,-0.1532,-0.201602,0.953653,-0.209992,-0.056458,1.31609,-0.239307,-0.16493,1.58981,-0.146145,-0.307647,1.09919,-0.32735,-0.282962,1.62756,-0.128895,-0.523537,0.837992,-0.251176,-0.351103,1.02062,-0.318902,0.130528,0.0676959,-0.0910143,-0.0952961,0.482728,-0.187716,-0.0271944,0.987435,-0.113385,-0.196908,1.42726,-0.251098,-0.192105,0.799216,-0.238294,-0.0205973,0.374573,-0.20763,-0.106313,0.0605674,-0.0968952,-0.282379,1.19499,-0.316157,-0.450794,0.918657,-0.217361,-0.441322,0.883076,-0.281467,-0.251416,1.20775,-0.0445702,-0.0135861,1.22304,-0.118692
47,0.459588,-0.0706255,1.45023,-0.107994,-0.223966,1.3647,-0.060454,-0.360269,0.103429,0.11319,-0.143145,0.985883,0.0893275,-0.152734,1.58965,0.00410773,-0.0166017,1.08218,0.16222,-0.276175,1.63639,0.0019014,-0.0120047,0.746764,0.167312,0.0206098,0.929996,0.148088,-0.311517,0.0532107,0.0461313,-0.298838,0.496867,0.115778,-0.0173401,0.989162,-0.049593,-0.0916181,1.42595,0.0811122,-0.233937,0.673198,0.135584,-0.313132,0.252542,0.129005,-0.533201,0.125634,0.0868,-0.0637762,1.26201,0.167759,-0.0464882,0.834973,0.124863,0.021701,0.839872,0.155272,0.0589387,0.101489,-0.153527,-0.198168,0.953114,-0.210458,-0.0555616,1.31497,-0.237932,-0.164233,1.58872,-0.144613,-0.306704,1.09801,-0.325745,-0.282091,1.62658,-0.12756,-0.522986,0.837665,-0.247642,-0.350417,1.01956,-0.31694,0.138291,0.0685541,-0.0912207,-0.0913448,0.482386,-0.187758,-0.0265813,0.986779,-0.111929,-0.196024,1.42625,-0.249927,-0.190444,0.798283,-0.237906,-0.0156147,0.374905,-0.207659,-0.0982356,0.0604021,-0.0971701,-0.281381,1.19382,-0.314754,-0.449976,0.918366,-0.214545,-0.440807,0.882394,-0.278553,-0.250988,1.20657,-0.0437648,-0.0128842,1.22184,-0.117429
48,0.469579,-0.0699766,1.4491,-0.106511,-0.2234,1.36356,-0.0591967,-0.369363,0.104327,0.113785,-0.143386,0.984274,0.0903568,-0.152116,1.58848,0.00563138,-0.0153843,1.08069,0.162975,-0.275518,1.63531,0.00333883,-0.0105091,0.74509,0.166982,0.0218604,0.928502,0.148486,-0.320689,0.0526533,0.0479515,-0.298694,0.495786,0.114647,-0.0169962,0.988354,-0.0479914,-0.0910134,1.42446,0.0825643,-0.233068,0.671116,0.135791,-0.318578,0.252527,0.12916,-0.541333,0.130104,0.084401,-0.0628994,1.26039,0.168673,-0.0450365,0.833559,0.125201,0.0231583,0.838374,0.155726,0.0663074,0.102215,-0.153899,-0.194688,0.952678,-0.210961,-0.0546937,1.31384,-0.236451,-0.163451,1.58769,-0.14309,-0.305701,1.09681,-0.3241,-0.281278,1.62564,-0.12613,-0.522016,0.837,-0.244211,-0.349502,1.01844,-0.314953,0.146049,0.0695454,-0.0914384,-0.0874583,0.482055,-0.187764,-0.0260802,0.986122,-0.110384,-0.195177,1.42525,-0.248672,-0.188869,0.797391,-0.237349,-0.0106664,0.375279,-0.207694,-0.0902693,0.0603133,-0.097348,-0.28036,1.19261,-0.313209,-0.448882,0.917824,-0.211796,-0.439959,0.881554,-0.275667,-0.250664,1.20541,-0.0428047,-0.0122793,1.22061,-0.116048
49,0.47957,-0.069386,1.44796,-0.104928,-0.222911,1.36247,-0.0578507,-0.3776,0.10531,0.114355,-0.143734,0.982731,0.0914565,-0.151587,1.58733,0.0072574,-0.0144288,1.07917,0.163895,-0.274916,1.63428,0.00484442,-0.00942036,0.743427,0.166935,0.0227529,0.926993,0.149049,-0.329188,0.0521313,0.0495517,-0.298497,0.494833,0.113388,-0.0167858,0.987536,-0.04633,-0.090491,1.42299,0.0841045,-0.232406,0.669067,0.13584,-0.323357,0.252575,0.129233,-0.548647,0.134181,0.0822184,-0.0622567,1.25874,0.16963,-0.0439034,0.832013,0.125516,0.0242508,0.83688,0.156319,0.0736433,0.102994,-0.154334,-0.191216,0.952341,-0.211477,-0.0538658,1.31272,-0.234874,-0.162639,1.58669,-0.141548,-0.304601,1.0956,-0.322407,-0.280526,1.62471,-0.124634,-0.520794,0.836137,-0.240944,-0.348375,1.01726,-0.312935,0.153732,0.0706927,-0.0917798,-0.0836855,0.481761,-0.187723,-0.0256971,0.985458,-0.108812,-0.194407,1.42428,-0.247326,-0.187403,0.796522,-0.236681,-0.00581013,0.375705,-0.207733,-0.082332,0.0602392,-0.0975181,-0.279328,1.19138,-0.311561,-0.447472,0.917029,-0.209182,-0.438785,0.880513,-0.27289,-0.250425,1.20427,-0.0416893,-0.0117766,1.2194,-0.114517
50,0.489561,-0.0688437,1.44685,-0.103237,-0.222538,1.36142,-0.0564259,-0.384889,0.106291,0.114786,-0.144196,0.981287,0.0926498,-0.151126,1.58619,0.00897935,-0.0137722,1.07767,0.164987,-0.274408,1.63326,0.00642703,-0.0087378,0.741811,0.167161,0.0234685,0.925543,0.149928,-0.337123,0.0515751,0.0507211,-0.298412,0.493961,0.112304,-0.0167202,0.986718,-0.0446382,-0.0900989,1.42155,0.0857232,-0.231976,0.667149,0.135712,-0.327526,0.252566,0.129206,-0.555154,0.137776,0.0802792,-0.0617971,1.25718,0.170927,-0.0431201,0.830538,0.12612,0.0249511,0.835402,0.157046,0.0808825,0.103871,-0.15481,-0.187804,0.952097,-0.211982,-0.0530874,1.31161,-0.23321,-0.161942,1.58571,-0.139864,-0.30344,1.09439,-0.320713,-0.279845,1.6238,-0.123077,-0.519192,0.834972,-0.237829,-0.347102,1.01604,-0.310906,0.161406,0.0720377,-0.0922005,-0.0800323,0.481498,-0.18765,-0.0254607,0.984757,-0.107197,-0.193707,1.42334,-0.245896,-0.186053,0.795651,-0.23591,-0.00111099,0.376191,-0.207742,-0.0743792,0.0601255,-0.0977073,-0.278318,1.19025,-0.309925,-0.445706,0.915932,-0.206714,-0.437288,0.879273,-0.27021,-0.250288,1.20318,-0.0404586,-0.0113721,1.2182,-0.112862
51,0.499552,-0.068367,1.44578,-0.101449,-0.222242,1.36039,-0.0549439,-0.391236,0.107021,0.114771,-0.144728,0.97997,0.0939315,-0.150723,1.58509,0.0107973,-0.0134483,1.07619,0.166235,-0.273989,1.63226,0.00808109,-0.00842972,0.740248,0.167688,0.0238095,0.92406,0.150975,-0.343727,0.0513331,0.0514126,-0.298429,0.493151,0.111484,-0.0167908,0.985874,-0.0429376,-0.0898161,1.42016,0.0874293,-0.23199,0.665477,0.135625,-0.331096,0.2524,0.129059,-0.560787,0.14082,0.0785995,-0.0615462,1.25568,0.17248,-0.0427219,0.829127,0.126985,0.0253425,0.833874,0.158067,0.0879906,0.104917,-0.155296,-0.184506,0.95194,-0.212451,-0.0524042,1.31053,-0.231441,-0.161241,1.58478,-0.138077,-0.302283,1.0932,-0.318996,-0.279215,1.62295,-0.12146,-0.517193,0.833463,-0.234893,-0.345603,1.01475,-0.308839,0.168965,0.073518,-0.0925642,-0.076494,0.481288,-0.187551,-0.0253572,0.984035,-0.105576,-0.193082,1.42246,-0.244358,-0.184827,0.79479,-0.235109,0.00340335,0.376721,-0.207679,-0.0663731,0.0599586,-0.0978761,-0.277302,1.18914,-0.308236,-0.443587,0.914557,-0.204339,-0.43553,0.87791,-0.267713,-0.250251,1.20214,-0.0391161,-0.0111143,1.21703,-0.111057
52,0.509543,-0.067996,1.44472,-0.0995866,-0.222007,1.3594,-0.0533921,-0.396643,0.107231,0.114087,-0.145348,0.978777,0.095278,-0.150396,1.58402,0.0127036,-0.0134509,1.07472,0.167691,-0.273615,1.6313,0.00982534,-0.00851692,0.738711,0.168521,0.0238858,0.922635,0.152312,-0.349312,0.051074,0.0513495,-0.298611,0.49237,0.110959,-0.0170246,0.985022,-0.0412523,-0.0895826,1.41879,0.0892251,-0.232463,0.664056,0.135616,-0.333958,0.252047,0.128869,-0.565457,0.143312,0.0772397,-0.0615267,1.25423,0.174123,-0.042635,0.827724,0.128031,0.0253139,0.83245,0.159227,0.0950036,0.106047,-0.155778,-0.181374,0.951863,-0.212858,-0.0518585,1.30951,-0.22959,-0.160707,1.58386,-0.136051,-0.300961,1.092,-0.31713,-0.278637,1.62213,-0.119742,-0.514837,0.831636,-0.232157,-0.343894,1.0134,-0.306766,0.176311,0.0750755,-0.0928377,-0.0731127,0.481125,-0.1874,-0.0253679,0.983315,-0.10398,-0.192525,1.42162,-0.242718,-0.183721,0.793956,-0.23427,0.00777856,0.3773,-0.207562,-0.0583836,0.0597806,-0.0979911,-0.276275,1.18804,-0.306459,-0.441388,0.913099,-0.201794,-0.433534,0.876423,-0.265374,-0.250336,1.20115,-0.0376655,-0.0110019,1.21587,-0.10918
53,0.519534,-0.0677033,1.44369,-0.0976455,-0.221851,1.35847,-0.0517265,-0.400806,0.106924,0.113412,-0.146122,0.977663,0.0966858,-0.15014,1.58301,0.0147218,-0.0137725,1.07326,0.16933,-0.273285,1.63043,0.0116673,-0.00899266,0.737226,0.169684,0.0235454,0.921181,0.153819,-0.353855,0.0505802,0.0505575,-0.298981,0.491572,0.110619,-0.0174132,0.984216,-0.039582,-0.0894773,1.4175,0.0911436,-0.233273,0.662788,0.135572,-0.336316,0.251451,0.128528,-0.569062,0.145199,0.0761988,-0.0616553,1.25282,0.175827,-0.0428879,0.826331,0.129284,0.0249232,0.831027,0.160686,0.101979,0.107338,-0.156097,-0.178458,0.951858,-0.213179,-0.0514257,1.30857,-0.227664,-0.160196,1.583,-0.134064,-0.299448,1.0908,-0.315185,-0.278064,1.62137,-0.117862,-0.512193,0.8296,-0.229551,-0.342241,1.01204,-0.304852,0.183617,0.0769381,-0.0930482,-0.0698764,0.481027,-0.187237,-0.0254808,0.982643,-0.102398,-0.192082,1.42081,-0.24098,-0.182722,0.793187,-0.233395,0.0120558,0.377955,-0.20739,-0.0503901,0.0596106,-0.0980683,-0.275284,1.18695,-0.304613,-0.4389,0.911378,-0.199486,-0.431268,0.874768,-0.263179,-0.250527,1.20022,-0.0361308,-0.01105,1.21475,-0.107234
54,0.529525,-0.0674638,1.4427,-0.095598,-0.2218,1.35766,-0.0499527,-0.403657,0.106196,0.112544,-0.147051,0.976615,0.0981681,-0.149948,1.58208,0.016834,-0.0144071,1.07185,0.171145,-0.273048,1.62962,0.0135567,-0.00981567,0.735805,0.171131,0.0229486,0.919828,0.155642,-0.35727,0.0497344,0.0491926,-0.299648,0.490743,0.110403,-0.017973,0.98341,-0.0378436,-0.0894883,1.41628,0.0931508,-0.234484,0.661639,0.135556,-0.338292,0.250618,0.128031,-0.571506,0.146277,0.0753733,-0.0619582,1.25147,0.177677,-0.0435259,0.824938,0.130744,0.0242001,0.82957,0.162469,0.108858,0.108809,-0.156432,-0.175806,0.951919,-0.213391,-0.0510712,1.30772,-0.225663,-0.15967,1.58221,-0.132084,-0.297949,1.08963,-0.313339,-0.277515,1.62068,-0.11587,-0.50927,0.827361,-0.227094,-0.340435,1.01067,-0.302938,0.190852,0.0790015,-0.09323,-0.066856,0.481012,-0.187041,-0.0256714,0.982004,-0.10077,-0.191721,1.42006,-0.239139,-0.181827,0.792504,-0.232467,0.0162362,0.378717,-0.207104,-0.0423421,0.0594321,-0.0981177,-0.274299,1.18591,-0.302694,-0.436127,0.909379,-0.197461,-0.428749,0.872953,-0.261187,-0.250835,1.19935,-0.0345555,-0.0112215,1.21369,-0.105213
55,0.539516,-0.0673042,1.44178,-0.0934478,-0.221871,1.35693,-0.0481191,-0.405232,0.105089,0.111378,-0.148167,0.975617,0.0997259,-0.149814,1.58119,0.0190049,-0.0153427,1.07045,0.173114,-0.272881,1.62885,0.0155123,-0.0110162,0.734393,0.17287,0.021911,0.918497,0.157595,-0.359336,0.0487835,0.0474994,-0.30075,0.489927,0.110281,-0.018678,0.982625,-0.0360275,-0.0895747,1.41509,0.0952299,-0.236125,0.66063,0.135643,-0.339908,0.249605,0.127482,-0.572869,0.146297,0.0744429,-0.0625399,1.25015,0.179648,-0.0444789,0.823585,0.132383,0.0231593,0.828089,0.164506,0.115641,0.110386,-0.156842,-0.173464,0.952038,-0.21347,-0.0508112,1.30695,-0.223579,-0.159286,1.58145,-0.129912,-0.296545,1.0885,-0.311478,-0.2771,1.62007,-0.113929,-0.506046,0.824869,-0.224884,-0.338445,1.0093,-0.301052,0.197875,0.0811228,-0.0935455,-0.0640528,0.481034,-0.186844,-0.0258433,0.981417,-0.0991321,-0.19142,1.41937,-0.237212,-0.181021,0.791867,-0.231491,0.0202501,0.379578,-0.206767,-0.0341628,0.0592002,-0.0982013,-0.273306,1.18489,-0.30072,-0.43339,0.907339,-0.195461,-0.425991,0.870995,-0.259434,-0.251232,1.19857,-0.0329274,-0.0114931,1.21266,-0.103081
56,0.549507,-0.0672405,1.44089,-0.0911763,-0.222038,1.35624,-0.0462095,-0.405746,0.10371,0.110057,-0.149469,0.974707,0.10135,-0.149783,1.58036,0.0212901,-0.0165993,1.06907,0.175263,-0.272757,1.62816,0.0175524,-0.0125736,0.732966,0.174945,0.0204171,0.917045,0.159619,-0.359528,0.0483616,0.0457796,-0.302267,0.489095,0.110228,-0.0195095,0.98187,-0.034083,-0.0897717,1.41396,0.0973945,-0.238175,0.659789,0.135867,-0.341194,0.248436,0.126918,-0.573413,0.144855,0.073003,-0.0632924,1.24889,0.181697,-0.0454921,0.822371,0.134096,0.0217188,0.826726,0.166613,0.122291,0.112141,-0.157241,-0.171473,0.952207,-0.213396,-0.0506319,1.30624,-0.221382,-0.158844,1.58079,-0.127735,-0.295021,1.08741,-0.309638,-0.276694,1.61951,-0.111817,-0.502522,0.822143,-0.222939,-0.336343,1.00793,-0.299232,0.204906,0.0835842,-0.0937632,-0.0614849,0.481084,-0.186623,-0.0261743,0.980906,-0.0974415,-0.191198,1.41874,-0.235214,-0.180354,0.791309,-0.230483,0.0239418,0.380515,-0.206588,-0.0258939,0.058882,-0.0982666,-0.272274,1.18394,-0.298706,-0.430462,0.905144,-0.193694,-0.423041,0.869031,-0.257875,-0.251739,1.19788,-0.0312433,-0.0118765,1.21166,-0.100868
57,0.559498,-0.067276,1.44003,-0.0888108,-0.222295,1.35562,-0.0442359,-0.405218,0.10228,0.108588,-0.151016,0.97391,0.103045,-0.149824,1.57958,0.0236104,-0.0181521,1.06775,0.17757,-0.272682,1.62758,0.0196749,-0.0144843,0.731674,0.17725,0.0186973,0.915679,0.161965,-0.357875,0.0485572,0.0442813,-0.304136,0.488198,0.110237,-0.0205569,0.981154,-0.0320042,-0.0901329,1.41292,0.099671,-0.240598,0.659121,0.136302,-0.342092,0.247115,0.126334,-0.573238,0.141634,0.0707395,-0.0642502,1.24767,0.183847,-0.0467042,0.821243,0.135954,0.0198448,0.825473,0.168797,0.128794,0.114064,-0.157636,-0.169871,0.952418,-0.213147,-0.0505407,1.30558,-0.219078,-0.15854,1.58019,-0.125411,-0.293425,1.08639,-0.30767,-0.276351,1.61903,-0.109686,-0.498674,0.819228,-0.221219,-0.334191,1.00658,-0.297503,0.21195,0.0864178,-0.0939604,-0.0592144,0.481167,-0.186389,-0.0272744,0.980339,-0.095249,-0.191015,1.41819,-0.233129,-0.179827,0.790835,-0.229396,0.0273955,0.381495,-0.206394,-0.017737,0.0586438,-0.0982108,-0.271226,1.18306,-0.296656,-0.427176,0.902719,-0.192055,-0.41996,0.867113,-0.256517,-0.252367,1.19729,-0.0294889,-0.0123646,1.21071,-0.0985847
58,0.569489,-0.0673762,1.43922,-0.0863559,-0.222678,1.35509,-0.0422115,-0.40329,0.101066,0.107014,-0.15286,0.973218,0.104804,-0.149896,1.57888,0.0259858,-0.0199586,1.06648,0.180025,-0.272673,1.62708,0.0218455,-0.0167688,0.730507,0.17977,0.0167709,0.914418,0.164586,-0.354134,0.0490536,0.0431304,-0.306194,0.487219,0.11032,-0.0218402,0.980463,-0.0297607,-0.0906339,1.41194,0.102061,-0.243351,0.658567,0.136974,-0.342508,0.245617,0.125756,-0.572125,0.136671,0.0676176,-0.0654702,1.24653,0.186315,-0.0490965,0.819921,0.138396,0.0176426,0.824202,0.171271,0.135071,0.116095,-0.158093,-0.168688,0.952666,-0.212706,-0.0505103,1.30493,-0.216664,-0.158412,1.57961,-0.122866,-0.291719,1.08543,-0.305615,-0.276077,1.61864,-0.10759,-0.494463,0.816119,-0.219699,-0.33193,1.0053,-0.29577,0.21875,0.0894802,-0.0943254,-0.0572963,0.48129,-0.18617,-0.0285993,0.979843,-0.0928465,-0.190841,1.41774,-0.230956,-0.179359,0.790454,-0.228241,0.0305033,0.382503,-0.206145,-0.00962697,0.0584061,-0.0981398,-0.270163,1.18227,-0.29457,-0.423587,0.900109,-0.190522,-0.416534,0.865044,-0.25531,-0.253126,1.19682,-0.027669,-0.0129676,1.20979,-0.0962116
59,0.57948,-0.0675242,1.43844,-0.083798,-0.223168,1.35463,-0.0400979,-0.399862,0.0998938,0.105354,-0.155025,0.972628,0.106634,-0.150057,1.57823,0.0284785,-0.0220431,1.06528,0.18263,-0.272749,1.62664,0.024043,-0.0194398,0.729387,0.182501,0.0144337,0.913136,0.167276,-0.349017,0.049597,0.0421808,-0.308349,0.48613,0.110449,-0.0233339,0.979812,-0.0272721,-0.0912127,1.411,0.104538,-0.246381,0.658065,0.13788,-0.342352,0.243888,0.125231,-0.569732,0.130252,0.0639718,-0.0668569,1.24552,0.189036,-0.0515957,0.818775,0.140984,0.0151299,0.822936,0.173991,0.141123,0.118264,-0.158555,-0.167951,0.952942,-0.212058,-0.05055,1.3043,-0.214139,-0.158302,1.57909,-0.120304,-0.289865,1.08455,-0.303552,-0.27587,1.61834,-0.105525,-0.489878,0.81285,-0.218374,-0.329388,1.00407,-0.293985,0.225197,0.092691,-0.0947647,-0.0557734,0.481446,-0.185968,-0.0300473,0.97937,-0.0903195,-0.190672,1.41738,-0.228693,-0.178838,0.790164,-0.226961,0.0332021,0.383557,-0.205897,-0.00152215,0.0581711,-0.0980393,-0.269095,1.18158,-0.292432,-0.419862,0.897401,-0.189243,-0.41269,0.862873,-0.254192,-0.254007,1.19643,-0.0257994,-0.0136725,1.20889,-0.0937406
60,0.589471,-0.0677135,1.43767,-0.081108,-0.223757,1.35425,-0.0379124,-0.395511,0.0983765,0.103798,-0.157536,0.972114,0.108522,-0.150293,1.57762,0.0310693,-0.0244057,1.06407,0.185372,-0.272889,1.62626,0.0262678,-0.0225008,0.728288,0.185468,0.0118677,0.911914,0.17022,-0.34325,0.0502081,0.0414068,-0.310596,0.484864,0.11059,-0.025045,0.979183,-0.0245455,-0.0918551,1.41005,0.107075,-0.249564,0.657552,0.138962,-0.341524,0.241921,0.124634,-0.566367,0.123073,0.0602374,-0.0684294,1.24457,0.191869,-0.0539754,0.817847,0.143673,0.0122272,0.821725,0.176938,0.146997,0.120586,-0.159058,-0.167679,0.953242,-0.211191,-0.0506306,1.3037,-0.211504,-0.158189,1.57862,-0.117686,-0.287995,1.08379,-0.301548,-0.275671,1.6181,-0.103314,-0.485072,0.809474,-0.217455,-0.326735,1.00291,-0.292336,0.231547,0.0962322,-0.0951815,-0.0547404,0.481577,-0.185796,-0.0316534,0.978873,-0.0875893,-0.190534,1.41711,-0.22636,-0.178716,0.78992,-0.225702,0.0354219,0.384627,-0.20564,0.0065499,0.0579338,-0.0979033,-0.268015,1.18097,-0.290237,-0.415877,0.894564,-0.188121,-0.408515,0.860684,-0.253214,-0.255033,1.19611,-0.0238698,-0.0144745,1.208,-0.0911755
61,0.599462,-0.0679408,1.43691,-0.0782735,-0.224465,1.35395,-0.0356766,-0.391141,0.0966808,0.102559,-0.160367,0.971682,0.110485,-0.150578,1.57708,0.0337089,-0.026998,1.06289,0.188282,-0.273059,1.62597,0.0285537,-0.0259523,0.727198,0.188628,0.00894494,0.910691,0.173314,-0.337268,0.0510739,0.0411491,-0.312823,0.483431,0.110752,-0.0270203,0.978577,-0.0216141,-0.0926982,1.40917,0.109733,-0.252881,0.657016,0.140131,-0.340203,0.23986,0.123969,-0.562693,0.115949,0.0565751,-0.070244,1.24353,0.19455,-0.0569631,0.816823,0.14658,0.00892773,0.820544,0.180059,0.15263,0.123149,-0.159639,-0.167883,0.953558,-0.210095,-0.0507402,1.30315,-0.208754,-0.157937,1.57821,-0.115171,-0.28614,1.08312,-0.299564,-0.275466,1.61793,-0.101017,-0.480025,0.806022,-0.216958,-0.324022,1.00181,-0.290807,0.237596,0.0999606,-0.0956429,-0.0541945,0.481664,-0.185635,-0.0333421,0.978371,-0.0846852,-0.190407,1.41692,-0.223977,-0.179042,0.789704,-0.224477,0.0371704,0.385674,-0.205364,0.0146191,0.0576598,-0.0977662,-0.266924,1.18045,-0.287998,-0.411716,0.891698,-0.18717,-0.404332,0.858588,-0.252604,-0.25625,1.19589,-0.021884,-0.0153862,1.20709,-0.0885076
62,0.609453,-0.0682159,1.43621,-0.0753364,-0.225258,1.35373,-0.0333898,-0.38722,0.0951863,0.101847,-0.163519,0.971379,0.112542,-0.150944,1.57663,0.036427,-0.0298402,1.06176,0.191313,-0.273294,1.62582,0.0308936,-0.0298185,0.726099,0.192012,0.00565201,0.909489,0.17655,-0.331387,0.052282,0.0414185,-0.314853,0.48194,0.111068,-0.0292329,0.978036,-0.0185183,-0.0938272,1.40833,0.112492,-0.256315,0.656497,0.141332,-0.338788,0.238108,0.123341,-0.558957,0.10938,0.0532292,-0.072272,1.24249,0.197152,-0.0606565,0.815712,0.149737,0.00536583,0.819314,0.18331,0.15799,0.125904,-0.160329,-0.168566,0.953887,-0.208764,-0.05089,1.30263,-0.205893,-0.157719,1.57787,-0.112578,-0.284205,1.08254,-0.297612,-0.275296,1.61784,-0.0987166,-0.474628,0.802507,-0.216739,-0.321248,1.00075,-0.289369,0.243551,0.104133,-0.0961517,-0.054155,0.481678,-0.185465,-0.035157,0.97784,-0.0816045,-0.190257,1.41682,-0.221526,-0.179755,0.789499,-0.22321,0.0385104,0.38675,-0.205171,0.0226334,0.0573754,-0.0976759,-0.265792,1.18002,-0.285741,-0.407384,0.888816,-0.186402,-0.399898,0.856434,-0.252215,-0.257644,1.19575,-0.0198467,-0.0164268,1.20618,-0.0857456
63,0.619444,-0.068539,1.43561,-0.0722869,-0.226194,1.35365,-0.0310892,-0.383486,0.0938699,0.10166,-0.166962,0.971242,0.114687,-0.1514,1.57631,0.0392216,-0.0329179,1.06066,0.194473,-0.273618,1.62582,0.0332657,-0.0340792,0.725033,0.195589,0.00202925,0.908291,0.179967,-0.325825,0.0535101,0.0419757,-0.316572,0.480697,0.111694,-0.0316196,0.977581,-0.0152314,-0.0952127,1.40753,0.115362,-0.259678,0.656046,0.142488,-0.338192,0.23702,0.123476,-0.555062,0.103232,0.0505256,-0.0745047,1.24158,0.200161,-0.0644906,0.814704,0.152844,0.00144363,0.818101,0.186751,0.163054,0.128652,-0.160847,-0.169723,0.954224,-0.207195,-0.0510423,1.30216,-0.202885,-0.157489,1.57766,-0.109987,-0.282205,1.08205,-0.295687,-0.275168,1.61789,-0.0963779,-0.468947,0.798967,-0.216769,-0.318141,0.999735,-0.287862,0.249309,0.108766,-0.0966663,-0.0546535,0.481622,-0.185275,-0.037155,0.977346,-0.0783945,-0.190074,1.41682,-0.219012,-0.180513,0.789369,-0.221778,0.0393816,0.387836,-0.205009,0.0305366,0.057187,-0.0976254,-0.264611,1.17968,-0.283481,-0.402886,0.885936,-0.185816,-0.395072,0.854262,-0.251967,-0.259202,1.19571,-0.0177633,-0.0176246,1.20527,-0.0828589
