Frame#,Time,C7_X,C7_Y,C7_Z,CLAV_X,CLAV_Y,CLAV_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LBHD_X,LBHD_Y,LBHD_Z,LELB_X,LELB_Y,LELB_Z,LFHD_X,LFHD_Y,LFHD_Z,LFIN_X,LFIN_Y,LFIN_Z,LFRM_X,LFRM_Y,LFRM_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTHI_X,LTHI_Y,LTHI_Z,LTIB_X,LTIB_Y,LTIB_Z,LTOE_X,LTOE_Y,LTOE_Z,LUPA_X,LUPA_Y,LUPA_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RASI_X,RASI_Y,RASI_Z,RBAK_X,RBAK_Y,RBAK_Z,RBHD_X,RBHD_Y,RBHD_Z,RELB_X,RELB_Y,RELB_Z,RFHD_X,RFHD_Y,RFHD_Z,RFIN_X,RFIN_Y,RFIN_Z,RFRM_X,RFRM_Y,RFRM_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTHI_X,RTHI_Y,RTHI_Z,RTIB_X,RTIB_Y,RTIB_Z,RTOE_X,RTOE_Y,RTOE_Z,RUPA_X,RUPA_Y,RUPA_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z,T10_X,T10_Y,T10_Z
49,0.478809,-0.179786,1.37168,0.0113927,-0.339091,1.28036,0.0165873,-0.190792,0.0948752,0.225353,-0.203357,0.902759,0.186499,-0.274172,1.50515,0.0988092,-0.310694,1.01817,0.30944,-0.385688,1.56904,0.0685246,-0.577605,0.978559,0.14836,-0.420703,0.939577,0.228371,-0.119863,0.0612321,0.16592,-0.383428,0.440563,0.255012,-0.0654598,0.928095,0.0638076,-0.252677,1.35168,0.190484,-0.295846,0.611123,0.259019,-0.256972,0.225091,0.255535,-0.359829,0.0654245,0.185165,-0.2899,1.19208,0.284825,-0.477005,0.981897,0.138666,-0.499684,0.928624,0.182144,-0.184019,0.0996036,-0.172434,-0.201458,0.892064,-0.123493,-0.127237,1.24519,-0.114506,-0.251924,1.50137,-0.0485226,-0.325099,1.02064,-0.260815,-0.362966,1.55623,-0.0583157,-0.596657,0.938761,-0.0860392,-0.386227,0.966059,-0.226528,-0.118442,0.0597174,-0.0984905,-0.3631,0.460393,-0.212177,-0.0628512,0.918692,5.10394e-05,-0.267842,1.34431,-0.162642,-0.234675,0.757739,-0.175092,-0.298316,0.346501,-0.228114,-0.347006,0.0628141,-0.154441,-0.311156,1.1127,-0.24614,-0.485203,0.956647,-0.0856544,-0.513076,0.907043,-0.131597,-0.357576,1.11621,0.0264407,-0.101211,1.15554,0.0186875
50,0.488784,-0.180464,1.36544,0.0111471,-0.339441,1.27354,0.0163616,-0.190923,0.0949408,0.225261,-0.200195,0.896462,0.186577,-0.274437,1.49851,0.0988926,-0.316234,1.01215,0.308767,-0.386086,1.56254,0.0683664,-0.58223,0.985046,0.144688,-0.4279,0.938943,0.225533,-0.119886,0.0612739,0.165868,-0.386521,0.438866,0.255368,-0.0627731,0.922456,0.0634503,-0.253292,1.34506,0.190504,-0.29569,0.607418,0.259423,-0.258271,0.224627,0.255426,-0.359832,0.0654387,0.1852,-0.292616,1.1856,0.284631,-0.481548,0.984358,0.135754,-0.506682,0.931593,0.178359,-0.183986,0.0995979,-0.172247,-0.199243,0.885661,-0.123311,-0.127747,1.23847,-0.114889,-0.252483,1.49474,-0.0486986,-0.330343,1.01525,-0.261538,-0.36347,1.54972,-0.0584915,-0.60215,0.947627,-0.0825225,-0.39262,0.963517,-0.225635,-0.1184,0.0597141,-0.0984827,-0.36631,0.458307,-0.213203,-0.0604488,0.913053,-0.000437279,-0.268505,1.33764,-0.162903,-0.23306,0.752813,-0.175164,-0.300936,0.345011,-0.228794,-0.346872,0.062877,-0.15447,-0.314603,1.10678,-0.246891,-0.489969,0.96075,-0.083475,-0.520375,0.911406,-0.128082,-0.357384,1.10865,0.0265334,-0.10107,1.14921,0.0189335
51,0.498759,-0.181306,1.35903,0.0109695,-0.339735,1.26669,0.0161581,-0.191077,0.0950167,0.225173,-0.197015,0.890059,0.186707,-0.274755,1.49167,0.0989121,-0.321933,1.00624,0.307972,-0.386511,1.55581,0.0682124,-0.586462,0.991308,0.141218,-0.434958,0.938271,0.222737,-0.11992,0.0613441,0.165816,-0.389615,0.437415,0.255959,-0.060171,0.916779,0.0630651,-0.253977,1.3384,0.190435,-0.295846,0.603994,0.259538,-0.259241,0.224375,0.255184,-0.359832,0.0654659,0.185244,-0.29532,1.17918,0.284302,-0.485907,0.986476,0.132898,-0.513451,0.93436,0.174675,-0.184015,0.0996154,-0.172159,-0.1971,0.879251,-0.123096,-0.128274,1.2318,-0.11534,-0.252994,1.48792,-0.048909,-0.335742,1.00997,-0.262136,-0.363943,1.54299,-0.0586374,-0.607204,0.956191,-0.0792034,-0.399164,0.961099,-0.224726,-0.118397,0.0597374,-0.098463,-0.369612,0.456314,-0.214216,-0.0581547,0.907493,-0.000903387,-0.269196,1.3309,-0.163092,-0.23141,0.747876,-0.175347,-0.303518,0.343605,-0.229392,-0.346761,0.0629324,-0.154485,-0.318139,1.10096,-0.247598,-0.494408,0.964693,-0.0813005,-0.527366,0.915705,-0.124672,-0.357313,1.10141,0.0264398,-0.100983,1.14298,0.0191412
52,0.508734,-0.182143,1.35231,0.0108196,-0.340009,1.25972,0.0159569,-0.191243,0.0950726,0.225087,-0.193847,0.883574,0.186797,-0.275221,1.48458,0.0987594,-0.327749,1.00048,0.307062,-0.386928,1.54883,0.0680757,-0.590239,0.997335,0.137993,-0.441891,0.937503,0.219965,-0.119973,0.0614148,0.165768,-0.392628,0.435932,0.25673,-0.057718,0.911012,0.0626196,-0.254717,1.33171,0.190249,-0.296195,0.600824,0.259698,-0.260158,0.224029,0.255243,-0.359835,0.0654746,0.185307,-0.297984,1.17278,0.283861,-0.490072,0.98822,0.130087,-0.520017,0.936923,0.171126,-0.184087,0.0996466,-0.172145,-0.195135,0.872784,-0.122834,-0.129049,1.22501,-0.115799,-0.253554,1.48084,-0.0490939,-0.34126,1.00478,-0.262639,-0.364414,1.53599,-0.058789,-0.6118,0.964486,-0.076056,-0.405807,0.958762,-0.22385,-0.11844,0.0597823,-0.098436,-0.373,0.454388,-0.215027,-0.0560271,0.901942,-0.0013249,-0.269966,1.32408,-0.163222,-0.22947,0.743051,-0.175423,-0.30619,0.342206,-0.229918,-0.346698,0.0629407,-0.154486,-0.321763,1.09526,-0.248148,-0.498638,0.968323,-0.0792334,-0.534097,0.919921,-0.121422,-0.357517,1.09468,0.026167,-0.100977,1.13684,0.019231
53,0.51871,-0.182702,1.34527,0.0106342,-0.340279,1.25249,0.0157714,-0.191403,0.0951024,0.225018,-0.190784,0.876969,0.186837,-0.275793,1.47722,0.0984179,-0.333628,0.994839,0.306093,-0.387308,1.54162,0.0679438,-0.593596,1.00303,0.134987,-0.448663,0.93657,0.217229,-0.120019,0.0614629,0.165726,-0.39567,0.434263,0.257566,-0.0554264,0.905108,0.062133,-0.255503,1.32492,0.189971,-0.296595,0.59777,0.25999,-0.261145,0.2235,0.255586,-0.359832,0.0654812,0.185366,-0.300657,1.1663,0.283336,-0.494013,0.989674,0.12732,-0.526385,0.939295,0.167707,-0.184193,0.0996941,-0.172126,-0.193159,0.866321,-0.122519,-0.130028,1.21805,-0.116226,-0.254045,1.47348,-0.0493376,-0.346902,0.999649,-0.263074,-0.364873,1.52877,-0.05895,-0.615954,0.972491,-0.0730711,-0.412357,0.956402,-0.222902,-0.118472,0.0598039,-0.0984088,-0.376392,0.452438,-0.215692,-0.0539647,0.896232,-0.00167013,-0.270806,1.31713,-0.163254,-0.22747,0.738314,-0.175578,-0.308994,0.340673,-0.230444,-0.346671,0.0628872,-0.15446,-0.325434,1.08956,-0.248581,-0.50272,0.9716,-0.0773486,-0.540583,0.924032,-0.118393,-0.357549,1.08776,0.0261319,-0.101002,1.13063,0.019203
54,0.528685,-0.182986,1.33788,0.0104373,-0.340668,1.24496,0.0156238,-0.19154,0.095119,0.224976,-0.187861,0.870255,0.186828,-0.27646,1.46964,0.0979391,-0.339546,0.989209,0.305125,-0.387702,1.53424,0.0678202,-0.596605,1.00832,0.13215,-0.455328,0.935427,0.214536,-0.120052,0.0615196,0.165677,-0.398845,0.432434,0.258382,-0.0532606,0.89902,0.061705,-0.256313,1.31795,0.189629,-0.296947,0.594662,0.260325,-0.262297,0.222847,0.255866,-0.359834,0.0654751,0.185432,-0.303356,1.1597,0.282757,-0.497654,0.990951,0.124615,-0.532462,0.941461,0.164323,-0.184334,0.0997384,-0.172077,-0.191328,0.859745,-0.122189,-0.131044,1.2109,-0.116632,-0.254576,1.46587,-0.0494952,-0.352501,0.994568,-0.263285,-0.365354,1.52135,-0.0591359,-0.619648,0.980206,-0.0702426,-0.418809,0.953972,-0.221946,-0.118492,0.0598139,-0.0984087,-0.379646,0.450416,-0.21634,-0.0518907,0.890239,-0.00195354,-0.271665,1.31002,-0.163159,-0.225402,0.733499,-0.175747,-0.311849,0.338978,-0.230998,-0.346679,0.0627937,-0.154415,-0.329198,1.0838,-0.24893,-0.506666,0.974565,-0.0756927,-0.546809,0.92798,-0.115568,-0.357395,1.08047,0.0261326,-0.101036,1.12421,0.0190744
55,0.53866,-0.18319,1.3302,0.0102972,-0.34118,1.23715,0.0155094,-0.191678,0.0951351,0.224958,-0.185068,0.863472,0.186755,-0.277005,1.46194,0.0977875,-0.345524,0.98348,0.304199,-0.388118,1.52674,0.0676974,-0.599358,1.01313,0.129438,-0.461873,0.934119,0.211829,-0.120096,0.0615735,0.16564,-0.40182,0.430581,0.259385,-0.0511699,0.892735,0.0613457,-0.257081,1.3107,0.189259,-0.297123,0.591377,0.260667,-0.263403,0.222096,0.256397,-0.35985,0.0654661,0.185503,-0.306079,1.15292,0.282208,-0.50104,0.992113,0.121989,-0.538264,0.943414,0.160977,-0.184508,0.0997475,-0.171996,-0.189459,0.853079,-0.121824,-0.131765,1.20376,-0.117067,-0.255198,1.45809,-0.0495357,-0.357927,0.989328,-0.263259,-0.365813,1.51377,-0.059296,-0.622852,0.987602,-0.0676143,-0.425192,0.951387,-0.220993,-0.118548,0.0598788,-0.0983991,-0.382774,0.448329,-0.217066,-0.0497711,0.883934,-0.00217861,-0.272528,1.30273,-0.162985,-0.223292,0.728574,-0.1759,-0.314689,0.337188,-0.23159,-0.34669,0.0626911,-0.154377,-0.333019,1.07794,-0.249153,-0.510338,0.977113,-0.0740042,-0.552757,0.931737,-0.112913,-0.357246,1.07288,0.0260917,-0.101109,1.11749,0.0188215
56,0.548635,-0.183543,1.32236,0.010206,-0.34173,1.22912,0.0154242,-0.191813,0.0951421,0.22495,-0.182357,0.856547,0.186703,-0.277385,1.45414,0.0978786,-0.351607,0.977551,0.303362,-0.388558,1.51913,0.0675834,-0.601932,1.01742,0.126828,-0.46831,0.932685,0.209136,-0.120141,0.0616207,0.165619,-0.404564,0.42872,0.260553,-0.0491062,0.886244,0.0610218,-0.257963,1.30338,0.189072,-0.297044,0.587826,0.261091,-0.264655,0.221302,0.256802,-0.359869,0.0654569,0.185567,-0.30894,1.14594,0.281854,-0.50441,0.992922,0.119441,-0.543775,0.945129,0.157684,-0.18469,0.099741,-0.171949,-0.187543,0.846357,-0.121529,-0.132456,1.19643,-0.117456,-0.255763,1.45023,-0.0496588,-0.363342,0.983929,-0.263197,-0.366259,1.50607,-0.059406,-0.625611,0.994634,-0.0651819,-0.431548,0.948549,-0.220026,-0.118615,0.0599353,-0.0983876,-0.385781,0.4462,-0.217884,-0.0476205,0.877333,-0.00234733,-0.273371,1.29527,-0.162773,-0.221306,0.723548,-0.176043,-0.317474,0.335398,-0.232252,-0.346717,0.0625705,-0.154354,-0.336873,1.07193,-0.24925,-0.513754,0.979227,-0.0723427,-0.558469,0.935255,-0.110404,-0.357059,1.06487,0.0259888,-0.101236,1.11043,0.0183896
57,0.55861,-0.183905,1.31466,0.010157,-0.342246,1.22096,0.0153741,-0.191957,0.0951333,0.224952,-0.179719,0.849471,0.186717,-0.277854,1.44628,0.0978508,-0.357826,0.971436,0.302611,-0.389041,1.5114,0.0674236,-0.604385,1.02117,0.124299,-0.47465,0.931124,0.206487,-0.120172,0.0616829,0.165583,-0.40719,0.426809,0.261798,-0.0469391,0.879585,0.0607574,-0.258841,1.29585,0.188961,-0.29678,0.584051,0.261597,-0.266003,0.220479,0.256943,-0.359882,0.0654482,0.185618,-0.311846,1.1388,0.281523,-0.508054,0.993001,0.117006,-0.549036,0.94658,0.154459,-0.184867,0.0997635,-0.17197,-0.185624,0.839511,-0.121297,-0.133283,1.18887,-0.117785,-0.25623,1.44229,-0.049842,-0.368868,0.978436,-0.263187,-0.366762,1.49829,-0.059535,-0.627971,1.00118,-0.0629609,-0.437739,0.945559,-0.219074,-0.118686,0.059971,-0.0983825,-0.388744,0.444005,-0.218852,-0.0454449,0.870534,-0.00247726,-0.274212,1.28767,-0.162559,-0.219561,0.718381,-0.176079,-0.320183,0.333627,-0.232987,-0.34675,0.0624444,-0.15435,-0.340796,1.06575,-0.249326,-0.516963,0.980929,-0.0708011,-0.5639,0.938443,-0.108005,-0.356654,1.05624,0.0258823,-0.101352,1.10303,0.0178846
58,0.568586,-0.184357,1.30712,0.0101248,-0.34273,1.21278,0.0153361,-0.192096,0.095138,0.224939,-0.177244,0.842314,0.186658,-0.278398,1.4384,0.0977802,-0.364063,0.965279,0.301796,-0.389556,1.50359,0.067274,-0.606661,1.02443,0.121783,-0.480821,0.929448,0.203949,-0.120211,0.0617673,0.165521,-0.40976,0.424916,0.26301,-0.044721,0.872722,0.0605925,-0.259652,1.2881,0.188887,-0.296655,0.580137,0.262158,-0.267217,0.219685,0.257168,-0.359902,0.0654371,0.185664,-0.31475,1.13153,0.281153,-0.511468,0.992998,0.114868,-0.554098,0.947766,0.151361,-0.185028,0.0997715,-0.172009,-0.183664,0.832548,-0.121057,-0.134221,1.18114,-0.118119,-0.256742,1.43435,-0.0499954,-0.374465,0.972745,-0.26324,-0.367286,1.49044,-0.059681,-0.629984,1.00712,-0.0609472,-0.443682,0.942382,-0.21803,-0.118748,0.0599863,-0.0983926,-0.391683,0.441789,-0.219876,-0.0432582,0.863604,-0.00258937,-0.275077,1.27996,-0.162374,-0.218032,0.713052,-0.175929,-0.322835,0.331841,-0.233762,-0.346788,0.0623135,-0.154355,-0.344766,1.05939,-0.249383,-0.519989,0.982288,-0.0693415,-0.568889,0.941176,-0.105626,-0.355928,1.04711,0.025839,-0.101264,1.09538,0.0177412
59,0.578561,-0.185068,1.29948,0.0101335,-0.343078,1.20465,0.0152797,-0.192252,0.0951638,0.224886,-0.174862,0.835101,0.186574,-0.27895,1.43051,0.0977333,-0.370321,0.959141,0.300912,-0.390067,1.49571,0.0671478,-0.608726,1.02729,0.119358,-0.486864,0.927662,0.201556,-0.120244,0.0619182,0.165425,-0.412293,0.423079,0.264141,-0.0427083,0.865527,0.0604875,-0.26041,1.28019,0.188847,-0.296524,0.576136,0.262696,-0.268307,0.218986,0.257459,-0.359921,0.0654162,0.1857,-0.31767,1.1242,0.280774,-0.514595,0.992994,0.112659,-0.558989,0.948712,0.148424,-0.185187,0.0997849,-0.172041,-0.181707,0.825465,-0.120851,-0.135046,1.17349,-0.118529,-0.257304,1.42642,-0.0500501,-0.38005,0.966888,-0.263263,-0.367788,1.48251,-0.0598113,-0.631737,1.01238,-0.0591243,-0.44953,0.939085,-0.216891,-0.118784,0.0600042,-0.0984036,-0.394411,0.439612,-0.220693,-0.0411246,0.856564,-0.0026815,-0.275986,1.2722,-0.162234,-0.216624,0.707797,-0.175788,-0.325452,0.330038,-0.234425,-0.346826,0.0622004,-0.154367,-0.348761,1.05293,-0.249363,-0.522795,0.983363,-0.0678913,-0.573461,0.943463,-0.103238,-0.355516,1.03847,0.0259633,-0.101258,1.08763,0.0176011
60,0.588536,-0.185735,1.29173,0.0101259,-0.343325,1.1966,0.0152331,-0.192423,0.0952105,0.224794,-0.172508,0.827789,0.186634,-0.279455,1.42257,0.097656,-0.376556,0.953049,0.299983,-0.390591,1.48774,0.0670356,-0.61054,1.02976,0.117034,-0.492747,0.925774,0.199304,-0.120289,0.0620896,0.165321,-0.414771,0.4213,0.265214,-0.0407193,0.858227,0.060454,-0.261298,1.27235,0.188877,-0.296409,0.572084,0.263189,-0.26936,0.218373,0.257731,-0.359959,0.065399,0.185731,-0.320624,1.11684,0.280369,-0.517557,0.992647,0.110524,-0.563699,0.94941,0.145622,-0.185363,0.0997838,-0.172046,-0.179771,0.818265,-0.120623,-0.135809,1.16595,-0.118987,-0.257812,1.41843,-0.0500376,-0.385629,0.960951,-0.26323,-0.368277,1.47447,-0.059924,-0.633308,1.01692,-0.057455,-0.455469,0.935679,-0.215716,-0.118834,0.0600549,-0.098408,-0.397151,0.437474,-0.221566,-0.0390545,0.849444,-0.00274183,-0.276887,1.26441,-0.162121,-0.215509,0.702547,-0.175817,-0.327981,0.32824,-0.235041,-0.346848,0.062164,-0.154418,-0.352715,1.04639,-0.249214,-0.525355,0.984165,-0.0664853,-0.577827,0.945322,-0.100907,-0.355218,1.03031,0.0259474,-0.101365,1.07994,0.0174292
61,0.598511,-0.18625,1.28382,0.0100821,-0.343533,1.18855,0.0151725,-0.192625,0.0952791,0.224685,-0.170188,0.820437,0.186816,-0.279941,1.41451,0.0976311,-0.38271,0.94698,0.29904,-0.391097,1.47966,0.0669423,-0.612088,1.03187,0.114862,-0.498475,0.92379,0.197169,-0.120393,0.0621875,0.165252,-0.417165,0.419548,0.266218,-0.0386479,0.851073,0.0604897,-0.262025,1.26432,0.188814,-0.296335,0.568021,0.263579,-0.270396,0.217787,0.257946,-0.360012,0.0653644,0.185769,-0.3236,1.10947,0.279946,-0.520376,0.991912,0.108525,-0.568198,0.94986,0.142935,-0.185557,0.0997856,-0.171998,-0.177912,0.810951,-0.12034,-0.13668,1.15829,-0.11942,-0.258232,1.41035,-0.0500813,-0.391127,0.955049,-0.262988,-0.368766,1.46635,-0.0600157,-0.634739,1.02072,-0.0559247,-0.46133,0.932122,-0.214507,-0.118875,0.0601248,-0.0983845,-0.399898,0.435362,-0.222483,-0.0370174,0.842275,-0.00278778,-0.277685,1.25658,-0.161955,-0.214437,0.697261,-0.17586,-0.330387,0.326501,-0.235637,-0.346889,0.062201,-0.154525,-0.356546,1.03977,-0.248941,-0.527708,0.984559,-0.0654622,-0.581983,0.946769,-0.0986798,-0.354815,1.02228,0.0258367,-0.10156,1.07237,0.0172947
62,0.608486,-0.186673,1.27573,0.0100289,-0.34379,1.18043,0.0150842,-0.192828,0.0953426,0.224589,-0.167754,0.813149,0.186903,-0.280403,1.40634,0.0975861,-0.38876,0.940931,0.298133,-0.391602,1.47149,0.0668662,-0.613341,1.03364,0.112922,-0.504051,0.92169,0.195138,-0.120574,0.0621497,0.165265,-0.419468,0.417822,0.267103,-0.0365388,0.844102,0.0605113,-0.262857,1.25631,0.18878,-0.296308,0.563955,0.263853,-0.271391,0.217163,0.258227,-0.360083,0.065303,0.185802,-0.326558,1.10211,0.279536,-0.523057,0.990818,0.106593,-0.572457,0.950072,0.140332,-0.185747,0.0997979,-0.171942,-0.175925,0.803639,-0.119987,-0.137601,1.1505,-0.119824,-0.258732,1.40217,-0.0500955,-0.396536,0.949189,-0.262589,-0.369228,1.45817,-0.0601023,-0.636043,1.02381,-0.0545473,-0.466729,0.928486,-0.213269,-0.118906,0.0601853,-0.098357,-0.402465,0.43327,-0.223245,-0.0349988,0.835097,-0.00280917,-0.278534,1.24875,-0.161814,-0.2133,0.691917,-0.175804,-0.332596,0.324819,-0.236213,-0.34701,0.062097,-0.15452,-0.360271,1.03311,-0.248622,-0.529942,0.984456,-0.0646573,-0.585737,0.947788,-0.0964758,-0.354273,1.01414,0.0256916,-0.10179,1.0649,0.0172206
63,0.618462,-0.187011,1.26756,0.00998258,-0.3442,1.17217,0.0149916,-0.193023,0.0953827,0.224472,-0.165109,0.805853,0.186916,-0.280925,1.39807,0.0975524,-0.394741,0.934934,0.297239,-0.392109,1.46325,0.0667898,-0.61424,1.03502,0.111322,-0.509451,0.919473,0.193157,-0.120715,0.0621609,0.165218,-0.421665,0.416144,0.267823,-0.0345482,0.837151,0.0604965,-0.263712,1.24818,0.188688,-0.296288,0.559931,0.26402,-0.272345,0.216484,0.258586,-0.360161,0.0652443,0.185823,-0.329436,1.09476,0.279146,-0.525556,0.989383,0.104635,-0.576494,0.950024,0.137782,-0.185931,0.0998068,-0.171916,-0.173829,0.796426,-0.119503,-0.138558,1.14258,-0.120184,-0.259264,1.39394,-0.050127,-0.40187,0.943382,-0.26217,-0.369681,1.44994,-0.0601744,-0.637209,1.02626,-0.0533821,-0.472029,0.924843,-0.212085,-0.11897,0.0602134,-0.0983528,-0.404858,0.431196,-0.223892,-0.0330274,0.827975,-0.00282786,-0.279473,1.24089,-0.161696,-0.212132,0.6865,-0.175703,-0.334824,0.323169,-0.236711,-0.347159,0.0619016,-0.15446,-0.364049,1.02651,-0.248346,-0.532549,0.98373,-0.0632966,-0.589299,0.948329,-0.0943332,-0.353729,1.00575,0.0256801,-0.102021,1.05745,0.0171732
64,0.628437,-0.187316,1.25943,0.0099167,-0.344801,1.16375,0.0149082,-0.193196,0.0954072,0.224335,-0.162553,0.798372,0.187137,-0.281567,1.38974,0.0974498,-0.400703,0.929068,0.296487,-0.392618,1.45501,0.0667439,-0.614861,1.03595,0.110015,-0.514679,0.917075,0.191199,-0.120811,0.062213,0.16513,-0.423746,0.414538,0.268421,-0.0326649,0.830216,0.0604813,-0.264566,1.23989,0.18853,-0.296232,0.555993,0.264181,-0.273223,0.215907,0.258727,-0.360229,0.0651962,0.185838,-0.332279,1.08742,0.278789,-0.52789,0.987681,0.102649,-0.580321,0.949681,0.13527,-0.186086,0.0997456,-0.171858,-0.171376,0.789433,-0.118807,-0.139558,1.13457,-0.120454,-0.259778,1.38562,-0.0501816,-0.407155,0.937603,-0.261762,-0.370183,1.44169,-0.0602125,-0.638229,1.02818,-0.0524164,-0.477397,0.92111,-0.210976,-0.119042,0.0602185,-0.0983494,-0.40694,0.429266,-0.224451,-0.0310567,0.820919,-0.00280688,-0.280509,1.23298,-0.161583,-0.210858,0.681001,-0.175549,-0.33728,0.321439,-0.237221,-0.34727,0.0617378,-0.154407,-0.36788,1.01997,-0.248087,-0.535108,0.982306,-0.0616676,-0.5927,0.948405,-0.0923203,-0.353231,0.997123,0.0257547,-0.102237,1.04994,0.0170834
65,0.638412,-0.187915,1.25125,0.00985706,-0.345561,1.15522,0.0147919,-0.193342,0.0954313,0.224204,-0.160216,0.790953,0.187436,-0.282321,1.38139,0.0973031,-0.406651,0.923233,0.295781,-0.393163,1.4468,0.0667372,-0.615388,1.03644,0.10887,-0.519731,0.9145,0.189237,-0.120879,0.0622589,0.165037,-0.425617,0.413021,0.268945,-0.0307872,0.823317,0.0605048,-0.265594,1.23165,0.188406,-0.296088,0.552186,0.264363,-0.274137,0.215363,0.258504,-0.360268,0.0651728,0.185861,-0.335144,1.0801,0.2785,-0.530093,0.985772,0.100722,-0.583958,0.949048,0.132817,-0.186193,0.0996259,-0.171722,-0.169246,0.782242,-0.118202,-0.140587,1.12651,-0.120637,-0.260355,1.37724,-0.0501678,-0.412378,0.931823,-0.261322,-0.370748,1.43346,-0.0602367,-0.639059,1.02962,-0.0515571,-0.482496,0.917197,-0.209874,-0.119073,0.0602528,-0.0983415,-0.409024,0.427456,-0.224911,-0.0290107,0.81394,-0.0027471,-0.281658,1.22499,-0.161478,-0.20931,0.675475,-0.175344,-0.339276,0.319944,-0.237601,-0.347322,0.0616442,-0.154369,-0.371703,1.01345,-0.247852,-0.537408,0.980622,-0.0604216,-0.595958,0.948077,-0.090384,-0.352803,0.988435,0.0258992,-0.102489,1.0423,0.0169158
66,0.648387,-0.188842,1.24307,0.00979296,-0.346488,1.14662,0.0146631,-0.193457,0.0954545,0.224113,-0.157901,0.783626,0.187757,-0.282943,1.37295,0.097452,-0.412578,0.917385,0.295119,-0.393769,1.43856,0.0667456,-0.615934,1.0366,0.107794,-0.524665,0.911757,0.1873,-0.120932,0.0622847,0.164969,-0.42727,0.411594,0.269426,-0.0288254,0.816448,0.0606042,-0.266797,1.22345,0.188305,-0.295828,0.54852,0.264549,-0.27486,0.214865,0.258425,-0.360289,0.0651733,0.185887,-0.338019,1.07277,0.27825,-0.532267,0.983711,0.0989221,-0.587422,0.948165,0.13044,-0.186361,0.0997468,-0.171681,-0.167218,0.774948,-0.117687,-0.141666,1.11847,-0.120781,-0.26099,1.36881,-0.0501841,-0.417541,0.925995,-0.260882,-0.371357,1.42519,-0.0602825,-0.639756,1.03061,-0.050792,-0.487586,0.913084,-0.20882,-0.119091,0.060302,-0.0983368,-0.410788,0.425868,-0.225371,-0.0268923,0.807049,-0.0026199,-0.28292,1.21691,-0.161417,-0.20741,0.670117,-0.17516,-0.340826,0.318712,-0.237881,-0.347327,0.0615915,-0.154328,-0.375457,1.00691,-0.247611,-0.539617,0.978629,-0.0596125,-0.599149,0.947435,-0.0885293,-0.352497,0.979852,0.0261043,-0.102787,1.03449,0.0167155
67,0.658362,-0.189997,1.23492,0.00975687,-0.347542,1.13799,0.0145685,-0.193552,0.095479,0.224087,-0.155529,0.776367,0.188096,-0.283643,1.36445,0.0976095,-0.418465,0.911519,0.294506,-0.394441,1.43026,0.0667414,-0.616546,1.03641,0.106805,-0.529516,0.908856,0.185423,-0.120966,0.06232,0.164937,-0.428763,0.410306,0.269808,-0.0267724,0.80959,0.0607957,-0.268075,1.21514,0.188166,-0.295397,0.544993,0.264702,-0.275468,0.214431,0.258463,-0.360292,0.0651671,0.185906,-0.340897,1.06536,0.277972,-0.534523,0.981537,0.0973436,-0.590788,0.947091,0.128211,-0.186494,0.0998569,-0.17166,-0.164992,0.767736,-0.117125,-0.142895,1.11049,-0.120954,-0.261786,1.36027,-0.0500753,-0.422616,0.920081,-0.260402,-0.37205,1.41691,-0.0603649,-0.640338,1.03121,-0.0501513,-0.492338,0.908787,-0.207738,-0.119113,0.0603208,-0.098301,-0.412144,0.424483,-0.225842,-0.0247435,0.800198,-0.00237092,-0.284292,1.20877,-0.161364,-0.205292,0.664819,-0.17493,-0.342091,0.317663,-0.238116,-0.347303,0.0615615,-0.1543,-0.379163,1.00031,-0.247365,-0.541843,0.976274,-0.0590412,-0.602304,0.946566,-0.0868571,-0.352266,0.971243,0.026208,-0.103096,1.02654,0.0165258
