Frame#,Time,C7_X,C7_Y,C7_Z,CLAV_X,CLAV_Y,CLAV_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LBHD_X,LBHD_Y,LBHD_Z,LELB_X,LELB_Y,LELB_Z,LFHD_X,LFHD_Y,LFHD_Z,LFIN_X,LFIN_Y,LFIN_Z,LFRM_X,LFRM_Y,LFRM_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTHI_X,LTHI_Y,LTHI_Z,LTIB_X,LTIB_Y,LTIB_Z,LTOE_X,LTOE_Y,LTOE_Z,LUPA_X,LUPA_Y,LUPA_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RASI_X,RASI_Y,RASI_Z,RBAK_X,RBAK_Y,RBAK_Z,RBHD_X,RBHD_Y,RBHD_Z,RELB_X,RELB_Y,RELB_Z,RFHD_X,RFHD_Y,RFHD_Z,RFIN_X,RFIN_Y,RFIN_Z,RFRM_X,RFRM_Y,RFRM_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTHI_X,RTHI_Y,RTHI_Z,RTIB_X,RTIB_Y,RTIB_Z,RTOE_X,RTOE_Y,RTOE_Z,RUPA_X,RUPA_Y,RUPA_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z,T10_X,T10_Y,T10_Z
96,0.949128,-0.0546491,1.42936,0.0274707,-0.218064,1.35153,0.0186985,0.144808,0.0951593,0.0812428,-0.141452,0.958169,0.180571,-0.146686,1.57646,0.104529,-0.307059,1.10828,0.300632,-0.261192,1.63377,0.0727817,-0.60146,0.99674,0.199397,-0.42558,1.01066,0.256057,0.216311,0.0688821,0.0261717,-0.0129143,0.458243,0.135213,-0.00890553,0.981075,0.0411451,-0.134683,1.41205,0.196112,-0.0691952,0.636166,0.176229,0.100538,0.24024,0.126018,-0.0231378,0.0655057,0.019274,-0.216304,1.26774,0.281328,-0.506371,1.03063,0.173241,-0.507286,0.982442,0.228463,-0.442289,0.11764,-0.107597,-0.156541,0.960091,-0.136664,0.00502932,1.29154,-0.0811236,-0.123041,1.57194,-0.0425343,-0.0124446,1.11084,-0.282447,-0.237038,1.6203,-0.0536856,0.0585663,0.789841,-0.395701,0.0176153,1.03253,-0.308898,-0.394966,0.0519299,-0.0441791,-0.329456,0.505365,-0.120745,-0.00917841,0.973424,-0.0218725,-0.115558,1.41169,-0.148236,-0.219222,0.807584,-0.158875,-0.335896,0.382026,-0.147251,-0.604923,0.155477,-0.0577586,-0.0588178,1.19364,-0.257387,0.00431266,0.857741,-0.319198,0.0662541,0.876933,-0.352539,-0.25247,1.1917,0.0231738,-0.000709755,1.19908,0.0416073
97,0.959119,-0.0547095,1.42662,0.0266512,-0.218341,1.34923,0.0174688,0.156756,0.0962116,0.0823417,-0.142292,0.955847,0.180211,-0.146913,1.57402,0.103495,-0.308783,1.10689,0.299697,-0.261406,1.63135,0.071445,-0.60479,1.00056,0.198167,-0.42869,1.01123,0.254731,0.228963,0.0706821,0.0269311,-0.00845737,0.457211,0.136121,-0.00956946,0.978991,0.04089,-0.135069,1.40977,0.195181,-0.0667399,0.634661,0.176909,0.109616,0.241216,0.127133,-0.0104035,0.0653261,0.0194914,-0.217396,1.26578,0.280328,-0.509167,1.03286,0.172187,-0.510801,0.984312,0.226971,-0.456552,0.120156,-0.106301,-0.157428,0.957069,-0.137153,0.00495251,1.2884,-0.0810958,-0.12307,1.56939,-0.04357,-0.0106954,1.10875,-0.282633,-0.237038,1.61779,-0.0549737,0.0637411,0.789942,-0.398252,0.0199815,1.03085,-0.309315,-0.411513,0.0520512,-0.04303,-0.327949,0.502563,-0.119109,-0.00965527,0.97132,-0.0221659,-0.115009,1.40893,-0.149006,-0.218447,0.803239,-0.159609,-0.337242,0.380171,-0.145794,-0.615965,0.166557,-0.0545212,-0.0572711,1.19142,-0.25787,0.00742878,0.855876,-0.321308,0.0700197,0.875821,-0.353112,-0.252614,1.18959,0.0222368,-0.000943814,1.19625,0.0416348
98,0.96911,-0.0549072,1.424,0.0257022,-0.218779,1.34701,0.01621,0.168474,0.0975878,0.0836821,-0.143303,0.95357,0.179806,-0.147108,1.57173,0.10254,-0.310092,1.10535,0.298671,-0.26166,1.62911,0.0700557,-0.607411,1.00338,0.197202,-0.431109,1.01127,0.253375,0.241373,0.0728173,0.0278197,-0.00460017,0.456207,0.137178,-0.0104734,0.976874,0.0406578,-0.135387,1.40762,0.19418,-0.0646375,0.633225,0.177575,0.118178,0.242477,0.128009,0.00232607,0.0651546,0.0197273,-0.218391,1.26383,0.279244,-0.511428,1.03444,0.171155,-0.513547,0.985419,0.225542,-0.467193,0.122187,-0.104748,-0.158381,0.954513,-0.137572,0.00471496,1.28548,-0.0813545,-0.123176,1.56698,-0.0446976,-0.00938702,1.1065,-0.282739,-0.237094,1.61546,-0.0563444,0.0681475,0.789735,-0.400288,0.021735,1.029,-0.3096,-0.424045,0.0520546,-0.0417126,-0.327477,0.500083,-0.117449,-0.0103112,0.969197,-0.0224927,-0.114599,1.40628,-0.149842,-0.218456,0.799621,-0.1604,-0.338035,0.37836,-0.144659,-0.623812,0.174924,-0.0514709,-0.0560883,1.18916,-0.258364,0.00971085,0.853847,-0.32322,0.0729365,0.874381,-0.353434,-0.253069,1.18752,0.0214831,-0.0014239,1.19345,0.0413811
99,0.979101,-0.0552938,1.42161,0.02471,-0.219398,1.3449,0.014968,0.17983,0.0994504,0.0852929,-0.144408,0.951356,0.17937,-0.14752,1.56958,0.101275,-0.311009,1.10366,0.297571,-0.261941,1.62708,0.0686288,-0.609362,1.00515,0.196464,-0.43284,1.01077,0.251964,0.253511,0.0754765,0.0289009,-0.00114342,0.455211,0.138215,-0.0114614,0.974754,0.0404362,-0.13594,1.40571,0.193112,-0.0629549,0.631884,0.178183,0.126143,0.243975,0.129078,0.015086,0.0649866,0.0199757,-0.2194,1.26196,0.278266,-0.513185,1.03534,0.170158,-0.515541,0.985701,0.224169,-0.473762,0.122863,-0.102696,-0.159368,0.952348,-0.137941,0.00435637,1.2828,-0.0818371,-0.123365,1.5647,-0.0459215,-0.00850031,1.10413,-0.282832,-0.237187,1.61333,-0.0577442,0.071706,0.789193,-0.401892,0.0228648,1.02696,-0.309817,-0.431905,0.0512803,-0.0399655,-0.328688,0.498298,-0.115835,-0.0111203,0.967066,-0.0228645,-0.114483,1.40374,-0.150733,-0.219367,0.797037,-0.161143,-0.339469,0.376756,-0.143524,-0.628338,0.179414,-0.0484768,-0.0552164,1.18684,-0.258871,0.0111788,0.851674,-0.3249,0.0750174,0.872636,-0.353455,-0.253812,1.18545,0.0208435,-0.00222456,1.19074,0.0408615
100,0.989092,-0.0558571,1.41949,0.0237052,-0.22017,1.34291,0.0137241,0.19065,0.10188,0.0871665,-0.14557,0.949238,0.178925,-0.147856,1.5676,0.100166,-0.311559,1.1018,0.29643,-0.262261,1.6253,0.0671459,-0.610672,1.00586,0.195915,-0.433916,1.00975,0.250478,0.265426,0.0787785,0.0301744,0.00200871,0.454282,0.139016,-0.012555,0.972657,0.0401315,-0.136773,1.40403,0.191988,-0.0618565,0.630647,0.178825,0.133719,0.245699,0.130333,0.027876,0.0647792,0.0201687,-0.220311,1.26013,0.277238,-0.514425,1.03548,0.169185,-0.51682,0.985281,0.22276,-0.47617,0.121507,-0.0999134,-0.160459,0.9505,-0.138336,0.00384867,1.28037,-0.0825158,-0.123633,1.56261,-0.0471967,-0.00811779,1.10165,-0.282906,-0.237364,1.61146,-0.0591842,0.0742108,0.788152,-0.402926,0.0235098,1.02473,-0.309987,-0.434667,0.0494832,-0.0374798,-0.331726,0.497676,-0.114348,-0.0121419,0.964931,-0.023315,-0.114582,1.40132,-0.15175,-0.221089,0.795613,-0.161669,-0.34233,0.375613,-0.142206,-0.629676,0.179322,-0.0454385,-0.0546783,1.1845,-0.259371,0.0117968,0.849401,-0.326305,0.0762976,0.870584,-0.35315,-0.25493,1.18333,0.0201069,-0.00344525,1.18823,0.0400729
101,0.999083,-0.0565978,1.41764,0.0226969,-0.221041,1.34111,0.0124562,0.201176,0.10452,0.089082,-0.146766,0.947246,0.178449,-0.148307,1.56585,0.0989452,-0.311788,1.0998,0.295302,-0.262632,1.62379,0.0656007,-0.611358,1.00553,0.195516,-0.434415,1.00823,0.248972,0.27704,0.0827646,0.0316165,0.00449762,0.453442,0.139925,-0.0137664,0.970605,0.0397114,-0.137757,1.40251,0.190784,-0.0612037,0.629386,0.179406,0.141118,0.247589,0.131576,0.0407611,0.0644809,0.0202759,-0.221148,1.25834,0.276172,-0.515167,1.03488,0.168188,-0.517455,0.984234,0.2213,-0.474842,0.118149,-0.0966379,-0.161777,0.948925,-0.138798,0.00317416,1.27818,-0.083389,-0.123995,1.56074,-0.0485531,-0.00823546,1.09909,-0.282974,-0.237615,1.60985,-0.0606644,0.0756382,0.786573,-0.40337,0.0235985,1.02232,-0.309971,-0.432383,0.0468478,-0.0343401,-0.336101,0.498006,-0.113129,-0.0134039,0.962833,-0.0238369,-0.115038,1.3991,-0.152967,-0.223674,0.795401,-0.161752,-0.346344,0.374811,-0.140814,-0.628514,0.1749,-0.042363,-0.0546508,1.18206,-0.259754,0.0115917,0.847043,-0.327376,0.0767328,0.86825,-0.352747,-0.256269,1.18137,0.0192821,-0.00497593,1.18603,0.0390508
102,1.00907,-0.0575417,1.41598,0.0215764,-0.221985,1.33954,0.0111247,0.211377,0.107536,0.0909534,-0.148046,0.945416,0.177946,-0.148862,1.56431,0.097568,-0.311711,1.0977,0.294177,-0.263021,1.6225,0.0640083,-0.611413,1.00423,0.195236,-0.434363,1.00625,0.247494,0.288274,0.0874169,0.033179,0.00626768,0.452594,0.140925,-0.0152084,0.968557,0.0391691,-0.138961,1.40118,0.189522,-0.0608564,0.628263,0.179723,0.147803,0.249615,0.132529,0.0536775,0.0640636,0.0206126,-0.22193,1.25666,0.275066,-0.515378,1.03349,0.167131,-0.517448,0.982554,0.219834,-0.470216,0.113625,-0.0936537,-0.163369,0.947573,-0.139325,0.00232927,1.27623,-0.0844291,-0.124439,1.55907,-0.0499551,-0.00887063,1.09648,-0.2831,-0.237889,1.60844,-0.0621305,0.0760035,0.784463,-0.403348,0.0229261,1.01964,-0.309719,-0.425621,0.0441586,-0.0310857,-0.341116,0.498486,-0.112157,-0.0149803,0.960819,-0.0243757,-0.115649,1.39703,-0.154309,-0.227242,0.796142,-0.161539,-0.350592,0.373883,-0.139316,-0.625276,0.166544,-0.0395755,-0.0552866,1.17956,-0.260198,0.0106412,0.844542,-0.328073,0.0762748,0.865638,-0.352255,-0.257721,1.17969,0.0183691,-0.00642482,1.18421,0.0378758
103,1.01906,-0.0586026,1.41441,0.0203271,-0.222983,1.33817,0.00972712,0.221165,0.110894,0.0928274,-0.149453,0.943797,0.177444,-0.149466,1.56291,0.0961296,-0.311344,1.09558,0.293073,-0.263438,1.62136,0.0623905,-0.610838,1.00197,0.19502,-0.433756,1.00385,0.246093,0.299068,0.0927196,0.0347591,0.00734723,0.451646,0.141902,-0.0169397,0.966551,0.0384848,-0.140364,1.40006,0.188159,-0.0608284,0.627257,0.179733,0.153919,0.251829,0.133462,0.0666576,0.0635475,0.0211113,-0.222652,1.25514,0.273941,-0.515059,1.03131,0.16601,-0.516776,0.980053,0.21847,-0.463259,0.108714,-0.0906145,-0.165421,0.946435,-0.139952,0.00134231,1.2745,-0.0856429,-0.124921,1.55754,-0.0514117,-0.0100438,1.09385,-0.283337,-0.238227,1.60715,-0.0637321,0.0752559,0.781858,-0.402973,0.0215839,1.01688,-0.309546,-0.415718,0.0427433,-0.0283956,-0.346333,0.498686,-0.111296,-0.0170152,0.958984,-0.0249941,-0.116363,1.39508,-0.155717,-0.231655,0.797425,-0.161325,-0.354161,0.372496,-0.13768,-0.620447,0.155678,-0.0360808,-0.056506,1.17706,-0.260799,0.00892782,0.841881,-0.328379,0.0749372,0.862768,-0.351597,-0.259257,1.17839,0.0173135,-0.0082329,1.18266,0.0365555
104,1.02906,-0.059673,1.41288,0.0189836,-0.224036,1.33702,0.00826111,0.23047,0.114576,0.0946888,-0.151064,0.942377,0.176954,-0.150048,1.56158,0.0947179,-0.310724,1.09349,0.291983,-0.263866,1.62031,0.0607593,-0.609617,0.998773,0.194774,-0.432609,1.00107,0.24476,0.309441,0.0987469,0.0362634,0.00767289,0.450633,0.142868,-0.0189355,0.964677,0.0376269,-0.141732,1.39902,0.186642,-0.0612546,0.626331,0.179626,0.159738,0.254376,0.134499,0.0796613,0.0630439,0.0215269,-0.223276,1.2538,0.272737,-0.514199,1.02831,0.164827,-0.515513,0.976899,0.217158,-0.455461,0.10506,-0.0879324,-0.167997,0.945522,-0.140633,0.000122217,1.27286,-0.0869783,-0.125441,1.55607,-0.0529097,-0.0117395,1.09127,-0.283755,-0.238613,1.60598,-0.065346,0.0733257,0.778737,-0.402242,0.0196768,1.01408,-0.309489,-0.405121,0.0427687,-0.0264818,-0.35145,0.498658,-0.110441,-0.0195193,0.957404,-0.025793,-0.117113,1.39323,-0.157172,-0.236536,0.798646,-0.161236,-0.356493,0.370576,-0.135896,-0.615641,0.144135,-0.0316213,-0.0581822,1.1746,-0.261522,0.00637126,0.839131,-0.328228,0.072795,0.859674,-0.350762,-0.260862,1.17742,0.016136,-0.0102482,1.18127,0.0351433
105,1.03905,-0.0606291,1.41139,0.0175234,-0.225117,1.33608,0.00681593,0.239291,0.118686,0.0963683,-0.152918,0.941094,0.176501,-0.150717,1.56035,0.0929769,-0.309842,1.09145,0.290863,-0.264302,1.61937,0.0591288,-0.607804,0.994669,0.194464,-0.430969,0.997965,0.243539,0.319271,0.10551,0.0376779,0.00710989,0.449574,0.143885,-0.0212243,0.963083,0.0365005,-0.142872,1.39798,0.184968,-0.0624972,0.62544,0.179909,0.16509,0.257294,0.135411,0.0925745,0.0626765,0.0217614,-0.223741,1.25262,0.271431,-0.512792,1.02451,0.163587,-0.513622,0.972985,0.216029,-0.448691,0.103114,-0.0858735,-0.171064,0.944902,-0.141313,-0.00130693,1.27119,-0.0883873,-0.125998,1.55473,-0.0544407,-0.0140044,1.08871,-0.284205,-0.239047,1.60494,-0.0669687,0.0703401,0.775212,-0.400874,0.0171971,1.01123,-0.309443,-0.395441,0.0440995,-0.0252687,-0.35607,0.498473,-0.109486,-0.0223725,0.956174,-0.0269463,-0.118168,1.39159,-0.158738,-0.241622,0.799538,-0.161116,-0.357538,0.368329,-0.134152,-0.611032,0.13334,-0.0272431,-0.0602787,1.17217,-0.262323,0.0030444,0.836259,-0.327689,0.0698285,0.856375,-0.349755,-0.262558,1.1767,0.0148067,-0.0125487,1.17986,0.0336939
106,1.04904,-0.0613925,1.40998,0.0159398,-0.226334,1.33535,0.00539248,0.247423,0.123277,0.0979323,-0.15498,0.939946,0.176088,-0.151381,1.55941,0.0911723,-0.308687,1.08948,0.28974,-0.264723,1.61867,0.0575419,-0.605411,0.989688,0.194073,-0.428811,0.994572,0.242515,0.32815,0.112795,0.0390342,0.00554793,0.448443,0.144967,-0.0238329,0.961873,0.0349902,-0.143695,1.39699,0.183212,-0.0642599,0.624576,0.179979,0.16954,0.260397,0.135766,0.105506,0.0623874,0.0217974,-0.224014,1.25148,0.269986,-0.510847,1.01996,0.162352,-0.511167,0.968594,0.215089,-0.443573,0.101639,-0.084683,-0.174625,0.944645,-0.141835,-0.00295784,1.26937,-0.0898329,-0.126547,1.55367,-0.0560216,-0.0167964,1.08612,-0.284613,-0.239524,1.60415,-0.0685729,0.0661875,0.77134,-0.399196,0.0141168,1.00828,-0.309359,-0.386679,0.0462009,-0.0248704,-0.359706,0.497997,-0.108422,-0.0254903,0.955376,-0.0285934,-0.119507,1.3902,-0.160378,-0.246861,0.799911,-0.16103,-0.357926,0.366337,-0.132938,-0.606186,0.123321,-0.0234886,-0.0628814,1.16976,-0.263114,-0.0010635,0.833205,-0.326843,0.065982,0.852865,-0.348607,-0.264372,1.17614,0.0133432,-0.0148831,1.17837,0.0321834
107,1.05903,-0.0619642,1.4087,0.0141452,-0.227701,1.33493,0.00402512,0.254771,0.128453,0.0993722,-0.157178,0.939006,0.175648,-0.151708,1.55884,0.0896995,-0.307218,1.08755,0.288618,-0.265092,1.61826,0.0559834,-0.602451,0.98385,0.193564,-0.426129,0.99091,0.241712,0.335966,0.120825,0.0402682,0.00291892,0.447105,0.145979,-0.0267651,0.961114,0.0331227,-0.144205,1.3962,0.181518,-0.0665837,0.623722,0.179725,0.173169,0.26391,0.136234,0.118479,0.0621866,0.0215134,-0.224012,1.25042,0.268488,-0.50834,1.01471,0.161192,-0.508161,0.96387,0.214351,-0.438905,0.0996452,-0.0843852,-0.17866,0.944722,-0.14224,-0.004793,1.26743,-0.0912957,-0.127087,1.55302,-0.0576703,-0.0200324,1.08352,-0.285017,-0.240016,1.60365,-0.0701531,0.0608979,0.767178,-0.397034,0.0103446,1.00524,-0.30926,-0.378236,0.0484998,-0.0252661,-0.36223,0.497261,-0.107546,-0.0289273,0.954959,-0.0306678,-0.12081,1.38894,-0.16204,-0.252093,0.799817,-0.160872,-0.358872,0.365184,-0.132682,-0.601043,0.112946,-0.0202972,-0.0660395,1.16743,-0.263888,-0.00590131,0.830155,-0.325517,0.0613143,0.84919,-0.347382,-0.266347,1.17578,0.0118124,-0.0172791,1.1768,0.0306292
108,1.06902,-0.0624721,1.40755,0.0120756,-0.229106,1.33485,0.00272256,0.261106,0.134217,0.100598,-0.159511,0.93833,0.175053,-0.15194,1.55858,0.0881974,-0.305411,1.08566,0.287462,-0.265396,1.61811,0.0544877,-0.598911,0.977188,0.192969,-0.42285,0.986982,0.241091,0.342712,0.130092,0.0413915,-0.00108203,0.445556,0.147187,-0.0299644,0.960788,0.0310346,-0.144292,1.39559,0.179929,-0.069869,0.622853,0.179566,0.175625,0.267742,0.136838,0.131276,0.0620304,0.0211418,-0.223769,1.24952,0.26711,-0.505266,1.00888,0.16013,-0.504556,0.958771,0.213904,-0.43357,0.0973629,-0.0846516,-0.183266,0.944796,-0.142694,-0.00677587,1.2655,-0.0928365,-0.127623,1.55271,-0.0593492,-0.0237301,1.08098,-0.285404,-0.240498,1.60339,-0.0716711,0.0543919,0.762761,-0.394589,0.00598601,1.00224,-0.30899,-0.36953,0.0508278,-0.0259069,-0.364339,0.496772,-0.10714,-0.0326192,0.954853,-0.0329027,-0.12205,1.38782,-0.16373,-0.257076,0.799381,-0.160449,-0.360896,0.364862,-0.133061,-0.595738,0.10221,-0.018569,-0.0695155,1.16532,-0.26483,-0.011516,0.827208,-0.32365,0.0559019,0.845428,-0.346056,-0.268495,1.17578,0.0103137,-0.0198134,1.17516,0.0290334
109,1.07901,-0.0630643,1.40661,0.00986805,-0.230402,1.33513,0.00154846,0.265951,0.140493,0.10169,-0.161949,0.9379,0.174231,-0.152163,1.55856,0.0865549,-0.303201,1.08384,0.286265,-0.265597,1.61814,0.0530431,-0.594729,0.969737,0.192307,-0.418954,0.982927,0.240628,0.347741,0.140547,0.0424167,-0.00678428,0.443746,0.149035,-0.0333526,0.960753,0.0288825,-0.144195,1.39526,0.178447,-0.0742365,0.621876,0.179583,0.176701,0.271639,0.137654,0.143896,0.0616235,0.0209764,-0.223276,1.24878,0.265892,-0.501621,1.00253,0.159245,-0.500289,0.953246,0.213798,-0.426897,0.0954002,-0.0849372,-0.188188,0.94505,-0.143012,-0.00885003,1.26375,-0.0945393,-0.1281,1.55258,-0.0610193,-0.0278767,1.07855,-0.285691,-0.240932,1.60333,-0.0731438,0.0468165,0.758253,-0.39163,0.0010927,0.999281,-0.308613,-0.360219,0.0530187,-0.0263575,-0.367341,0.496972,-0.106951,-0.0363539,0.955014,-0.035077,-0.123465,1.38699,-0.165494,-0.261701,0.798749,-0.159814,-0.363972,0.364947,-0.133598,-0.589623,0.0922311,-0.0186409,-0.0732371,1.16341,-0.26573,-0.01791,0.824385,-0.321389,0.0497321,0.841665,-0.344603,-0.270789,1.1762,0.00885862,-0.0224396,1.17362,0.0273606
110,1.089,-0.0637998,1.40599,0.00768104,-0.231476,1.3357,0.000485274,0.269082,0.146964,0.102882,-0.164371,0.937689,0.173299,-0.15232,1.55869,0.0848041,-0.300585,1.08214,0.285034,-0.265659,1.61834,0.0516842,-0.589872,0.961545,0.19163,-0.414488,0.978929,0.240311,0.350663,0.152262,0.0434755,-0.0141758,0.441577,0.151545,-0.0367176,0.960964,0.0268118,-0.143917,1.39512,0.177063,-0.07964,0.620654,0.179804,0.176072,0.275413,0.138659,0.155833,0.0611924,0.0209933,-0.222391,1.24815,0.264676,-0.497306,0.995706,0.158579,-0.4953,0.947395,0.214007,-0.418956,0.0941956,-0.0852084,-0.193102,0.945361,-0.143234,-0.0110138,1.26238,-0.0964407,-0.128497,1.55257,-0.0626532,-0.0325369,1.07623,-0.285772,-0.241296,1.60343,-0.0745414,0.0381572,0.753686,-0.388403,-0.00434061,0.996404,-0.308135,-0.350104,0.0547563,-0.0265619,-0.371881,0.497578,-0.10676,-0.0398799,0.955313,-0.0371542,-0.125199,1.38649,-0.167273,-0.265913,0.798057,-0.159298,-0.367802,0.365142,-0.133984,-0.582099,0.0839113,-0.01981,-0.0773611,1.16163,-0.266328,-0.0251028,0.821677,-0.31885,0.042616,0.838033,-0.342933,-0.273239,1.177,0.00745988,-0.0250657,1.1723,0.025567
111,1.09899,-0.0645752,1.40568,0.00566874,-0.232328,1.33644,-0.000459932,0.270566,0.153858,0.104206,-0.166651,0.937646,0.17238,-0.152134,1.55894,0.0833774,-0.297551,1.08058,0.283769,-0.265568,1.61876,0.0504234,-0.584283,0.952632,0.191018,-0.409357,0.974764,0.240172,0.351331,0.165267,0.0448087,-0.022845,0.438904,0.154225,-0.039924,0.961392,0.0248973,-0.143468,1.39511,0.175755,-0.0859294,0.619325,0.18003,0.173573,0.27896,0.13999,0.166488,0.0608826,0.0212569,-0.22118,1.24763,0.263503,-0.492334,0.98851,0.158157,-0.489579,0.941283,0.214514,-0.409958,0.0935246,-0.0853808,-0.197608,0.945669,-0.143475,-0.0132103,1.2614,-0.0985912,-0.128859,1.55269,-0.0642494,-0.0377558,1.07398,-0.285577,-0.241587,1.60372,-0.075853,0.0284292,0.749082,-0.384953,-0.0104367,0.993622,-0.307507,-0.339575,0.0557803,-0.0268874,-0.377262,0.4981,-0.106649,-0.0429622,0.955596,-0.0391141,-0.126944,1.3862,-0.168945,-0.269478,0.797486,-0.159118,-0.371476,0.365395,-0.134131,-0.573158,0.0772386,-0.0208221,-0.0818257,1.15999,-0.266837,-0.0330933,0.819048,-0.316027,0.0344846,0.834422,-0.341151,-0.275779,1.1782,0.0062742,-0.0275744,1.17131,0.0236315
112,1.10898,-0.0653282,1.40568,0.00382592,-0.2331,1.33728,-0.0012829,0.270425,0.161377,0.105586,-0.168682,0.937657,0.171353,-0.151938,1.55937,0.0818884,-0.294068,1.07915,0.28243,-0.265365,1.61943,0.0492591,-0.577938,0.943077,0.190521,-0.40356,0.970445,0.240203,0.349906,0.179476,0.0464843,-0.03275,0.435726,0.157085,-0.0428374,0.961904,0.0233319,-0.142953,1.39531,0.174494,-0.0930901,0.617725,0.180483,0.169236,0.282229,0.141648,0.175591,0.0609302,0.0216788,-0.219697,1.24722,0.262401,-0.486674,0.980986,0.157913,-0.483173,0.934942,0.21531,-0.400081,0.0929972,-0.0850047,-0.201334,0.946106,-0.143801,-0.0153731,1.26081,-0.100995,-0.129152,1.55296,-0.0658106,-0.0434684,1.07178,-0.285324,-0.241834,1.60423,-0.0770978,0.01763,0.744489,-0.381181,-0.0171816,0.990911,-0.306771,-0.328411,0.0565556,-0.027141,-0.382165,0.498597,-0.106804,-0.0455497,0.955709,-0.0407942,-0.128763,1.38618,-0.170486,-0.27211,0.797437,-0.159406,-0.37417,0.365778,-0.134173,-0.56313,0.0719691,-0.0207363,-0.0865832,1.15848,-0.267277,-0.0417987,0.816532,-0.312794,0.0254952,0.830798,-0.339228,-0.278273,1.17959,0.00527891,-0.0298347,1.17075,0.0215166
113,1.11897,-0.0659747,1.40591,0.0020287,-0.23389,1.33811,-0.00203178,0.268991,0.169652,0.107,-0.170427,0.937641,0.170217,-0.15177,1.55997,0.0803722,-0.290122,1.07778,0.281015,-0.265056,1.62032,0.0481969,-0.570799,0.932938,0.190207,-0.397106,0.966049,0.240346,0.346585,0.194655,0.0483286,-0.043736,0.432181,0.159979,-0.0453985,0.962317,0.0222457,-0.142388,1.3957,0.173297,-0.101121,0.615863,0.181002,0.163427,0.285449,0.143284,0.183448,0.0619436,0.022363,-0.217966,1.24693,0.261456,-0.480327,0.97321,0.157835,-0.476076,0.928396,0.216327,-0.38951,0.0926946,-0.0846199,-0.204223,0.946767,-0.144332,-0.0174113,1.26064,-0.103604,-0.129412,1.55334,-0.0672805,-0.0496546,1.06966,-0.285073,-0.242004,1.60494,-0.0782454,0.00574128,0.739975,-0.377079,-0.0245888,0.988252,-0.305916,-0.316519,0.0573505,-0.0271203,-0.385659,0.499349,-0.107312,-0.0475961,0.955716,-0.0419682,-0.130718,1.38646,-0.172019,-0.273823,0.798201,-0.160238,-0.375344,0.366192,-0.13429,-0.552303,0.0682123,-0.0199186,-0.0916424,1.1571,-0.267597,-0.0511075,0.814099,-0.309124,0.0157532,0.827255,-0.337159,-0.280637,1.18097,0.00445056,-0.0316547,1.17069,0.0191006
114,1.12896,-0.0664944,1.4064,0.000226439,-0.234672,1.33894,-0.00269849,0.266355,0.178747,0.108387,-0.171773,0.937684,0.168908,-0.151411,1.56071,0.0790982,-0.285838,1.07644,0.279675,-0.26467,1.62136,0.047216,-0.562796,0.922311,0.190121,-0.389996,0.961528,0.240511,0.341348,0.210655,0.0503092,-0.0557064,0.4286,0.162724,-0.0475418,0.962447,0.021674,-0.141757,1.39622,0.172179,-0.109924,0.613771,0.18155,0.156523,0.289014,0.14479,0.190159,0.0642534,0.0233325,-0.215937,1.24675,0.260648,-0.473363,0.965061,0.158057,-0.468219,0.921652,0.217535,-0.378043,0.0925639,-0.0843329,-0.206439,0.947527,-0.145383,-0.0192363,1.26096,-0.106345,-0.129627,1.55385,-0.0686535,-0.0563724,1.06763,-0.28475,-0.242102,1.60582,-0.079272,-0.00692831,0.735713,-0.372853,-0.0326058,0.985691,-0.304963,-0.30416,0.0580387,-0.0269014,-0.387381,0.500003,-0.108219,-0.049015,0.95574,-0.0426102,-0.132782,1.387,-0.17358,-0.274971,0.799621,-0.16153,-0.374729,0.366435,-0.134609,-0.54069,0.0662505,-0.0195221,-0.0970217,1.15589,-0.267777,-0.061006,0.811793,-0.30505,0.00517525,0.823775,-0.334868,-0.282795,1.18227,0.00377059,-0.032853,1.17113,0.0162921
