Frame#,Time,C7_X,C7_Y,C7_Z,CLAV_X,CLAV_Y,CLAV_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LBHD_X,LBHD_Y,LBHD_Z,LELB_X,LELB_Y,LELB_Z,LFHD_X,LFHD_Y,LFHD_Z,LFIN_X,LFIN_Y,LFIN_Z,LFRM_X,LFRM_Y,LFRM_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTHI_X,LTHI_Y,LTHI_Z,LTIB_X,LTIB_Y,LTIB_Z,LTOE_X,LTOE_Y,LTOE_Z,LUPA_X,LUPA_Y,LUPA_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RBAK_X,RBAK_Y,RBAK_Z,RBHD_X,RBHD_Y,RBHD_Z,RELB_X,RELB_Y,RELB_Z,RFHD_X,RFHD_Y,RFHD_Z,RFIN_X,RFIN_Y,RFIN_Z,RFRM_X,RFRM_Y,RFRM_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTHI_X,RTHI_Y,RTHI_Z,RTIB_X,RTIB_Y,RTIB_Z,RTOE_X,RTOE_Y,RTOE_Z,RUPA_X,RUPA_Y,RUPA_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z,T10_X,T10_Y,T10_Z
94,0.928136,-0.190909,1.08994,0.0125319,-0.345016,0.986035,0.0192764,-0.186476,0.0948564,0.213137,-0.0934713,0.658289,0.174626,-0.282293,1.2101,0.107038,-0.486879,0.797928,0.28763,-0.397259,1.27063,0.0866472,-0.679526,0.87619,0.0488474,-0.597197,0.7779,0.175373,-0.118009,0.0614384,0.151032,-0.418258,0.412621,0.268188,0.0273091,0.692934,0.0449005,-0.276798,1.06516,0.189792,-0.252906,0.502114,0.255657,-0.266982,0.21395,0.250386,-0.355778,0.065705,0.187243,-0.369225,0.92866,0.278061,-0.597628,0.836054,0.0796858,-0.656163,0.800312,0.105148,-0.180106,0.099103,-0.192311,-0.144397,0.978973,-0.125073,-0.269518,1.21275,-0.041142,-0.461505,0.798622,-0.266366,-0.382855,1.26328,-0.0421556,-0.689768,0.86828,-0.0450719,-0.536056,0.783619,-0.219204,-0.115982,0.0598267,-0.117307,-0.396184,0.422961,-0.261707,0.0278787,0.681838,-0.0142882,-0.295721,1.06086,-0.152729,-0.139313,0.583078,-0.183424,-0.33387,0.312677,-0.268546,-0.342106,0.0629016,-0.177985,-0.403475,0.871447,-0.251138,-0.594599,0.833877,-0.0698613,-0.652551,0.795532,-0.0934578,-0.334715,0.820296,0.0260441,-0.0887729,0.898042,0.0118179
95,0.938116,-0.191387,1.08618,0.0126853,-0.345411,0.982163,0.0193484,-0.186505,0.0948781,0.213048,-0.092727,0.655079,0.174744,-0.282768,1.2062,0.107106,-0.488474,0.794833,0.286952,-0.397604,1.26684,0.0866157,-0.678953,0.876148,0.0479033,-0.598345,0.776081,0.174063,-0.117911,0.0615264,0.150972,-0.41855,0.412591,0.267627,0.0279998,0.689909,0.0451102,-0.277526,1.06139,0.189831,-0.252682,0.500854,0.255359,-0.267202,0.213979,0.249911,-0.355782,0.0656769,0.187203,-0.370161,0.924905,0.277707,-0.597771,0.834318,0.0782987,-0.656793,0.799317,0.103691,-0.18009,0.0991043,-0.192279,-0.144735,0.975455,-0.125004,-0.269849,1.20884,-0.0410972,-0.462793,0.795901,-0.266439,-0.383166,1.25947,-0.0421706,-0.688903,0.868557,-0.0445037,-0.537062,0.781639,-0.218862,-0.115953,0.0598024,-0.117304,-0.39603,0.423034,-0.261439,0.0285532,0.679184,-0.0139575,-0.296097,1.05708,-0.152598,-0.138098,0.581,-0.183011,-0.333932,0.312699,-0.268325,-0.342093,0.0628857,-0.17796,-0.404219,0.868264,-0.251317,-0.594397,0.83268,-0.0691436,-0.653023,0.795162,-0.0927928,-0.334697,0.816393,0.0260022,-0.0888106,0.894683,0.0119654
96,0.948096,-0.191813,1.08251,0.0128318,-0.345801,0.978277,0.0193352,-0.186534,0.0948894,0.212992,-0.0920901,0.651782,0.174977,-0.283173,1.20225,0.107066,-0.489984,0.79169,0.286253,-0.397848,1.26314,0.0865772,-0.678351,0.876137,0.0472036,-0.599222,0.774168,0.172648,-0.117749,0.0616634,0.150916,-0.418904,0.412535,0.266954,0.0286738,0.686843,0.045387,-0.278272,1.05766,0.189851,-0.252518,0.499549,0.254983,-0.267419,0.213937,0.249417,-0.355792,0.0656497,0.187178,-0.371082,0.921174,0.277436,-0.597918,0.832381,0.0768106,-0.657371,0.798274,0.102278,-0.180129,0.0991126,-0.192154,-0.144961,0.971963,-0.124948,-0.270176,1.20488,-0.0411113,-0.463906,0.793092,-0.26642,-0.383424,1.25571,-0.0421848,-0.687952,0.868923,-0.0441258,-0.537996,0.779612,-0.218479,-0.115948,0.0598022,-0.117284,-0.395967,0.423046,-0.261183,0.029118,0.676579,-0.0135925,-0.296431,1.0533,-0.152497,-0.137027,0.578934,-0.182611,-0.334092,0.312653,-0.268145,-0.34209,0.0628469,-0.177901,-0.404882,0.865098,-0.251476,-0.594177,0.831312,-0.0683199,-0.653459,0.794792,-0.092194,-0.334679,0.812492,0.0259763,-0.0888167,0.891315,0.0121275
97,0.958076,-0.192219,1.07884,0.0129447,-0.346166,0.974382,0.0192892,-0.186553,0.0948903,0.212964,-0.091437,0.648519,0.175036,-0.283419,1.19829,0.106989,-0.491357,0.788471,0.285493,-0.397934,1.25954,0.0865511,-0.677696,0.876152,0.0466481,-0.600032,0.772093,0.171172,-0.117763,0.0616424,0.150946,-0.419308,0.412491,0.2661,0.0293212,0.683759,0.0457287,-0.278975,1.05393,0.189852,-0.252476,0.498155,0.254421,-0.267766,0.213896,0.248928,-0.355797,0.0656175,0.187152,-0.371979,0.917456,0.277218,-0.598107,0.830796,0.0759366,-0.657865,0.797226,0.100941,-0.18022,0.0991478,-0.191955,-0.145161,0.968522,-0.124868,-0.270534,1.20088,-0.041203,-0.464871,0.790193,-0.266359,-0.38362,1.25206,-0.0422042,-0.686924,0.869386,-0.0439782,-0.538891,0.777528,-0.218129,-0.115978,0.0598048,-0.117268,-0.395987,0.422969,-0.260916,0.0295513,0.673827,-0.0132081,-0.296748,1.04952,-0.152406,-0.136077,0.576865,-0.182245,-0.334325,0.312521,-0.267989,-0.342105,0.0628041,-0.177825,-0.405468,0.86195,-0.251529,-0.593971,0.829657,-0.0676634,-0.65389,0.794478,-0.0917796,-0.334627,0.808627,0.0259681,-0.0888369,0.887998,0.0122728
98,0.968056,-0.192513,1.07522,0.0130859,-0.346514,0.970494,0.0192217,-0.186553,0.0948932,0.21295,-0.0907551,0.645278,0.174881,-0.283524,1.19432,0.106818,-0.492629,0.78515,0.284716,-0.39782,1.25606,0.08655,-0.677041,0.876151,0.0460856,-0.600946,0.769963,0.169838,-0.117913,0.0614785,0.15105,-0.419712,0.412478,0.265015,0.029913,0.680671,0.046126,-0.279667,1.05024,0.189843,-0.252509,0.49677,0.253679,-0.268342,0.214002,0.248388,-0.355789,0.0655782,0.187116,-0.37284,0.913747,0.276986,-0.598234,0.829398,0.075374,-0.658361,0.796106,0.0996495,-0.180297,0.0991841,-0.191847,-0.145331,0.96509,-0.124749,-0.27085,1.19682,-0.0413932,-0.465725,0.787217,-0.266299,-0.383724,1.24851,-0.0422253,-0.685811,0.869976,-0.0440342,-0.539696,0.77532,-0.217834,-0.116002,0.0597974,-0.117256,-0.396105,0.422832,-0.260616,0.0300159,0.670876,-0.0127739,-0.297031,1.04577,-0.152305,-0.135305,0.574745,-0.18189,-0.334626,0.312332,-0.267825,-0.342118,0.062745,-0.177764,-0.405961,0.858855,-0.251475,-0.593622,0.828141,-0.0673149,-0.654166,0.794331,-0.0915743,-0.334547,0.804799,0.0259954,-0.0888853,0.884724,0.0124194
99,0.978036,-0.192761,1.07163,0.0132618,-0.346863,0.966634,0.0191692,-0.186533,0.0949017,0.212915,-0.0901049,0.642022,0.175046,-0.28343,1.19039,0.106563,-0.493842,0.781751,0.283976,-0.397443,1.25278,0.08656,-0.676411,0.876053,0.0454682,-0.601867,0.767873,0.168621,-0.117874,0.0614527,0.151085,-0.420117,0.412493,0.263614,0.0304697,0.677591,0.0465643,-0.280371,1.04656,0.189829,-0.252686,0.495382,0.252806,-0.268642,0.214213,0.247832,-0.355761,0.0655188,0.187049,-0.37375,0.910068,0.276774,-0.598389,0.827464,0.074365,-0.659032,0.794921,0.0984208,-0.18036,0.0991917,-0.191808,-0.14551,0.961651,-0.124582,-0.271092,1.19273,-0.0416748,-0.466457,0.784179,-0.266215,-0.383702,1.24506,-0.042247,-0.684678,0.8706,-0.0442348,-0.540401,0.772972,-0.217607,-0.116012,0.0597974,-0.11727,-0.396314,0.422648,-0.260263,0.0307231,0.667902,-0.0122923,-0.297246,1.04204,-0.152216,-0.134676,0.572593,-0.181514,-0.335006,0.312131,-0.267618,-0.342118,0.0626732,-0.177713,-0.406374,0.855663,-0.251372,-0.593336,0.826599,-0.0664543,-0.654533,0.794202,-0.0916064,-0.334469,0.800993,0.0260541,-0.0889202,0.881473,0.0126029
100,0.988016,-0.193135,1.06799,0.0133724,-0.347208,0.962821,0.0191315,-0.186528,0.0949159,0.212827,-0.0893509,0.638709,0.175093,-0.283114,1.18656,0.106272,-0.494976,0.778271,0.283263,-0.396792,1.24966,0.0865377,-0.675797,0.875922,0.0450631,-0.60273,0.765863,0.167476,-0.117733,0.0615043,0.151075,-0.420653,0.412546,0.261925,0.0309261,0.674536,0.0470315,-0.281093,1.04288,0.189843,-0.252934,0.494062,0.251778,-0.268918,0.214424,0.247147,-0.355743,0.0654432,0.186942,-0.374731,0.906433,0.276635,-0.598624,0.825431,0.0735718,-0.659706,0.793922,0.0973494,-0.180431,0.0991975,-0.191786,-0.145674,0.958217,-0.124387,-0.271209,1.18869,-0.0420141,-0.467104,0.781099,-0.266142,-0.383527,1.24171,-0.0422941,-0.683588,0.871135,-0.0445508,-0.540981,0.770656,-0.217358,-0.116012,0.059807,-0.117285,-0.396612,0.422424,-0.259857,0.0316167,0.664969,-0.0117712,-0.297419,1.03836,-0.152116,-0.134212,0.570509,-0.181241,-0.335498,0.311938,-0.267399,-0.34213,0.0626035,-0.177681,-0.406806,0.852235,-0.25137,-0.593212,0.824686,-0.0657478,-0.654956,0.793968,-0.0918022,-0.334409,0.797214,0.026107,-0.0889493,0.878249,0.012839
101,0.997996,-0.193591,1.06436,0.0135095,-0.34752,0.959109,0.0191186,-0.186544,0.0949443,0.212683,-0.0886491,0.635439,0.175476,-0.282598,1.18286,0.105925,-0.496087,0.774814,0.282606,-0.395876,1.2467,0.0864992,-0.6753,0.875659,0.0448147,-0.603747,0.763914,0.166492,-0.117839,0.0613836,0.151134,-0.421301,0.412637,0.260002,0.0312982,0.671495,0.0474876,-0.281831,1.03922,0.189911,-0.253233,0.492818,0.250601,-0.269209,0.214624,0.246453,-0.3557,0.0653429,0.186808,-0.375676,0.902732,0.276423,-0.598772,0.823678,0.0727255,-0.66042,0.793118,0.09645,-0.180513,0.0992065,-0.19175,-0.145762,0.95476,-0.124129,-0.2712,1.18469,-0.0423727,-0.46766,0.778019,-0.266063,-0.38316,1.23845,-0.0423546,-0.682609,0.871444,-0.0449334,-0.541488,0.768384,-0.217117,-0.116011,0.059817,-0.117297,-0.396983,0.422189,-0.259368,0.0322222,0.662068,-0.0113511,-0.297594,1.03474,-0.152036,-0.133871,0.568594,-0.181095,-0.33613,0.311749,-0.267163,-0.342165,0.062539,-0.177628,-0.407187,0.848808,-0.251339,-0.593047,0.822853,-0.0657802,-0.655245,0.79358,-0.0920029,-0.334375,0.793473,0.0261209,-0.0889979,0.875019,0.0131379
102,1.00798,-0.193714,1.06097,0.0137913,-0.347852,0.955519,0.0191233,-0.186571,0.094961,0.212512,-0.0881381,0.632162,0.176068,-0.281888,1.17928,0.105597,-0.497202,0.771424,0.281978,-0.394775,1.24394,0.0864794,-0.674667,0.875495,0.0446394,-0.604956,0.762038,0.165698,-0.117887,0.0613089,0.151165,-0.422011,0.41272,0.25793,0.0316604,0.668502,0.0478153,-0.282558,1.03559,0.190019,-0.25349,0.491627,0.249277,-0.269347,0.214895,0.24581,-0.355643,0.0652672,0.186686,-0.376566,0.898978,0.276126,-0.599034,0.821908,0.0720973,-0.66117,0.792387,0.095691,-0.180586,0.099223,-0.191696,-0.145843,0.951347,-0.123799,-0.271011,1.18075,-0.0428311,-0.468138,0.774957,-0.265998,-0.382634,1.23529,-0.0424156,-0.681691,0.871514,-0.0453801,-0.541964,0.766093,-0.216923,-0.115996,0.0598288,-0.1173,-0.397439,0.421956,-0.258777,0.0326398,0.659195,-0.0109996,-0.297758,1.0312,-0.151971,-0.133702,0.566745,-0.180849,-0.336792,0.311552,-0.266852,-0.342211,0.0624918,-0.17755,-0.40748,0.845454,-0.251262,-0.592966,0.821118,-0.0655379,-0.655507,0.792943,-0.0921193,-0.334344,0.789801,0.026112,-0.0890941,0.87176,0.0134805
103,1.01796,-0.193904,1.05766,0.0140098,-0.348189,0.952066,0.0191563,-0.186603,0.0949745,0.212347,-0.0876473,0.628875,0.176518,-0.281075,1.17579,0.105236,-0.498312,0.768112,0.281375,-0.393558,1.24127,0.0864364,-0.673962,0.875349,0.044486,-0.605987,0.760281,0.164921,-0.11767,0.0614612,0.151137,-0.422763,0.412766,0.255787,0.0320828,0.665558,0.0480315,-0.283229,1.03205,0.190159,-0.253736,0.490433,0.247898,-0.269689,0.215206,0.244712,-0.355676,0.0652406,0.186572,-0.37744,0.895256,0.275843,-0.599229,0.820343,0.0712506,-0.6619,0.79162,0.0950231,-0.180664,0.0992625,-0.191627,-0.145932,0.948005,-0.12347,-0.270741,1.17688,-0.0432344,-0.4686,0.771903,-0.265946,-0.381993,1.23226,-0.0425197,-0.680862,0.871374,-0.0458383,-0.542437,0.763714,-0.216752,-0.115998,0.0598304,-0.117299,-0.397957,0.421723,-0.25811,0.0330179,0.65635,-0.0106885,-0.297947,1.02773,-0.151895,-0.133618,0.564907,-0.180508,-0.337324,0.311335,-0.266375,-0.342267,0.0624484,-0.177469,-0.407757,0.842133,-0.251184,-0.593017,0.819031,-0.065217,-0.655865,0.791983,-0.0921132,-0.334355,0.786212,0.0261112,-0.0892022,0.868533,0.0138322
104,1.02794,-0.194158,1.05442,0.0141934,-0.348504,0.948736,0.0192283,-0.186636,0.0949968,0.212199,-0.0871158,0.625751,0.176669,-0.280209,1.17236,0.104895,-0.499357,0.764893,0.280749,-0.392288,1.23865,0.08638,-0.6735,0.874885,0.0443205,-0.606852,0.758558,0.164142,-0.117218,0.0618409,0.151078,-0.423548,0.412737,0.253675,0.0325144,0.662608,0.0482012,-0.28384,1.02862,0.1903,-0.254062,0.489186,0.246544,-0.269997,0.215487,0.243724,-0.355749,0.065206,0.186431,-0.378309,0.89166,0.275629,-0.599444,0.818659,0.070496,-0.662602,0.790776,0.0943863,-0.180768,0.0993081,-0.191537,-0.146062,0.94474,-0.123208,-0.270439,1.1731,-0.043583,-0.469111,0.768879,-0.265946,-0.381279,1.22935,-0.0426172,-0.680183,0.871029,-0.0462982,-0.542945,0.761172,-0.216524,-0.116009,0.0598335,-0.117294,-0.398469,0.421524,-0.257438,0.0333314,0.653528,-0.0104313,-0.298218,1.02431,-0.15181,-0.133547,0.563054,-0.180125,-0.337807,0.311123,-0.265834,-0.342328,0.0624116,-0.177401,-0.408048,0.838845,-0.251125,-0.593105,0.816943,-0.0644772,-0.656257,0.790766,-0.091987,-0.334385,0.782729,0.0261219,-0.0893012,0.865413,0.0141577
105,1.03792,-0.194399,1.05127,0.0143343,-0.348762,0.945503,0.0193268,-0.186667,0.0950353,0.21205,-0.0865982,0.622779,0.176618,-0.279374,1.16898,0.104566,-0.500349,0.761802,0.280118,-0.391017,1.23608,0.0863237,-0.67305,0.874346,0.0441726,-0.607669,0.756799,0.163382,-0.117141,0.061903,0.151113,-0.424404,0.412632,0.251676,0.032887,0.65961,0.0483789,-0.284379,1.0253,0.190406,-0.254445,0.487912,0.245284,-0.270354,0.215751,0.242726,-0.355745,0.0650714,0.18622,-0.379153,0.888246,0.275483,-0.599723,0.816759,0.069957,-0.663315,0.789821,0.0937751,-0.180873,0.0993625,-0.19145,-0.146251,0.941626,-0.123035,-0.269996,1.16945,-0.0440468,-0.469682,0.765879,-0.265949,-0.380505,1.22652,-0.0426938,-0.67964,0.870483,-0.0467408,-0.543477,0.758621,-0.216304,-0.116041,0.0598365,-0.117293,-0.398934,0.421357,-0.256814,0.033582,0.650778,-0.0102369,-0.298541,1.02094,-0.151718,-0.133463,0.561197,-0.17976,-0.338366,0.310942,-0.265373,-0.342393,0.0623688,-0.177346,-0.40836,0.835603,-0.251098,-0.593158,0.814847,-0.0642247,-0.656541,0.789435,-0.09179,-0.334394,0.779367,0.0261516,-0.0893724,0.862418,0.0144381
106,1.0479,-0.19473,1.04812,0.0143982,-0.34903,0.942359,0.0193892,-0.186701,0.0950768,0.211912,-0.0860638,0.619874,0.176351,-0.278578,1.16565,0.104326,-0.501305,0.758851,0.27952,-0.389792,1.23356,0.0862835,-0.672588,0.8738,0.0440881,-0.608458,0.754966,0.162643,-0.117084,0.0619491,0.151103,-0.425219,0.412469,0.249864,0.0332821,0.656651,0.0485385,-0.28484,1.02209,0.190463,-0.254893,0.486666,0.244204,-0.2707,0.215992,0.241806,-0.355738,0.0650386,0.186095,-0.379868,0.88498,0.275318,-0.600081,0.814771,0.0695142,-0.664042,0.788715,0.0931777,-0.180981,0.0994006,-0.191346,-0.146419,0.938672,-0.122943,-0.269567,1.16594,-0.0443773,-0.470292,0.762938,-0.265955,-0.379699,1.22378,-0.0427746,-0.679023,0.869882,-0.0471849,-0.544006,0.756114,-0.216084,-0.116072,0.0598477,-0.117284,-0.399334,0.421197,-0.256246,0.0338064,0.648088,-0.0100856,-0.298903,1.01766,-0.151626,-0.133324,0.559376,-0.179443,-0.338923,0.310796,-0.265008,-0.342454,0.0623247,-0.17729,-0.408707,0.832451,-0.251121,-0.593191,0.812656,-0.064145,-0.656723,0.788075,-0.0915745,-0.334356,0.776096,0.0261781,-0.0894357,0.859536,0.0146392
107,1.05788,-0.195148,1.04495,0.0143346,-0.349202,0.939253,0.0194167,-0.18674,0.0951084,0.211806,-0.0857542,0.61686,0.176236,-0.277855,1.16237,0.104147,-0.50223,0.75608,0.278953,-0.38867,1.23106,0.0862271,-0.672267,0.873191,0.0441591,-0.609215,0.753073,0.161918,-0.117138,0.0619022,0.151133,-0.42601,0.412297,0.248289,0.0337825,0.653807,0.0486918,-0.285229,1.019,0.19048,-0.255352,0.485423,0.243288,-0.270986,0.216219,0.241086,-0.355833,0.0652197,0.186114,-0.380362,0.881846,0.275046,-0.600225,0.813037,0.068716,-0.664555,0.78748,0.0925132,-0.181078,0.0994225,-0.191259,-0.146602,0.935837,-0.122913,-0.269244,1.16251,-0.0444878,-0.470888,0.760061,-0.265922,-0.378908,1.22112,-0.0428694,-0.678347,0.86924,-0.047596,-0.544578,0.753714,-0.21591,-0.116089,0.0598672,-0.117279,-0.399674,0.421045,-0.255819,0.0340251,0.645421,-0.00992774,-0.299231,1.01449,-0.151526,-0.133042,0.557596,-0.179157,-0.339363,0.310669,-0.264746,-0.342507,0.0622832,-0.177244,-0.409066,0.829408,-0.25116,-0.593024,0.810518,-0.0633481,-0.656866,0.786751,-0.091382,-0.334297,0.772896,0.0262097,-0.0894708,0.85675,0.0147677
108,1.06786,-0.19532,1.0419,0.0143566,-0.349329,0.936212,0.0193822,-0.186767,0.0951515,0.211722,-0.0856558,0.61376,0.176303,-0.277266,1.15914,0.103996,-0.503123,0.753479,0.27844,-0.387659,1.22853,0.0861532,-0.672164,0.872415,0.0443588,-0.609915,0.751137,0.161199,-0.117058,0.0619624,0.15114,-0.426804,0.412132,0.246954,0.034304,0.651111,0.0489244,-0.285562,1.01602,0.19047,-0.25588,0.484046,0.242295,-0.27118,0.216424,0.240651,-0.356045,0.0655029,0.186196,-0.380686,0.878828,0.274701,-0.600413,0.811096,0.0680169,-0.664933,0.786107,0.0917858,-0.181157,0.0994243,-0.191214,-0.146805,0.933086,-0.12292,-0.268795,1.15919,-0.0446471,-0.471438,0.757281,-0.265825,-0.3781,1.21851,-0.042971,-0.677627,0.868547,-0.0479321,-0.545166,0.751437,-0.215795,-0.1161,0.0598745,-0.117289,-0.399956,0.420866,-0.255544,0.0342315,0.642727,-0.00973081,-0.299489,1.01141,-0.151456,-0.132697,0.555821,-0.178888,-0.339725,0.310511,-0.264576,-0.342537,0.0622409,-0.177211,-0.409393,0.826472,-0.251165,-0.592913,0.80806,-0.062541,-0.657052,0.785457,-0.0912379,-0.334201,0.769793,0.0262792,-0.0894181,0.854047,0.0148562
109,1.07784,-0.195116,1.03904,0.01449,-0.34943,0.933276,0.019284,-0.186792,0.0951921,0.211644,-0.0855564,0.610877,0.176565,-0.276809,1.15597,0.103901,-0.503977,0.751058,0.277978,-0.386774,1.22599,0.0860608,-0.671977,0.871489,0.0445351,-0.610537,0.749152,0.160479,-0.117146,0.0618901,0.151223,-0.42751,0.411942,0.24576,0.0345723,0.648336,0.0492,-0.28583,1.01313,0.190424,-0.256382,0.482708,0.241422,-0.271351,0.216554,0.24038,-0.356144,0.0655901,0.18618,-0.381081,0.876018,0.274499,-0.60073,0.808943,0.0675027,-0.665276,0.784601,0.0910456,-0.181228,0.0994365,-0.191204,-0.146967,0.930376,-0.122952,-0.268399,1.15598,-0.0446595,-0.471987,0.754616,-0.265711,-0.377295,1.21592,-0.0430756,-0.676875,0.867827,-0.0481763,-0.545549,0.749114,-0.215477,-0.11611,0.0598905,-0.117296,-0.400206,0.420637,-0.25539,0.0344143,0.64001,-0.0094889,-0.29969,1.00843,-0.151417,-0.132358,0.554027,-0.178658,-0.340173,0.310265,-0.264501,-0.342564,0.0621961,-0.177192,-0.409715,0.823639,-0.25111,-0.592872,0.806389,-0.0621928,-0.657247,0.78416,-0.0910928,-0.334071,0.766809,0.026375,-0.0892883,0.851385,0.014933
110,1.08782,-0.194991,1.03621,0.0145033,-0.349507,0.930446,0.0191429,-0.18683,0.0952355,0.211565,-0.0854065,0.608026,0.176801,-0.276455,1.15286,0.103846,-0.504789,0.748773,0.277549,-0.38601,1.2235,0.085955,-0.671577,0.870513,0.0448422,-0.611105,0.74714,0.159759,-0.117057,0.0619758,0.151232,-0.428101,0.411756,0.244718,0.0341248,0.644973,0.0494175,-0.286055,1.01035,0.190327,-0.256807,0.481458,0.240751,-0.271753,0.216611,0.23965,-0.35617,0.0655757,0.186092,-0.381542,0.8734,0.274368,-0.600859,0.807002,0.0666893,-0.665613,0.782983,0.0903156,-0.181282,0.0994497,-0.191211,-0.147079,0.927674,-0.122998,-0.267911,1.15283,-0.0447068,-0.47249,0.752045,-0.265545,-0.37652,1.21337,-0.0431862,-0.676136,0.8671,-0.0483505,-0.545921,0.746828,-0.21511,-0.116124,0.0599212,-0.117299,-0.40044,0.420397,-0.255349,0.0345903,0.637287,-0.00922893,-0.299822,1.00552,-0.151415,-0.131985,0.552162,-0.178481,-0.340756,0.309927,-0.264542,-0.342588,0.0621501,-0.177176,-0.410049,0.820913,-0.250994,-0.592849,0.804353,-0.0617361,-0.657441,0.782829,-0.0908977,-0.333941,0.763929,0.0264836,-0.0891477,0.848731,0.015005
111,1.0978,-0.194987,1.03335,0.0144519,-0.349608,0.927667,0.0190225,-0.186877,0.0952757,0.211477,-0.0852088,0.605278,0.176906,-0.27618,1.14982,0.103768,-0.505551,0.746589,0.277165,-0.38532,1.22103,0.0858234,-0.67113,0.869579,0.0452609,-0.611634,0.745128,0.159073,-0.11688,0.0621445,0.151175,-0.428586,0.411587,0.24387,0.0335646,0.641519,0.0497035,-0.286244,1.00765,0.190176,-0.257047,0.480303,0.240241,-0.272064,0.216676,0.239017,-0.35619,0.0655493,0.185998,-0.382022,0.870983,0.274228,-0.60098,0.804788,0.0659128,-0.665913,0.781325,0.089624,-0.181318,0.0994727,-0.191228,-0.147151,0.924969,-0.123074,-0.267359,1.14977,-0.0448028,-0.47295,0.749545,-0.265329,-0.375765,1.21085,-0.0433046,-0.675413,0.866336,-0.0484583,-0.546343,0.744595,-0.214755,-0.116141,0.0599543,-0.117316,-0.400664,0.420161,-0.255388,0.0347798,0.634571,-0.00895904,-0.299902,1.00271,-0.151446,-0.131566,0.550253,-0.178362,-0.341114,0.309677,-0.26466,-0.342616,0.0620998,-0.177165,-0.410377,0.818285,-0.250828,-0.592863,0.801866,-0.0612342,-0.657623,0.78145,-0.0906199,-0.333848,0.761119,0.0265739,-0.0890172,0.84607,0.0150617
112,1.10778,-0.194952,1.03051,0.0143456,-0.349725,0.924909,0.0189108,-0.186909,0.0953191,0.211395,-0.085,0.602633,0.17697,-0.275954,1.14683,0.103717,-0.506271,0.744482,0.276841,-0.384717,1.21854,0.0856769,-0.670541,0.86843,0.0455604,-0.612116,0.743167,0.158456,-0.117169,0.061923,0.15121,-0.428969,0.411411,0.243171,0.0336351,0.638631,0.0499499,-0.286389,1.00501,0.189985,-0.257109,0.4792,0.239811,-0.272139,0.216758,0.238761,-0.356209,0.0655446,0.185935,-0.382565,0.868772,0.274099,-0.601119,0.802297,0.0652351,-0.66616,0.779724,0.0889855,-0.181362,0.0994758,-0.191234,-0.147212,0.922237,-0.123184,-0.266948,1.1468,-0.0447806,-0.473473,0.747112,-0.265154,-0.375061,1.20835,-0.0434354,-0.67469,0.865488,-0.0485131,-0.546808,0.742397,-0.214396,-0.116164,0.0599836,-0.117327,-0.400866,0.419932,-0.255506,0.0349886,0.631858,-0.00867396,-0.299958,0.999952,-0.15152,-0.131194,0.548307,-0.178308,-0.341345,0.30948,-0.264809,-0.342637,0.0620403,-0.177156,-0.410757,0.815732,-0.250631,-0.593032,0.799941,-0.0610056,-0.657785,0.78005,-0.0902522,-0.333801,0.758378,0.0266223,-0.08893,0.843405,0.015081
113,1.11776,-0.194961,1.02767,0.0141649,-0.349796,0.922185,0.0188024,-0.186925,0.0953595,0.211323,-0.0847926,0.600029,0.177074,-0.275688,1.14385,0.10376,-0.506943,0.742435,0.276556,-0.384189,1.21602,0.0855191,-0.669905,0.866836,0.0456746,-0.612528,0.741293,0.157904,-0.117578,0.0615781,0.151235,-0.429355,0.411261,0.242709,0.0339604,0.636009,0.0501777,-0.286491,1.00242,0.189777,-0.257097,0.478022,0.239347,-0.272028,0.216896,0.238817,-0.356219,0.0655502,0.185891,-0.38305,0.866676,0.273848,-0.601014,0.799947,0.06436,-0.666353,0.778232,0.088393,-0.181408,0.0994718,-0.19123,-0.147273,0.919484,-0.123284,-0.266415,1.14388,-0.0448992,-0.474049,0.744726,-0.264975,-0.374393,1.20588,-0.0435982,-0.673955,0.864543,-0.0485389,-0.547303,0.74023,-0.214007,-0.116172,0.060007,-0.117321,-0.401019,0.4197,-0.255683,0.0351887,0.629145,-0.00839013,-0.300016,0.997228,-0.151611,-0.130869,0.54637,-0.178295,-0.341538,0.309283,-0.264949,-0.342641,0.0619691,-0.177126,-0.411224,0.813255,-0.250412,-0.593157,0.797958,-0.0607605,-0.657979,0.778615,-0.0897965,-0.333797,0.755666,0.0266112,-0.0888939,0.840749,0.0150506
