Frame#,Time,C7_X,C7_Y,C7_Z,CLAV_X,CLAV_Y,CLAV_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LBHD_X,LBHD_Y,LBHD_Z,LELB_X,LELB_Y,LELB_Z,LFHD_X,LFHD_Y,LFHD_Z,LFIN_X,LFIN_Y,LFIN_Z,LFRM_X,LFRM_Y,LFRM_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTHI_X,LTHI_Y,LTHI_Z,LTIB_X,LTIB_Y,LTIB_Z,LTOE_X,LTOE_Y,LTOE_Z,LUPA_X,LUPA_Y,LUPA_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RASI_X,RASI_Y,RASI_Z,RBAK_X,RBAK_Y,RBAK_Z,RBHD_X,RBHD_Y,RBHD_Z,RELB_X,RELB_Y,RELB_Z,RFHD_X,RFHD_Y,RFHD_Z,RFIN_X,RFIN_Y,RFIN_Z,RFRM_X,RFRM_Y,RFRM_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTHI_X,RTHI_Y,RTHI_Z,RTIB_X,RTIB_Y,RTIB_Z,RTOE_X,RTOE_Y,RTOE_Z,RUPA_X,RUPA_Y,RUPA_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z,T10_X,T10_Y,T10_Z
338,3.36733,0.103866,1.46594,0.0392449,-0.0516714,1.38849,0.0122754,0.168874,0.0963421,0.122582,0.00813425,0.994113,0.177677,-0.0348124,1.60358,0.112488,-0.113232,1.12633,0.275502,-0.163275,1.60301,0.0835967,-0.235284,1.16675,-0.0203666,-0.171054,1.08741,0.135584,0.238659,0.0658538,0.06855,0.0498971,0.473728,0.153945,0.149981,1.01442,0.0516555,0.0157829,1.44585,0.196458,0.0268501,0.659482,0.185308,0.133694,0.242127,0.154527,-0.00196027,0.0657552,0.0728873,-0.0578633,1.2952,0.277112,-0.155001,1.14833,0.0403479,-0.210738,1.10483,0.0555965,0.0420474,0.172221,-0.0975214,0.0200233,0.998438,-0.132543,0.182096,1.34446,-0.0678362,-0.0150688,1.61519,-0.03594,0.154281,1.15453,-0.275403,-0.138611,1.607,-0.0435392,-0.0836464,0.914935,-0.243118,0.118629,1.07179,-0.276491,0.116192,0.164182,-0.0239674,-0.160471,0.535378,-0.147345,0.155196,1.0064,-0.0103736,0.0620602,1.45505,-0.141224,-0.0487852,0.850195,-0.160823,-0.078381,0.423194,-0.159445,-0.0991383,0.0808102,-0.0647317,0.12682,1.24296,-0.253204,-0.00217739,0.980197,-0.196078,0.0131762,0.942573,-0.255926,-0.0853864,1.23467,0.00900939,0.159928,1.2438,0.0465339
339,3.37733,0.104716,1.46424,0.0398701,-0.0506824,1.3867,0.0115714,0.185388,0.0967892,0.122284,0.010399,0.991781,0.178354,-0.0343751,1.6022,0.111097,-0.118727,1.1271,0.272105,-0.162556,1.60196,0.0810848,-0.232487,1.17237,-0.0262071,-0.173361,1.09045,0.130437,0.255577,0.0664687,0.0683515,0.0630694,0.472881,0.153896,0.152071,1.01274,0.0521016,0.0150441,1.44503,0.196083,0.0367158,0.658224,0.185298,0.149222,0.242574,0.154181,0.0149394,0.0655528,0.0730834,-0.0614447,1.29535,0.275297,-0.154044,1.15217,0.0362212,-0.210808,1.10925,0.0496508,0.0160059,0.161919,-0.0991416,0.0222642,0.99704,-0.131979,0.184026,1.34302,-0.0655711,-0.0132337,1.61295,-0.0371897,0.163807,1.15607,-0.275497,-0.136698,1.60518,-0.045858,-0.0732506,0.914647,-0.25284,0.128827,1.07306,-0.278412,0.0884683,0.147734,-0.0249086,-0.1635,0.537512,-0.146916,0.157301,1.00474,-0.00982968,0.0643089,1.45332,-0.140692,-0.0472432,0.850506,-0.160508,-0.0880731,0.420494,-0.159939,-0.131356,0.0801548,-0.068273,0.134123,1.24368,-0.253024,0.00625426,0.980209,-0.202484,0.0237037,0.94287,-0.262006,-0.0839917,1.23263,0.00902722,0.16163,1.24225,0.0493892
340,3.38732,0.105582,1.46205,0.0403096,-0.0498112,1.38434,0.010793,0.201968,0.097321,0.121985,0.0124839,0.98898,0.179014,-0.0339865,1.60034,0.109677,-0.123943,1.12726,0.268705,-0.161904,1.60045,0.0785392,-0.229623,1.17718,-0.0316995,-0.175335,1.09282,0.125438,0.272512,0.0671451,0.0681585,0.0757215,0.471777,0.153811,0.15418,1.01053,0.0526022,0.0143856,1.44358,0.195659,0.0460163,0.65675,0.185399,0.164684,0.242909,0.153826,0.0318094,0.0653523,0.073157,-0.0647935,1.2948,0.273245,-0.152973,1.15528,0.0323912,-0.210646,1.11292,0.0439659,-0.0106884,0.15204,-0.101363,0.0245184,0.994998,-0.131662,0.185873,1.34077,-0.0635445,-0.0114929,1.61024,-0.0384669,0.173106,1.1571,-0.275547,-0.134866,1.6029,-0.0482059,-0.0630473,0.91408,-0.262211,0.138722,1.07385,-0.280176,0.0601252,0.132125,-0.0265583,-0.165919,0.538829,-0.146448,0.159487,1.00247,-0.0092379,0.0663582,1.45104,-0.140422,-0.0455726,0.84989,-0.160238,-0.0974297,0.417469,-0.160432,-0.163574,0.0804574,-0.0723754,0.141115,1.24376,-0.252828,0.0144546,0.97991,-0.208861,0.0339816,0.942963,-0.267927,-0.0827742,1.22985,0.00908414,0.163282,1.23984,0.0520957
341,3.39731,0.10645,1.45948,0.0405589,-0.0490564,1.38147,0.00993272,0.218624,0.0979997,0.121807,0.0146098,0.985842,0.17946,-0.0336775,1.59806,0.10825,-0.128848,1.12685,0.265361,-0.161301,1.5985,0.0759765,-0.226696,1.18115,-0.036875,-0.177122,1.09452,0.120601,0.289538,0.0679634,0.0680508,0.0879874,0.470431,0.153638,0.156286,1.00784,0.0531078,0.0138158,1.44151,0.195185,0.054687,0.655074,0.185603,0.179969,0.243156,0.153699,0.0488551,0.0650703,0.0730478,-0.0678797,1.29359,0.270953,-0.151794,1.15774,0.028869,-0.210285,1.11584,0.0385326,-0.0378892,0.142803,-0.104147,0.0268738,0.992344,-0.131559,0.18762,1.33776,-0.0618253,-0.00988108,1.60712,-0.0397878,0.18202,1.15759,-0.27555,-0.133197,1.6002,-0.0505425,-0.0530626,0.913251,-0.271224,0.148274,1.07414,-0.281812,0.0308113,0.117275,-0.0289574,-0.167479,0.539302,-0.145836,0.161722,0.999666,-0.00868847,0.0683213,1.44812,-0.140355,-0.0437582,0.848423,-0.160099,-0.106214,0.414256,-0.160903,-0.195702,0.0819215,-0.0768476,0.14778,1.24319,-0.252613,0.0221357,0.979318,-0.215002,0.0439594,0.942776,-0.273645,-0.0818277,1.22639,0.00910664,0.164875,1.23666,0.0545998
342,3.4073,0.107305,1.45661,0.0406154,-0.0481935,1.37811,0.00902146,0.235286,0.0987806,0.121812,0.016608,0.982391,0.179883,-0.0334747,1.59542,0.10675,-0.133405,1.12588,0.262039,-0.160818,1.59614,0.0734255,-0.223584,1.18421,-0.0417979,-0.178752,1.09555,0.115949,0.306631,0.0690088,0.0680268,0.0997042,0.468967,0.153595,0.158395,1.00476,0.0535737,0.0135115,1.43889,0.194603,0.0627372,0.653171,0.185898,0.194943,0.243423,0.153779,0.0659254,0.0647551,0.0729937,-0.0705819,1.29172,0.268416,-0.150562,1.15951,0.0255312,-0.209743,1.118,0.0333573,-0.0655742,0.134504,-0.107406,0.0291902,0.989218,-0.131746,0.189212,1.33406,-0.0605307,-0.00839724,1.60367,-0.0411667,0.190434,1.15756,-0.275526,-0.131659,1.59712,-0.0528849,-0.0433491,0.912164,-0.279858,0.157425,1.07395,-0.283309,0.000650582,0.10334,-0.0322262,-0.168066,0.538916,-0.145071,0.163952,0.996503,-0.00825169,0.0702197,1.44473,-0.140564,-0.0418609,0.846197,-0.160163,-0.114239,0.410878,-0.161363,-0.227664,0.0846962,-0.0814956,0.15417,1.24198,-0.252244,0.0296725,0.978377,-0.220897,0.0534698,0.942122,-0.278984,-0.0810736,1.22236,0.00909412,0.166458,1.23285,0.0567859
343,3.41729,0.108067,1.45351,0.0404566,-0.0472211,1.37431,0.00803728,0.25184,0.0995668,0.121818,0.0184325,0.978725,0.180289,-0.033407,1.59246,0.105019,-0.137601,1.12437,0.258742,-0.160453,1.59345,0.0708721,-0.220468,1.18644,-0.0463899,-0.180166,1.09592,0.111488,0.323619,0.0701917,0.0680879,0.110931,0.467569,0.153719,0.16049,1.00135,0.0539779,0.0133841,1.43582,0.193941,0.0702428,0.651059,0.186276,0.209458,0.243729,0.153938,0.0829127,0.0644985,0.0731208,-0.0730171,1.28928,0.265898,-0.149101,1.16042,0.022191,-0.209032,1.11941,0.0284618,-0.0936682,0.127381,-0.111154,0.0312834,0.985791,-0.1323,0.190646,1.32984,-0.0597563,-0.00705006,1.59993,-0.042569,0.198439,1.15698,-0.275365,-0.130252,1.5937,-0.0552441,-0.0339472,0.910829,-0.288101,0.166124,1.07335,-0.284683,-0.0298331,0.0906736,-0.0363799,-0.167724,0.537623,-0.144204,0.166088,0.993139,-0.00795348,0.0719657,1.4409,-0.141056,-0.0399714,0.843273,-0.160502,-0.121413,0.407359,-0.161907,-0.259278,0.0890222,-0.0860002,0.160327,1.24015,-0.251641,0.0370269,0.977075,-0.226448,0.0625509,0.941055,-0.283948,-0.0803946,1.21781,0.00901077,0.168161,1.22862,0.0585797
344,3.42729,0.108699,1.45019,0.0400546,-0.0463734,1.3702,0.00696742,0.268247,0.100482,0.12187,0.020225,0.97492,0.180523,-0.0333578,1.58929,0.103385,-0.141394,1.12235,0.255526,-0.160171,1.59047,0.0682685,-0.217422,1.18783,-0.0506859,-0.18129,1.09562,0.107236,0.340306,0.0713085,0.0682054,0.121722,0.46628,0.153988,0.162429,0.997704,0.0542646,0.013233,1.43249,0.193283,0.0773483,0.648838,0.186652,0.223823,0.244114,0.153981,0.0998695,0.0642866,0.0733448,-0.0750589,1.28632,0.263348,-0.147534,1.16054,0.0189493,-0.20819,1.12007,0.0238667,-0.122041,0.121766,-0.115575,0.0330941,0.982084,-0.133215,0.191952,1.32528,-0.0594974,-0.00586017,1.59597,-0.0440226,0.205985,1.15591,-0.27491,-0.129012,1.59002,-0.0576212,-0.0249014,0.909269,-0.295955,0.174318,1.07238,-0.285888,-0.0604741,0.0794628,-0.0415139,-0.166455,0.535424,-0.143225,0.167967,0.989584,-0.00780902,0.0735292,1.43671,-0.141806,-0.0381243,0.839707,-0.161159,-0.12776,0.403703,-0.162566,-0.290034,0.0952024,-0.0896892,0.165996,1.23786,-0.251092,0.0438542,0.9755,-0.23163,0.0712429,0.939689,-0.28868,-0.0795011,1.21264,0.00876571,0.170007,1.22424,0.0599214
345,3.43728,0.109232,1.44676,0.0394241,-0.0457315,1.36589,0.00580903,0.284535,0.101592,0.122051,0.021916,0.971066,0.1807,-0.0333405,1.58599,0.101816,-0.144714,1.11983,0.252367,-0.159942,1.58729,0.0655968,-0.214443,1.18834,-0.0547268,-0.182114,1.09468,0.103211,0.35701,0.072796,0.0684361,0.132113,0.46508,0.154348,0.164252,0.993968,0.0544014,0.0129782,1.42898,0.192664,0.08417,0.646639,0.187001,0.238165,0.244651,0.153854,0.11682,0.0640516,0.0736329,-0.0767911,1.28287,0.26096,-0.146298,1.16022,0.016365,-0.207251,1.11993,0.0195387,-0.150061,0.117823,-0.120141,0.0348154,0.977982,-0.134174,0.193135,1.32054,-0.0596993,-0.00487546,1.59189,-0.0455776,0.213044,1.15442,-0.274305,-0.127945,1.58618,-0.0600099,-0.0162274,0.90746,-0.303428,0.182084,1.07097,-0.286867,-0.0910581,0.0698338,-0.0474745,-0.164282,0.532316,-0.142107,0.169581,0.985849,-0.00784506,0.0748854,1.43231,-0.142795,-0.0363122,0.83555,-0.162094,-0.1333,0.399937,-0.163266,-0.319359,0.103361,-0.0925844,0.171172,1.2352,-0.250597,0.0500356,0.973686,-0.236686,0.0794763,0.938067,-0.293069,-0.0785784,1.20728,0.00825891,0.171782,1.21994,0.0607684
346,3.44727,0.109688,1.44331,0.0386089,-0.0452395,1.36147,0.00459735,0.300704,0.102903,0.122411,0.0235158,0.967242,0.180851,-0.0334653,1.58258,0.10004,-0.147513,1.11685,0.249265,-0.159792,1.58399,0.0629167,-0.211577,1.18798,-0.0585443,-0.18263,1.0931,0.0993958,0.373674,0.0745752,0.0687194,0.142103,0.46398,0.154698,0.165986,0.990302,0.0543454,0.0125191,1.42535,0.19204,0.0907192,0.644532,0.187316,0.251973,0.245231,0.154219,0.133762,0.0637687,0.0739623,-0.0783025,1.2792,0.258998,-0.145147,1.15912,0.0137508,-0.206217,1.11903,0.0154996,-0.177194,0.115615,-0.124631,0.0362332,0.973646,-0.13511,0.194169,1.31585,-0.0602695,-0.00404833,1.58779,-0.0472456,0.219457,1.15261,-0.273653,-0.12702,1.58223,-0.0624009,-0.00798034,0.905383,-0.310482,0.189297,1.06926,-0.287719,-0.120961,0.0618607,-0.0537516,-0.161288,0.528288,-0.140839,0.170928,0.982036,-0.00815685,0.0760789,1.42784,-0.143987,-0.0345387,0.830843,-0.163217,-0.138303,0.396185,-0.163905,-0.346747,0.113441,-0.0945402,0.175885,1.23231,-0.250128,0.0560781,0.971509,-0.241458,0.0872921,0.936068,-0.297244,-0.0776236,1.20198,0.00748223,0.17362,1.21593,0.0611386
347,3.45726,0.110023,1.43988,0.0375971,-0.0448933,1.35704,0.00331248,0.316785,0.104386,0.122869,0.0250379,0.963468,0.180943,-0.0337104,1.57915,0.0981916,-0.149741,1.1135,0.246284,-0.159811,1.58053,0.0603515,-0.208856,1.18674,-0.0621781,-0.182832,1.09093,0.0958238,0.390345,0.076693,0.0691077,0.151716,0.462957,0.154993,0.167465,0.986783,0.0540041,0.0118907,1.42167,0.191303,0.0969285,0.642492,0.187624,0.265249,0.246002,0.154863,0.150711,0.06357,0.0742528,-0.0793496,1.27523,0.257056,-0.144087,1.15714,0.0108829,-0.205137,1.11741,0.0117593,-0.202963,0.115136,-0.128754,0.0370803,0.969286,-0.13605,0.195014,1.31128,-0.0610254,-0.00341089,1.58367,-0.0490028,0.225221,1.15052,-0.27294,-0.126276,1.57821,-0.0648195,-0.00024423,0.903074,-0.317099,0.195881,1.06729,-0.288432,-0.149664,0.0557366,-0.0597917,-0.157952,0.523409,-0.139563,0.171997,0.978287,-0.00876931,0.0771854,1.42335,-0.145315,-0.0328581,0.825651,-0.164461,-0.143128,0.392699,-0.164455,-0.371832,0.125157,-0.0952263,0.180165,1.22935,-0.249764,0.0618757,0.969002,-0.245849,0.0946043,0.933751,-0.301122,-0.0765037,1.1968,0.00641317,0.175456,1.21228,0.0610406
348,3.46725,0.110247,1.43649,0.0364311,-0.04473,1.35271,0.00199403,0.332797,0.106114,0.123472,0.0264977,0.959789,0.180908,-0.0339629,1.57572,0.0963555,-0.151339,1.10982,0.243411,-0.159914,1.57702,0.0577691,-0.206317,1.18458,-0.065656,-0.182708,1.08816,0.0925331,0.406966,0.0791904,0.0696216,0.160582,0.461853,0.155523,0.168621,0.983425,0.0532596,0.0110769,1.41806,0.190367,0.102747,0.64047,0.187979,0.278327,0.246922,0.155411,0.167794,0.0634502,0.0745242,-0.0799533,1.27106,0.255142,-0.142964,1.15464,0.0083828,-0.204022,1.11507,0.00831345,-0.226783,0.116151,-0.132466,0.037224,0.965118,-0.136955,0.195671,1.30693,-0.0617953,-0.00289433,1.5796,-0.0508403,0.23032,1.14823,-0.27216,-0.125745,1.57417,-0.0672408,0.00687477,0.900613,-0.323138,0.201762,1.06504,-0.288928,-0.176388,0.051803,-0.0652832,-0.154641,0.517862,-0.138193,0.17267,0.974737,-0.00972517,0.0782192,1.41892,-0.146695,-0.0314011,0.820143,-0.16576,-0.148106,0.389738,-0.164991,-0.393758,0.137608,-0.0950809,0.184077,1.22639,-0.24951,0.0671086,0.966291,-0.24982,0.101134,0.931261,-0.304387,-0.0751788,1.19182,0.00504528,0.177171,1.20895,0.0605411
349,3.47725,0.110359,1.43315,0.035214,-0.0447262,1.34852,0.000717456,0.348656,0.108129,0.124259,0.0278672,0.956274,0.180698,-0.0342515,1.57224,0.0942241,-0.152177,1.10589,0.240662,-0.160046,1.57352,0.0551541,-0.204003,1.18155,-0.0689627,-0.182221,1.08485,0.0895487,0.423532,0.0822285,0.0702597,0.168552,0.460602,0.156165,0.169444,0.980225,0.0520796,0.0101182,1.41458,0.189254,0.108086,0.638409,0.188373,0.291354,0.248052,0.155768,0.184983,0.0633556,0.074864,-0.0803455,1.26688,0.253478,-0.141874,1.15176,0.00632544,-0.202849,1.11202,0.00521769,-0.248065,0.11828,-0.135583,0.0366437,0.961308,-0.137788,0.196282,1.30282,-0.0624423,-0.0025453,1.57561,-0.0528223,0.234755,1.14576,-0.271299,-0.125386,1.5702,-0.0696988,0.0133173,0.898086,-0.328461,0.206922,1.06257,-0.28923,-0.200538,0.0497658,-0.0700546,-0.152086,0.512223,-0.136902,0.172964,0.971499,-0.0110167,0.0790729,1.41464,-0.148196,-0.0304401,0.814552,-0.167005,-0.153133,0.387366,-0.165444,-0.412218,0.150192,-0.0940962,0.187563,1.22335,-0.24902,0.0717205,0.963499,-0.25339,0.106967,0.928581,-0.307133,-0.0737391,1.18719,0.00352489,0.17867,1.20586,0.0596847
350,3.48724,0.110303,1.4299,0.033954,-0.0447741,1.34452,-0.000553216,0.364281,0.110542,0.125168,0.0291011,0.952975,0.180343,-0.0346109,1.56876,0.0917634,-0.152193,1.10173,0.238055,-0.160236,1.57009,0.0525167,-0.201997,1.17763,-0.0720885,-0.181354,1.08102,0.0869014,0.439877,0.0858479,0.0709457,0.17575,0.459199,0.156783,0.169918,0.977186,0.0505519,0.00905873,1.41121,0.187967,0.112849,0.63636,0.188797,0.303952,0.249425,0.156116,0.202246,0.0632203,0.0751233,-0.0804176,1.26271,0.251784,-0.140755,1.14816,0.00421513,-0.201626,1.10824,0.00245198,-0.266258,0.120794,-0.137892,0.0354318,0.957963,-0.138501,0.196815,1.29895,-0.0630536,-0.00236622,1.57168,-0.0549583,0.238526,1.14311,-0.270348,-0.12515,1.56632,-0.0722246,0.0190182,0.8954,-0.333149,0.211269,1.05988,-0.289271,-0.221365,0.0490041,-0.0740045,-0.15064,0.507564,-0.13609,0.172984,0.968541,-0.0125906,0.0797993,1.41048,-0.149728,-0.0301461,0.809134,-0.168089,-0.157749,0.385557,-0.165871,-0.427117,0.161843,-0.09261,0.190671,1.22026,-0.248425,0.0757737,0.960659,-0.25655,0.111978,0.925725,-0.309344,-0.0722442,1.18296,0.00192808,0.179873,1.20294,0.0584724
351,3.49723,0.110049,1.42677,0.0325999,-0.0449164,1.34081,-0.00193942,0.379545,0.113406,0.126157,0.0302766,0.949969,0.179695,-0.0350042,1.5654,0.0893181,-0.151436,1.09743,0.235719,-0.160485,1.56675,0.0498557,-0.200304,1.17282,-0.0750244,-0.180086,1.07667,0.0845754,0.455827,0.0900355,0.0717744,0.182204,0.457765,0.157348,0.170151,0.974347,0.0487508,0.00797117,1.40803,0.186515,0.116965,0.634373,0.189168,0.315797,0.251006,0.156698,0.219557,0.063082,0.0752789,-0.0804176,1.2587,0.250196,-0.139684,1.14376,0.00205193,-0.200348,1.10372,2.97023e-05,-0.280774,0.122932,-0.139301,0.033838,0.955052,-0.139067,0.197232,1.29529,-0.0637687,-0.00234726,1.56786,-0.0572205,0.241681,1.14029,-0.26938,-0.125052,1.56255,-0.0747942,0.0237786,0.892433,-0.337324,0.214884,1.05701,-0.289127,-0.237819,0.048776,-0.0764437,-0.149913,0.504528,-0.13579,0.172837,0.96576,-0.0144123,0.0803723,1.40648,-0.151262,-0.0302641,0.804161,-0.168928,-0.161546,0.384177,-0.166402,-0.438304,0.171481,-0.0908849,0.193432,1.21716,-0.247869,0.0789369,0.957842,-0.259319,0.116083,0.922841,-0.311184,-0.070837,1.1792,0.000310619,0.180718,1.20013,0.0568952
352,3.50722,0.109592,1.42376,0.0311086,-0.0451356,1.33746,-0.00356923,0.394305,0.116628,0.127183,0.0312883,0.947227,0.178893,-0.0354519,1.56222,0.0869325,-0.14991,1.09306,0.233673,-0.160831,1.56356,0.0471532,-0.19895,1.16714,-0.0777145,-0.178397,1.07181,0.0826056,0.471301,0.0948759,0.0726105,0.187856,0.456422,0.157892,0.170195,0.971694,0.0466799,0.00687923,1.40512,0.184909,0.120409,0.632511,0.189436,0.32683,0.252831,0.157431,0.236964,0.0629866,0.0753698,-0.0802013,1.25487,0.248558,-0.138685,1.13865,-9.97236e-05,-0.198996,1.09845,-0.00203178,-0.291076,0.123882,-0.139964,0.0320315,0.952435,-0.139553,0.197501,1.29188,-0.0646326,-0.0024524,1.5642,-0.0595967,0.24424,1.13731,-0.268438,-0.125109,1.55894,-0.0774264,0.0276595,0.889505,-0.340874,0.217954,1.05409,-0.289031,-0.249402,0.0481378,-0.0775078,-0.15006,0.5025,-0.135519,0.172602,0.963085,-0.0165133,0.080742,1.40266,-0.152849,-0.0312927,0.799966,-0.169389,-0.16421,0.382751,-0.166933,-0.445677,0.177998,-0.0891479,0.195785,1.21407,-0.247432,0.0812605,0.955091,-0.261668,0.119375,0.919981,-0.312741,-0.0695601,1.1759,-0.00129106,0.181181,1.19739,0.054972
353,3.51722,0.109139,1.42096,0.0294825,-0.0453989,1.33443,-0.00551707,0.408552,0.120174,0.128317,0.032134,0.944743,0.177943,-0.0359715,1.55928,0.0846245,-0.147571,1.08863,0.231903,-0.161318,1.56059,0.0443968,-0.197954,1.16059,-0.0800983,-0.176271,1.06643,0.0810183,0.48624,0.10028,0.0735127,0.192542,0.45514,0.158487,0.170088,0.969155,0.0443765,0.00592522,1.40248,0.18316,0.123159,0.630747,0.189641,0.337067,0.254922,0.158352,0.254479,0.0628797,0.0754546,-0.0797203,1.25123,0.24685,-0.137539,1.13321,-0.00226323,-0.197529,1.09246,-0.00370571,-0.296775,0.122941,-0.139978,0.0301411,0.95,-0.140078,0.197568,1.28877,-0.0656149,-0.00268702,1.56076,-0.0620448,0.246262,1.13419,-0.267575,-0.125313,1.55555,-0.0801199,0.0306188,0.886718,-0.343724,0.22042,1.05095,-0.28888,-0.255704,0.0462934,-0.0774815,-0.151818,0.501082,-0.13518,0.172293,0.960489,-0.018878,0.0808906,1.39903,-0.15457,-0.0335301,0.796863,-0.169496,-0.166016,0.3809,-0.167409,-0.449218,0.180581,-0.0875107,0.197662,1.21095,-0.247117,0.0827879,0.952444,-0.263572,0.121756,0.917042,-0.313767,-0.0686578,1.17306,-0.00283531,0.181252,1.19474,0.052768
354,3.52721,0.108739,1.41837,0.0276627,-0.045743,1.33172,-0.00770023,0.422269,0.124092,0.129647,0.0327976,0.942456,0.17682,-0.0365875,1.55664,0.0823306,-0.144435,1.08421,0.230436,-0.161924,1.55783,0.0415919,-0.197298,1.15318,-0.0821244,-0.173684,1.06061,0.0798445,0.500867,0.106575,0.0747219,0.196178,0.453783,0.15914,0.169811,0.966641,0.0419159,0.0050948,1.40015,0.181234,0.12532,0.629008,0.18976,0.34656,0.257206,0.159461,0.272096,0.0627523,0.0755442,-0.0789436,1.24782,0.245115,-0.136325,1.12752,-0.00389327,-0.19589,1.08579,-0.00496506,-0.29766,0.119907,-0.139125,0.0282558,0.947721,-0.140744,0.19743,1.28605,-0.0667335,-0.00303695,1.55756,-0.0645258,0.24777,1.13097,-0.266845,-0.125676,1.55239,-0.0828582,0.0326397,0.884062,-0.345845,0.222163,1.04763,-0.288632,-0.256048,0.0435103,-0.0765871,-0.155153,0.500324,-0.134868,0.171845,0.957928,-0.0213895,0.0807487,1.39568,-0.156514,-0.0368449,0.795161,-0.16939,-0.167575,0.378581,-0.167774,-0.448791,0.178854,-0.0855612,0.198999,1.20778,-0.246966,0.083507,0.949902,-0.26504,0.123194,0.914127,-0.314413,-0.0684203,1.17063,-0.00426766,0.180896,1.19221,0.050376
355,3.5372,0.108227,1.41588,0.0255555,-0.0461825,1.32927,-0.00994566,0.435314,0.128494,0.13115,0.0332788,0.940247,0.175503,-0.037361,1.55423,0.0796131,-0.140542,1.07987,0.229337,-0.162635,1.5553,0.0387489,-0.196964,1.14499,-0.0836963,-0.170586,1.05448,0.0791249,0.515107,0.113963,0.0762066,0.198746,0.452209,0.1599,0.169317,0.964087,0.0393696,0.00429615,1.39811,0.179128,0.126981,0.627324,0.189616,0.355219,0.259573,0.16066,0.289787,0.0626511,0.0756741,-0.0778564,1.24465,0.243395,-0.134828,1.12117,-0.00533996,-0.193993,1.07856,-0.00572457,-0.293816,0.115211,-0.136755,0.026374,0.945698,-0.14162,0.197106,1.2837,-0.0680015,-0.00352522,1.55466,-0.0670905,0.248745,1.1277,-0.266283,-0.126201,1.54945,-0.0855684,0.0337024,0.881563,-0.347254,0.222913,1.04439,-0.288221,-0.249836,0.0416664,-0.0751276,-0.159376,0.499807,-0.134876,0.171053,0.955411,-0.0239559,0.0804219,1.39257,-0.158561,-0.0408115,0.794963,-0.169241,-0.169251,0.376042,-0.167911,-0.444793,0.172199,-0.0827156,0.199756,1.20456,-0.247022,0.0833567,0.947467,-0.266066,0.123607,0.911294,-0.314694,-0.0688858,1.16846,-0.00564043,0.180105,1.18984,0.0478948
356,3.54719,0.107668,1.41361,0.0232595,-0.046751,1.32702,-0.0121145,0.447609,0.133375,0.132704,0.0335218,0.938006,0.174024,-0.0381731,1.55208,0.0769269,-0.135901,1.07569,0.228628,-0.163416,1.55301,0.0358761,-0.196892,1.13614,-0.0847112,-0.167012,1.04811,0.0789516,0.528316,0.122099,0.0776268,0.200123,0.450329,0.16076,0.168574,0.961467,0.0367797,0.00351686,1.3963,0.176897,0.12791,0.62565,0.189121,0.362858,0.262124,0.161631,0.307581,0.0625387,0.0758443,-0.0765956,1.24175,0.241952,-0.133399,1.11432,-0.00668969,-0.191835,1.07092,-0.00587323,-0.285827,0.110111,-0.134218,0.024387,0.944067,-0.142734,0.196602,1.28162,-0.0695054,-0.00414219,1.55204,-0.0697354,0.249129,1.12436,-0.265903,-0.126826,1.54673,-0.0882824,0.0333708,0.879255,-0.348106,0.222917,1.04114,-0.28777,-0.237985,0.0421324,-0.0735113,-0.163802,0.498985,-0.135248,0.169917,0.953068,-0.0265367,0.0799559,1.38964,-0.160671,-0.0450511,0.795955,-0.169339,-0.170864,0.373324,-0.167698,-0.438714,0.160239,-0.0784373,0.199897,1.20125,-0.247327,0.0824212,0.945161,-0.26666,0.123091,0.908523,-0.314647,-0.0699074,1.16638,-0.00702035,0.178911,1.18771,0.045477
