Frame#,Time,C7_X,C7_Y,C7_Z,CLAV_X,CLAV_Y,CLAV_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LBHD_X,LBHD_Y,LBHD_Z,LELB_X,LELB_Y,LELB_Z,LFHD_X,LFHD_Y,LFHD_Z,LFIN_X,LFIN_Y,LFIN_Z,LFRM_X,LFRM_Y,LFRM_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTHI_X,LTHI_Y,LTHI_Z,LTIB_X,LTIB_Y,LTIB_Z,LTOE_X,LTOE_Y,LTOE_Z,LUPA_X,LUPA_Y,LUPA_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RBAK_X,RBAK_Y,RBAK_Z,RBHD_X,RBHD_Y,RBHD_Z,RELB_X,RELB_Y,RELB_Z,RFHD_X,RFHD_Y,RFHD_Z,RFIN_X,RFIN_Y,RFIN_Z,RFRM_X,RFRM_Y,RFRM_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTHI_X,RTHI_Y,RTHI_Z,RTIB_X,RTIB_Y,RTIB_Z,RTOE_X,RTOE_Y,RTOE_Z,RUPA_X,RUPA_Y,RUPA_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z,T10_X,T10_Y,T10_Z
58,0.56863,-0.256596,1.25327,0.0143377,-0.412687,1.15446,0.0204917,-0.256516,0.0932333,0.228009,-0.230491,0.790311,0.191275,-0.349454,1.38003,0.104894,-0.454954,0.905232,0.297928,-0.463899,1.4418,0.0787976,-0.694981,0.88258,0.0900258,-0.559916,0.838332,0.200684,-0.182754,0.0614002,0.171631,-0.490719,0.408437,0.278791,-0.0995424,0.822488,0.0663191,-0.336323,1.23025,0.194106,-0.36222,0.550911,0.270619,-0.336887,0.212574,0.265149,-0.422259,0.0658559,0.181233,-0.396241,1.07189,0.282893,-0.598935,0.88719,0.106931,-0.630297,0.832231,0.141207,-0.262994,0.100254,-0.204363,-0.205154,1.13031,-0.11599,-0.333025,1.37793,-0.0436258,-0.463264,0.916811,-0.252104,-0.445538,1.43029,-0.0487602,-0.717231,0.899653,-0.0454946,-0.531212,0.879803,-0.207628,-0.192416,0.0598292,-0.135702,-0.47346,0.43859,-0.241889,-0.0974192,0.814199,0.00343697,-0.352166,1.22338,-0.156186,-0.275224,0.683677,-0.174964,-0.405653,0.329867,-0.258723,-0.422591,0.062191,-0.180986,-0.427023,1.00272,-0.241389,-0.612476,0.908108,-0.06186,-0.64938,0.852333,-0.0899782,-0.418377,0.989596,0.0295995,-0.169058,1.04453,0.0213604
59,0.578606,-0.257543,1.24843,0.0147059,-0.413548,1.14929,0.0209541,-0.256578,0.0932477,0.227987,-0.229138,0.786051,0.191188,-0.350551,1.37493,0.105415,-0.456483,0.900811,0.298573,-0.465066,1.43666,0.0793295,-0.696419,0.88229,0.0905691,-0.562044,0.83568,0.200988,-0.182789,0.0614349,0.171612,-0.491582,0.407612,0.279493,-0.0984578,0.818524,0.0660292,-0.337152,1.22521,0.1945,-0.361794,0.548796,0.270916,-0.337318,0.212298,0.265212,-0.422283,0.0658378,0.181238,-0.397076,1.06702,0.283412,-0.600291,0.885327,0.107348,-0.632429,0.8307,0.141385,-0.263034,0.100275,-0.204391,-0.206107,1.12572,-0.115765,-0.334283,1.37294,-0.0429769,-0.465131,0.912749,-0.252249,-0.446711,1.42521,-0.0482421,-0.718344,0.899859,-0.044983,-0.533457,0.87675,-0.207556,-0.192418,0.0598641,-0.135657,-0.474402,0.437682,-0.242515,-0.0963506,0.810211,0.00320499,-0.353362,1.2185,-0.155649,-0.274258,0.680671,-0.17505,-0.406554,0.329036,-0.259218,-0.422558,0.0621653,-0.181004,-0.428673,0.998482,-0.241354,-0.613586,0.906717,-0.0614768,-0.651298,0.851287,-0.0891563,-0.418687,0.984341,0.0299529,-0.169529,1.04001,0.0215451
60,0.588582,-0.258537,1.24366,0.0150384,-0.414393,1.14414,0.0214396,-0.256639,0.0932715,0.227949,-0.227874,0.781893,0.191052,-0.351772,1.36989,0.105847,-0.457997,0.896471,0.299217,-0.466236,1.43157,0.0798916,-0.697776,0.881942,0.0910719,-0.564164,0.833068,0.20133,-0.182825,0.0614865,0.171576,-0.492364,0.406874,0.28014,-0.0973447,0.81463,0.0657524,-0.337845,1.22008,0.194822,-0.361342,0.546735,0.271178,-0.33771,0.212047,0.265296,-0.422396,0.0658129,0.181206,-0.397876,1.0622,0.283852,-0.601634,0.883491,0.107775,-0.634504,0.829199,0.141589,-0.263101,0.100289,-0.204391,-0.207038,1.12116,-0.115556,-0.33544,1.368,-0.0424152,-0.46696,0.908694,-0.252397,-0.447943,1.42019,-0.0477474,-0.719445,0.899987,-0.0444788,-0.53559,0.873615,-0.20748,-0.192427,0.0598885,-0.135632,-0.475341,0.436785,-0.24307,-0.0953087,0.806264,0.00293567,-0.354573,1.21366,-0.155184,-0.273232,0.677685,-0.175083,-0.40743,0.328254,-0.259642,-0.42253,0.0621371,-0.181013,-0.430378,0.994266,-0.241292,-0.614709,0.905284,-0.0612159,-0.653236,0.850258,-0.0885469,-0.418986,0.97918,0.030329,-0.170005,1.03544,0.0217385
61,0.598558,-0.259578,1.23893,0.015319,-0.415234,1.13904,0.0219032,-0.256697,0.0932973,0.227902,-0.226702,0.777798,0.190922,-0.353058,1.36492,0.106166,-0.459435,0.892182,0.299768,-0.467405,1.42647,0.0804318,-0.699041,0.88153,0.0915041,-0.566268,0.830457,0.201676,-0.182858,0.0615323,0.171532,-0.493153,0.406187,0.280697,-0.0962937,0.810796,0.0654753,-0.338505,1.21494,0.195111,-0.360918,0.544759,0.271294,-0.337981,0.211795,0.265472,-0.422392,0.0657786,0.181204,-0.398686,1.05747,0.284253,-0.602863,0.881627,0.108195,-0.63654,0.827668,0.141794,-0.263157,0.100298,-0.204386,-0.20798,1.11663,-0.115364,-0.336476,1.36308,-0.0419576,-0.468799,0.904689,-0.252533,-0.449093,1.4152,-0.0471891,-0.720497,0.900052,-0.0439509,-0.537553,0.870453,-0.20734,-0.192456,0.0598981,-0.135619,-0.476255,0.435945,-0.243552,-0.0942912,0.802347,0.00266972,-0.355824,1.20891,-0.154781,-0.272161,0.674718,-0.175098,-0.408463,0.327479,-0.259979,-0.422517,0.0621167,-0.181015,-0.432135,0.990067,-0.24122,-0.615859,0.90382,-0.0610453,-0.655223,0.849271,-0.088152,-0.419272,0.974101,0.0307284,-0.170474,1.0309,0.0219072
62,0.608534,-0.260555,1.23426,0.0155577,-0.416074,1.134,0.0223231,-0.256756,0.0933135,0.22787,-0.225527,0.773723,0.190816,-0.354058,1.35994,0.106726,-0.460798,0.887919,0.300185,-0.468574,1.42137,0.0809717,-0.700236,0.881063,0.0918895,-0.56835,0.827811,0.201994,-0.182888,0.0615739,0.171495,-0.493888,0.40553,0.281197,-0.0952489,0.806973,0.0651952,-0.339315,1.20998,0.19542,-0.360456,0.542841,0.271418,-0.33818,0.211552,0.265687,-0.422375,0.0657504,0.181217,-0.399566,1.05281,0.284705,-0.604009,0.879741,0.108606,-0.638541,0.826082,0.141993,-0.26321,0.100306,-0.204392,-0.208961,1.11216,-0.115255,-0.337477,1.3582,-0.0416124,-0.470647,0.900721,-0.252705,-0.450273,1.41022,-0.0466516,-0.721446,0.900031,-0.0434595,-0.539436,0.867317,-0.20719,-0.192492,0.0599124,-0.135599,-0.477125,0.435147,-0.243967,-0.0932633,0.798483,0.00243936,-0.357086,1.20423,-0.154397,-0.271074,0.671761,-0.175151,-0.409659,0.326693,-0.260242,-0.422513,0.0620906,-0.181013,-0.433929,0.985899,-0.241186,-0.616993,0.902267,-0.0609322,-0.65721,0.848267,-0.0878461,-0.419564,0.969078,0.0311126,-0.170931,1.02645,0.0220038
63,0.61851,-0.261506,1.2296,0.01577,-0.416879,1.12899,0.0226911,-0.2568,0.0933262,0.227849,-0.224182,0.769706,0.190575,-0.355123,1.35502,0.107181,-0.46233,0.883828,0.300673,-0.469739,1.41632,0.0815368,-0.70135,0.880565,0.0922633,-0.570392,0.825096,0.202281,-0.182917,0.0616167,0.171468,-0.494525,0.404938,0.28168,-0.0942337,0.803209,0.0649633,-0.340249,1.20522,0.19574,-0.359945,0.540964,0.271587,-0.338405,0.211372,0.265778,-0.422376,0.0657467,0.181234,-0.400494,1.04813,0.285211,-0.605165,0.877783,0.108965,-0.640532,0.824423,0.142179,-0.263247,0.100295,-0.204388,-0.209982,1.10779,-0.115247,-0.338623,1.35341,-0.0411475,-0.472523,0.896823,-0.25289,-0.451434,1.40526,-0.0460904,-0.722191,0.899911,-0.043114,-0.541456,0.86425,-0.207191,-0.192483,0.0599322,-0.135566,-0.477934,0.434381,-0.244333,-0.0922336,0.7947,0.00225627,-0.358324,1.19957,-0.154036,-0.269982,0.668822,-0.175235,-0.410632,0.326015,-0.260516,-0.422499,0.0620644,-0.181026,-0.435706,0.981768,-0.241215,-0.618051,0.900598,-0.060757,-0.659113,0.847149,-0.0874711,-0.419833,0.964068,0.0314607,-0.17137,1.02211,0.0220471
64,0.628486,-0.262463,1.22496,0.0159472,-0.417657,1.12402,0.0229991,-0.256833,0.0933348,0.227842,-0.222804,0.765717,0.190351,-0.356352,1.35015,0.107412,-0.463997,0.879827,0.301227,-0.470879,1.41128,0.0821052,-0.702391,0.88004,0.0926364,-0.572416,0.822334,0.202532,-0.182933,0.0616722,0.17145,-0.495073,0.404416,0.282209,-0.0932177,0.799516,0.0647657,-0.341135,1.20043,0.195994,-0.359377,0.539139,0.271768,-0.338564,0.211204,0.265928,-0.422379,0.0657669,0.181257,-0.401377,1.04346,0.285602,-0.606337,0.87559,0.109213,-0.642527,0.822691,0.14232,-0.263277,0.100283,-0.204383,-0.211042,1.10349,-0.115292,-0.33986,1.34869,-0.0406123,-0.474455,0.893049,-0.253082,-0.452683,1.40038,-0.0455874,-0.722717,0.899687,-0.0429839,-0.543422,0.861257,-0.207129,-0.192446,0.0599366,-0.135531,-0.478694,0.433619,-0.244682,-0.0911916,0.790972,0.00213491,-0.359562,1.19496,-0.153718,-0.268881,0.665974,-0.17534,-0.41148,0.325401,-0.260823,-0.42247,0.0620586,-0.181032,-0.437425,0.977652,-0.241318,-0.619017,0.898822,-0.0604307,-0.660912,0.845811,-0.0868568,-0.420066,0.959073,0.031767,-0.171781,1.01786,0.0220288
65,0.638462,-0.263385,1.22039,0.0160854,-0.418424,1.11909,0.0232684,-0.256866,0.093347,0.227826,-0.221454,0.761719,0.190182,-0.357389,1.34528,0.107886,-0.465699,0.875679,0.301799,-0.47202,1.40626,0.0826628,-0.70335,0.87946,0.093001,-0.574457,0.819574,0.202741,-0.182964,0.0617189,0.171402,-0.495586,0.403936,0.282803,-0.0922299,0.795836,0.0645819,-0.341857,1.19554,0.196195,-0.358787,0.537382,0.27185,-0.338677,0.211054,0.266128,-0.42238,0.0657905,0.181291,-0.402266,1.03883,0.285919,-0.607613,0.873152,0.109351,-0.644519,0.820947,0.142397,-0.263307,0.100273,-0.204402,-0.212108,1.09927,-0.115388,-0.340991,1.34403,-0.0401913,-0.476428,0.889321,-0.253327,-0.45392,1.39553,-0.0450445,-0.723154,0.899405,-0.0430697,-0.545556,0.858343,-0.207115,-0.19241,0.0599357,-0.135495,-0.479415,0.432873,-0.245009,-0.0901105,0.78729,0.00205279,-0.360808,1.19039,-0.153387,-0.267782,0.663197,-0.175468,-0.412266,0.324768,-0.261121,-0.422437,0.0620619,-0.181028,-0.439057,0.973574,-0.241496,-0.619895,0.896925,-0.0599774,-0.662579,0.844338,-0.0860594,-0.420337,0.954135,0.0320146,-0.172155,1.0137,0.0219355
66,0.648438,-0.264311,1.2159,0.0162303,-0.419171,1.11418,0.0234959,-0.256891,0.0933637,0.227785,-0.220187,0.757764,0.190047,-0.358261,1.34042,0.108516,-0.467401,0.87144,0.302372,-0.473179,1.40128,0.0832229,-0.704287,0.878711,0.0933745,-0.576521,0.816895,0.202896,-0.183009,0.0617652,0.171325,-0.496048,0.403469,0.28342,-0.0912387,0.792173,0.0644242,-0.342657,1.19076,0.196407,-0.358174,0.535672,0.271955,-0.338734,0.210874,0.266422,-0.422381,0.0658029,0.181322,-0.403239,1.0343,0.286227,-0.608823,0.870795,0.109462,-0.646494,0.819192,0.142401,-0.26335,0.100261,-0.204426,-0.213151,1.09509,-0.115526,-0.342192,1.33943,-0.039715,-0.478432,0.885532,-0.253636,-0.45511,1.39072,-0.0444685,-0.723665,0.899107,-0.0432733,-0.547628,0.855359,-0.206979,-0.192396,0.0599269,-0.135468,-0.480071,0.432168,-0.245318,-0.089017,0.783635,0.00197952,-0.362078,1.18586,-0.153068,-0.26672,0.660491,-0.175593,-0.41297,0.324136,-0.26137,-0.422401,0.0620531,-0.181034,-0.440615,0.969561,-0.241728,-0.620765,0.895002,-0.0594418,-0.664122,0.842809,-0.085208,-0.420555,0.949189,0.0322154,-0.172501,1.00961,0.0217586
67,0.658413,-0.265231,1.21148,0.0163858,-0.41989,1.10932,0.0237149,-0.256912,0.0933771,0.227747,-0.218944,0.753768,0.189977,-0.359309,1.33567,0.108801,-0.469128,0.867264,0.302812,-0.474343,1.39633,0.0837719,-0.705307,0.877837,0.0937512,-0.578607,0.814287,0.202984,-0.18304,0.0617875,0.171289,-0.496416,0.403051,0.284023,-0.0901919,0.78857,0.0642949,-0.343398,1.18598,0.196586,-0.357504,0.534017,0.272108,-0.338914,0.21079,0.266345,-0.422382,0.0658084,0.181349,-0.404169,1.02971,0.286486,-0.610045,0.868606,0.109567,-0.648452,0.817396,0.142306,-0.263381,0.100267,-0.204443,-0.214129,1.09091,-0.115644,-0.343329,1.3349,-0.0393829,-0.480438,0.881738,-0.253873,-0.456367,1.38596,-0.0439727,-0.72438,0.898751,-0.043475,-0.549606,0.852281,-0.206731,-0.192379,0.0599314,-0.135449,-0.480698,0.431493,-0.245614,-0.0879444,0.780047,0.00189345,-0.363327,1.18136,-0.152771,-0.265647,0.657865,-0.175703,-0.413612,0.323493,-0.261581,-0.422375,0.0620456,-0.181047,-0.4421,0.965597,-0.241951,-0.621703,0.893079,-0.0588993,-0.665673,0.841308,-0.0844449,-0.42056,0.944039,0.0324794,-0.172818,1.00558,0.0215553
68,0.668389,-0.266125,1.20714,0.0165198,-0.420575,1.10453,0.0239243,-0.256926,0.0933931,0.227732,-0.217736,0.74973,0.189984,-0.360476,1.33102,0.108863,-0.470813,0.863109,0.303034,-0.475499,1.39141,0.0843095,-0.706507,0.876949,0.0940579,-0.580644,0.811704,0.202956,-0.183068,0.0618235,0.171275,-0.496695,0.402694,0.284626,-0.0891037,0.785,0.0642025,-0.344049,1.18118,0.19672,-0.356768,0.532412,0.272305,-0.339033,0.210719,0.266343,-0.42238,0.0658085,0.181364,-0.405046,1.02507,0.28671,-0.611379,0.866583,0.109691,-0.650374,0.815607,0.142117,-0.263386,0.100284,-0.204453,-0.215118,1.08682,-0.1158,-0.344358,1.33044,-0.0391985,-0.482446,0.877957,-0.253989,-0.457599,1.38123,-0.0434629,-0.72532,0.898235,-0.0435764,-0.551636,0.849203,-0.206475,-0.192375,0.0599447,-0.135431,-0.481297,0.430855,-0.2459,-0.0868771,0.776533,0.00181104,-0.364535,1.17691,-0.152479,-0.264619,0.655298,-0.1758,-0.414288,0.322873,-0.261809,-0.422352,0.0620471,-0.181045,-0.443581,0.961674,-0.242163,-0.622758,0.891164,-0.0584338,-0.667335,0.839814,-0.0838122,-0.420324,0.938644,0.032799,-0.173103,1.00163,0.0213527
69,0.678365,-0.266991,1.20283,0.0166204,-0.421209,1.0998,0.0241286,-0.256941,0.0934115,0.227714,-0.216454,0.745874,0.189886,-0.361374,1.32643,0.109312,-0.472774,0.85911,0.303379,-0.476669,1.38649,0.0848257,-0.707732,0.876158,0.0943212,-0.582621,0.809092,0.202831,-0.183099,0.0618575,0.171246,-0.496941,0.402383,0.285292,-0.0880475,0.781467,0.0640965,-0.344709,1.17648,0.196859,-0.356027,0.530845,0.272531,-0.339064,0.210648,0.266491,-0.422377,0.0658052,0.181383,-0.405998,1.02059,0.286947,-0.612814,0.864729,0.109814,-0.65228,0.813887,0.141862,-0.263397,0.100282,-0.204454,-0.216066,1.08279,-0.115985,-0.345463,1.32605,-0.0388932,-0.484434,0.87418,-0.254014,-0.458897,1.37652,-0.0430149,-0.726385,0.897488,-0.0435681,-0.553677,0.846163,-0.20625,-0.192368,0.0599505,-0.135415,-0.481835,0.430272,-0.246171,-0.0858392,0.773099,0.00173641,-0.365708,1.17249,-0.152176,-0.263613,0.652814,-0.175853,-0.414945,0.322297,-0.262071,-0.422318,0.062062,-0.181053,-0.445108,0.957739,-0.242294,-0.623869,0.889237,-0.0581309,-0.669048,0.838299,-0.083303,-0.420439,0.933778,0.0328835,-0.173379,0.997728,0.0211622
70,0.688341,-0.267857,1.19852,0.0167061,-0.421799,1.09513,0.0243294,-0.256941,0.0934447,0.227704,-0.215125,0.742084,0.189777,-0.362239,1.32193,0.10979,-0.474883,0.855128,0.303759,-0.477859,1.38157,0.085331,-0.709063,0.875344,0.0945076,-0.584641,0.806438,0.202687,-0.183138,0.0618981,0.171213,-0.497181,0.40211,0.286049,-0.0870368,0.777968,0.0639414,-0.345373,1.17186,0.196984,-0.355262,0.529318,0.272802,-0.339078,0.210613,0.2667,-0.422384,0.0657951,0.181406,-0.406948,1.0162,0.287138,-0.614202,0.862922,0.109862,-0.654218,0.812258,0.141579,-0.26342,0.100271,-0.204461,-0.216974,1.07881,-0.116163,-0.346663,1.32173,-0.0385024,-0.486389,0.870449,-0.254035,-0.460198,1.37181,-0.0425195,-0.727462,0.896517,-0.0434895,-0.555676,0.843144,-0.206057,-0.192348,0.0599546,-0.135394,-0.482301,0.42972,-0.246444,-0.0848323,0.769722,0.00164024,-0.366812,1.16811,-0.151887,-0.262586,0.650395,-0.175903,-0.415454,0.321758,-0.262322,-0.42228,0.0620767,-0.181065,-0.446681,0.953749,-0.242266,-0.625016,0.887333,-0.0578782,-0.670779,0.836728,-0.0828367,-0.420724,0.929227,0.0327988,-0.173599,0.99388,0.0210186
71,0.698317,-0.268683,1.19428,0.0167552,-0.422354,1.09052,0.0244913,-0.256955,0.0934874,0.227679,-0.2138,0.738316,0.189724,-0.36316,1.31748,0.110107,-0.476837,0.851193,0.303965,-0.479068,1.37666,0.0858186,-0.710305,0.874673,0.094703,-0.586736,0.80383,0.202516,-0.18318,0.0619563,0.171184,-0.497388,0.401884,0.286856,-0.0860341,0.77451,0.0637508,-0.34608,1.16731,0.197083,-0.354473,0.527817,0.273088,-0.33909,0.210622,0.266889,-0.422405,0.0657854,0.181417,-0.407863,1.01183,0.287271,-0.615596,0.861144,0.109827,-0.656183,0.810723,0.141261,-0.263438,0.100257,-0.204477,-0.217815,1.07484,-0.116295,-0.347809,1.31754,-0.038262,-0.488304,0.866796,-0.25407,-0.461552,1.36713,-0.0420896,-0.728531,0.895401,-0.0434121,-0.557648,0.840138,-0.205886,-0.19233,0.0599636,-0.135374,-0.482678,0.429212,-0.246693,-0.0838358,0.766423,0.00152892,-0.367893,1.16378,-0.151655,-0.261529,0.648024,-0.175946,-0.415856,0.321234,-0.26254,-0.422237,0.0620959,-0.181071,-0.448334,0.949804,-0.242166,-0.626169,0.885404,-0.0575868,-0.672469,0.835077,-0.0823279,-0.420933,0.92468,0.0326966,-0.173757,0.990091,0.0209175
72,0.708293,-0.269428,1.1901,0.0167913,-0.422892,1.08595,0.0246345,-0.256987,0.0935199,0.227632,-0.212504,0.734572,0.189696,-0.364151,1.31312,0.110236,-0.478733,0.847392,0.304056,-0.480303,1.37175,0.0862942,-0.711365,0.874225,0.094928,-0.588886,0.801373,0.20226,-0.183236,0.0620154,0.17116,-0.497542,0.401693,0.287643,-0.0850375,0.771137,0.0635166,-0.346868,1.16286,0.197189,-0.353708,0.526347,0.273285,-0.339099,0.210642,0.267049,-0.422429,0.0657716,0.181429,-0.408773,1.00748,0.287373,-0.617037,0.859437,0.109734,-0.65821,0.809281,0.140873,-0.263459,0.100253,-0.204493,-0.218622,1.0709,-0.116454,-0.348961,1.31343,-0.0380551,-0.490177,0.863266,-0.254099,-0.462889,1.36243,-0.0416346,-0.729567,0.894183,-0.043339,-0.559609,0.83712,-0.205719,-0.192316,0.0599687,-0.135349,-0.483001,0.428753,-0.246919,-0.0828594,0.763169,0.00136596,-0.36895,1.15947,-0.151461,-0.260434,0.645692,-0.175979,-0.416321,0.320775,-0.262725,-0.422199,0.0621119,-0.181074,-0.450018,0.945951,-0.242002,-0.627276,0.883399,-0.0572651,-0.674084,0.833366,-0.081745,-0.421068,0.920132,0.0326212,-0.173893,0.986357,0.0208211
73,0.718269,-0.270092,1.18597,0.0168236,-0.423439,1.08142,0.02476,-0.257026,0.0935438,0.227584,-0.211268,0.730941,0.189624,-0.365175,1.30885,0.110276,-0.480657,0.843634,0.304116,-0.481542,1.36686,0.0867602,-0.712429,0.873939,0.095131,-0.591113,0.799016,0.201922,-0.183278,0.0620596,0.171133,-0.497604,0.401511,0.288386,-0.0840904,0.767812,0.0633005,-0.347706,1.1585,0.197292,-0.35287,0.524863,0.273503,-0.339045,0.21064,0.26716,-0.422442,0.065777,0.181446,-0.409758,1.00316,0.287475,-0.618487,0.857814,0.109614,-0.660271,0.807918,0.140407,-0.263475,0.100258,-0.204498,-0.219421,1.06698,-0.116593,-0.350005,1.30931,-0.0379245,-0.492065,0.859903,-0.254104,-0.464304,1.35773,-0.0412846,-0.730574,0.892915,-0.0432449,-0.561549,0.834125,-0.20551,-0.19231,0.0599757,-0.135335,-0.483291,0.428329,-0.247133,-0.0818887,0.759939,0.00122989,-0.369945,1.15523,-0.151311,-0.259311,0.643366,-0.176047,-0.416815,0.320379,-0.262902,-0.42216,0.0621256,-0.181082,-0.451667,0.942174,-0.241782,-0.628313,0.881377,-0.0569568,-0.675635,0.831608,-0.0811266,-0.421131,0.915608,0.0325752,-0.174037,0.982658,0.0207103
74,0.728245,-0.27082,1.18178,0.0168409,-0.424004,1.07694,0.0248601,-0.257037,0.0935594,0.227558,-0.210074,0.727374,0.18955,-0.366073,1.3046,0.110436,-0.482698,0.839938,0.304174,-0.482765,1.36195,0.0871938,-0.71349,0.87385,0.095282,-0.593369,0.796748,0.201508,-0.183311,0.0620813,0.171107,-0.497614,0.401328,0.289061,-0.0831349,0.764571,0.063074,-0.348428,1.1541,0.197346,-0.351984,0.523378,0.273763,-0.338936,0.210627,0.267263,-0.422436,0.065798,0.181468,-0.410845,0.998898,0.287609,-0.619883,0.856243,0.109436,-0.662376,0.8067,0.1399,-0.263478,0.100261,-0.20451,-0.22021,1.0631,-0.11677,-0.351095,1.30522,-0.0377112,-0.493993,0.856595,-0.254094,-0.465694,1.35301,-0.0408956,-0.731513,0.891638,-0.0431197,-0.563506,0.831163,-0.205297,-0.192319,0.0599634,-0.135339,-0.483529,0.427942,-0.247338,-0.080933,0.756732,0.00110033,-0.370888,1.15108,-0.151169,-0.258161,0.641062,-0.176118,-0.417184,0.319997,-0.263095,-0.422128,0.0621402,-0.181081,-0.45328,0.938463,-0.241599,-0.629309,0.879389,-0.0566296,-0.677158,0.82981,-0.0805145,-0.421182,0.911094,0.0325288,-0.174201,0.97898,0.0205501
75,0.738221,-0.271658,1.17756,0.0168245,-0.4246,1.07248,0.0249337,-0.257037,0.093565,0.227542,-0.208863,0.723905,0.1894,-0.366935,1.30032,0.110623,-0.484727,0.836315,0.304133,-0.483963,1.35707,0.0876073,-0.714505,0.873962,0.0953564,-0.595653,0.794621,0.201078,-0.183336,0.062103,0.171074,-0.497561,0.401171,0.289654,-0.0821529,0.761384,0.0628711,-0.349068,1.14968,0.19735,-0.351106,0.521919,0.273934,-0.338786,0.210629,0.267405,-0.42242,0.065818,0.181497,-0.411948,0.994728,0.287683,-0.621269,0.85476,0.109206,-0.664533,0.8057,0.139414,-0.263476,0.100256,-0.204513,-0.220989,1.05922,-0.116911,-0.352231,1.30112,-0.037502,-0.495992,0.853167,-0.254196,-0.467011,1.34829,-0.040455,-0.732377,0.890407,-0.0429409,-0.565401,0.828248,-0.205091,-0.192318,0.0599756,-0.13533,-0.483721,0.427599,-0.247549,-0.0799371,0.753574,0.000980513,-0.371838,1.147,-0.150999,-0.256963,0.638773,-0.17614,-0.417503,0.319662,-0.263231,-0.422104,0.0621723,-0.18108,-0.454795,0.934796,-0.241425,-0.630276,0.877401,-0.0562705,-0.678577,0.82803,-0.0799348,-0.421208,0.906606,0.0325257,-0.174367,0.975306,0.0203403
76,0.748197,-0.272382,1.17342,0.0168155,-0.425197,1.06801,0.0249828,-0.257044,0.0935738,0.227513,-0.207644,0.720491,0.189261,-0.367864,1.29601,0.110762,-0.486684,0.83281,0.303933,-0.485143,1.35224,0.088016,-0.715497,0.874236,0.0953648,-0.598006,0.792678,0.200652,-0.183363,0.062117,0.171029,-0.497504,0.401081,0.29014,-0.0812226,0.758184,0.0626861,-0.349708,1.14527,0.197301,-0.35009,0.520491,0.274016,-0.338593,0.210632,0.267635,-0.422407,0.0658392,0.181525,-0.412999,0.990605,0.287636,-0.622643,0.853414,0.108931,-0.666741,0.80492,0.138937,-0.263484,0.10025,-0.204516,-0.221748,1.05537,-0.117055,-0.353387,1.297,-0.0374133,-0.498069,0.849585,-0.254445,-0.468396,1.34362,-0.0400961,-0.733136,0.889248,-0.0426374,-0.567207,0.825409,-0.204895,-0.192312,0.059981,-0.135317,-0.483888,0.427278,-0.247768,-0.0789441,0.750409,0.000881024,-0.372837,1.14295,-0.150827,-0.255731,0.636509,-0.176124,-0.417816,0.319365,-0.263349,-0.422084,0.0622067,-0.181083,-0.456458,0.931233,-0.241436,-0.63124,0.87528,-0.0559287,-0.679952,0.826304,-0.0793926,-0.421255,0.902149,0.0325673,-0.174534,0.971616,0.0200985
77,0.758173,-0.273174,1.16925,0.0167778,-0.42575,1.06348,0.0250146,-0.257058,0.0935948,0.22749,-0.206419,0.717126,0.189141,-0.368897,1.29166,0.110761,-0.48865,0.829298,0.303658,-0.486307,1.34745,0.0884046,-0.716422,0.874637,0.0953137,-0.600433,0.790906,0.200246,-0.183393,0.0621411,0.170998,-0.497457,0.401047,0.290538,-0.0802517,0.755012,0.0625373,-0.350388,1.1409,0.19723,-0.349004,0.519114,0.274012,-0.338421,0.210629,0.267893,-0.422398,0.065866,0.181546,-0.413981,0.986458,0.287449,-0.623969,0.852204,0.108641,-0.668966,0.804318,0.138461,-0.2635,0.100257,-0.204521,-0.222541,1.05153,-0.117226,-0.354593,1.29281,-0.037328,-0.499994,0.846145,-0.254592,-0.469759,1.339,-0.0397449,-0.733771,0.888189,-0.0422027,-0.569031,0.822627,-0.204771,-0.192313,0.0599732,-0.135306,-0.484032,0.426989,-0.247985,-0.077932,0.747233,0.000820679,-0.3739,1.13881,-0.150734,-0.254486,0.634248,-0.176089,-0.418095,0.319091,-0.263491,-0.422064,0.0622303,-0.181088,-0.458123,0.927664,-0.24154,-0.632135,0.873084,-0.0556954,-0.681349,0.824657,-0.0789503,-0.421279,0.897687,0.0326458,-0.174706,0.967921,0.0198639
