Frame#,Time,C7_X,C7_Y,C7_Z,CLAV_X,CLAV_Y,CLAV_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LBHD_X,LBHD_Y,LBHD_Z,LELB_X,LELB_Y,LELB_Z,LFHD_X,LFHD_Y,LFHD_Z,LFIN_X,LFIN_Y,LFIN_Z,LFRM_X,LFRM_Y,LFRM_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTHI_X,LTHI_Y,LTHI_Z,LTIB_X,LTIB_Y,LTIB_Z,LTOE_X,LTOE_Y,LTOE_Z,LUPA_X,LUPA_Y,LUPA_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RASI_X,RASI_Y,RASI_Z,RBAK_X,RBAK_Y,RBAK_Z,RBHD_X,RBHD_Y,RBHD_Z,RELB_X,RELB_Y,RELB_Z,RFHD_X,RFHD_Y,RFHD_Z,RFIN_X,RFIN_Y,RFIN_Z,RFRM_X,RFRM_Y,RFRM_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTHI_X,RTHI_Y,RTHI_Z,RTIB_X,RTIB_Y,RTIB_Z,RTOE_X,RTOE_Y,RTOE_Z,RUPA_X,RUPA_Y,RUPA_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z,T10_X,T10_Y,T10_Z
124,1.22885,-0.033066,1.46361,0.000844606,-0.214937,1.42849,0.00179625,-0.0559343,0.0942566,0.183612,-0.150441,0.997195,0.164574,-0.103409,1.61961,0.0872476,-0.0548516,1.43891,0.439359,-0.213803,1.68882,0.0638365,-0.0809344,1.44914,0.726953,-0.0637696,1.38816,0.584309,0.0210337,0.0615251,0.137307,-0.120623,0.480045,0.173486,-0.0152573,1.01725,0.0361389,-0.0700378,1.49463,0.117027,-0.135851,0.668123,0.194768,-0.0634211,0.245779,0.203353,-0.218301,0.0652469,0.116214,-0.0486388,1.46962,0.265842,-0.133048,1.39221,0.679014,-0.0594616,1.38649,0.676737,-0.0381909,0.100845,-0.158366,-0.150941,0.989942,-0.150127,-0.00174534,1.33581,-0.103936,-0.0903025,1.61722,-0.0622066,-0.0708079,1.45552,-0.425572,-0.199958,1.67732,-0.0642421,-0.0954182,1.51078,-0.71721,-0.0717374,1.44822,-0.512478,0.0206062,0.0607713,-0.0776026,-0.106081,0.49554,-0.15089,-0.0143622,1.01378,-0.0246149,-0.0748009,1.49035,-0.121043,-0.162885,0.822507,-0.178925,-0.044138,0.384565,-0.175755,-0.204809,0.0620476,-0.155826,-0.0686319,1.46238,-0.329043,-0.140981,1.43061,-0.678903,-0.0678092,1.44108,-0.679155,-0.268807,1.26756,0.00972474,-0.0146771,1.2345,0.00776115
125,1.23885,-0.032964,1.46357,0.000862664,-0.214825,1.42849,0.00181468,-0.0559332,0.0942599,0.183617,-0.150466,0.997191,0.164581,-0.10333,1.61962,0.0872827,-0.0548218,1.43891,0.439386,-0.213792,1.68871,0.0638641,-0.0809704,1.44922,0.726975,-0.06375,1.38822,0.58435,0.0210336,0.0615237,0.137307,-0.120649,0.48004,0.173503,-0.0152676,1.01726,0.0361686,-0.0698857,1.49462,0.117037,-0.135904,0.668121,0.194785,-0.063432,0.245776,0.203356,-0.218302,0.0652503,0.116218,-0.0485516,1.46957,0.265852,-0.133108,1.39232,0.679031,-0.0595039,1.38654,0.676756,-0.0381882,0.100843,-0.158365,-0.150922,0.989952,-0.15012,-0.00165999,1.33577,-0.103913,-0.0901977,1.61726,-0.0621832,-0.0707808,1.45542,-0.425606,-0.199906,1.67725,-0.0642048,-0.0955144,1.51063,-0.717241,-0.0716308,1.44813,-0.512505,0.0205986,0.0607669,-0.0775947,-0.106089,0.49553,-0.150877,-0.0143645,1.01378,-0.0245847,-0.0747088,1.49033,-0.12107,-0.162871,0.822514,-0.178925,-0.0441493,0.384565,-0.175753,-0.20481,0.062048,-0.155822,-0.0685789,1.46231,-0.329062,-0.141043,1.43047,-0.678898,-0.0678767,1.44093,-0.679181,-0.268703,1.26758,0.00972692,-0.0146322,1.23448,0.00775852
126,1.24884,-0.0328769,1.46353,0.000864002,-0.214702,1.42848,0.00182765,-0.0559247,0.0942569,0.183616,-0.150491,0.997186,0.164593,-0.103264,1.61964,0.0873086,-0.0548099,1.43892,0.439417,-0.21379,1.68858,0.063893,-0.081015,1.44929,0.727006,-0.0637787,1.38827,0.584404,0.0210348,0.0615216,0.137311,-0.12069,0.480035,0.173511,-0.0152813,1.01725,0.0361967,-0.0697086,1.49461,0.117063,-0.135943,0.668114,0.194789,-0.0634504,0.245771,0.20335,-0.218295,0.0652475,0.116218,-0.0484669,1.46953,0.265865,-0.133177,1.39242,0.679046,-0.0595546,1.38659,0.676781,-0.0381797,0.100836,-0.158353,-0.150911,0.989967,-0.150111,-0.00158496,1.33573,-0.103892,-0.0900895,1.61731,-0.0621642,-0.0707599,1.45532,-0.425635,-0.199866,1.67717,-0.0641609,-0.0956137,1.51048,-0.717266,-0.0716254,1.44802,-0.512532,0.0205904,0.0607643,-0.0775919,-0.106094,0.49553,-0.150869,-0.0143566,1.01378,-0.0245511,-0.0746265,1.49031,-0.121099,-0.16286,0.822523,-0.178928,-0.0441544,0.384566,-0.175754,-0.204809,0.0620507,-0.155821,-0.0685286,1.46222,-0.329076,-0.141112,1.43033,-0.678883,-0.0679498,1.44079,-0.679196,-0.268816,1.2676,0.00975177,-0.0145405,1.23444,0.00776089
127,1.25883,-0.0327871,1.46349,0.000862464,-0.214584,1.42847,0.00183695,-0.0559201,0.0942572,0.183611,-0.150513,0.997178,0.164605,-0.103192,1.61966,0.0873105,-0.0547974,1.43894,0.43945,-0.213793,1.68845,0.0639229,-0.0810606,1.44937,0.727034,-0.0637474,1.38836,0.584439,0.0210372,0.0615217,0.137319,-0.120745,0.48002,0.173525,-0.0152931,1.01724,0.0362293,-0.0695594,1.4946,0.117082,-0.135973,0.668106,0.194795,-0.063467,0.245771,0.203351,-0.218293,0.0652443,0.116222,-0.0483803,1.4695,0.265889,-0.133251,1.39253,0.679054,-0.0596119,1.38665,0.676819,-0.0381752,0.100833,-0.158354,-0.150902,0.989972,-0.150107,-0.00152139,1.33569,-0.103882,-0.0899884,1.61737,-0.0621396,-0.0707371,1.45523,-0.425652,-0.199843,1.67709,-0.0641204,-0.0957026,1.51035,-0.717284,-0.0716814,1.4479,-0.512551,0.0205993,0.0607699,-0.0775893,-0.106103,0.495526,-0.15087,-0.0143487,1.01378,-0.0245135,-0.0745477,1.49028,-0.121122,-0.162846,0.822536,-0.17894,-0.0441629,0.384565,-0.175753,-0.204814,0.062062,-0.155823,-0.0684864,1.46215,-0.329098,-0.141166,1.43019,-0.678864,-0.0680212,1.44065,-0.679214,-0.268858,1.26761,0.00977256,-0.014432,1.23438,0.0077846
128,1.26882,-0.0326814,1.46346,0.000870221,-0.21448,1.42847,0.00185404,-0.0559247,0.094252,0.18361,-0.150532,0.997172,0.164606,-0.103105,1.61969,0.0873288,-0.0547826,1.43897,0.439477,-0.213839,1.6883,0.063969,-0.0811118,1.44945,0.727059,-0.063728,1.38843,0.584453,0.0210395,0.0615191,0.137326,-0.120793,0.480008,0.173538,-0.0153017,1.01722,0.0362735,-0.0694522,1.49457,0.117083,-0.136009,0.668103,0.194797,-0.0634849,0.24577,0.203352,-0.218296,0.06525,0.116223,-0.048293,1.46948,0.265917,-0.13332,1.39264,0.679063,-0.0596949,1.38672,0.676857,-0.0381773,0.100833,-0.158358,-0.150883,0.989969,-0.150105,-0.00147018,1.33565,-0.103879,-0.0899261,1.61745,-0.0620912,-0.0707089,1.45517,-0.425662,-0.199842,1.67699,-0.0640685,-0.0957811,1.51022,-0.717296,-0.0716767,1.44781,-0.512548,0.0206154,0.0607727,-0.0775828,-0.106116,0.495522,-0.150874,-0.0143462,1.01377,-0.0244833,-0.0744752,1.49026,-0.121132,-0.162832,0.822547,-0.178952,-0.0441797,0.384557,-0.175748,-0.204807,0.0620616,-0.155827,-0.0684658,1.46209,-0.329122,-0.141217,1.43006,-0.678855,-0.0680874,1.44053,-0.679244,-0.268702,1.26763,0.00978419,-0.0143068,1.23432,0.00782275
129,1.27881,-0.0325767,1.46343,0.000874856,-0.214388,1.42847,0.00187336,-0.0559308,0.0942499,0.183615,-0.150557,0.997169,0.164614,-0.103013,1.61972,0.0873453,-0.0547682,1.43902,0.439499,-0.21389,1.68813,0.0640425,-0.0811754,1.44954,0.727071,-0.0637739,1.3885,0.584467,0.0210361,0.0615135,0.137322,-0.120825,0.48,0.17354,-0.0153058,1.01721,0.0363061,-0.0693733,1.49453,0.117072,-0.136046,0.668105,0.194796,-0.0635089,0.245771,0.203358,-0.218297,0.0652505,0.11622,-0.0482096,1.46947,0.265944,-0.133376,1.39276,0.679074,-0.0597718,1.3868,0.676892,-0.0381935,0.100838,-0.158349,-0.150861,0.989962,-0.150096,-0.00141388,1.33562,-0.103895,-0.0898496,1.61754,-0.0620594,-0.0706897,1.45512,-0.425665,-0.199888,1.67688,-0.0640054,-0.0958373,1.5101,-0.717308,-0.0717461,1.44772,-0.512547,0.0206049,0.0607621,-0.0775825,-0.106128,0.495523,-0.15088,-0.0143449,1.01376,-0.0244518,-0.0744025,1.49024,-0.121134,-0.16282,0.82255,-0.178962,-0.0441906,0.384555,-0.175748,-0.204804,0.0620537,-0.15583,-0.0684444,1.46204,-0.329129,-0.14125,1.42995,-0.678846,-0.0681079,1.44041,-0.679258,-0.268345,1.26763,0.00976918,-0.0142068,1.23428,0.00784647
130,1.2888,-0.0324594,1.46339,0.000881405,-0.214289,1.42846,0.00188687,-0.0559281,0.0942475,0.183619,-0.150603,0.99716,0.164647,-0.102949,1.61977,0.0873459,-0.0547489,1.43907,0.439517,-0.213945,1.68793,0.0641153,-0.0812573,1.44965,0.727069,-0.0638715,1.38859,0.584498,0.0210301,0.0615147,0.137325,-0.120874,0.48,0.173561,-0.0153133,1.0172,0.0363228,-0.0693063,1.4945,0.117065,-0.136073,0.668107,0.194782,-0.0635231,0.245766,0.203365,-0.218302,0.0652532,0.116217,-0.0481297,1.46948,0.265967,-0.133446,1.39287,0.679075,-0.0598344,1.3869,0.676918,-0.0382079,0.100846,-0.158338,-0.150844,0.989963,-0.150095,-0.00136217,1.33559,-0.10392,-0.089756,1.61764,-0.0620504,-0.070676,1.45508,-0.425664,-0.199998,1.67676,-0.0639706,-0.0958563,1.50999,-0.717319,-0.0717876,1.44764,-0.512556,0.0205694,0.060728,-0.0775975,-0.106138,0.495526,-0.150884,-0.0143465,1.01374,-0.024423,-0.0743169,1.49022,-0.121132,-0.162805,0.822549,-0.178967,-0.0442018,0.384559,-0.175741,-0.204804,0.0620548,-0.155829,-0.0684254,1.46201,-0.329127,-0.141271,1.42985,-0.678831,-0.0681199,1.44029,-0.679253,-0.268152,1.26764,0.00977212,-0.0141246,1.23425,0.00785288
131,1.29879,-0.0323344,1.46336,0.000889967,-0.214176,1.42846,0.00190683,-0.0559277,0.0942456,0.183618,-0.150666,0.997153,0.164699,-0.102964,1.61983,0.0872515,-0.0547338,1.43913,0.439538,-0.214042,1.68771,0.0641822,-0.0813421,1.44977,0.727074,-0.0639729,1.38868,0.584522,0.0210274,0.06151,0.137327,-0.120929,0.480017,0.1736,-0.0153219,1.01718,0.036337,-0.0692115,1.49447,0.117071,-0.1361,0.668107,0.194772,-0.0635287,0.245759,0.203371,-0.218299,0.0652492,0.116221,-0.048051,1.46949,0.265992,-0.13352,1.39298,0.679089,-0.0599029,1.38702,0.676951,-0.0382017,0.10086,-0.158336,-0.150829,0.989965,-0.150095,-0.00129605,1.33556,-0.103944,-0.0897003,1.61775,-0.0620294,-0.0706548,1.45504,-0.425664,-0.200193,1.67664,-0.0639836,-0.0958487,1.50989,-0.71734,-0.0717916,1.44755,-0.512558,0.020557,0.0607134,-0.0775974,-0.106152,0.495528,-0.150888,-0.0143534,1.01372,-0.0244025,-0.0742136,1.4902,-0.121129,-0.1628,0.822554,-0.178975,-0.0442132,0.384564,-0.175733,-0.204806,0.0620662,-0.15583,-0.0683941,1.46198,-0.329122,-0.141299,1.42977,-0.678806,-0.0681547,1.44019,-0.679254,-0.268084,1.26766,0.00979995,-0.014044,1.23421,0.00784506
132,1.30878,-0.0322062,1.46333,0.000908833,-0.214059,1.42846,0.00192236,-0.0559346,0.0942506,0.183617,-0.150665,0.997148,0.164674,-0.10304,1.61992,0.0871103,-0.0547258,1.4392,0.439568,-0.21419,1.68747,0.0642476,-0.0814552,1.4499,0.727098,-0.0640123,1.38877,0.584538,0.0210427,0.0615169,0.137324,-0.120904,0.480004,0.173556,-0.0153134,1.01717,0.0363484,-0.0690761,1.49446,0.117085,-0.136127,0.6681,0.194765,-0.0635358,0.245753,0.203374,-0.218299,0.0652447,0.116219,-0.0479685,1.4695,0.266015,-0.133583,1.3931,0.679108,-0.059981,1.38714,0.677002,-0.0381943,0.100865,-0.158338,-0.150816,0.989971,-0.150101,-0.00121468,1.33552,-0.103961,-0.0897154,1.61789,-0.0619708,-0.070619,1.45499,-0.42566,-0.200338,1.67648,-0.0639373,-0.0958287,1.5098,-0.717374,-0.0717687,1.44749,-0.512568,0.0205568,0.0607143,-0.0775924,-0.10617,0.495525,-0.150886,-0.0143509,1.01371,-0.0243947,-0.0741031,1.49018,-0.121125,-0.162799,0.822563,-0.178981,-0.0442225,0.384565,-0.175736,-0.2048,0.0620544,-0.155833,-0.0683412,1.46196,-0.329128,-0.141326,1.42972,-0.678792,-0.0681933,1.4401,-0.67926,-0.268036,1.26769,0.00982946,-0.0139735,1.23417,0.0078405
133,1.31877,-0.0320805,1.4633,0.00093321,-0.213949,1.42847,0.00193594,-0.0559357,0.0942536,0.183612,-0.150689,0.997142,0.164689,-0.102932,1.61999,0.0872263,-0.0547103,1.43927,0.4396,-0.214348,1.68722,0.0643163,-0.081567,1.45004,0.727143,-0.0640037,1.38883,0.584571,0.0210458,0.0615239,0.137325,-0.120876,0.479993,0.173534,-0.0153089,1.01716,0.0363558,-0.0689148,1.49444,0.117102,-0.136143,0.668083,0.194757,-0.0635445,0.245756,0.203375,-0.218298,0.0652399,0.116216,-0.0478841,1.46951,0.266039,-0.133649,1.39323,0.679133,-0.0600668,1.38727,0.677047,-0.0381926,0.100853,-0.158333,-0.150816,0.989975,-0.15011,-0.00113485,1.33548,-0.103962,-0.0897826,1.61807,-0.0618881,-0.0705714,1.45494,-0.425665,-0.200472,1.67631,-0.0638592,-0.0958133,1.50972,-0.717411,-0.071745,1.44744,-0.512576,0.0205508,0.060719,-0.0775923,-0.106188,0.495523,-0.150883,-0.014343,1.01371,-0.0243958,-0.0739806,1.49016,-0.121123,-0.162804,0.822565,-0.178989,-0.0442326,0.384564,-0.175746,-0.204798,0.0620462,-0.155835,-0.0682704,1.46193,-0.329143,-0.141354,1.42968,-0.678776,-0.0682092,1.44002,-0.679277,-0.267986,1.26772,0.00984682,-0.0139102,1.23412,0.00784083
134,1.32876,-0.0319641,1.46327,0.000944766,-0.213827,1.42848,0.00195202,-0.0559286,0.0942463,0.18361,-0.150675,0.997145,0.164666,-0.10285,1.62006,0.0873251,-0.0546877,1.43935,0.439629,-0.214516,1.68694,0.0643856,-0.0816542,1.45017,0.727206,-0.0638944,1.38885,0.584646,0.0210378,0.0615243,0.137331,-0.120865,0.479995,0.173532,-0.0153012,1.01716,0.0363569,-0.0687415,1.49443,0.117125,-0.136148,0.668079,0.194746,-0.0635428,0.245757,0.203373,-0.218302,0.0652309,0.116211,-0.0477899,1.46953,0.266068,-0.133736,1.39341,0.679148,-0.0601363,1.38742,0.677091,-0.0381991,0.100854,-0.158332,-0.150824,0.989977,-0.150117,-0.00104783,1.33543,-0.103962,-0.0897115,1.61822,-0.0618919,-0.0705264,1.4549,-0.425673,-0.200643,1.67613,-0.0637965,-0.0958033,1.50965,-0.71743,-0.0717244,1.44739,-0.512576,0.0205533,0.0607221,-0.0775964,-0.106195,0.49553,-0.150891,-0.0143385,1.01369,-0.0244037,-0.0738419,1.49014,-0.121126,-0.16281,0.822567,-0.178996,-0.044252,0.384563,-0.175745,-0.204802,0.0620554,-0.155837,-0.0681765,1.46188,-0.329157,-0.141375,1.42967,-0.678762,-0.0682233,1.43995,-0.679286,-0.267927,1.26775,0.00985798,-0.0138396,1.23409,0.00784796
135,1.33875,-0.0318518,1.46322,0.000961083,-0.213697,1.42849,0.00197719,-0.0559269,0.0942428,0.183608,-0.150695,0.997144,0.164672,-0.102832,1.62014,0.0873703,-0.0546593,1.43942,0.439658,-0.214734,1.68665,0.0644536,-0.081726,1.45033,0.727265,-0.0639397,1.38893,0.584703,0.0210299,0.0615164,0.137326,-0.120857,0.480001,0.173529,-0.0153027,1.01715,0.0363461,-0.0685498,1.49443,0.117146,-0.136144,0.668085,0.194739,-0.0635348,0.245758,0.20337,-0.218301,0.0652342,0.116211,-0.0476861,1.46953,0.266102,-0.133843,1.39362,0.679153,-0.0601983,1.3876,0.677125,-0.0381993,0.100848,-0.15833,-0.150835,0.989974,-0.150114,-0.000960339,1.33538,-0.103978,-0.0896726,1.61837,-0.0618905,-0.0704702,1.45485,-0.425681,-0.200839,1.67594,-0.063739,-0.095799,1.50961,-0.717441,-0.0716949,1.44733,-0.512573,0.0205544,0.0607125,-0.0775984,-0.106201,0.495539,-0.150898,-0.014338,1.01368,-0.0244149,-0.0736982,1.49012,-0.121123,-0.162823,0.822564,-0.178998,-0.0442721,0.38456,-0.175741,-0.204813,0.062072,-0.155827,-0.0680658,1.46182,-0.329162,-0.141377,1.42965,-0.67875,-0.0682319,1.43991,-0.679282,-0.267849,1.26778,0.00986012,-0.013752,1.23404,0.00785292
136,1.34874,-0.0317371,1.46316,0.000981852,-0.213552,1.4285,0.00201667,-0.0559302,0.0942494,0.183605,-0.150632,0.997155,0.164616,-0.102854,1.62022,0.0874142,-0.0546129,1.4395,0.439683,-0.214976,1.68637,0.0645376,-0.0818065,1.45051,0.727329,-0.0641224,1.38906,0.584757,0.0210329,0.0615105,0.137322,-0.120856,0.479998,0.17353,-0.0153067,1.01715,0.0363287,-0.0683673,1.49441,0.117146,-0.136123,0.668086,0.194752,-0.0635218,0.245759,0.203363,-0.218296,0.06524,0.116208,-0.0475698,1.46953,0.266136,-0.133948,1.39384,0.679167,-0.0602714,1.38778,0.677149,-0.0381954,0.10084,-0.158331,-0.150848,0.989975,-0.150119,-0.000887877,1.33533,-0.103999,-0.0897031,1.61854,-0.0618703,-0.0703948,1.45481,-0.425686,-0.201049,1.67573,-0.0636741,-0.0957888,1.50959,-0.717443,-0.0716514,1.44729,-0.512566,0.0205518,0.0607036,-0.0775986,-0.106222,0.495539,-0.150895,-0.0143386,1.01368,-0.0244236,-0.0735401,1.49009,-0.121115,-0.162843,0.82256,-0.178996,-0.0442829,0.38455,-0.175744,-0.204817,0.0620741,-0.155819,-0.0679445,1.46177,-0.32916,-0.141378,1.42965,-0.678726,-0.0682358,1.43989,-0.679274,-0.267772,1.26781,0.00986842,-0.0136611,1.23399,0.007854
137,1.35873,-0.0316142,1.46311,0.000999601,-0.213401,1.42852,0.00205413,-0.055932,0.0942566,0.183608,-0.150596,0.997162,0.164593,-0.102878,1.6203,0.0874811,-0.0545686,1.43957,0.439708,-0.215222,1.68611,0.0646182,-0.0818709,1.4507,0.727385,-0.0643869,1.38925,0.584822,0.0210439,0.06151,0.137317,-0.120849,0.479996,0.173531,-0.0153078,1.01715,0.0363038,-0.0681714,1.49439,0.117141,-0.1361,0.668082,0.194764,-0.0635129,0.245762,0.20335,-0.21829,0.0652457,0.11621,-0.047431,1.46955,0.266163,-0.134061,1.39409,0.679179,-0.0603568,1.38796,0.677179,-0.0381999,0.100841,-0.158331,-0.150867,0.989975,-0.150127,-0.000812569,1.33529,-0.104025,-0.0897585,1.61869,-0.0618444,-0.0703189,1.45479,-0.425684,-0.201271,1.67552,-0.0635891,-0.0957579,1.50961,-0.717439,-0.0715475,1.44729,-0.512564,0.0205484,0.0607106,-0.0775938,-0.106248,0.495538,-0.150902,-0.0143441,1.01369,-0.0244364,-0.0733779,1.49007,-0.121093,-0.162876,0.822557,-0.178989,-0.0442931,0.384542,-0.175749,-0.204805,0.0620555,-0.155829,-0.0678325,1.46173,-0.329151,-0.141384,1.42968,-0.678705,-0.0682271,1.43987,-0.679267,-0.267684,1.26785,0.00987985,-0.0135805,1.23393,0.00785825
138,1.36872,-0.0314777,1.46305,0.00101266,-0.21325,1.42852,0.00207827,-0.0559255,0.0942581,0.183612,-0.150613,0.997159,0.164627,-0.102902,1.62037,0.0875567,-0.0545318,1.43965,0.439735,-0.215485,1.68585,0.0647023,-0.081917,1.4509,0.727435,-0.0645404,1.38942,0.584874,0.0210558,0.0615099,0.137321,-0.120842,0.479996,0.173531,-0.0153037,1.01715,0.036282,-0.0679809,1.49436,0.117142,-0.136072,0.668083,0.194761,-0.0635129,0.245753,0.203349,-0.218287,0.0652519,0.11621,-0.0472928,1.46956,0.266191,-0.134155,1.39434,0.679181,-0.0604614,1.38813,0.677226,-0.0381978,0.100841,-0.158332,-0.15089,0.989978,-0.150129,-0.000718663,1.33524,-0.104039,-0.0898089,1.61883,-0.0618159,-0.0702456,1.45478,-0.425673,-0.201467,1.67531,-0.0634706,-0.0957116,1.50963,-0.717418,-0.0713781,1.44734,-0.51257,0.0205491,0.0607131,-0.0775902,-0.10627,0.495535,-0.15091,-0.0143426,1.01368,-0.024459,-0.0732339,1.49005,-0.121067,-0.162915,0.822556,-0.178982,-0.044318,0.384536,-0.175746,-0.204796,0.0620501,-0.155827,-0.0677362,1.46172,-0.32914,-0.141387,1.42973,-0.678683,-0.0682319,1.43988,-0.679253,-0.267583,1.26788,0.0098906,-0.0135751,1.23388,0.00786573
139,1.37872,-0.0313406,1.463,0.0010297,-0.213096,1.42853,0.002093,-0.0559203,0.0942597,0.183606,-0.15064,0.997152,0.164678,-0.102947,1.62044,0.0876154,-0.0545036,1.43973,0.439758,-0.215765,1.68558,0.0647729,-0.081958,1.4511,0.727499,-0.0648739,1.38955,0.584913,0.0210551,0.0615171,0.137331,-0.120848,0.48,0.17353,-0.015297,1.01714,0.0362578,-0.0677845,1.49435,0.117157,-0.136049,0.668088,0.194756,-0.0635173,0.245744,0.203345,-0.218286,0.0652531,0.11621,-0.0471569,1.46957,0.266219,-0.134243,1.3946,0.679193,-0.0605499,1.38831,0.677276,-0.0381934,0.100835,-0.15834,-0.150913,0.989976,-0.150136,-0.000605018,1.33518,-0.104043,-0.0898778,1.61897,-0.0617861,-0.0701787,1.45478,-0.425662,-0.20164,1.67511,-0.0633387,-0.0956461,1.50967,-0.717396,-0.071284,1.44736,-0.512566,0.0205677,0.0607262,-0.07758,-0.106295,0.495535,-0.150912,-0.0143434,1.01367,-0.024493,-0.0731039,1.49004,-0.121051,-0.162952,0.822555,-0.178982,-0.0443373,0.384545,-0.17575,-0.204796,0.0620584,-0.155817,-0.0676441,1.46172,-0.329135,-0.141375,1.42979,-0.678666,-0.0682112,1.43991,-0.679251,-0.2675,1.26791,0.00990719,-0.0136662,1.23382,0.00788138
140,1.38871,-0.0312088,1.46295,0.00105212,-0.21294,1.42853,0.00211419,-0.0559202,0.09426,0.183601,-0.150549,0.997164,0.16462,-0.103023,1.62051,0.0876737,-0.0544829,1.43982,0.439786,-0.216045,1.68531,0.0648303,-0.0819953,1.45133,0.727533,-0.0655199,1.38966,0.584941,0.021052,0.0615156,0.137331,-0.120876,0.480011,0.173555,-0.0152791,1.01714,0.036223,-0.0676172,1.49433,0.117166,-0.13603,0.668089,0.194758,-0.063515,0.245742,0.20333,-0.218282,0.0652482,0.116215,-0.0470271,1.46958,0.266248,-0.134321,1.39486,0.679221,-0.0606194,1.38849,0.67732,-0.0381916,0.100833,-0.158337,-0.150944,0.989971,-0.150147,-0.00049188,1.33512,-0.104033,-0.0899659,1.61913,-0.0617721,-0.0701074,1.4548,-0.425645,-0.201955,1.67492,-0.0633184,-0.0955906,1.50972,-0.717378,-0.0712771,1.44737,-0.512557,0.020603,0.0607565,-0.0775727,-0.106325,0.495535,-0.150921,-0.0143427,1.01366,-0.0245414,-0.0729615,1.49003,-0.121035,-0.162993,0.822557,-0.178978,-0.0443356,0.384561,-0.175837,-0.204798,0.0620557,-0.155823,-0.0675552,1.46173,-0.329129,-0.141355,1.42986,-0.678656,-0.0681722,1.43995,-0.679245,-0.267428,1.26793,0.00991852,-0.0136241,1.23377,0.00789464
141,1.3987,-0.0311006,1.46291,0.00106327,-0.2128,1.42853,0.00213646,-0.0559197,0.094259,0.183601,-0.150463,0.99717,0.164575,-0.103105,1.62059,0.0877322,-0.0544616,1.43992,0.43982,-0.216318,1.68504,0.0648869,-0.0820336,1.4516,0.727523,-0.0655807,1.38981,0.584995,0.0210497,0.0615115,0.137318,-0.120921,0.480019,0.173594,-0.0152582,1.01714,0.0361813,-0.0674752,1.4943,0.117165,-0.136017,0.668091,0.194763,-0.0635033,0.245746,0.203313,-0.218281,0.0652481,0.116217,-0.0469121,1.46958,0.266266,-0.134381,1.39511,0.679265,-0.0606732,1.38869,0.677356,-0.0381948,0.100843,-0.158332,-0.150971,0.989973,-0.150156,-0.000389421,1.33507,-0.104012,-0.0900604,1.61926,-0.0617594,-0.0700295,1.45483,-0.42562,-0.202253,1.67472,-0.0632863,-0.095548,1.50978,-0.717357,-0.0712903,1.44739,-0.512534,0.0206114,0.0607707,-0.077575,-0.10636,0.495526,-0.150926,-0.0143345,1.01366,-0.0245973,-0.0728135,1.49001,-0.121014,-0.163028,0.822558,-0.178978,-0.0443011,0.384591,-0.176018,-0.204805,0.0620613,-0.155815,-0.0674761,1.46175,-0.32911,-0.141327,1.42994,-0.678639,-0.0681285,1.44,-0.679224,-0.267364,1.26795,0.00992364,-0.0134522,1.23372,0.00790367
142,1.40869,-0.0310122,1.46288,0.00107153,-0.212695,1.42854,0.00215141,-0.0559189,0.09426,0.1836,-0.150415,0.997167,0.164571,-0.10318,1.62066,0.0877524,-0.0544359,1.44001,0.439852,-0.21658,1.68476,0.0649544,-0.0820822,1.45187,0.727515,-0.0650332,1.39,0.58507,0.0210447,0.0615241,0.137273,-0.120894,0.479996,0.173542,-0.0152351,1.01713,0.036134,-0.0673492,1.49427,0.117161,-0.13601,0.668093,0.194755,-0.0634917,0.245743,0.203303,-0.218287,0.0652601,0.116216,-0.0468167,1.46959,0.26629,-0.134449,1.39537,0.679317,-0.0607257,1.38892,0.677403,-0.0381972,0.100846,-0.158323,-0.150992,0.989971,-0.150168,-0.000306183,1.33503,-0.104,-0.0901563,1.61938,-0.0617303,-0.0699376,1.45487,-0.425601,-0.202517,1.67454,-0.0632203,-0.0954958,1.50985,-0.71734,-0.071158,1.44745,-0.512502,0.020609,0.0607731,-0.0775841,-0.106412,0.495516,-0.150928,-0.0143254,1.01366,-0.0246507,-0.0726817,1.49,-0.120989,-0.163069,0.822557,-0.178987,-0.0443144,0.384595,-0.176097,-0.204806,0.0620693,-0.155803,-0.067388,1.46178,-0.329092,-0.141285,1.43002,-0.678621,-0.0680918,1.44006,-0.679198,-0.2673,1.26797,0.00993264,-0.0132389,1.23369,0.0079159
