Frame#,Time,C7_X,C7_Y,C7_Z,CLAV_X,CLAV_Y,CLAV_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LBHD_X,LBHD_Y,LBHD_Z,LELB_X,LELB_Y,LELB_Z,LFHD_X,LFHD_Y,LFHD_Z,LFIN_X,LFIN_Y,LFIN_Z,LFRM_X,LFRM_Y,LFRM_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTHI_X,LTHI_Y,LTHI_Z,LTIB_X,LTIB_Y,LTIB_Z,LTOE_X,LTOE_Y,LTOE_Z,LUPA_X,LUPA_Y,LUPA_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RBAK_X,RBAK_Y,RBAK_Z,RBHD_X,RBHD_Y,RBHD_Z,RELB_X,RELB_Y,RELB_Z,RFHD_X,RFHD_Y,RFHD_Z,RFIN_X,RFIN_Y,RFIN_Z,RFRM_X,RFRM_Y,RFRM_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTHI_X,RTHI_Y,RTHI_Z,RTIB_X,RTIB_Y,RTIB_Z,RTOE_X,RTOE_Y,RTOE_Z,RUPA_X,RUPA_Y,RUPA_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z,T10_X,T10_Y,T10_Z
74,0.728501,-0.253962,1.11082,0.00546624,-0.402205,1.00077,0.00605228,-0.222382,0.0967227,0.226004,-0.174464,0.664016,0.176438,-0.361902,1.23284,0.0889179,-0.527119,0.802265,0.271564,-0.479784,1.28511,0.0624924,-0.656419,0.965671,0.0514334,-0.618902,0.825307,0.148492,-0.146241,0.0661469,0.169631,-0.479683,0.392311,0.290927,-0.0495018,0.700581,0.0487391,-0.340587,1.08222,0.179737,-0.325531,0.494707,0.266128,-0.306059,0.214722,0.263324,-0.384803,0.0646036,0.18246,-0.424244,0.938289,0.264619,-0.594213,0.89226,0.0605342,-0.661634,0.877645,0.0836471,-0.216688,0.101875,-0.193313,-0.194859,0.993286,-0.124871,-0.34363,1.23212,-0.0587385,-0.487239,0.801085,-0.27661,-0.460012,1.27513,-0.0653636,-0.668833,0.965598,-0.075565,-0.558127,0.807256,-0.224278,-0.152223,0.0616421,-0.115148,-0.463189,0.399915,-0.273831,-0.047671,0.691392,-0.0116936,-0.344655,1.07574,-0.163385,-0.221292,0.589465,-0.188387,-0.390714,0.295239,-0.277688,-0.375854,0.0594655,-0.187645,-0.43667,0.876299,-0.261164,-0.590193,0.895965,-0.0840371,-0.657039,0.874882,-0.104104,-0.398403,0.836023,0.0138094,-0.152209,0.911625,0.0111168
75,0.73848,-0.254257,1.10793,0.0055054,-0.402362,0.997606,0.00599473,-0.222309,0.0966703,0.225981,-0.173349,0.661845,0.176489,-0.362239,1.22965,0.0890307,-0.52809,0.799893,0.271688,-0.480156,1.28194,0.0626275,-0.65639,0.963709,0.0514237,-0.619679,0.823129,0.148417,-0.146179,0.0660322,0.169608,-0.479454,0.392478,0.290961,-0.0483891,0.698534,0.0491161,-0.341046,1.07933,0.179698,-0.32469,0.493995,0.266192,-0.305822,0.214746,0.263285,-0.384758,0.0646459,0.182474,-0.424796,0.935607,0.2647,-0.594992,0.890145,0.0607577,-0.662138,0.875675,0.0835242,-0.216546,0.101971,-0.193337,-0.195107,0.990673,-0.124921,-0.344014,1.22908,-0.0586673,-0.487866,0.798497,-0.276543,-0.46037,1.27203,-0.0652414,-0.66848,0.963813,-0.0754623,-0.558704,0.80485,-0.224072,-0.15222,0.061611,-0.115124,-0.462452,0.400294,-0.273889,-0.0466072,0.688909,-0.0114876,-0.345084,1.07286,-0.163314,-0.219529,0.587954,-0.18794,-0.390287,0.295485,-0.277719,-0.375787,0.0594453,-0.187591,-0.437211,0.873614,-0.260979,-0.590038,0.893824,-0.0833132,-0.657329,0.872998,-0.103913,-0.398163,0.832947,0.013828,-0.15199,0.909163,0.0113075
76,0.74846,-0.254484,1.10503,0.00556743,-0.402509,0.994483,0.00594868,-0.222223,0.0966286,0.22594,-0.172171,0.65966,0.176651,-0.362533,1.22644,0.0890869,-0.529133,0.797575,0.271872,-0.480507,1.27875,0.0627221,-0.656302,0.96186,0.051492,-0.620484,0.820961,0.148381,-0.146127,0.0659247,0.169585,-0.479156,0.392704,0.290896,-0.0472989,0.696467,0.0495178,-0.341505,1.07641,0.179656,-0.323849,0.493338,0.266175,-0.305561,0.214809,0.263194,-0.384705,0.0646922,0.182491,-0.425364,0.932914,0.264808,-0.595514,0.887673,0.0605886,-0.66265,0.873723,0.0834158,-0.216493,0.101937,-0.193294,-0.19532,0.988038,-0.124983,-0.344306,1.22605,-0.0585825,-0.48852,0.79595,-0.276544,-0.460718,1.26897,-0.0651882,-0.668123,0.962048,-0.075398,-0.559375,0.80248,-0.22391,-0.152208,0.0615617,-0.115105,-0.461729,0.40066,-0.273933,-0.0454243,0.686652,-0.0111778,-0.345445,1.06999,-0.163238,-0.217783,0.58649,-0.1876,-0.389794,0.295732,-0.277734,-0.375737,0.0593941,-0.187511,-0.437737,0.870941,-0.260824,-0.590187,0.891646,-0.0830793,-0.65771,0.871113,-0.103779,-0.397935,0.829889,0.0137827,-0.151753,0.906693,0.0114705
77,0.758439,-0.254666,1.10211,0.00565089,-0.402315,0.991203,0.00589442,-0.222151,0.0965907,0.225892,-0.170868,0.657601,0.176766,-0.362856,1.22323,0.089167,-0.53026,0.795231,0.27215,-0.480835,1.27552,0.0627753,-0.656281,0.959948,0.0516016,-0.62129,0.8188,0.148392,-0.1461,0.0658399,0.169556,-0.478649,0.393019,0.290684,-0.0461643,0.694382,0.0498451,-0.341969,1.07345,0.17961,-0.322925,0.492688,0.266135,-0.305324,0.214918,0.26305,-0.384679,0.0647457,0.182492,-0.425967,0.930228,0.264912,-0.595523,0.885199,0.0602726,-0.663217,0.871773,0.0833385,-0.216433,0.101894,-0.193277,-0.195502,0.98537,-0.125037,-0.344495,1.22301,-0.0584856,-0.489237,0.793412,-0.276467,-0.460958,1.2659,-0.0651322,-0.667808,0.960264,-0.075369,-0.560106,0.800129,-0.223786,-0.152173,0.061517,-0.115089,-0.460968,0.401026,-0.273942,-0.0441833,0.684589,-0.0108155,-0.34576,1.06711,-0.163146,-0.21608,0.585066,-0.187344,-0.389268,0.296001,-0.277732,-0.375703,0.0593303,-0.187438,-0.43824,0.868332,-0.26085,-0.590639,0.889397,-0.083115,-0.658162,0.869225,-0.103689,-0.397739,0.826813,0.0136693,-0.151504,0.904212,0.0115938
78,0.768419,-0.254851,1.09915,0.00572016,-0.402202,0.987994,0.00581506,-0.222099,0.0965672,0.225841,-0.169457,0.655621,0.176713,-0.363174,1.22001,0.0893113,-0.531371,0.792829,0.272358,-0.481137,1.27229,0.0628125,-0.656158,0.957968,0.0517237,-0.622101,0.816647,0.148437,-0.146081,0.0657897,0.169522,-0.478107,0.393377,0.290445,-0.045017,0.692275,0.0500439,-0.342426,1.07045,0.179565,-0.321912,0.492051,0.266143,-0.305129,0.215035,0.262907,-0.384668,0.064783,0.182484,-0.426588,0.927526,0.265002,-0.596039,0.882432,0.0604689,-0.663841,0.869786,0.0832898,-0.216316,0.101894,-0.193318,-0.195664,0.982662,-0.125084,-0.34463,1.21995,-0.0583566,-0.489999,0.790864,-0.276266,-0.461068,1.26278,-0.0650608,-0.66756,0.958437,-0.0753516,-0.56081,0.797777,-0.223683,-0.152126,0.0614602,-0.115092,-0.460192,0.401421,-0.273924,-0.0429366,0.682544,-0.010522,-0.346048,1.06422,-0.163047,-0.214449,0.583558,-0.187079,-0.388794,0.29627,-0.277717,-0.375661,0.0593397,-0.187429,-0.438753,0.86579,-0.260833,-0.591213,0.887151,-0.0832541,-0.658617,0.867307,-0.103601,-0.397546,0.823695,0.01349,-0.151241,0.901705,0.0116865
79,0.778398,-0.255008,1.09617,0.00577079,-0.402237,0.984848,0.00578441,-0.222065,0.0965492,0.225793,-0.168159,0.653481,0.176729,-0.363444,1.21684,0.089469,-0.532446,0.790413,0.272509,-0.481423,1.26903,0.0628173,-0.656142,0.955878,0.0519165,-0.622955,0.814466,0.148509,-0.14605,0.0657553,0.16948,-0.477863,0.393693,0.290421,-0.0438405,0.690174,0.0501482,-0.34286,1.06742,0.17951,-0.320833,0.491408,0.266151,-0.304948,0.215163,0.262778,-0.384655,0.064807,0.182479,-0.427252,0.92481,0.265095,-0.596675,0.8798,0.0605739,-0.664495,0.867761,0.0832489,-0.216194,0.101903,-0.193387,-0.19579,0.979936,-0.125141,-0.34474,1.21686,-0.0582072,-0.490792,0.788362,-0.276185,-0.461183,1.25962,-0.0650527,-0.667384,0.956575,-0.07533,-0.561491,0.795412,-0.223589,-0.152072,0.0613967,-0.115114,-0.459453,0.401829,-0.273881,-0.041679,0.680435,-0.010321,-0.346319,1.06133,-0.162942,-0.21282,0.58201,-0.186818,-0.388369,0.296523,-0.2777,-0.375563,0.0595893,-0.187605,-0.439279,0.863297,-0.260674,-0.591593,0.88465,-0.0828922,-0.659146,0.865337,-0.103529,-0.397345,0.820552,0.0132617,-0.150976,0.899155,0.0117464
80,0.788378,-0.255119,1.09318,0.00582341,-0.402486,0.981821,0.00580226,-0.222031,0.0965266,0.225749,-0.16687,0.651362,0.176578,-0.363596,1.21372,0.0896551,-0.533531,0.788002,0.272663,-0.481651,1.26572,0.0628205,-0.656102,0.953686,0.0520143,-0.623828,0.812255,0.148585,-0.146037,0.0657,0.169424,-0.477518,0.39402,0.290456,-0.0426284,0.688031,0.0501564,-0.343255,1.06434,0.179438,-0.31971,0.490753,0.266134,-0.304752,0.215289,0.262656,-0.384637,0.0648325,0.182481,-0.427935,0.922094,0.265161,-0.597271,0.877263,0.060502,-0.665153,0.865691,0.0831471,-0.216226,0.101762,-0.193365,-0.195912,0.97719,-0.125228,-0.344786,1.21378,-0.0580598,-0.491598,0.785865,-0.2762,-0.461248,1.25639,-0.0650138,-0.667267,0.954671,-0.0752949,-0.562243,0.793077,-0.22355,-0.152024,0.0613536,-0.11514,-0.458721,0.402241,-0.273809,-0.0403877,0.678288,-0.0101769,-0.346563,1.05844,-0.162838,-0.211071,0.580479,-0.186556,-0.387972,0.296783,-0.277676,-0.37551,0.0597416,-0.187702,-0.439849,0.860713,-0.260483,-0.592264,0.882239,-0.0831056,-0.659738,0.86334,-0.103493,-0.397122,0.81739,0.0130211,-0.150692,0.89656,0.0117868
81,0.798357,-0.255133,1.09019,0.00587405,-0.402901,0.97887,0.00582429,-0.221981,0.0965005,0.225691,-0.165668,0.64912,0.176416,-0.363747,1.21064,0.0897355,-0.534596,0.785579,0.272807,-0.481838,1.26237,0.0628234,-0.656064,0.951439,0.0519817,-0.624696,0.809987,0.148633,-0.146029,0.0656502,0.169368,-0.476937,0.394371,0.290536,-0.0414835,0.685805,0.0500954,-0.343597,1.06123,0.179365,-0.318619,0.490119,0.266074,-0.304516,0.215405,0.262556,-0.384617,0.0648531,0.182494,-0.428619,0.919363,0.265191,-0.597868,0.874678,0.0603966,-0.665784,0.863577,0.0829624,-0.21646,0.101415,-0.193196,-0.195978,0.974439,-0.125331,-0.344733,1.21072,-0.0578996,-0.492409,0.783353,-0.276236,-0.46133,1.25311,-0.0650026,-0.667201,0.952729,-0.0752745,-0.563087,0.790803,-0.22358,-0.151966,0.0613094,-0.115167,-0.457997,0.402657,-0.273703,-0.0391009,0.676148,-0.0100804,-0.346766,1.05552,-0.162742,-0.209275,0.578958,-0.186322,-0.387565,0.29705,-0.277638,-0.375478,0.059793,-0.187724,-0.440507,0.857939,-0.260518,-0.593072,0.87945,-0.0834259,-0.660356,0.861333,-0.103508,-0.396883,0.8142,0.0127789,-0.150379,0.893927,0.0118184
82,0.808337,-0.255117,1.08719,0.00592909,-0.402846,0.975695,0.00577638,-0.221929,0.0964784,0.225616,-0.164549,0.646716,0.176499,-0.363832,1.20753,0.0898271,-0.535602,0.783122,0.272905,-0.481998,1.25897,0.0628266,-0.65611,0.949125,0.0520315,-0.625549,0.807662,0.14867,-0.146037,0.0656257,0.16931,-0.476309,0.394727,0.290487,-0.0403442,0.683484,0.050039,-0.343873,1.05809,0.179297,-0.317486,0.489461,0.266051,-0.304239,0.215517,0.262434,-0.384601,0.0648758,0.182501,-0.4293,0.916585,0.265191,-0.59851,0.872017,0.0603095,-0.666443,0.861354,0.0828238,-0.216497,0.101264,-0.19316,-0.19598,0.971679,-0.125437,-0.344619,1.20771,-0.0577621,-0.493162,0.780867,-0.27626,-0.461339,1.2498,-0.0649608,-0.667182,0.950762,-0.0752537,-0.563941,0.788582,-0.223656,-0.151928,0.0612491,-0.115201,-0.457283,0.40307,-0.273578,-0.037732,0.674031,-0.00997689,-0.346901,1.05259,-0.162658,-0.20777,0.577322,-0.186185,-0.387157,0.297311,-0.277603,-0.375456,0.0598197,-0.187727,-0.441141,0.855233,-0.260567,-0.593661,0.876671,-0.0830964,-0.660945,0.85934,-0.103568,-0.396606,0.810988,0.0125452,-0.150018,0.891255,0.0118402
83,0.818316,-0.255015,1.08417,0.00599963,-0.402313,0.972326,0.00567678,-0.221885,0.0964525,0.225535,-0.163291,0.644331,0.176468,-0.363815,1.20438,0.0899248,-0.536586,0.780609,0.272984,-0.4821,1.25555,0.0628524,-0.656238,0.946715,0.0521821,-0.626374,0.805275,0.14868,-0.146057,0.0655799,0.16925,-0.475571,0.395107,0.290298,-0.0391874,0.681108,0.0500528,-0.344091,1.05493,0.17923,-0.316377,0.488782,0.266072,-0.303962,0.215636,0.262293,-0.384597,0.0648957,0.182507,-0.42999,0.913793,0.265186,-0.59917,0.869285,0.0601989,-0.667124,0.859021,0.0827221,-0.216417,0.101233,-0.193203,-0.195943,0.968881,-0.125558,-0.344465,1.20471,-0.0576984,-0.493839,0.778456,-0.276306,-0.46136,1.24651,-0.064993,-0.667188,0.948783,-0.0752171,-0.564489,0.786283,-0.223622,-0.151883,0.0611958,-0.115231,-0.456613,0.403448,-0.273482,-0.0362687,0.671783,-0.00976211,-0.346938,1.04965,-0.162588,-0.206117,0.575759,-0.186033,-0.386776,0.297522,-0.277568,-0.375431,0.0598595,-0.187726,-0.441699,0.852622,-0.260548,-0.594077,0.873988,-0.0823981,-0.661479,0.85738,-0.103689,-0.396245,0.807812,0.0123421,-0.149596,0.888538,0.0118398
84,0.828296,-0.254822,1.08112,0.0060808,-0.402071,0.969169,0.00555409,-0.221847,0.0964193,0.22547,-0.16202,0.64195,0.17637,-0.363751,1.20124,0.0900033,-0.537515,0.778054,0.273026,-0.482154,1.25213,0.0628832,-0.656339,0.944243,0.0522489,-0.627175,0.802805,0.148652,-0.146069,0.0655414,0.169201,-0.474805,0.395507,0.290329,-0.0380088,0.678744,0.0501299,-0.344271,1.05178,0.179156,-0.315274,0.488037,0.266136,-0.303682,0.215767,0.262176,-0.384583,0.0648987,0.182512,-0.430695,0.910994,0.265207,-0.599779,0.866468,0.0600239,-0.66779,0.856603,0.0826009,-0.216347,0.101192,-0.193232,-0.195849,0.966046,-0.125666,-0.344291,1.2017,-0.0576857,-0.494469,0.776092,-0.276344,-0.461307,1.24322,-0.0649755,-0.667212,0.946794,-0.0751883,-0.565011,0.78405,-0.223625,-0.151824,0.0611582,-0.115236,-0.455974,0.403777,-0.273419,-0.0348127,0.669351,-0.00945252,-0.346874,1.04672,-0.162502,-0.204172,0.574316,-0.185775,-0.386398,0.297693,-0.277547,-0.375399,0.0598949,-0.187728,-0.442215,0.850066,-0.260498,-0.594506,0.871691,-0.0823439,-0.662005,0.855448,-0.103844,-0.395834,0.804686,0.0121664,-0.14916,0.885774,0.0118331
85,0.838275,-0.254587,1.078,0.0061584,-0.402091,0.966195,0.005434,-0.221809,0.0963941,0.225438,-0.1608,0.639454,0.176391,-0.363689,1.19808,0.0899967,-0.538372,0.775491,0.273026,-0.482178,1.24872,0.06289,-0.656441,0.941695,0.0521975,-0.627952,0.800249,0.148585,-0.146068,0.0655042,0.169164,-0.474227,0.39589,0.290466,-0.0368584,0.676365,0.0502358,-0.344396,1.04863,0.179085,-0.314106,0.487261,0.266057,-0.303421,0.215901,0.262092,-0.384555,0.0648938,0.182524,-0.43128,0.908133,0.26516,-0.600341,0.863603,0.0597695,-0.668412,0.854109,0.082435,-0.216291,0.101161,-0.193253,-0.195669,0.963189,-0.125747,-0.344144,1.19869,-0.0576224,-0.495054,0.773749,-0.27636,-0.46116,1.23995,-0.0648808,-0.667236,0.944817,-0.0751906,-0.565559,0.781893,-0.223672,-0.151792,0.0611352,-0.115247,-0.455319,0.404102,-0.273378,-0.0335387,0.666936,-0.0091809,-0.346712,1.04379,-0.162429,-0.202381,0.572803,-0.185484,-0.38605,0.297858,-0.277549,-0.375377,0.0599152,-0.187731,-0.442658,0.847561,-0.260451,-0.594684,0.869394,-0.0818255,-0.662513,0.853513,-0.10402,-0.395381,0.801581,0.0119941,-0.148694,0.882983,0.0118616
86,0.848255,-0.25432,1.07489,0.00624119,-0.401752,0.963041,0.00527357,-0.221771,0.0963798,0.22543,-0.159599,0.636953,0.176547,-0.363561,1.19488,0.0899588,-0.539184,0.772908,0.272989,-0.482135,1.24537,0.0628811,-0.656636,0.939081,0.0522044,-0.628681,0.797654,0.148474,-0.146051,0.0654681,0.169147,-0.473655,0.39626,0.290796,-0.0357558,0.673938,0.0503646,-0.344491,1.0455,0.179044,-0.312829,0.486461,0.265963,-0.303154,0.216035,0.262027,-0.384511,0.064904,0.182547,-0.431747,0.90525,0.2651,-0.600844,0.86076,0.0595286,-0.668964,0.851537,0.0822249,-0.216248,0.101145,-0.193253,-0.195417,0.960294,-0.125779,-0.343946,1.19565,-0.0575409,-0.495569,0.771435,-0.276352,-0.460953,1.23674,-0.0648467,-0.667244,0.942886,-0.0752333,-0.566066,0.779752,-0.223765,-0.151773,0.0611091,-0.115258,-0.454681,0.404409,-0.273344,-0.0323469,0.66458,-0.00896022,-0.346445,1.04089,-0.162386,-0.200877,0.571195,-0.185177,-0.385748,0.298015,-0.277556,-0.375364,0.0599358,-0.187731,-0.443001,0.8451,-0.260423,-0.595034,0.867189,-0.0816743,-0.662979,0.851578,-0.104196,-0.394823,0.798487,0.0118488,-0.148195,0.880177,0.0119328
87,0.858234,-0.254043,1.07177,0.0063444,-0.401362,0.959884,0.00511779,-0.221721,0.0963658,0.225427,-0.158326,0.63439,0.176641,-0.363393,1.19169,0.0900132,-0.539952,0.770294,0.27291,-0.481998,1.24205,0.0628438,-0.656791,0.936444,0.0521436,-0.629338,0.795011,0.148291,-0.146026,0.0654383,0.169115,-0.473177,0.396617,0.291182,-0.0346651,0.6715,0.0505263,-0.344553,1.04238,0.179016,-0.311782,0.48573,0.266092,-0.302864,0.216167,0.261959,-0.384467,0.0649141,0.182568,-0.432126,0.902364,0.265065,-0.601202,0.85804,0.0593617,-0.669486,0.848938,0.081999,-0.216204,0.101124,-0.193248,-0.195123,0.957335,-0.125773,-0.343687,1.19258,-0.0574617,-0.496035,0.769189,-0.276448,-0.460685,1.23357,-0.0648821,-0.66721,0.941014,-0.0753183,-0.566521,0.777556,-0.223907,-0.15175,0.0610686,-0.115262,-0.454095,0.404674,-0.273335,-0.0311864,0.662244,-0.00879767,-0.346107,1.03799,-0.162352,-0.199595,0.569662,-0.185028,-0.385459,0.298157,-0.277581,-0.375343,0.0599642,-0.187731,-0.443224,0.842663,-0.260396,-0.595529,0.865161,-0.0819753,-0.663353,0.849646,-0.104354,-0.394202,0.79538,0.011697,-0.147675,0.877347,0.0120258
88,0.868214,-0.253752,1.06865,0.00645385,-0.401285,0.956901,0.00503128,-0.221646,0.0963272,0.225407,-0.157032,0.631779,0.176686,-0.363294,1.18854,0.0899463,-0.540682,0.767643,0.272806,-0.481798,1.23879,0.0627806,-0.656877,0.933849,0.0520133,-0.629958,0.792298,0.148004,-0.146,0.0653901,0.169068,-0.472485,0.39701,0.291368,-0.0335446,0.669054,0.0506494,-0.344575,1.03927,0.178988,-0.310705,0.484977,0.266222,-0.302543,0.216279,0.261901,-0.384418,0.0649186,0.18258,-0.432434,0.899431,0.265038,-0.601353,0.855479,0.0592783,-0.670011,0.846375,0.0818105,-0.216141,0.101103,-0.193261,-0.1948,0.954297,-0.125715,-0.343329,1.1895,-0.0573916,-0.496466,0.766941,-0.276556,-0.460362,1.23042,-0.0649331,-0.667074,0.9391,-0.07536,-0.566894,0.775278,-0.224097,-0.151733,0.061018,-0.11527,-0.453509,0.4049,-0.273325,-0.0300808,0.659861,-0.00867811,-0.34574,1.03507,-0.162313,-0.198329,0.568124,-0.184832,-0.385148,0.298266,-0.277597,-0.375306,0.0599963,-0.187731,-0.443326,0.840211,-0.260393,-0.595846,0.862771,-0.0819794,-0.663646,0.847717,-0.104502,-0.39352,0.792283,0.0115591,-0.147158,0.874486,0.0121556
89,0.878193,-0.253429,1.06554,0.00655874,-0.400954,0.953773,0.00499011,-0.221558,0.096297,0.22538,-0.155699,0.629148,0.176627,-0.363197,1.18538,0.0897701,-0.541353,0.764998,0.272694,-0.481543,1.23562,0.0627074,-0.656867,0.931313,0.0518741,-0.630524,0.789547,0.14763,-0.145997,0.0653264,0.169031,-0.471636,0.397427,0.291422,-0.0324408,0.666568,0.050678,-0.344557,1.03615,0.178982,-0.3095,0.484209,0.266309,-0.302162,0.216394,0.261875,-0.384401,0.0650082,0.182636,-0.432597,0.896415,0.264899,-0.60167,0.852763,0.0590453,-0.670396,0.843798,0.0815636,-0.21609,0.101086,-0.193269,-0.194447,0.951228,-0.12566,-0.342911,1.18644,-0.0573182,-0.496863,0.764646,-0.276656,-0.45998,1.22728,-0.0649669,-0.666816,0.937157,-0.075359,-0.567211,0.773082,-0.224242,-0.151722,0.0609654,-0.115278,-0.452908,0.405116,-0.273282,-0.0289661,0.657458,-0.00860881,-0.345371,1.03214,-0.162257,-0.197069,0.566548,-0.184623,-0.384818,0.298358,-0.277599,-0.375273,0.0600269,-0.187732,-0.443368,0.83773,-0.260462,-0.595902,0.86007,-0.0816153,-0.663853,0.845806,-0.104651,-0.39283,0.789192,0.0114719,-0.146674,0.871611,0.0123135
90,0.888172,-0.253071,1.06244,0.00666049,-0.400431,0.950568,0.00496061,-0.221467,0.0962762,0.225346,-0.154159,0.626609,0.17635,-0.362796,1.18227,0.0899135,-0.541981,0.762344,0.272581,-0.481218,1.23248,0.0626339,-0.656651,0.928836,0.0517146,-0.63091,0.786902,0.14734,-0.146014,0.0652687,0.169,-0.470914,0.397846,0.291595,-0.0313285,0.664073,0.0506146,-0.344491,1.033,0.178995,-0.308225,0.48343,0.266366,-0.301713,0.216545,0.261828,-0.384452,0.0652757,0.182786,-0.432689,0.893361,0.264748,-0.602052,0.849911,0.0587048,-0.670706,0.841261,0.0812866,-0.216048,0.101048,-0.193251,-0.1941,0.948145,-0.125592,-0.342438,1.18338,-0.0572677,-0.497255,0.762332,-0.276828,-0.459546,1.22416,-0.0650257,-0.666425,0.935233,-0.075395,-0.567505,0.770939,-0.224369,-0.151707,0.0609221,-0.115278,-0.452346,0.40534,-0.273228,-0.0278072,0.655029,-0.00861297,-0.345016,1.02921,-0.162205,-0.195849,0.564946,-0.184435,-0.384493,0.298475,-0.277578,-0.375245,0.0600572,-0.187725,-0.443431,0.835237,-0.260607,-0.595874,0.857595,-0.0814545,-0.663973,0.843901,-0.104784,-0.392158,0.786106,0.0114178,-0.146176,0.868734,0.0124387
91,0.898152,-0.252724,1.05935,0.00672861,-0.400059,0.947445,0.00492348,-0.221375,0.0962387,0.225307,-0.152599,0.62412,0.176163,-0.362383,1.17918,0.0901097,-0.542575,0.759691,0.272484,-0.480814,1.22939,0.06256,-0.656246,0.926448,0.0515658,-0.631257,0.78438,0.14707,-0.146014,0.0652231,0.16896,-0.46993,0.39835,0.291618,-0.0302232,0.66161,0.0504688,-0.344379,1.02986,0.178959,-0.30693,0.482679,0.266385,-0.301193,0.216698,0.261758,-0.384463,0.0654352,0.182888,-0.43293,0.890389,0.264825,-0.602108,0.847228,0.0584323,-0.670908,0.838848,0.0809878,-0.216011,0.101013,-0.193221,-0.193792,0.945044,-0.125508,-0.341896,1.18027,-0.0571969,-0.497653,0.759999,-0.277098,-0.459076,1.22107,-0.0651505,-0.665906,0.933365,-0.0755388,-0.56778,0.768771,-0.224503,-0.151686,0.0609069,-0.115252,-0.451799,0.405599,-0.273172,-0.0266616,0.652558,-0.00867128,-0.344708,1.02626,-0.162165,-0.194573,0.563369,-0.184303,-0.38416,0.298602,-0.277526,-0.375221,0.0600827,-0.187716,-0.443494,0.832705,-0.260803,-0.595783,0.855269,-0.0814552,-0.664004,0.841981,-0.104887,-0.39151,0.783022,0.0113674,-0.145669,0.865829,0.0125493
92,0.908131,-0.252401,1.05622,0.00677843,-0.399744,0.944344,0.00493429,-0.221288,0.0962108,0.225263,-0.15119,0.621678,0.176159,-0.361944,1.17607,0.090218,-0.543132,0.75705,0.272388,-0.480358,1.22634,0.0625029,-0.655713,0.924133,0.0514537,-0.631595,0.781985,0.146817,-0.14599,0.0651682,0.168905,-0.468949,0.398877,0.291625,-0.029066,0.65919,0.0502462,-0.344203,1.02674,0.178863,-0.305601,0.481942,0.266347,-0.300706,0.216837,0.261669,-0.384431,0.0655086,0.182954,-0.433126,0.887425,0.264914,-0.602247,0.844468,0.0580679,-0.670955,0.836604,0.0806449,-0.215963,0.101003,-0.193187,-0.193538,0.941961,-0.125447,-0.341345,1.17715,-0.0571128,-0.498048,0.757644,-0.27745,-0.458492,1.21801,-0.0652425,-0.665258,0.931466,-0.0756952,-0.568042,0.766569,-0.224667,-0.151662,0.0608815,-0.115239,-0.451234,0.405883,-0.273106,-0.025534,0.650097,-0.00876514,-0.34445,1.02327,-0.162127,-0.193253,0.561781,-0.184207,-0.383806,0.298768,-0.277444,-0.375194,0.0601158,-0.187712,-0.443547,0.830136,-0.261038,-0.595765,0.852807,-0.0814619,-0.663961,0.840036,-0.104974,-0.390889,0.779953,0.0113855,-0.145209,0.862903,0.0126341
93,0.918111,-0.252049,1.05308,0.00683678,-0.39947,0.941282,0.00493709,-0.221178,0.0961769,0.225191,-0.149915,0.619237,0.176277,-0.361441,1.17295,0.0902147,-0.543661,0.754406,0.272277,-0.479786,1.22331,0.0624482,-0.655077,0.92193,0.0513693,-0.631884,0.779693,0.146587,-0.145958,0.0650853,0.168846,-0.468221,0.39934,0.291782,-0.0278701,0.656811,0.0500592,-0.344023,1.02362,0.178825,-0.304244,0.481242,0.266311,-0.300341,0.216981,0.261527,-0.384379,0.0655768,0.183016,-0.433202,0.884449,0.264895,-0.602144,0.841902,0.0578025,-0.670899,0.834497,0.0802984,-0.21592,0.101009,-0.193165,-0.193281,0.938911,-0.12545,-0.340738,1.17404,-0.0570422,-0.498417,0.755243,-0.277785,-0.457813,1.21498,-0.0652737,-0.664548,0.929549,-0.0758238,-0.568282,0.764352,-0.22488,-0.151636,0.0608369,-0.115235,-0.450627,0.406192,-0.273013,-0.0244654,0.64772,-0.0088735,-0.34419,1.02026,-0.16209,-0.191881,0.560187,-0.184105,-0.383436,0.298982,-0.277343,-0.375177,0.0601638,-0.18771,-0.443605,0.82753,-0.261339,-0.5959,0.850295,-0.0815578,-0.663867,0.83808,-0.105069,-0.390349,0.776858,0.0114541,-0.144726,0.859981,0.0126703
