Frame#,Time,C7_X,C7_Y,C7_Z,CLAV_X,CLAV_Y,CLAV_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LBHD_X,LBHD_Y,LBHD_Z,LELB_X,LELB_Y,LELB_Z,LFHD_X,LFHD_Y,LFHD_Z,LFIN_X,LFIN_Y,LFIN_Z,LFRM_X,LFRM_Y,LFRM_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTHI_X,LTHI_Y,LTHI_Z,LTIB_X,LTIB_Y,LTIB_Z,LTOE_X,LTOE_Y,LTOE_Z,LUPA_X,LUPA_Y,LUPA_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RBAK_X,RBAK_Y,RBAK_Z,RBHD_X,RBHD_Y,RBHD_Z,RELB_X,RELB_Y,RELB_Z,RFHD_X,RFHD_Y,RFHD_Z,RFIN_X,RFIN_Y,RFIN_Z,RFRM_X,RFRM_Y,RFRM_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTHI_X,RTHI_Y,RTHI_Z,RTIB_X,RTIB_Y,RTIB_Z,RTOE_X,RTOE_Y,RTOE_Z,RUPA_X,RUPA_Y,RUPA_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z,T10_X,T10_Y,T10_Z
107,1.05903,-0.196068,1.45791,-0.0246199,-0.361572,1.38863,-0.0186571,-0.238816,0.0911283,0.0771012,-0.304187,0.994775,0.140489,-0.275435,1.60142,0.0700117,-0.330583,1.09404,0.252402,-0.377093,1.68056,0.0407789,-0.451834,0.783343,0.249467,-0.347529,0.936651,0.247326,-0.168431,0.0618084,0.0277867,-0.340304,0.47318,0.111621,-0.160252,1.00381,0.0176846,-0.264721,1.44048,0.152227,-0.335653,0.66011,0.148391,-0.270186,0.233525,0.112298,-0.407993,0.0655204,0.0175483,-0.312059,1.2777,0.239469,-0.425507,0.867672,0.192449,-0.382205,0.852956,0.249058,-0.127963,0.237741,-0.131144,-0.152794,1.32847,-0.144578,-0.25304,1.59815,-0.077061,-0.267646,1.10504,-0.284664,-0.355812,1.66729,-0.0862965,-0.300255,0.757748,-0.311947,-0.262922,1.01722,-0.294361,-0.0641471,0.256698,-0.0536797,-0.436159,0.512341,-0.193177,-0.15833,0.997872,-0.0459179,-0.279651,1.44756,-0.194285,-0.354341,0.834041,-0.20056,-0.323982,0.434459,-0.199012,-0.227692,0.098159,-0.108127,-0.288903,1.20103,-0.272565,-0.30694,0.853593,-0.248715,-0.264728,0.850178,-0.308085,-0.40145,1.23188,-0.0155209,-0.155263,1.23036,-0.0188811
108,1.06902,-0.195173,1.45903,-0.0237972,-0.360542,1.38973,-0.0189969,-0.225805,0.0913246,0.077154,-0.30178,0.995003,0.141387,-0.274717,1.60238,0.0695848,-0.336848,1.0973,0.253231,-0.376041,1.68167,0.0402942,-0.469355,0.791206,0.245927,-0.35932,0.940356,0.246815,-0.155405,0.0620837,0.0278219,-0.328291,0.473033,0.111915,-0.158648,1.00551,0.017613,-0.265382,1.44255,0.152309,-0.327107,0.659821,0.148565,-0.257511,0.233893,0.112452,-0.395059,0.0654732,0.0175243,-0.315174,1.28068,0.239702,-0.438533,0.874526,0.190121,-0.397256,0.857914,0.247372,-0.146325,0.228546,-0.130281,-0.150617,1.33038,-0.143073,-0.251927,1.59892,-0.0772566,-0.258823,1.10718,-0.286563,-0.354563,1.66821,-0.0866991,-0.284308,0.75898,-0.316276,-0.252405,1.0195,-0.296896,-0.0809965,0.243404,-0.0531107,-0.442323,0.517244,-0.191905,-0.156698,0.999534,-0.04599,-0.27756,1.44849,-0.1938,-0.354572,0.83766,-0.199806,-0.332711,0.434795,-0.198123,-0.253792,0.0948422,-0.10779,-0.281753,1.20265,-0.274231,-0.294927,0.854994,-0.253673,-0.25127,0.852555,-0.312,-0.400187,1.23324,-0.0154288,-0.153788,1.23232,-0.0178426
109,1.07901,-0.194321,1.45977,-0.0229858,-0.359549,1.39037,-0.0193849,-0.21284,0.0914989,0.0771521,-0.299359,0.994852,0.142076,-0.273921,1.60295,0.0692113,-0.342897,1.10013,0.254079,-0.375003,1.68238,0.039781,-0.486665,0.79918,0.242241,-0.370924,0.943847,0.246298,-0.142494,0.0622738,0.0277632,-0.316334,0.472702,0.11219,-0.157008,1.00681,0.0174021,-0.266135,1.44417,0.152371,-0.318518,0.659438,0.148804,-0.24478,0.234229,0.112635,-0.382173,0.0654545,0.0175297,-0.318255,1.28321,0.239899,-0.451468,0.881447,0.187685,-0.41207,0.862871,0.245568,-0.165349,0.218858,-0.12952,-0.148469,1.3317,-0.14145,-0.250845,1.59928,-0.0774613,-0.250051,1.10892,-0.288583,-0.353354,1.66875,-0.0871546,-0.269005,0.759949,-0.320386,-0.241985,1.02145,-0.299847,-0.0989357,0.229344,-0.0523472,-0.44801,0.521645,-0.190644,-0.155084,1.00068,-0.0462044,-0.275315,1.44887,-0.193319,-0.354614,0.84077,-0.199064,-0.341293,0.434474,-0.197376,-0.280652,0.0918683,-0.107554,-0.274703,1.20386,-0.275892,-0.283426,0.856137,-0.25865,-0.23828,0.854581,-0.31599,-0.398992,1.23402,-0.0151822,-0.152153,1.23378,-0.0167941
110,1.089,-0.193508,1.46009,-0.0222245,-0.358591,1.39057,-0.0198198,-0.199974,0.0916358,0.0771035,-0.29698,0.994368,0.142663,-0.273102,1.60316,0.0689215,-0.348782,1.1025,0.254988,-0.374013,1.6827,0.0392323,-0.503622,0.807166,0.23835,-0.382345,0.947137,0.245721,-0.129614,0.0624406,0.0276948,-0.304411,0.472165,0.11245,-0.15532,1.00771,0.0170666,-0.266955,1.44528,0.152417,-0.309905,0.658923,0.148896,-0.231931,0.234541,0.112863,-0.369304,0.0654102,0.0175386,-0.321268,1.28525,0.240074,-0.46419,0.888322,0.185164,-0.426559,0.867837,0.243687,-0.185061,0.209067,-0.129056,-0.146311,1.33237,-0.139708,-0.249827,1.59926,-0.0777076,-0.241393,1.11026,-0.290694,-0.352185,1.66889,-0.0876629,-0.254361,0.760751,-0.324677,-0.231917,1.02304,-0.302752,-0.117945,0.215039,-0.0518368,-0.453097,0.525537,-0.189338,-0.153416,1.00128,-0.0465288,-0.273117,1.44869,-0.192972,-0.354457,0.843299,-0.198349,-0.349726,0.43352,-0.196455,-0.30789,0.0892513,-0.107858,-0.267769,1.20467,-0.277556,-0.272246,0.856992,-0.263719,-0.225719,0.856263,-0.320032,-0.397852,1.23416,-0.0148718,-0.150413,1.2347,-0.0156481
111,1.099,-0.192764,1.46002,-0.0215039,-0.357695,1.39032,-0.0203043,-0.187139,0.0917573,0.0770513,-0.294419,0.99367,0.143248,-0.272273,1.60301,0.0686567,-0.354599,1.10445,0.255887,-0.373049,1.68267,0.0386198,-0.520177,0.815213,0.234252,-0.393631,0.950271,0.245052,-0.116706,0.0626147,0.027645,-0.29271,0.471501,0.112793,-0.153546,1.0082,0.0166535,-0.267803,1.44588,0.152462,-0.301309,0.658298,0.148873,-0.219042,0.23481,0.113145,-0.356426,0.06533,0.0175494,-0.324192,1.28681,0.240268,-0.476499,0.895143,0.182629,-0.44073,0.872822,0.241759,-0.205339,0.199272,-0.129125,-0.144155,1.33239,-0.137883,-0.248822,1.59887,-0.0780362,-0.232921,1.11119,-0.292853,-0.351051,1.66864,-0.0882423,-0.239931,0.761503,-0.329433,-0.222198,1.0242,-0.30551,-0.137914,0.200603,-0.0515728,-0.457308,0.5291,-0.187943,-0.151415,1.00146,-0.0467794,-0.271121,1.44804,-0.192823,-0.354093,0.845199,-0.197719,-0.358,0.432059,-0.195387,-0.335327,0.0869983,-0.108994,-0.260901,1.20506,-0.279193,-0.261399,0.857456,-0.268781,-0.213538,0.857608,-0.324105,-0.396748,1.23371,-0.0145302,-0.148629,1.23503,-0.0143248
112,1.10899,-0.192055,1.45962,-0.0208369,-0.356877,1.38966,-0.0208252,-0.174274,0.0919017,0.0769789,-0.291799,0.992719,0.143806,-0.27148,1.60249,0.0683,-0.360418,1.10597,0.256703,-0.372128,1.68229,0.0379303,-0.536317,0.82339,0.230186,-0.40474,0.953212,0.244445,-0.103696,0.0628155,0.0275671,-0.281249,0.470783,0.113187,-0.151669,1.00821,0.01627,-0.268526,1.44597,0.152457,-0.292808,0.657574,0.148831,-0.206272,0.235049,0.113355,-0.343508,0.0653207,0.0176896,-0.32701,1.28788,0.240463,-0.488442,0.901877,0.180079,-0.454617,0.877634,0.239619,-0.226085,0.189309,-0.129981,-0.142046,1.33174,-0.136021,-0.247852,1.59808,-0.0784454,-0.224654,1.11173,-0.295007,-0.34997,1.66804,-0.0888899,-0.226141,0.761992,-0.33403,-0.212773,1.025,-0.308261,-0.158898,0.185993,-0.0514431,-0.460938,0.532013,-0.18653,-0.148913,1.00132,-0.046819,-0.269113,1.44693,-0.192784,-0.353531,0.846466,-0.197173,-0.366247,0.43001,-0.194562,-0.36295,0.0849461,-0.110578,-0.254067,1.20509,-0.280758,-0.25095,0.857599,-0.273838,-0.201761,0.858602,-0.328155,-0.39563,1.23273,-0.014207,-0.146832,1.23477,-0.0127736
113,1.11898,-0.191428,1.45889,-0.0202629,-0.356088,1.38856,-0.0213886,-0.161408,0.0920386,0.0768735,-0.28933,0.991513,0.144288,-0.270849,1.60164,0.0677594,-0.366032,1.1071,0.257634,-0.371259,1.68156,0.0371475,-0.552006,0.83161,0.226165,-0.415563,0.955972,0.243754,-0.0904934,0.0632008,0.0275774,-0.269936,0.470004,0.113479,-0.149653,1.00771,0.0159584,-0.26929,1.44557,0.152525,-0.284484,0.656751,0.148811,-0.19371,0.235285,0.113453,-0.330563,0.0653783,0.0179611,-0.32969,1.28845,0.240681,-0.500049,0.908486,0.177499,-0.468174,0.88226,0.237312,-0.247815,0.178868,-0.131222,-0.140044,1.33049,-0.134187,-0.246949,1.59698,-0.0789175,-0.216648,1.11193,-0.297109,-0.348927,1.66711,-0.0896078,-0.213211,0.76228,-0.338601,-0.203653,1.02546,-0.31092,-0.181059,0.171062,-0.051629,-0.464103,0.534201,-0.185176,-0.146599,1.00067,-0.0469663,-0.267045,1.44541,-0.192826,-0.352783,0.847131,-0.196722,-0.374269,0.427582,-0.19385,-0.390745,0.0832451,-0.112425,-0.247395,1.20477,-0.282226,-0.240828,0.857525,-0.278934,-0.19043,0.859273,-0.332124,-0.394494,1.23128,-0.0139326,-0.145085,1.23401,-0.0109859
114,1.12897,-0.190912,1.45787,-0.019794,-0.35533,1.38708,-0.022003,-0.148482,0.0921837,0.0767072,-0.286978,0.990063,0.144724,-0.270172,1.60043,0.0672733,-0.371495,1.10786,0.25864,-0.370467,1.68051,0.0362947,-0.567041,0.839821,0.222154,-0.426207,0.95847,0.242805,-0.0773668,0.0635172,0.0275303,-0.258886,0.469253,0.113629,-0.147511,1.00666,0.0157048,-0.269934,1.4447,0.152552,-0.276443,0.655858,0.148854,-0.181359,0.235471,0.113454,-0.317654,0.0652599,0.0178764,-0.332188,1.28852,0.240874,-0.511252,0.914959,0.174853,-0.481325,0.886807,0.234893,-0.270184,0.168616,-0.131809,-0.138154,1.32872,-0.132441,-0.246104,1.59555,-0.0794077,-0.208961,1.11183,-0.299167,-0.347945,1.66584,-0.0904134,-0.2009,0.762485,-0.343463,-0.194894,1.02565,-0.313453,-0.204728,0.155738,-0.0522194,-0.466932,0.535892,-0.183855,-0.144432,0.99958,-0.0471492,-0.264882,1.44351,-0.192963,-0.351859,0.847205,-0.196403,-0.382094,0.424802,-0.19322,-0.418619,0.0820292,-0.114474,-0.241132,1.20415,-0.283675,-0.230983,0.857236,-0.284169,-0.179528,0.859697,-0.336006,-0.393334,1.22943,-0.013746,-0.143365,1.23276,-0.0089972
115,1.13896,-0.190421,1.45655,-0.0193879,-0.354566,1.3852,-0.0226703,-0.135529,0.0923599,0.0765078,-0.28463,0.988422,0.145025,-0.269586,1.59891,0.066689,-0.376888,1.10828,0.259571,-0.369718,1.67914,0.0353571,-0.581401,0.847997,0.218154,-0.43651,0.960802,0.241881,-0.0643613,0.0637319,0.0274028,-0.248319,0.468477,0.113647,-0.145317,1.00511,0.0155134,-0.270486,1.44342,0.15253,-0.268766,0.654885,0.148943,-0.169199,0.235568,0.113389,-0.30475,0.0651504,0.0177458,-0.33446,1.28811,0.240949,-0.522015,0.921256,0.172191,-0.49395,0.891367,0.232484,-0.293053,0.158804,-0.132187,-0.136331,1.3265,-0.130815,-0.245331,1.59376,-0.0799441,-0.201695,1.11148,-0.301115,-0.347031,1.66424,-0.091306,-0.189004,0.762633,-0.348599,-0.186526,1.02566,-0.316077,-0.22902,0.141063,-0.0530318,-0.469061,0.536964,-0.182435,-0.142768,0.998072,-0.047377,-0.262669,1.4413,-0.193148,-0.350774,0.8467,-0.196186,-0.389914,0.421527,-0.192686,-0.446493,0.0813748,-0.116654,-0.235292,1.20328,-0.285061,-0.2215,0.856705,-0.289261,-0.168899,0.860071,-0.339859,-0.392138,1.22722,-0.0137081,-0.14166,1.23107,-0.00685772
116,1.14895,-0.189955,1.45494,-0.0190493,-0.353858,1.38297,-0.02337,-0.122576,0.0926224,0.0762986,-0.28237,0.986613,0.145353,-0.269127,1.5971,0.0659418,-0.382211,1.10837,0.26039,-0.369044,1.67746,0.0343454,-0.595085,0.856087,0.214204,-0.446501,0.963066,0.241028,-0.0514555,0.0639064,0.0272986,-0.238376,0.467559,0.113648,-0.143116,1.00316,0.0154329,-0.27108,1.44178,0.152473,-0.261474,0.653804,0.149025,-0.157236,0.235629,0.113336,-0.291766,0.0649013,0.0177017,-0.336556,1.28728,0.240918,-0.532279,0.927328,0.169548,-0.506079,0.895754,0.230023,-0.316257,0.149611,-0.133096,-0.134591,1.32394,-0.129366,-0.244594,1.59169,-0.0806138,-0.194962,1.11092,-0.302897,-0.346154,1.66233,-0.092268,-0.177868,0.762642,-0.353702,-0.178668,1.02544,-0.318501,-0.253825,0.127176,-0.054126,-0.470291,0.537323,-0.180822,-0.140998,0.996265,-0.0475068,-0.260602,1.43889,-0.193412,-0.349526,0.845592,-0.196038,-0.39727,0.41793,-0.192267,-0.474322,0.0813986,-0.118909,-0.229846,1.20214,-0.286317,-0.212363,0.855918,-0.294161,-0.158664,0.860192,-0.343602,-0.39089,1.22467,-0.0138984,-0.140006,1.22902,-0.00464426
117,1.15894,-0.18952,1.45305,-0.018769,-0.353224,1.38043,-0.0241369,-0.109641,0.0929601,0.0760867,-0.280381,0.984659,0.145567,-0.268781,1.59503,0.0651084,-0.38742,1.10822,0.26114,-0.368447,1.67552,0.0332621,-0.608064,0.864028,0.210314,-0.456154,0.965138,0.240221,-0.0386826,0.0641511,0.0272847,-0.22884,0.466559,0.113697,-0.141016,1.00096,0.0153836,-0.271778,1.43985,0.152353,-0.25456,0.652647,0.149069,-0.145488,0.235628,0.113296,-0.278814,0.0645656,0.0175504,-0.338638,1.28613,0.24097,-0.542055,0.933153,0.166989,-0.517709,0.899963,0.227514,-0.339783,0.141033,-0.134514,-0.132972,1.32112,-0.128118,-0.243922,1.58934,-0.0813419,-0.188802,1.11018,-0.304503,-0.345347,1.66017,-0.093312,-0.167496,0.762546,-0.358833,-0.171269,1.02502,-0.32087,-0.279212,0.114027,-0.055578,-0.470727,0.536981,-0.179097,-0.13911,0.994187,-0.0475973,-0.258571,1.43626,-0.193664,-0.348121,0.843881,-0.19596,-0.404029,0.414083,-0.191934,-0.502031,0.082254,-0.121206,-0.224828,1.20074,-0.287451,-0.203574,0.85489,-0.29893,-0.148824,0.860047,-0.347225,-0.389636,1.22185,-0.0143317,-0.138446,1.22664,-0.00246462
118,1.16893,-0.189058,1.45093,-0.0185345,-0.352637,1.37762,-0.0249451,-0.0970239,0.0930726,0.0758521,-0.278601,0.982552,0.145683,-0.268547,1.59275,0.0641843,-0.392479,1.10787,0.261769,-0.367944,1.67333,0.032073,-0.6203,0.871772,0.206495,-0.465343,0.967029,0.239239,-0.0259152,0.0644813,0.0272414,-0.21963,0.46555,0.113833,-0.139126,0.99858,0.0152722,-0.272541,1.43765,0.15216,-0.248198,0.651376,0.149237,-0.133912,0.235638,0.113244,-0.266014,0.0643564,0.0174876,-0.340628,1.28471,0.240914,-0.551313,0.938718,0.16449,-0.528803,0.904,0.224995,-0.363668,0.13288,-0.136345,-0.131467,1.31812,-0.1271,-0.243337,1.58677,-0.0821772,-0.183134,1.1092,-0.306019,-0.344604,1.65776,-0.0944363,-0.157694,0.76257,-0.364158,-0.164374,1.02435,-0.322983,-0.305184,0.101722,-0.0573946,-0.470377,0.535953,-0.177262,-0.137267,0.991869,-0.0476878,-0.256695,1.43347,-0.193956,-0.346597,0.841568,-0.195962,-0.410304,0.410006,-0.191693,-0.529519,0.0840535,-0.123551,-0.220273,1.19908,-0.288482,-0.195226,0.853694,-0.303504,-0.13941,0.859876,-0.350789,-0.388391,1.21874,-0.0150087,-0.136895,1.22406,-0.000416326
119,1.17892,-0.188618,1.44862,-0.0183687,-0.352101,1.37459,-0.0257892,-0.0844634,0.0932259,0.0756645,-0.277032,0.980324,0.14576,-0.268324,1.59029,0.0633123,-0.397376,1.1073,0.262257,-0.367549,1.67096,0.0308005,-0.63175,0.879293,0.202769,-0.47406,0.968766,0.23812,-0.0127654,0.0649287,0.0269619,-0.210739,0.464611,0.113995,-0.137477,0.99611,0.0151099,-0.273303,1.43524,0.151886,-0.242216,0.65002,0.149398,-0.122565,0.235734,0.113302,-0.253285,0.0641906,0.0174978,-0.342479,1.28301,0.240624,-0.559925,0.9439,0.162017,-0.539269,0.90788,0.222477,-0.387818,0.125449,-0.138477,-0.130055,1.31499,-0.1263,-0.242801,1.58403,-0.0830457,-0.177843,1.10791,-0.307553,-0.343863,1.65515,-0.0955356,-0.148387,0.762626,-0.369462,-0.157952,1.02354,-0.325104,-0.331608,0.0904665,-0.0596144,-0.469403,0.534194,-0.175551,-0.135585,0.989363,-0.0478314,-0.254733,1.43052,-0.194259,-0.344958,0.838671,-0.196006,-0.416211,0.405766,-0.191432,-0.556639,0.0869136,-0.125857,-0.216153,1.19721,-0.289434,-0.187342,0.852337,-0.307856,-0.130712,0.8596,-0.354015,-0.387257,1.21531,-0.0159058,-0.135313,1.22141,0.00133347
120,1.18891,-0.188234,1.44617,-0.0182608,-0.351622,1.37141,-0.0266727,-0.0719209,0.0934706,0.0755054,-0.275691,0.978002,0.145763,-0.268225,1.58772,0.0623404,-0.402048,1.10656,0.262583,-0.367276,1.66847,0.0294495,-0.64241,0.886501,0.199168,-0.482285,0.970369,0.236919,0.000135208,0.0652886,0.0268295,-0.202037,0.463791,0.114118,-0.136079,0.993642,0.0148842,-0.274064,1.43265,0.15151,-0.236529,0.648608,0.14946,-0.111319,0.235884,0.11333,-0.240568,0.0640377,0.0175224,-0.344218,1.28109,0.24012,-0.567805,0.948571,0.15957,-0.549116,0.911554,0.219974,-0.412391,0.119593,-0.140721,-0.128709,1.31178,-0.125689,-0.242303,1.58117,-0.0839147,-0.173071,1.10643,-0.308977,-0.343153,1.65242,-0.0966538,-0.139652,0.762611,-0.374389,-0.152086,1.02255,-0.327153,-0.358269,0.0803678,-0.062456,-0.467796,0.531739,-0.173948,-0.134071,0.986748,-0.0480491,-0.252961,1.42752,-0.194663,-0.343211,0.835222,-0.196056,-0.421802,0.401401,-0.191255,-0.583275,0.0911557,-0.127938,-0.212392,1.19515,-0.290323,-0.179896,0.850787,-0.312072,-0.122584,0.859214,-0.357148,-0.386347,1.21164,-0.0170528,-0.133798,1.21878,0.00270185
121,1.1989,-0.187833,1.44365,-0.0182736,-0.35122,1.36817,-0.0276126,-0.0593792,0.0937803,0.0753833,-0.274606,0.975618,0.145687,-0.268269,1.58511,0.0612902,-0.406487,1.10565,0.262727,-0.367115,1.6659,0.02802,-0.652283,0.893331,0.195706,-0.490011,0.971813,0.235667,0.0124171,0.0651374,0.0267447,-0.193515,0.463021,0.114206,-0.134909,0.991244,0.0145824,-0.274832,1.42996,0.151011,-0.23114,0.647159,0.149415,-0.100291,0.236141,0.113443,-0.227848,0.0638745,0.0175535,-0.346075,1.27908,0.239532,-0.575175,0.952941,0.157216,-0.558325,0.915012,0.217522,-0.436772,0.114962,-0.143258,-0.127469,1.30855,-0.125217,-0.241829,1.57825,-0.0847895,-0.168864,1.10478,-0.310322,-0.342602,1.64959,-0.0980167,-0.131604,0.762464,-0.379485,-0.14678,1.02141,-0.329152,-0.384875,0.0714636,-0.0660378,-0.465522,0.528618,-0.172434,-0.132664,0.984112,-0.0483158,-0.251279,1.42445,-0.195141,-0.341335,0.831318,-0.196144,-0.4272,0.397015,-0.191215,-0.609208,0.0971498,-0.129437,-0.208929,1.19295,-0.291182,-0.172922,0.849046,-0.316137,-0.115032,0.858641,-0.360083,-0.385375,1.2079,-0.0183937,-0.13246,1.21621,0.00360613
122,1.20889,-0.187498,1.44106,-0.0184447,-0.350841,1.36496,-0.028614,-0.046862,0.094134,0.0753465,-0.273826,0.973181,0.145536,-0.268344,1.58248,0.0602802,-0.410672,1.10464,0.262673,-0.367042,1.66324,0.0264904,-0.661349,0.899737,0.192394,-0.497201,0.973063,0.234357,0.0249141,0.0653543,0.026762,-0.185332,0.462228,0.114278,-0.13397,0.988931,0.0142441,-0.275583,1.42721,0.150388,-0.226056,0.64562,0.149303,-0.0893951,0.236474,0.113598,-0.215124,0.0636397,0.0176254,-0.347935,1.27698,0.238757,-0.582045,0.957063,0.15483,-0.566879,0.918202,0.215118,-0.460719,0.111652,-0.146075,-0.126349,1.30536,-0.124836,-0.241371,1.57531,-0.0857202,-0.165105,1.10297,-0.311601,-0.342078,1.64668,-0.0993933,-0.12425,0.762196,-0.384975,-0.142057,1.02004,-0.330933,-0.410879,0.0638138,-0.0698894,-0.462796,0.524844,-0.171132,-0.131624,0.981475,-0.0487098,-0.249782,1.42136,-0.195749,-0.339359,0.82708,-0.196285,-0.432462,0.392793,-0.191245,-0.634018,0.105045,-0.129994,-0.205765,1.19063,-0.292073,-0.166495,0.84711,-0.319857,-0.108033,0.857882,-0.362799,-0.384334,1.20422,-0.0198958,-0.131349,1.21364,0.0040329
123,1.21889,-0.18725,1.43837,-0.0187597,-0.350503,1.36184,-0.0296561,-0.0344296,0.0944966,0.0753932,-0.273311,0.970713,0.145324,-0.268506,1.57984,0.0591972,-0.414563,1.10356,0.262429,-0.367075,1.66051,0.0248844,-0.669578,0.905646,0.189238,-0.503803,0.97412,0.232981,0.0376682,0.0658149,0.0267907,-0.177544,0.461349,0.114347,-0.133235,0.986699,0.0138908,-0.276296,1.42445,0.149637,-0.221273,0.643986,0.149154,-0.0786584,0.236823,0.113738,-0.202402,0.0634087,0.0177496,-0.349797,1.27487,0.237804,-0.588376,0.960826,0.152544,-0.574718,0.92106,0.212792,-0.484072,0.109979,-0.148776,-0.125309,1.30225,-0.124532,-0.240935,1.57239,-0.0866908,-0.161769,1.10098,-0.312811,-0.341646,1.64374,-0.100904,-0.11731,0.762018,-0.390021,-0.137846,1.01846,-0.33251,-0.436174,0.0575195,-0.0742571,-0.459613,0.520407,-0.170025,-0.131588,0.978815,-0.0492999,-0.248335,1.41825,-0.196416,-0.337326,0.822559,-0.196521,-0.437463,0.388992,-0.191262,-0.657182,0.114554,-0.129438,-0.202911,1.18823,-0.293012,-0.160831,0.845214,-0.32332,-0.101617,0.857008,-0.365395,-0.383345,1.20074,-0.0215027,-0.130489,1.21101,0.00402786
124,1.22888,-0.187028,1.43561,-0.0192443,-0.350267,1.35888,-0.0307673,-0.0220815,0.0948816,0.0754961,-0.273054,0.968163,0.145079,-0.268731,1.5772,0.0580948,-0.418151,1.10243,0.261973,-0.367199,1.65778,0.0232287,-0.677018,0.911014,0.186267,-0.509888,0.975024,0.23163,0.0505393,0.0665037,0.0268948,-0.170211,0.460347,0.114426,-0.132695,0.984572,0.0135412,-0.276891,1.42168,0.148738,-0.216828,0.642264,0.14905,-0.0680761,0.237019,0.113733,-0.189664,0.0632831,0.0178275,-0.351568,1.27277,0.236659,-0.59412,0.964176,0.150317,-0.581829,0.923577,0.210578,-0.506494,0.109919,-0.151364,-0.124449,1.29921,-0.124361,-0.240541,1.56954,-0.0876858,-0.158881,1.09886,-0.313946,-0.341193,1.6408,-0.102381,-0.110991,0.761838,-0.394765,-0.134129,1.01675,-0.333961,-0.460525,0.0527548,-0.0790553,-0.45622,0.515519,-0.169189,-0.131046,0.976479,-0.0495082,-0.247085,1.41519,-0.197215,-0.335316,0.817746,-0.196968,-0.44195,0.385784,-0.191379,-0.678406,0.125316,-0.127769,-0.200397,1.18582,-0.29396,-0.155808,0.843248,-0.326613,-0.0959109,0.855968,-0.367694,-0.382528,1.19758,-0.0231544,-0.12992,1.20829,0.00367346
125,1.23887,-0.186819,1.43283,-0.0199142,-0.35013,1.35609,-0.0319639,-0.00985829,0.0954531,0.0756015,-0.273057,0.965629,0.144607,-0.269029,1.57458,0.0568661,-0.421427,1.10128,0.26128,-0.367399,1.65505,0.0215411,-0.683687,0.915788,0.183506,-0.515391,0.975752,0.230179,0.0635614,0.0674721,0.0270039,-0.163467,0.459206,0.114543,-0.132406,0.982549,0.0131854,-0.277328,1.41896,0.1477,-0.212717,0.640516,0.149065,-0.057869,0.237261,0.113726,-0.176828,0.0632399,0.0179022,-0.353202,1.2707,0.235344,-0.599279,0.967058,0.148094,-0.588213,0.925757,0.208492,-0.527594,0.1111,-0.154004,-0.123791,1.29621,-0.124383,-0.240202,1.56679,-0.0887776,-0.156398,1.09667,-0.315028,-0.34085,1.63793,-0.103959,-0.105431,0.761585,-0.399321,-0.130882,1.01497,-0.335447,-0.483484,0.0496308,-0.0839525,-0.452775,0.510614,-0.168399,-0.130484,0.974305,-0.0496563,-0.246,1.4122,-0.198129,-0.333524,0.812896,-0.197583,-0.446014,0.383064,-0.191533,-0.697371,0.13675,-0.125439,-0.198257,1.18342,-0.294937,-0.151333,0.841047,-0.329519,-0.0908141,0.854805,-0.369862,-0.381909,1.19475,-0.024821,-0.129638,1.20546,0.00304497
126,1.24886,-0.186655,1.43005,-0.0207932,-0.350057,1.35347,-0.0332911,0.0022067,0.0964046,0.0758416,-0.273209,0.963129,0.14393,-0.269364,1.57202,0.0555867,-0.424364,1.10011,0.260362,-0.367638,1.65237,0.0198059,-0.689575,0.919921,0.180949,-0.520286,0.97631,0.228572,0.0764333,0.0687151,0.0271642,-0.157343,0.457952,0.114689,-0.132561,0.980555,0.0127492,-0.277637,1.41634,0.146553,-0.208953,0.638763,0.149149,-0.0480504,0.237644,0.113793,-0.164001,0.0631841,0.0179333,-0.354689,1.26868,0.233893,-0.603884,0.969451,0.14602,-0.593893,0.927639,0.206512,-0.546898,0.11311,-0.1565,-0.123412,1.29323,-0.124667,-0.239911,1.56414,-0.0899281,-0.154308,1.09443,-0.316038,-0.340505,1.63518,-0.105479,-0.100631,0.761218,-0.403619,-0.128152,1.01312,-0.336807,-0.504494,0.0480723,-0.0887641,-0.449755,0.506205,-0.167497,-0.130261,0.972157,-0.0500404,-0.245163,1.4093,-0.199163,-0.332088,0.808149,-0.198307,-0.449482,0.380817,-0.191583,-0.713795,0.148497,-0.122882,-0.196432,1.18103,-0.295975,-0.147494,0.838776,-0.33224,-0.0865849,0.853483,-0.371663,-0.38152,1.19218,-0.0264586,-0.129592,1.20253,0.00220714
