Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RASI,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10
9,0.0216513,0.0215633,0.0168523,0.02266,0.0181031,0.015884,0.0223471,0.0147368,0.017297,0.0138901,0.0125379,0.0317498,0.0199461,0.0112785,0.0101532,0.0371372,0.0209754,0.0071396,0.0116515,0.0112831,0.0198825,0.0238177,0.0155066,0.0128675,0.0121331,0.0249926,0.0116226,0.00817646,0.00579261,0.0282596,0.0153775,0.0113725,0.0173755,0.00636435,0.00593083,0.00809704,0.00266615,0.0175467,0.0239579
10,0.0217277,0.0216659,0.0165698,0.0228229,0.0181473,0.0160204,0.0226042,0.013958,0.0169014,0.0150949,0.0128471,0.0316989,0.0207615,0.0123288,0.0110875,0.0391759,0.0212223,0.00695021,0.011802,0.0107822,0.0204404,0.0234326,0.0157796,0.0133574,0.0126321,0.0242347,0.0115861,0.00764271,0.00587298,0.0284085,0.0147373,0.011357,0.0175028,0.00557015,0.00651471,0.00815146,0.00212049,0.0182412,0.0238615
11,0.0216661,0.021615,0.0160939,0.0229541,0.0182066,0.0161845,0.0230271,0.0127927,0.0166514,0.0161889,0.0132565,0.0316384,0.0212424,0.013412,0.011864,0.0408972,0.0213731,0.00670211,0.011863,0.0102707,0.0208248,0.0232253,0.0160569,0.0138873,0.0131055,0.0234367,0.0116324,0.00715542,0.00567103,0.0287254,0.0142764,0.0111066,0.0173654,0.00476932,0.00708854,0.00823217,0.00150445,0.0189306,0.0238709
12,0.021516,0.02145,0.015524,0.0231677,0.0182811,0.016343,0.0235615,0.0116288,0.0165367,0.0170988,0.0137832,0.031579,0.0215072,0.0144947,0.0125255,0.0421706,0.0214041,0.00653128,0.0119953,0.00977773,0.0210048,0.0231245,0.0163049,0.0143812,0.0136685,0.0225908,0.0117353,0.00690662,0.0054141,0.0290172,0.0139375,0.0106615,0.0169736,0.00399125,0.00763451,0.00836967,0.00111223,0.01964,0.0239778
13,0.0213473,0.0211399,0.0152049,0.0233352,0.0183577,0.0164647,0.0241398,0.0107809,0.0164427,0.0177214,0.014403,0.0315241,0.0215347,0.015387,0.0130298,0.042863,0.0213452,0.006425,0.0122008,0.00935708,0.0211533,0.0230894,0.016513,0.0148261,0.0141729,0.0217257,0.0118973,0.00671684,0.00523537,0.029279,0.013703,0.010128,0.0165149,0.00331966,0.00814373,0.00852805,0.000982333,0.0203338,0.0241195
14,0.0211909,0.0207594,0.0148849,0.0230946,0.0184274,0.0165598,0.0247147,0.0102779,0.0162879,0.0180151,0.0150739,0.0314815,0.0213364,0.0164341,0.0133917,0.0430471,0.0212048,0.00602946,0.0122745,0.00899971,0.0213593,0.0231315,0.0167013,0.0152401,0.0147296,0.020838,0.0120935,0.00639862,0.00513244,0.029521,0.0135405,0.00965364,0.0161505,0.00286412,0.00856521,0.00868756,0.00117481,0.0209625,0.0242456
15,0.0210061,0.0202957,0.0145132,0.0228558,0.0184781,0.0167238,0.0252613,0.0101513,0.0160087,0.0180204,0.0157865,0.0314223,0.0210144,0.0174296,0.0136543,0.0428217,0.0210208,0.00529487,0.012089,0.00861581,0.0216346,0.0232377,0.0168832,0.015641,0.015354,0.0198777,0.0122989,0.00602738,0.00512942,0.029778,0.0134571,0.00916472,0.015971,0.00239724,0.00892927,0.00886109,0.00158608,0.0215766,0.024336
16,0.0207448,0.0198091,0.0141334,0.0227145,0.0185153,0.0168459,0.0258128,0.0102151,0.0156857,0.0178649,0.0165113,0.0313173,0.0205965,0.0183931,0.0137964,0.0422255,0.0208537,0.0049326,0.0117157,0.00823623,0.0219525,0.0233616,0.0170107,0.0160369,0.0159044,0.018969,0.01249,0.00589809,0.00525155,0.0300614,0.0134312,0.00839192,0.0159633,0.00191692,0.00923773,0.00903654,0.00210024,0.0222304,0.0243764
17,0.0204938,0.0192865,0.0137555,0.0225807,0.0185418,0.016759,0.0263362,0.0104917,0.0154411,0.0176513,0.0171922,0.0311992,0.0201572,0.0194036,0.0137603,0.0414432,0.0206753,0.00540733,0.0113573,0.00797995,0.022306,0.0230897,0.0171474,0.016266,0.0163935,0.018126,0.0126688,0.00564896,0.00551056,0.0303205,0.0134099,0.00792922,0.0161056,0.00150754,0.00950247,0.00917091,0.00264615,0.0228594,0.0244019
18,0.0202007,0.0187808,0.0133415,0.0223896,0.0185503,0.016624,0.02682,0.010884,0.015291,0.0173476,0.0177996,0.0310583,0.019793,0.0205043,0.0135569,0.0405968,0.0204673,0.00639129,0.011159,0.00765594,0.0226865,0.0228203,0.0172765,0.0162945,0.0168742,0.0173118,0.0128139,0.00529084,0.00575947,0.0305286,0.0133569,0.00775578,0.0163036,0.00131293,0.0097146,0.00926345,0.00313873,0.0233435,0.0244279
19,0.0199018,0.0184311,0.0128746,0.0221134,0.0185579,0.0165019,0.027293,0.011374,0.0151133,0.0167829,0.018364,0.0308945,0.0195514,0.0215785,0.0131434,0.0394879,0.0202543,0.00761721,0.0110967,0.00725008,0.0231011,0.0226273,0.017374,0.0161924,0.0173547,0.0165062,0.0128845,0.00499305,0.00604882,0.030693,0.0132497,0.00770827,0.0164819,0.00152414,0.00985359,0.0093914,0.00353159,0.0236215,0.0244647
20,0.0195929,0.018185,0.0125177,0.0216995,0.0185536,0.016369,0.027794,0.0119031,0.0148069,0.0160333,0.0189087,0.0306921,0.0191252,0.0225796,0.0125634,0.0380378,0.02001,0.00894102,0.0110388,0.00671383,0.0235221,0.0223994,0.0173949,0.0160343,0.0178812,0.0156699,0.0128961,0.00470448,0.00633201,0.0308555,0.0130278,0.00772552,0.0165796,0.00208068,0.00993249,0.00949465,0.00382847,0.0236262,0.0245113
21,0.0193482,0.0177477,0.0119903,0.021344,0.0185906,0.0162147,0.0283072,0.0124855,0.0143986,0.0151877,0.0193991,0.0304188,0.0186934,0.0236039,0.0118864,0.0365303,0.019723,0.0102302,0.0110067,0.0060316,0.0239302,0.0221398,0.017428,0.0158418,0.0184366,0.0148263,0.0128442,0.00419142,0.00652717,0.0309633,0.0127524,0.00780004,0.0165343,0.00291058,0.0099571,0.00954809,0.00424315,0.0233643,0.024571
22,0.0191552,0.0174539,0.0113504,0.0209635,0.0186703,0.0160904,0.0288203,0.0130847,0.0139217,0.0144109,0.0198593,0.030103,0.01854,0.0245407,0.0112169,0.0351693,0.0194274,0.0111449,0.0111321,0.00531619,0.0240278,0.0218289,0.0174896,0.0155884,0.0189606,0.0139715,0.0127142,0.00380713,0.00660445,0.0310829,0.0124136,0.007925,0.0163008,0.00398968,0.00993748,0.00957172,0.00462612,0.0229736,0.0246294
23,0.0189633,0.0174202,0.0108518,0.0204589,0.0187629,0.0160744,0.029373,0.0136328,0.0134147,0.0137281,0.0202969,0.0297666,0.0183911,0.0254646,0.0106767,0.0340479,0.0191759,0.0118338,0.0115128,0.00461821,0.0234503,0.0214812,0.0175101,0.0153312,0.0194932,0.0131077,0.0125306,0.00346859,0.006567,0.0312546,0.0120156,0.00810899,0.0159189,0.00511088,0.00987327,0.00962027,0.00501142,0.0225786,0.0246675
24,0.0187758,0.0173076,0.0104615,0.019829,0.0189007,0.0162511,0.0299949,0.0141406,0.0128778,0.0132679,0.0207529,0.0294215,0.0181947,0.0264194,0.0101716,0.0330891,0.0189039,0.0122093,0.0119039,0.00389829,0.0227627,0.0211633,0.0175576,0.0150681,0.0201818,0.0122,0.0122958,0.00315518,0.00644451,0.0314892,0.0115481,0.00830387,0.0155008,0.00607749,0.00976173,0.00973878,0.00529164,0.0222077,0.0246471
25,0.0185559,0.0170941,0.0101544,0.0190741,0.0191232,0.0166053,0.030663,0.0146205,0.0123045,0.0127086,0.0212977,0.0290897,0.0180952,0.0273781,0.00965294,0.0323334,0.0185219,0.0126408,0.0122237,0.00315488,0.0220287,0.0208552,0.0176819,0.0147902,0.0209513,0.011256,0.0120083,0.00328007,0.00626192,0.0318286,0.011034,0.00849525,0.0150463,0.00727213,0.00960692,0.00993402,0.00548452,0.0218763,0.0245984
26,0.0183279,0.0168682,0.00984554,0.0182322,0.0193738,0.0169378,0.0313717,0.0151131,0.0116916,0.0121395,0.0218581,0.0287569,0.0181314,0.0282789,0.00914534,0.0317544,0.0181571,0.0130605,0.0127056,0.0024661,0.0213434,0.0205671,0.0177866,0.0144893,0.0217206,0.0102662,0.011709,0.00355494,0.00606478,0.032278,0.0104993,0.00882322,0.0146257,0.0086841,0.00940825,0.0101334,0.00567256,0.0215717,0.024618
27,0.0180789,0.0166952,0.00971708,0.0172909,0.0196544,0.017418,0.0321148,0.0155911,0.0109757,0.0117425,0.0224073,0.028444,0.0181485,0.0290795,0.00874434,0.031245,0.0178489,0.0133891,0.0133481,0.00201053,0.0208333,0.0202907,0.0178612,0.0141629,0.0225385,0.00925185,0.0114269,0.00413145,0.00589572,0.0328394,0.00993874,0.00917672,0.0142563,0.0101749,0.0091829,0.010341,0.00592775,0.0213055,0.0247457
28,0.0178249,0.016538,0.00965605,0.0163354,0.0199934,0.0180647,0.0328878,0.0160341,0.0102505,0.0114542,0.0229032,0.0281581,0.0181041,0.0297852,0.00835202,0.0308063,0.0175489,0.0136221,0.0140894,0.00209391,0.020579,0.020042,0.0180016,0.0137955,0.0233818,0.00821327,0.0111673,0.00477781,0.00576349,0.0334786,0.00934414,0.00949738,0.0139233,0.0116398,0.00893391,0.0105739,0.0062564,0.0210776,0.0249641
29,0.017561,0.0163718,0.00955299,0.0153738,0.0203697,0.0187738,0.0336773,0.0164377,0.00956847,0.0113415,0.0233135,0.0278971,0.0180956,0.030357,0.0076604,0.0302627,0.017239,0.0137678,0.014735,0.00262593,0.0206006,0.019779,0.0182068,0.0134331,0.0242787,0.00714619,0.0108469,0.0057558,0.00566085,0.034158,0.00870756,0.0098612,0.0136248,0.0130029,0.00867766,0.0108734,0.00667168,0.0209021,0.0251952
30,0.0172672,0.0162153,0.00941708,0.0144319,0.020766,0.0195584,0.0344817,0.0167966,0.00890576,0.0114306,0.0236373,0.0276602,0.018187,0.0306592,0.00692623,0.0294907,0.0169305,0.0138114,0.0153022,0.00342342,0.0208738,0.0195229,0.018422,0.0130553,0.0251847,0.00607227,0.0105083,0.00655647,0.00558636,0.0348405,0.00803046,0.0101904,0.0134141,0.0143833,0.00844265,0.0113637,0.00714917,0.0207961,0.0253629
31,0.016981,0.0160776,0.00941858,0.0135697,0.0212004,0.0203918,0.0352709,0.0171454,0.00835851,0.0113148,0.0238296,0.0274408,0.0182452,0.0306984,0.00621604,0.028657,0.0166053,0.0137924,0.0158331,0.00432122,0.0213453,0.0192812,0.0186559,0.0126561,0.0260679,0.00506788,0.0102201,0.00738099,0.00556351,0.0354948,0.00734664,0.0104991,0.0132947,0.0157464,0.00823325,0.011902,0.00773006,0.0207771,0.0254485
32,0.0166774,0.0159197,0.00949751,0.0127766,0.0216274,0.0211213,0.0360414,0.0174895,0.00791379,0.0109413,0.023859,0.0272398,0.0182407,0.0307783,0.00549729,0.0278869,0.0163102,0.013803,0.0163443,0.00524113,0.0219486,0.0190411,0.0189546,0.0122636,0.02693,0.00423548,0.00997027,0.00832778,0.00560109,0.0360651,0.00667937,0.0108251,0.0132565,0.0170911,0.00804418,0.012458,0.00837073,0.0208498,0.0254921
33,0.0163894,0.0157459,0.00950386,0.0120545,0.0220045,0.0217372,0.0367191,0.0177603,0.00759242,0.0107115,0.0237117,0.0270761,0.0182976,0.0306181,0.00472667,0.0268819,0.016092,0.013802,0.0168049,0.00613113,0.0226161,0.0187799,0.0193535,0.0118906,0.027786,0.00370503,0.00973559,0.00925145,0.00569433,0.0364988,0.0060408,0.011132,0.0133153,0.0184179,0.0078737,0.0130132,0.00880038,0.0210313,0.0254934
34,0.0161478,0.0155856,0.00937656,0.0114575,0.0223652,0.0223337,0.0373355,0.018023,0.00733243,0.0109683,0.0233391,0.0269514,0.0183374,0.0301422,0.00396103,0.0255864,0.0159466,0.0137899,0.0171527,0.00695986,0.0232876,0.0185324,0.0197271,0.0115494,0.0286006,0.0035356,0.00951113,0.00987065,0.00582928,0.0368139,0.00543681,0.01142,0.0134547,0.0196073,0.00773606,0.0135452,0.00918812,0.0213188,0.0254638
35,0.0159224,0.0154505,0.00929954,0.0109931,0.0226973,0.0228849,0.0378835,0.0183036,0.00719469,0.0113785,0.0229167,0.0268764,0.0182978,0.0294292,0.00326288,0.0239711,0.015724,0.0137599,0.0173551,0.00771649,0.0239143,0.0183163,0.0201956,0.0112846,0.0293364,0.00375359,0.00931129,0.0105013,0.0060062,0.0369924,0.00491474,0.0117184,0.0136178,0.0206008,0.00765164,0.0141746,0.00964376,0.0216777,0.0254052
36,0.015723,0.0153057,0.00925977,0.010609,0.0229691,0.023345,0.0383263,0.018619,0.00715787,0.0117838,0.0223081,0.0267861,0.0183076,0.0287032,0.00264965,0.0219604,0.0155739,0.0138,0.0174532,0.00839411,0.0244599,0.0181108,0.0205147,0.0110768,0.0299603,0.0042552,0.00915084,0.0112779,0.00622581,0.0370369,0.00447983,0.012021,0.0138334,0.0214532,0.00760551,0.0148481,0.0101806,0.0220855,0.0253692
37,0.0155504,0.0151722,0.00924782,0.0102848,0.0231716,0.0237374,0.0386693,0.0189389,0.00710178,0.0117215,0.0215515,0.0266888,0.0183572,0.0276718,0.00205754,0.0197659,0.0155789,0.0139724,0.0176691,0.00905741,0.0249008,0.0179213,0.020738,0.0108228,0.030471,0.00485983,0.00900595,0.0119728,0.00647446,0.0369664,0.00413144,0.0122933,0.0141084,0.0222327,0.00758581,0.0154298,0.0107454,0.0224898,0.0253474
38,0.0153936,0.0150143,0.00921273,0.0100169,0.0233395,0.0240064,0.0389138,0.019275,0.00709543,0.011259,0.0207123,0.0267335,0.0184494,0.0263166,0.00155922,0.0175294,0.0157595,0.0141968,0.0179836,0.0096907,0.0252238,0.0177789,0.0209141,0.0106231,0.0308686,0.00545508,0.00882699,0.0123335,0.00674903,0.0368084,0.00387732,0.0125725,0.0143412,0.0229222,0.00757347,0.0159029,0.0111086,0.022825,0.0253611
39,0.0152515,0.0148428,0.00910694,0.00977867,0.0234665,0.0241158,0.0390546,0.0196209,0.0071328,0.0111759,0.0196892,0.0267795,0.0184375,0.0246996,0.00118193,0.0154441,0.0158444,0.0144447,0.0181639,0.0102596,0.0254246,0.0177002,0.021095,0.0104535,0.0311441,0.00599406,0.0086341,0.0125756,0.0070499,0.0365801,0.00368447,0.0128803,0.0144853,0.0234919,0.00755929,0.0162705,0.011331,0.0230521,0.0253778
40,0.015136,0.0146748,0.00907325,0.00954336,0.0235448,0.0241779,0.039095,0.0200116,0.00718865,0.0110047,0.0185462,0.0269136,0.018387,0.0228088,0.000813573,0.0137067,0.0158902,0.0147491,0.0182127,0.0107714,0.0255073,0.0176324,0.0212474,0.0102999,0.0313161,0.00643671,0.00852335,0.0129998,0.00736753,0.0363312,0.00357495,0.0132012,0.0145676,0.0239613,0.0075656,0.0165432,0.0115934,0.0231608,0.0254259
41,0.015052,0.0144979,0.00916457,0.00928444,0.0235932,0.0241812,0.0390317,0.0204186,0.0072372,0.0108,0.017369,0.0268721,0.0183816,0.020693,0.000608617,0.0124653,0.0160089,0.0150667,0.0181978,0.0112433,0.0254834,0.0175731,0.0213517,0.0102001,0.031331,0.00674935,0.00838203,0.0132208,0.00770373,0.0360965,0.00353476,0.0135237,0.0146187,0.0242683,0.00758843,0.0167402,0.0118557,0.0231284,0.0255087
42,0.014997,0.0143089,0.0092323,0.00900331,0.0236107,0.0241564,0.0389235,0.0208699,0.00725991,0.0106671,0.0162616,0.0269166,0.0184305,0.0183978,0.000571769,0.0117064,0.0158518,0.0153376,0.0182791,0.0116621,0.0253727,0.0175303,0.0214191,0.0101872,0.0311594,0.00697126,0.00823813,0.0135152,0.00806245,0.0359037,0.00356186,0.0138636,0.0147219,0.0246351,0.00763661,0.0168401,0.0120157,0.0229301,0.0256079
43,0.0149836,0.014119,0.00930978,0.00873051,0.023603,0.0240944,0.0387461,0.0213235,0.00726481,0.0103915,0.0153148,0.0270454,0.0184584,0.0159551,0.000740855,0.0113235,0.0158116,0.0155792,0.0183519,0.0119563,0.0252012,0.0175186,0.0214776,0.0101529,0.0309574,0.00709321,0.00820897,0.0138155,0.00843163,0.0357889,0.00367106,0.0142218,0.0148558,0.0250673,0.00769806,0.0168583,0.0120572,0.0226234,0.0257307
44,0.0149795,0.0139399,0.00940915,0.00843486,0.0235466,0.0239631,0.0384748,0.0217873,0.00721923,0.0100287,0.0145749,0.0272423,0.0185296,0.0134536,0.000917883,0.0112952,0.0158864,0.0158036,0.0185355,0.0121364,0.0249981,0.0174802,0.0214064,0.0101503,0.030691,0.00718974,0.00817268,0.0139671,0.00883521,0.0357563,0.0038445,0.0145527,0.0150543,0.0253845,0.00775775,0.01681,0.0120072,0.022229,0.0258766
45,0.0150005,0.0137746,0.00951645,0.00814731,0.0234709,0.0237903,0.0381314,0.0222393,0.00715383,0.00960234,0.014043,0.0274506,0.0186609,0.0112563,0.00116944,0.0116139,0.0160882,0.0159586,0.0186572,0.0122263,0.0247946,0.0174122,0.021353,0.0102859,0.0303064,0.00707152,0.00811792,0.0140809,0.00929046,0.0358187,0.00406476,0.0147774,0.015274,0.0251608,0.00782839,0.0167194,0.0119078,0.0217767,0.0260202
46,0.0150663,0.0136109,0.00970086,0.00794002,0.0233523,0.0236199,0.0377372,0.0226361,0.00712692,0.00935975,0.0135891,0.0277066,0.0188096,0.00927103,0.0013471,0.0121922,0.0163287,0.0161724,0.0187302,0.0122474,0.0246212,0.0173275,0.0213569,0.010416,0.0298314,0.00687364,0.00806817,0.0141093,0.00974432,0.0359311,0.00433225,0.0150362,0.0155318,0.0249352,0.00791149,0.0166491,0.0117762,0.0212944,0.026179
47,0.0151416,0.0134727,0.00997319,0.00788486,0.0232191,0.0234476,0.0372913,0.0230068,0.00711853,0.00927313,0.0129057,0.028022,0.0189207,0.00758743,0.00154667,0.0128879,0.0162301,0.0162192,0.0189057,0.0122388,0.0245056,0.0172488,0.0212653,0.0105509,0.0293251,0.0065735,0.00809303,0.014099,0.0101513,0.0360661,0.00461727,0.0153583,0.0158157,0.024787,0.0079945,0.016576,0.0115947,0.0207998,0.0263618
48,0.0152552,0.0133652,0.0102783,0.0080298,0.0230696,0.0232584,0.0367777,0.0233367,0.00716804,0.00948803,0.011959,0.028359,0.0190891,0.0063325,0.00188965,0.013541,0.0160774,0.01607,0.0189857,0.0121564,0.0244704,0.0171766,0.0211186,0.0106903,0.0287999,0.00636059,0.00817955,0.014017,0.0105328,0.0361834,0.00489495,0.0157019,0.0160884,0.0245956,0.00807438,0.0164981,0.0113843,0.0203186,0.02653
49,0.0153926,0.0132588,0.0105838,0.00839416,0.0228783,0.023076,0.0362571,0.023608,0.00716175,0.0101369,0.0110511,0.0287236,0.0192749,0.00557629,0.00234761,0.0140856,0.0160794,0.0159615,0.0189655,0.0120649,0.0245315,0.0171137,0.0209989,0.0107896,0.0282759,0.00611055,0.00827047,0.0138414,0.0108795,0.0362668,0.00515584,0.0160301,0.0163176,0.0243142,0.00818209,0.0163558,0.0111437,0.019851,0.0266922
50,0.0155526,0.0132014,0.0109002,0.00900146,0.0226505,0.0229278,0.0357307,0.0238251,0.00720771,0.0104292,0.0102499,0.029086,0.0194992,0.00544868,0.00282106,0.0144353,0.0161675,0.0158901,0.0189893,0.0120093,0.0246964,0.0170295,0.0208531,0.0108685,0.0277434,0.00579868,0.0084154,0.0137487,0.0111992,0.0363047,0.00538479,0.016325,0.0164766,0.0239603,0.00829036,0.0161553,0.0109826,0.0194088,0.02685
51,0.0157365,0.0132085,0.0112277,0.00979459,0.0223984,0.0228172,0.0351712,0.0240204,0.00721514,0.0107549,0.00964186,0.0294594,0.0198208,0.0056332,0.00332053,0.014456,0.0162493,0.0157566,0.0189027,0.011957,0.024963,0.0169264,0.0207705,0.0109789,0.0272241,0.00546633,0.0085822,0.0138416,0.0114831,0.0362923,0.00556117,0.0165882,0.0165834,0.0235998,0.00837652,0.0161123,0.0108966,0.0189814,0.0270503
52,0.0159495,0.0132545,0.0114363,0.010683,0.0221353,0.0227369,0.0345878,0.0241721,0.00726299,0.0112269,0.00920533,0.02988,0.0201415,0.00580945,0.00373322,0.0140701,0.0163533,0.0156015,0.0188703,0.0119054,0.0253198,0.0168403,0.0206381,0.0110761,0.026689,0.0052105,0.00855997,0.013931,0.0117435,0.0362656,0.00565576,0.0168365,0.0166757,0.0232135,0.00841265,0.0160407,0.0108178,0.0186002,0.0272731
53,0.0161827,0.0133127,0.0113715,0.011655,0.0218666,0.0226768,0.0340453,0.0242958,0.00724803,0.011915,0.00892935,0.0302611,0.0204838,0.00591058,0.00397526,0.013295,0.0165055,0.0154562,0.0189259,0.0118295,0.0257466,0.0167848,0.0204568,0.0110458,0.0261601,0.0050274,0.00854951,0.0140359,0.012007,0.0362506,0.00567837,0.0170787,0.016796,0.0227787,0.00842123,0.0159125,0.0107618,0.0182732,0.0274995
54,0.0164127,0.0133766,0.0110364,0.0126735,0.0215741,0.0226381,0.0335413,0.0244388,0.00729762,0.0126482,0.00876619,0.0306107,0.0209002,0.00589768,0.00405061,0.0123776,0.0165969,0.0152576,0.0190066,0.0117017,0.0262156,0.0167491,0.0203007,0.0109658,0.025735,0.00486133,0.00855888,0.0141957,0.0122417,0.0362439,0.00565194,0.0172632,0.0169055,0.0222239,0.00839664,0.0159946,0.0107433,0.0180326,0.0277201
55,0.0166227,0.0134681,0.0106243,0.0137298,0.0213088,0.0226448,0.0330582,0.0246099,0.0074255,0.0127527,0.00868239,0.0309132,0.0213353,0.00574827,0.00395014,0.0116861,0.0166984,0.0147724,0.0189347,0.0115787,0.0266937,0.0167165,0.0201035,0.010823,0.0253291,0.00470679,0.00852178,0.0143317,0.0124337,0.0362642,0.00557181,0.0174173,0.0168944,0.021643,0.00837447,0.0161075,0.010826,0.017863,0.027937
56,0.0168288,0.013593,0.0100606,0.0147751,0.0210405,0.0226669,0.0326141,0.0247002,0.00745857,0.0121504,0.00869005,0.0311669,0.0217191,0.00551802,0.00374797,0.0113738,0.0167933,0.0141563,0.0187337,0.0114583,0.0271445,0.0166778,0.0199457,0.0107354,0.0249779,0.0045519,0.00840727,0.0143753,0.0126153,0.0364233,0.00547099,0.0175611,0.0168327,0.021225,0.00834265,0.0160651,0.0110625,0.017757,0.0281455
