Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RASI,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10
234,0.0270554,0.00886809,0.00953161,0.0331473,0.0288935,0.0424898,0.033237,0.0352441,0.0159807,0.0116993,0.010247,0.035587,0.0130578,0.0241743,0.0133705,0.0099632,0.0218481,0.00295564,0.00749642,0.00878756,0.0178737,0.0129934,0.0250371,0.0162664,0.02853,0.0285739,0.00329437,0.00989486,0.0103868,0.0230054,0.00640112,0.00629924,0.0210916,0.00923807,0.0122926,0.0101287,0.00813899,0.0142359,0.0538152
235,0.0269163,0.0100239,0.00938025,0.0328461,0.028206,0.0402964,0.0333276,0.0352795,0.0152359,0.0115839,0.00998114,0.0358681,0.0136261,0.0240434,0.013138,0.00988116,0.0202677,0.00244729,0.0066953,0.00854479,0.0177754,0.0137982,0.0240576,0.0149375,0.0280486,0.0278971,0.00292708,0.0096817,0.0101379,0.0229796,0.00674379,0.00597882,0.0206307,0.00911743,0.0113614,0.0104132,0.00880086,0.0150515,0.0544665
236,0.0268753,0.0110994,0.00919541,0.0324899,0.0273622,0.0384311,0.0332169,0.0356231,0.014634,0.011506,0.00974155,0.036095,0.0140677,0.0239136,0.0129399,0.00981378,0.0187719,0.00193195,0.00634732,0.00825446,0.0176469,0.0145495,0.0229591,0.0136368,0.0273792,0.0271169,0.00306482,0.00942352,0.0098699,0.0230286,0.00704782,0.00572493,0.0201565,0.0089544,0.0105535,0.0106016,0.00941731,0.015859,0.0551658
237,0.0269371,0.0120318,0.00897523,0.0320852,0.0263413,0.0368605,0.0328671,0.0360512,0.0142253,0.0114346,0.00952323,0.0362481,0.0143039,0.0237863,0.0126045,0.00972468,0.0174182,0.00171868,0.00631431,0.00793643,0.0174948,0.0152559,0.0216959,0.0124718,0.0264929,0.0259641,0.00345637,0.00910375,0.00958797,0.023113,0.00733354,0.0055173,0.0197122,0.00876452,0.00986589,0.0107885,0.00992142,0.0165698,0.0558778
238,0.0270671,0.0128205,0.00873246,0.031682,0.0252973,0.0357284,0.032201,0.0364431,0.0140285,0.011158,0.00929414,0.0363253,0.0143221,0.023641,0.0121753,0.0095955,0.0162494,0.00190022,0.00627611,0.0075886,0.017257,0.015869,0.0203071,0.0115375,0.0253917,0.0242562,0.0038103,0.00876918,0.00927223,0.0231072,0.00765589,0.0053287,0.0193292,0.00858804,0.00924039,0.0111118,0.0102662,0.01712,0.056604
239,0.0272442,0.0135059,0.00844328,0.0312708,0.0242641,0.0350973,0.0313013,0.0367284,0.013974,0.0110543,0.00903778,0.036332,0.0141773,0.0234768,0.0118807,0.00943522,0.0153298,0.00243736,0.00614073,0.00721689,0.0170109,0.0163676,0.018973,0.0109398,0.0241201,0.0226159,0.00400155,0.00839912,0.00894869,0.0229875,0.00787387,0.00513421,0.0189899,0.00842958,0.00870878,0.011436,0.0104154,0.017524,0.0572763
240,0.0274522,0.0141275,0.00812651,0.0308692,0.0232615,0.0349124,0.0302322,0.0368676,0.0139955,0.0108385,0.00874933,0.0362856,0.0139344,0.0232643,0.0115146,0.00925877,0.0147026,0.00314747,0.00598371,0.0067843,0.0167676,0.016724,0.0177334,0.0106647,0.0227545,0.0210054,0.00401356,0.00801839,0.00862075,0.022738,0.00803883,0.00493719,0.018608,0.00828699,0.0084119,0.0117098,0.0104739,0.017806,0.0578768
241,0.0276842,0.0147026,0.00779713,0.030498,0.0222841,0.0349805,0.0290266,0.0367051,0.0141105,0.010495,0.00844113,0.0361916,0.013666,0.0229771,0.0110573,0.00907137,0.0144242,0.00386036,0.00586274,0.00624833,0.0165334,0.0169213,0.0166209,0.0106438,0.0213825,0.0193901,0.00386477,0.00763931,0.00825515,0.0224004,0.0081045,0.00482113,0.0181887,0.00813451,0.00817426,0.0119256,0.0104613,0.0180201,0.058401
242,0.0279228,0.0151988,0.00746497,0.0301915,0.0212812,0.0352474,0.0277491,0.0365492,0.0143014,0.0101282,0.00814401,0.0360967,0.0134134,0.022638,0.0107272,0.00887876,0.0144001,0.00452009,0.00588295,0.00579487,0.0163181,0.0169487,0.0155361,0.010769,0.0200065,0.0178293,0.00368801,0.00726982,0.00787047,0.0219953,0.00813663,0.00483895,0.0176837,0.00796929,0.00794457,0.0120461,0.0103586,0.0182177,0.0587813
243,0.0281619,0.0155532,0.00711417,0.0298962,0.0203873,0.0357761,0.0264535,0.0364716,0.014565,0.00979106,0.00785612,0.0360033,0.0131953,0.0222532,0.010414,0.00868887,0.0143975,0.00489897,0.00584155,0.00542867,0.0161359,0.0168392,0.0144792,0.0109904,0.018566,0.0163844,0.00355608,0.00692869,0.00746465,0.0215817,0.00815344,0.00489272,0.0170264,0.00778858,0.00771054,0.0121658,0.0101662,0.0184391,0.0587769
244,0.028366,0.0157368,0.00676242,0.0295964,0.0195402,0.0363583,0.0252097,0.0360072,0.0148863,0.00945818,0.00755709,0.0359023,0.0130456,0.021845,0.0100431,0.00851252,0.014324,0.00493841,0.00569539,0.00508768,0.0159994,0.0166543,0.0134907,0.0112271,0.0172215,0.0151556,0.00348412,0.00661636,0.00700811,0.0211861,0.00812804,0.00494839,0.0164074,0.00759842,0.00744371,0.0122612,0.00990772,0.0186393,0.0587881
245,0.0285159,0.0157757,0.00640124,0.0292529,0.0187307,0.036899,0.0240516,0.0353931,0.0152719,0.00912641,0.00726229,0.0357853,0.0130042,0.0214355,0.00964893,0.00835978,0.0141361,0.00485932,0.00549182,0.0047538,0.0159156,0.0164396,0.0126226,0.0114237,0.0160607,0.0139952,0.00340708,0.00630966,0.00653534,0.0208323,0.00807343,0.00514486,0.015835,0.00739357,0.00714302,0.0122973,0.00972994,0.0187788,0.058901
246,0.0286147,0.0157112,0.00604407,0.0288493,0.0180112,0.037447,0.0230052,0.0349553,0.015689,0.00879891,0.00699917,0.0356662,0.0130666,0.021054,0.00926248,0.00823844,0.0137973,0.00465671,0.00521192,0.0044677,0.0158768,0.0162082,0.0119933,0.0115852,0.0151498,0.0129227,0.00333046,0.00602925,0.00610379,0.0205283,0.0080017,0.00533092,0.0154077,0.007191,0.00689782,0.0122994,0.00956484,0.0188116,0.0588994
247,0.0286839,0.0155897,0.00569749,0.0285401,0.0174962,0.0379483,0.0221151,0.0346248,0.0160795,0.00848526,0.00679207,0.0355828,0.0132271,0.0206984,0.00894063,0.00814124,0.0132246,0.00428081,0.00484543,0.00430104,0.0158591,0.0160158,0.0115536,0.0117454,0.0145048,0.0121614,0.00321608,0.00578597,0.0057181,0.0202792,0.00794322,0.00545425,0.0149629,0.00699623,0.00671962,0.0123007,0.00945036,0.0187468,0.0589009
248,0.0287419,0.01546,0.00535096,0.0283172,0.0171604,0.038366,0.0214135,0.0343482,0.0164134,0.00818215,0.00663008,0.0355357,0.0134838,0.0203998,0.00862182,0.00808194,0.0126665,0.00377989,0.00442591,0.00422451,0.0158446,0.0159102,0.0111455,0.0119111,0.0139346,0.0118374,0.00304798,0.00557046,0.00538005,0.0200787,0.00791264,0.00551921,0.0144951,0.00681267,0.00664444,0.0123105,0.00940126,0.0186145,0.0592766
249,0.0288091,0.0153057,0.00500286,0.0281472,0.0168726,0.0386483,0.0208666,0.0341555,0.0166791,0.00788185,0.00651346,0.0355038,0.0138117,0.020141,0.008344,0.00806249,0.0122622,0.00353418,0.00403194,0.00402846,0.0158953,0.0159075,0.0109078,0.0121085,0.0134284,0.011794,0.00284028,0.00537859,0.00509457,0.0199156,0.00792684,0.00554242,0.0140587,0.0066352,0.00661336,0.0123289,0.00929077,0.0184417,0.060285
250,0.0288658,0.0150858,0.00466783,0.0279406,0.016645,0.0389504,0.0204707,0.0340302,0.0168226,0.00759074,0.0064307,0.0354896,0.0141934,0.019922,0.00811417,0.00807706,0.0120101,0.00345586,0.00356754,0.00396186,0.0159153,0.0160225,0.0107418,0.0123848,0.0130163,0.0118676,0.00260796,0.00519673,0.00485037,0.0197589,0.00799709,0.00552611,0.013849,0.00646437,0.00668861,0.0123766,0.00922531,0.0182667,0.0608298
251,0.0288869,0.014782,0.00435503,0.0276813,0.0164725,0.0392941,0.0201974,0.0339289,0.0168579,0.00733409,0.00637954,0.0354927,0.0146206,0.0197058,0.00782553,0.00811565,0.0118798,0.00356723,0.00299501,0.00410699,0.0158737,0.0162524,0.0106234,0.0127385,0.0128092,0.0120303,0.00238658,0.00501648,0.00464712,0.0196228,0.00809142,0.00547619,0.0138135,0.00631357,0.00692109,0.0124625,0.00930345,0.0181021,0.0610433
252,0.0288771,0.0144236,0.00405837,0.0274222,0.0162928,0.0396091,0.0200393,0.033846,0.0167593,0.00708985,0.00634773,0.0355114,0.0150647,0.0194188,0.00754351,0.00817926,0.0117433,0.00392386,0.00239482,0.00418526,0.0158862,0.0165475,0.0105419,0.0131602,0.012815,0.0122769,0.00218208,0.00485051,0.00446638,0.0195238,0.00819092,0.00539969,0.013853,0.00617374,0.00726495,0.0125848,0.0094274,0.0179573,0.0612126
253,0.0288433,0.0140586,0.00376664,0.0272035,0.0161782,0.0398853,0.019963,0.033785,0.0165656,0.00682222,0.00633007,0.035531,0.0154922,0.0190079,0.00729072,0.00825966,0.0117522,0.00456848,0.00206198,0.00421363,0.0158916,0.0168857,0.0104511,0.0136437,0.0129688,0.0125747,0.00198614,0.00468517,0.00429146,0.0194685,0.00829129,0.00531453,0.0139009,0.00604339,0.00768556,0.0126469,0.00960829,0.0178242,0.0612586
254,0.0288025,0.0137412,0.00348531,0.0270466,0.0161154,0.0400971,0.0199294,0.0337216,0.0163282,0.00651774,0.00632451,0.0355449,0.0158796,0.0187672,0.0070229,0.00835804,0.0118012,0.00541439,0.00200058,0.00426923,0.0158462,0.0172731,0.0103092,0.014162,0.0130889,0.0128322,0.00187486,0.00452954,0.00412572,0.019438,0.00842543,0.00517662,0.0140164,0.00593042,0.00817168,0.0126261,0.00982905,0.0177053,0.0611089
255,0.0287614,0.0134981,0.00321593,0.0268614,0.0160696,0.0402322,0.0198963,0.0335883,0.0160423,0.00615376,0.00633258,0.0355318,0.0162162,0.0186634,0.00672942,0.00845321,0.0117782,0.00604703,0.0022736,0.00435872,0.0158541,0.0176959,0.0102347,0.0146634,0.0131687,0.0130751,0.00172318,0.00439824,0.00398012,0.0194399,0.00858637,0.00493763,0.0141244,0.00582595,0.00866043,0.0126315,0.0100216,0.017616,0.0611017
256,0.0287283,0.0133271,0.0029589,0.0266383,0.0159961,0.0403042,0.0198541,0.0333771,0.0157414,0.00589169,0.00636175,0.0354947,0.0164952,0.0185962,0.00649919,0.00854935,0.0117541,0.00655109,0.00270679,0.00446773,0.0159167,0.0180867,0.0102371,0.0151288,0.0132105,0.0132641,0.00158811,0.00425285,0.00388379,0.0194778,0.00874523,0.00462333,0.0142779,0.00572225,0.00904607,0.0126293,0.0101269,0.0175616,0.0611554
257,0.0287081,0.0132247,0.00273175,0.0263896,0.0158585,0.0402743,0.0197637,0.0330626,0.0154541,0.00554892,0.00640346,0.0354555,0.0167177,0.0185397,0.00634912,0.00865394,0.0117319,0.00695377,0.00320002,0.00458,0.0160157,0.0184045,0.0101558,0.0155116,0.0131956,0.0133768,0.00153853,0.00411315,0.00383,0.0195435,0.00887974,0.00448828,0.0144442,0.0056301,0.00924319,0.0124384,0.0102883,0.0175258,0.0611707
258,0.0286889,0.0131695,0.00252104,0.026127,0.0156946,0.0400705,0.0196071,0.0327027,0.0151882,0.00502624,0.00644739,0.0354205,0.016873,0.0184749,0.00632948,0.00875526,0.0117197,0.00727719,0.0037591,0.00467052,0.0161184,0.0186663,0.00994313,0.0157612,0.0131813,0.0135267,0.00148808,0.00403916,0.00377134,0.0196354,0.0089954,0.00439626,0.014579,0.00554338,0.0094676,0.012204,0.0104837,0.0174943,0.0611437
259,0.028676,0.0131444,0.00232548,0.0258558,0.015532,0.039641,0.0193924,0.0322498,0.0149772,0.00472808,0.00651205,0.0353865,0.0169674,0.018398,0.00635346,0.008872,0.0116667,0.00752587,0.00427489,0.00476474,0.0162091,0.0188667,0.00977448,0.0158502,0.0131385,0.0136154,0.00142028,0.00397405,0.00368855,0.0197387,0.00908486,0.00425868,0.0146884,0.00545875,0.0095912,0.0120104,0.0106875,0.017477,0.0611167
260,0.0286871,0.0131458,0.00216295,0.0255755,0.0152628,0.0389658,0.0190963,0.0317169,0.0148061,0.0045816,0.00658653,0.0353211,0.0170393,0.0184089,0.00629718,0.00903777,0.0117195,0.00768833,0.00473843,0.00487473,0.0162944,0.0189938,0.00957711,0.0157571,0.0130253,0.013637,0.00126406,0.00383438,0.00361373,0.0198206,0.00915233,0.00409264,0.0147784,0.00536482,0.00959936,0.0118004,0.0107258,0.0174985,0.0610922
261,0.0287286,0.0131641,0.00201625,0.0253776,0.0149122,0.0381199,0.0187077,0.0311713,0.0147144,0.00446205,0.00666666,0.0352216,0.0170976,0.0184679,0.00619875,0.00925684,0.011775,0.00776806,0.00517948,0.00497388,0.0163754,0.0190365,0.00932966,0.0155452,0.0128306,0.013654,0.00110486,0.00369251,0.00355947,0.0198417,0.00925682,0.00391097,0.0148366,0.00527521,0.00949973,0.0115319,0.0107194,0.0175409,0.0610683
262,0.0287966,0.0132165,0.00190008,0.0252646,0.014509,0.0370699,0.0182436,0.0305792,0.0147227,0.00432367,0.00675216,0.0351006,0.0171293,0.0185237,0.00610108,0.00941971,0.0118183,0.00780095,0.0056176,0.00505135,0.0164318,0.0189864,0.00900299,0.0152024,0.0125596,0.0136761,0.00105808,0.00353943,0.00349413,0.0198002,0.00942052,0.00375565,0.0148484,0.00520183,0.00930468,0.0112435,0.0107246,0.0176001,0.0610539
263,0.0288775,0.0132913,0.00182374,0.0251678,0.0140749,0.0358032,0.0177154,0.0300551,0.0147358,0.00418881,0.00684459,0.0349919,0.0171375,0.0184629,0.00605517,0.00953923,0.0119498,0.00782091,0.00606503,0.00513182,0.0164804,0.0188883,0.00871351,0.0147555,0.0122391,0.0136793,0.00106794,0.00348323,0.00342469,0.0197274,0.00955811,0.00363918,0.0148927,0.00511824,0.00907697,0.0109414,0.0107397,0.0176752,0.061064
264,0.0289621,0.0133695,0.00177479,0.025057,0.0136097,0.0343224,0.0171325,0.0297042,0.0147008,0.00406731,0.00693586,0.0349137,0.0171314,0.0183919,0.00604024,0.00966479,0.0121609,0.00784703,0.00653918,0.00522624,0.0165707,0.0187825,0.00840028,0.0142397,0.0119085,0.0136286,0.00119578,0.00341861,0.00332889,0.0196719,0.00967721,0.00352577,0.0148811,0.00503285,0.00885592,0.0106517,0.0107526,0.0177579,0.0610641
265,0.0290399,0.0134226,0.00174252,0.0249216,0.0131335,0.0326068,0.0165458,0.0295418,0.0147712,0.00394961,0.00701568,0.0348465,0.0171381,0.0183144,0.00601316,0.00979982,0.0123831,0.00794247,0.00707249,0.00530769,0.0167068,0.018679,0.00809658,0.0136787,0.0115648,0.0136277,0.00148479,0.00336517,0.00318964,0.0196227,0.00978768,0.00342599,0.0148391,0.00494714,0.00859586,0.0103617,0.0107921,0.017848,0.0610581
266,0.029103,0.0134562,0.00174161,0.0247831,0.0126615,0.0308111,0.015968,0.0294289,0.0148961,0.00385058,0.00707894,0.0347775,0.0171804,0.0181985,0.00594614,0.00992118,0.0125407,0.00800382,0.00766288,0.00536836,0.0167885,0.0185801,0.00784304,0.0130844,0.011211,0.013659,0.0018245,0.00328931,0.00308363,0.0195732,0.00991889,0.00333973,0.014787,0.00485045,0.00834307,0.0101095,0.0108406,0.017936,0.0611282
267,0.0291542,0.0134735,0.00175753,0.024799,0.0121908,0.0289937,0.0154029,0.0293282,0.0150224,0.00377956,0.00714266,0.034715,0.017265,0.0180455,0.00583056,0.0100227,0.0125726,0.00798263,0.00833999,0.00539834,0.0167963,0.0184985,0.00761115,0.0124967,0.0108791,0.013678,0.00214064,0.00317545,0.00300828,0.0195323,0.0100642,0.00325739,0.0147328,0.00475805,0.00809407,0.00989002,0.0109071,0.0180255,0.061155
268,0.0291984,0.0134741,0.00179728,0.0250121,0.0117503,0.0272288,0.0148564,0.0293884,0.015206,0.00371703,0.00721744,0.0346715,0.0173999,0.0178542,0.00566913,0.0100943,0.0127157,0.0078781,0.00900633,0.00540985,0.016795,0.0184112,0.00739214,0.0119484,0.0105804,0.0136985,0.00242464,0.00309051,0.00294334,0.0195132,0.0101707,0.00319267,0.0146835,0.00466691,0.00781977,0.00960893,0.0110008,0.0180773,0.0611308
269,0.0292407,0.0134366,0.00184618,0.0250221,0.011375,0.0255515,0.0143408,0.0296059,0.0154884,0.00365495,0.00729347,0.0346721,0.0175844,0.0176608,0.00557667,0.0101263,0.0129654,0.00774343,0.0096556,0.00541878,0.0168167,0.0183256,0.00718735,0.0114718,0.0103478,0.0137957,0.00266266,0.00299851,0.00289055,0.0195278,0.0102244,0.00314418,0.0146493,0.00456669,0.00753766,0.00932639,0.0111127,0.0180955,0.0611955
270,0.0292558,0.013387,0.00188308,0.0248718,0.0110444,0.0240347,0.013887,0.0299068,0.0157056,0.00359145,0.00737966,0.0346841,0.0178146,0.0175149,0.00556827,0.0101941,0.0132325,0.00765397,0.01031,0.00544145,0.0168278,0.01825,0.00701446,0.0110383,0.0102164,0.0140647,0.00286963,0.00293293,0.00283117,0.0195173,0.0102809,0.00307329,0.0146475,0.00446352,0.00720838,0.00907611,0.0111703,0.0180777,0.0612228
271,0.0292245,0.0133135,0.00192009,0.0247133,0.0106822,0.0226166,0.0134974,0.0301879,0.015866,0.00356052,0.00747614,0.0347018,0.0180747,0.017333,0.00556977,0.0102836,0.0134768,0.00759377,0.0109552,0.0054657,0.0168454,0.018178,0.00699482,0.0106263,0.010039,0.0142175,0.00306425,0.00289806,0.00278643,0.0194951,0.0103477,0.0030201,0.0146895,0.00436704,0.0069408,0.00881505,0.0111952,0.0180424,0.0613449
272,0.0291677,0.0131914,0.00196683,0.0246364,0.0102529,0.0212749,0.0131475,0.0304452,0.0160181,0.00355579,0.00758078,0.0347426,0.018339,0.017179,0.00554194,0.0103691,0.0136992,0.00740372,0.0115214,0.00545831,0.0169476,0.0181021,0.00702294,0.0102784,0.00980455,0.0143832,0.00323328,0.00283714,0.00278802,0.0195053,0.0104349,0.00293893,0.0146768,0.00427326,0.00666669,0.0085086,0.0111024,0.0180065,0.0613971
273,0.029101,0.0130211,0.00201012,0.0248125,0.00997809,0.0199608,0.0127999,0.0306237,0.0161477,0.00353945,0.00767651,0.0347924,0.0186009,0.0170916,0.00550171,0.010448,0.0139104,0.00719343,0.0118751,0.00545768,0.0170941,0.0180439,0.00708595,0.00996481,0.00963054,0.0146095,0.00334854,0.00275064,0.00280386,0.0195284,0.0105427,0.00284035,0.0146362,0.00417216,0.0063194,0.00816105,0.0109736,0.0179612,0.0613726
274,0.0290384,0.0128271,0.00205138,0.0249103,0.00987677,0.0188262,0.0124634,0.0306369,0.0162348,0.00351748,0.00776953,0.0348576,0.0188349,0.0170608,0.0054797,0.0105258,0.0141058,0.00700963,0.0122555,0.00547722,0.0172059,0.0179935,0.00714131,0.00965634,0.0095683,0.0149029,0.00348487,0.00266323,0.00284737,0.0195414,0.0106884,0.00276185,0.0146815,0.00407078,0.00598624,0.00776839,0.0108882,0.0179097,0.0613182
275,0.0289829,0.0126197,0.00209195,0.0248942,0.00973459,0.017796,0.0121411,0.0304492,0.0163114,0.00350546,0.00785529,0.0349029,0.0190473,0.0169955,0.0054746,0.0105977,0.0142905,0.00679652,0.0127023,0.00547811,0.0172641,0.01795,0.00717847,0.00935186,0.00956171,0.0151207,0.00370928,0.0025928,0.00292149,0.0195255,0.010796,0.00262133,0.0147628,0.00396423,0.0056523,0.00731219,0.0106192,0.017858,0.0612394
276,0.0289454,0.0123797,0.00213275,0.0246965,0.00950259,0.0168452,0.0118169,0.0302553,0.0163723,0.0034915,0.0079358,0.0349445,0.0192233,0.0168504,0.00547693,0.0106629,0.014467,0.00661796,0.0130033,0.00545309,0.0173094,0.0179114,0.00718688,0.00907157,0.00938758,0.015293,0.00392988,0.00253388,0.00302695,0.0194835,0.0108633,0.00251775,0.0148246,0.00384426,0.0053381,0.00682986,0.0102412,0.0177903,0.0611394
277,0.028936,0.012121,0.00216174,0.0243768,0.00927708,0.0160204,0.0114783,0.0301225,0.0163967,0.00347407,0.00803315,0.0349719,0.0193531,0.0168561,0.00549569,0.0107267,0.0146441,0.00651212,0.0131237,0.00543025,0.01738,0.0178855,0.00716959,0.00893583,0.00913454,0.0154707,0.00401212,0.00245617,0.00314207,0.0194447,0.0108971,0.0024576,0.0149462,0.00372586,0.00505312,0.00631908,0.00998853,0.0177034,0.061035
278,0.0289465,0.0118611,0.00218379,0.0244316,0.00909888,0.0153064,0.0110883,0.029834,0.0163804,0.00347543,0.00814181,0.0349827,0.019438,0.0169592,0.00551229,0.0107777,0.0148463,0.00646807,0.0130975,0.00541104,0.0174685,0.0178721,0.00719299,0.00889178,0.00883772,0.0156697,0.00407177,0.0023626,0.00326164,0.0194207,0.0108958,0.00239663,0.0150934,0.00362417,0.00476433,0.005801,0.00972178,0.0176053,0.060945
279,0.0289724,0.0116182,0.00219822,0.0245674,0.00885383,0.0146758,0.01065,0.0294068,0.0163456,0.00347334,0.00826342,0.0349828,0.0194887,0.0170815,0.00553081,0.0108145,0.0150586,0.00640467,0.0129933,0.00539181,0.0175466,0.0178697,0.00718654,0.00871634,0.00853531,0.015905,0.00418084,0.00229034,0.00337408,0.0193762,0.0109583,0.00232814,0.015206,0.00352237,0.00447155,0.00529587,0.00941502,0.0174919,0.0608637
280,0.0290016,0.0113938,0.00219465,0.0246465,0.00854625,0.0141576,0.0101865,0.0289162,0.0162629,0.00346406,0.00838536,0.0349793,0.0195178,0.0172676,0.0055422,0.0108337,0.0152921,0.0063753,0.0128674,0.00535363,0.017624,0.0178768,0.00714991,0.00848283,0.00822793,0.0161623,0.00429345,0.00224592,0.00347327,0.0193174,0.0111077,0.00230295,0.0152601,0.00342291,0.00423959,0.00481126,0.00910543,0.0173669,0.0607822
281,0.0290202,0.0111846,0.00217836,0.0247151,0.00840908,0.013784,0.0097128,0.0284148,0.01615,0.00344137,0.00846432,0.0349767,0.0195186,0.0172976,0.00554693,0.0108339,0.0155399,0.00640975,0.0127225,0.005313,0.0177207,0.0178855,0.00704143,0.00823761,0.00790578,0.0164381,0.00435605,0.00220442,0.00356595,0.0192418,0.0113564,0.00231067,0.0152291,0.00333064,0.00402717,0.00437913,0.00882375,0.0172388,0.0607136
282,0.0290283,0.0109813,0.00216863,0.0247414,0.00829433,0.0134243,0.00923259,0.0279388,0.0160612,0.00341538,0.00848759,0.0349846,0.0194919,0.0173051,0.00555164,0.0108344,0.0157614,0.00645926,0.0125147,0.00527186,0.0178459,0.0178948,0.00689448,0.00798298,0.00756,0.0166714,0.00441729,0.00216864,0.00364102,0.0191863,0.0115909,0.00232979,0.0152369,0.00323541,0.00379575,0.00400376,0.00858778,0.0171246,0.0606311
283,0.0290243,0.0107811,0.00216702,0.0247471,0.00815667,0.0130469,0.00877757,0.0275149,0.015966,0.00340758,0.00849099,0.0349963,0.0194625,0.0173137,0.00555646,0.0108336,0.015969,0.00640817,0.0123028,0.00523169,0.017999,0.0178934,0.00675722,0.00772762,0.00722307,0.0168324,0.00448098,0.00213441,0.00371214,0.0191808,0.0116979,0.00236458,0.0153065,0.00314903,0.00358237,0.00367192,0.00834872,0.0170103,0.0605342
284,0.0290135,0.0105823,0.00216049,0.0247902,0.00801633,0.012723,0.00835588,0.0271313,0.0158238,0.00340567,0.00848368,0.0349866,0.0194328,0.017288,0.00555212,0.0108321,0.0161967,0.00641339,0.0121051,0.00518877,0.0181732,0.0178692,0.0066266,0.00747958,0.00692295,0.0170217,0.00454358,0.00212878,0.00377614,0.019224,0.0117879,0.00240869,0.0153749,0.00307101,0.00339114,0.00336274,0.00807126,0.0168743,0.0604258
285,0.028996,0.0103713,0.00215616,0.0248264,0.00788336,0.0124985,0.00792884,0.0268064,0.0156553,0.00341145,0.00848344,0.0349574,0.0193971,0.0172159,0.00552502,0.0108014,0.0164233,0.00645661,0.0119456,0.00512592,0.0183181,0.0178461,0.00648542,0.00721322,0.00668035,0.0172459,0.0046106,0.0021589,0.00382466,0.0192785,0.0119069,0.00247316,0.0153919,0.00300824,0.0032487,0.00306656,0.00794959,0.0167136,0.0602934
286,0.0289769,0.010146,0.00215522,0.0248036,0.00776988,0.012346,0.00753869,0.0265564,0.0154901,0.00341921,0.00849374,0.0349151,0.0193552,0.0171281,0.00547836,0.0107551,0.0166419,0.00652732,0.011816,0.00504626,0.0184135,0.0178204,0.00637487,0.00696824,0.00643181,0.0174763,0.00467104,0.00218376,0.00385577,0.0193291,0.012031,0.00251636,0.0153061,0.00296351,0.00315267,0.00280155,0.00788975,0.0165443,0.0601365
287,0.0289556,0.00993037,0.00216174,0.0247704,0.00769152,0.0122698,0.00720877,0.0264013,0.0153284,0.00342362,0.00851762,0.0348873,0.0193068,0.0170231,0.00547741,0.0107223,0.0168763,0.0066588,0.0116396,0.00496751,0.0184488,0.017805,0.0062369,0.00678225,0.00617831,0.0176902,0.00471481,0.00221613,0.00385969,0.019387,0.0121415,0.00264198,0.0151256,0.00293344,0.00308474,0.00257271,0.00778834,0.0163802,0.0599657
288,0.0289297,0.00972668,0.00216087,0.0247589,0.00762728,0.0122174,0.0069087,0.0263375,0.0151893,0.00343656,0.00855343,0.0348808,0.0192546,0.0169022,0.00549122,0.0106699,0.0171474,0.00655383,0.0115957,0.00490935,0.0183452,0.0178174,0.00606612,0.00662147,0.00594363,0.0179116,0.00474753,0.00224353,0.00384917,0.0195135,0.0122142,0.00277776,0.0150709,0.00291684,0.00303271,0.00237382,0.00772283,0.0162175,0.0598037
289,0.0289173,0.00953344,0.00215687,0.0247007,0.00755966,0.0121885,0.00664428,0.0263728,0.0150516,0.00346107,0.00861897,0.0348805,0.0192095,0.0167712,0.00550368,0.0106215,0.0174111,0.00630223,0.0114375,0.00484257,0.0180005,0.0178552,0.00587904,0.00647026,0.00578836,0.0181451,0.00478601,0.00228246,0.00385219,0.0196856,0.0122189,0.00262916,0.0151089,0.00290846,0.00299784,0.0021904,0.0077198,0.0160518,0.0596427
290,0.0289071,0.00936603,0.00215709,0.0246224,0.00751013,0.0122146,0.00640912,0.0264839,0.0149241,0.00348056,0.00871078,0.0348753,0.0191666,0.0166467,0.00551722,0.0105943,0.0176383,0.00604732,0.0111471,0.00477036,0.0174276,0.0179111,0.00574853,0.00632293,0.005714,0.0183789,0.00485337,0.00233321,0.00391867,0.019801,0.0122882,0.00246356,0.0151646,0.00289373,0.00297271,0.00202922,0.00765935,0.0158789,0.0594863
291,0.028893,0.00921669,0.0021669,0.0245579,0.00749722,0.0122446,0.00621347,0.0266887,0.0148215,0.00349369,0.00879632,0.0348976,0.0191186,0.0165642,0.00553328,0.0105687,0.0178403,0.00587815,0.0109433,0.00471437,0.0169499,0.0179613,0.0056695,0.0061885,0.00570699,0.0186356,0.00490393,0.00238432,0.00406113,0.0198565,0.0124038,0.00243497,0.0152196,0.00286917,0.0029772,0.00190922,0.00761072,0.0157043,0.0593604
292,0.028868,0.00906058,0.00217582,0.0244916,0.00749955,0.0122571,0.00606549,0.0269682,0.0147374,0.00350742,0.00885929,0.0349427,0.0190736,0.0165423,0.00553936,0.0105273,0.0180132,0.00570672,0.0108199,0.00466309,0.017057,0.0180007,0.00557051,0.00607228,0.00570508,0.0188945,0.00492328,0.00241997,0.00417127,0.0199338,0.0125528,0.00252102,0.0152979,0.00284015,0.00299797,0.00184104,0.00759134,0.015521,0.0592339
