Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RASI,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10
All Timesteps RMSE,0.0267749,0.0497444,0.0203504,0.0370844,0.0467498,0.0258768,0.0600704,0.0512556,0.0479913,0.0205331,0.0111178,0.0368012,0.0573473,0.0151968,0.0165454,0.0250146,0.0647618,0.0249616,0.0300296,0.0138784,0.0411918,0.0222024,0.0549641,0.0185905,0.0604475,0.0511782,0.0289422,0.0176732,0.0150463,0.0452877,0.0333302,0.0207647,0.0253923,0.0195306,0.0185381,0.0327792,0.0315516,0.0590496,0.0248741
0,0.0285423,0.0494177,0.0116065,0.0377171,0.0362468,0.030741,0.0429726,0.0328467,0.0432966,0.0114963,0.0115817,0.0377966,0.05502,0.0193051,0.00931585,0.0204048,0.0497864,0.0322823,0.0307041,0.0148286,0.0454344,0.0220833,0.0300423,0.0115626,0.0431205,0.0560092,0.020655,0.017178,0.018506,0.0416689,0.0304605,0.0130145,0.0340811,0.019637,0.0121203,0.0307335,0.029938,0.0621569,0.0287791
1,0.0284206,0.0494634,0.0121608,0.0376479,0.0357908,0.0302936,0.0426964,0.0312084,0.0419714,0.011642,0.0110905,0.037796,0.054802,0.0203089,0.00936031,0.0215644,0.0503859,0.0311995,0.0283675,0.0139031,0.0461927,0.0220315,0.0297987,0.0106398,0.043176,0.0565878,0.0208918,0.0170727,0.0184482,0.0422307,0.0305929,0.0125927,0.0341191,0.0190795,0.0114409,0.032181,0.0309436,0.0625596,0.029008
2,0.0281793,0.0494919,0.0126444,0.0375659,0.0353644,0.029914,0.0424813,0.0301251,0.0410622,0.0113279,0.0110976,0.0378797,0.0547155,0.0209058,0.00997678,0.0229547,0.0509933,0.030263,0.0267988,0.0131352,0.0466905,0.0218629,0.0296557,0.00998947,0.043278,0.0569823,0.0210863,0.0164458,0.0188096,0.0424878,0.0306978,0.0120247,0.0339106,0.0184099,0.0109141,0.0323353,0.0317041,0.0628991,0.0291413
3,0.0278515,0.0495049,0.0130095,0.0374208,0.0349748,0.0296466,0.0422904,0.0294804,0.0405136,0.0111966,0.0113736,0.0379933,0.0547138,0.0211535,0.0105847,0.024604,0.0516496,0.029468,0.0255489,0.0126183,0.0469014,0.0216064,0.029607,0.00956447,0.0434514,0.0570831,0.0212133,0.0159638,0.0192907,0.0424788,0.0307707,0.0114858,0.0332196,0.0174342,0.0105305,0.032721,0.0322822,0.0631599,0.0291616
4,0.0274662,0.0495145,0.0132786,0.0372146,0.0346349,0.0295445,0.0421279,0.0291739,0.0402658,0.0114784,0.0116989,0.038089,0.0547166,0.0214504,0.0113658,0.0266089,0.0524009,0.0288003,0.0244849,0.012166,0.0470191,0.0212704,0.0296137,0.00925287,0.0436083,0.0571005,0.0212864,0.0157466,0.0196135,0.0423481,0.0308076,0.0112235,0.0319219,0.0161643,0.0102847,0.0330616,0.0327246,0.063316,0.0290633
5,0.0270348,0.0495427,0.0134578,0.0370375,0.0343561,0.0294625,0.0419599,0.0291472,0.0402548,0.0120972,0.01186,0.0381182,0.0547697,0.0217771,0.0120538,0.0285596,0.0532633,0.0282201,0.0236379,0.0119256,0.0470103,0.0208304,0.0296344,0.00907967,0.0437762,0.0571085,0.0213359,0.0157387,0.0195591,0.0421699,0.0308498,0.0113393,0.0302208,0.0148513,0.0101204,0.0334559,0.0328792,0.0633512,0.0288621
6,0.0265652,0.0495838,0.0135909,0.0368685,0.0341195,0.0293997,0.0417975,0.0293626,0.0404557,0.0129503,0.0117728,0.0381488,0.0548484,0.0220576,0.0130647,0.0304685,0.0542399,0.0277016,0.0229609,0.0120871,0.0463474,0.0202738,0.0297109,0.00902117,0.0439711,0.0570047,0.0213663,0.0157753,0.0190792,0.0417479,0.0309903,0.0117216,0.0282045,0.0137632,0.0100043,0.0337406,0.0329481,0.0632727,0.0285756
7,0.0260953,0.0496366,0.0137293,0.0365917,0.0339075,0.0293132,0.0416159,0.0297937,0.040837,0.0139996,0.0114199,0.0383192,0.0549847,0.0219215,0.0137103,0.0325154,0.0552902,0.0272214,0.0224323,0.0125077,0.0456574,0.0196282,0.029857,0.00903348,0.0440515,0.0567666,0.021386,0.0159866,0.0182565,0.0415027,0.0311375,0.0121576,0.0262424,0.0130367,0.00993887,0.033863,0.0330354,0.0630847,0.0282017
8,0.025665,0.0496918,0.0138512,0.0361605,0.033801,0.0291596,0.0413721,0.0303615,0.0413494,0.015116,0.0108029,0.0385554,0.0551727,0.0214537,0.0141395,0.0347668,0.056411,0.0267628,0.0221406,0.0131302,0.0451282,0.0189212,0.0300379,0.00906961,0.0440247,0.0566034,0.0214268,0.0164013,0.0174596,0.0413188,0.0312659,0.0125453,0.0244486,0.0129395,0.00992746,0.0339098,0.033166,0.0628003,0.0277607
9,0.0253015,0.0497257,0.0138595,0.0358491,0.033726,0.0289237,0.0410372,0.031096,0.041979,0.0161901,0.0100076,0.0383964,0.0552873,0.0208482,0.0146044,0.0368715,0.0575642,0.0263207,0.0220446,0.0137405,0.0448151,0.0182507,0.0302724,0.00913517,0.0438809,0.0565263,0.0215341,0.0166078,0.0169647,0.0414143,0.0313625,0.0128323,0.0231306,0.0129205,0.00995797,0.0339312,0.0331427,0.0624324,0.0272689
10,0.0250107,0.0496999,0.0136455,0.0357576,0.033736,0.0286144,0.0406041,0.0320566,0.0427127,0.0170648,0.00935481,0.0383026,0.0553591,0.0201471,0.0149333,0.0387642,0.0587224,0.0259306,0.0220649,0.0142221,0.0445032,0.0177243,0.0305232,0.00922234,0.043463,0.0564516,0.0217267,0.0169417,0.0167472,0.0413858,0.0313632,0.0130824,0.0223959,0.0127715,0.0100192,0.0339296,0.0331502,0.0619478,0.0267677
11,0.0248699,0.0496079,0.0132271,0.0357798,0.0338844,0.0282353,0.0399628,0.0332512,0.0435883,0.0176468,0.00888542,0.0383226,0.0554255,0.0192803,0.0150053,0.0403333,0.0598394,0.0255596,0.0222805,0.0146527,0.0443015,0.0173937,0.0307699,0.00934624,0.0427524,0.0563173,0.0220317,0.0170754,0.0166953,0.0412026,0.0312734,0.0134142,0.0222318,0.0125708,0.0101256,0.0339011,0.0330648,0.061283,0.0262572
12,0.0248329,0.0494492,0.012754,0.0358326,0.0341648,0.0278621,0.0391614,0.0346803,0.0445731,0.0179926,0.00841127,0.0382978,0.0553945,0.0181923,0.0147869,0.0414943,0.0608359,0.0252112,0.0226141,0.015012,0.0443731,0.0172583,0.0310319,0.00955362,0.0417711,0.0561739,0.0223717,0.0169101,0.0167898,0.041205,0.0310904,0.0138804,0.0225957,0.0123708,0.0102985,0.0338329,0.0330474,0.0604786,0.0257703
13,0.0249258,0.0492115,0.0123663,0.0359133,0.0345159,0.0274137,0.0382045,0.0363259,0.0456586,0.0183314,0.00779914,0.0381244,0.0552179,0.0168755,0.0143258,0.042092,0.0616882,0.0249313,0.0229509,0.0152598,0.0444909,0.0172828,0.031281,0.00986583,0.0405249,0.0560335,0.0228241,0.0168953,0.0170726,0.0413494,0.0308439,0.0143978,0.0234496,0.0122284,0.0105454,0.0337799,0.0328995,0.0595705,0.0253456
14,0.0251879,0.0489399,0.0122633,0.0361031,0.0344985,0.0268648,0.0370964,0.0381221,0.0467268,0.0187687,0.00711424,0.037899,0.0549051,0.0154569,0.0139472,0.0420201,0.0623536,0.0246879,0.0236061,0.0154091,0.0447214,0.0173455,0.0315486,0.0102592,0.0391301,0.0557755,0.0233781,0.0166072,0.0175716,0.0415894,0.0305698,0.0147445,0.0246193,0.0120321,0.0108539,0.0337759,0.0327406,0.0585823,0.0250063
15,0.025561,0.048605,0.0124908,0.0364387,0.0345341,0.0262121,0.0359232,0.040097,0.0477929,0.0193288,0.00629902,0.0376775,0.0545471,0.0140001,0.013912,0.0412336,0.0627825,0.0245225,0.0245515,0.0154607,0.0448698,0.0173497,0.031871,0.0107195,0.0376269,0.0554283,0.023988,0.0161757,0.0182136,0.0419037,0.0302853,0.0148366,0.0258542,0.0117846,0.0112273,0.0337607,0.0325883,0.0575271,0.0247112
16,0.026045,0.0482486,0.013161,0.0369144,0.034612,0.0254276,0.034707,0.0422164,0.0488073,0.0201165,0.00561783,0.0374728,0.0541948,0.0125686,0.013933,0.0395749,0.0629424,0.0245583,0.0255489,0.015458,0.0445669,0.0172793,0.0322469,0.0112411,0.0360276,0.0552099,0.0246307,0.0159762,0.0188061,0.0420399,0.0300097,0.0147821,0.0267695,0.0115293,0.0116335,0.0336263,0.0324115,0.0563932,0.024425
17,0.0265219,0.0478642,0.0144156,0.0373739,0.0346971,0.0245895,0.033375,0.044375,0.0497211,0.0209744,0.00565419,0.0372079,0.0538797,0.0113683,0.0142306,0.0368976,0.0628648,0.0245466,0.0266357,0.0154169,0.0443254,0.0171486,0.03271,0.0117883,0.0344442,0.0548997,0.0252213,0.0159987,0.0191793,0.0420567,0.0297513,0.014838,0.0271872,0.0112968,0.012022,0.0335693,0.0320777,0.0552022,0.0241749
18,0.0269393,0.0474836,0.0163302,0.0378727,0.034774,0.0235842,0.031903,0.0465561,0.0504599,0.0215388,0.00650127,0.0371123,0.0536282,0.0105312,0.0148218,0.0334158,0.0625827,0.024469,0.0277425,0.0154,0.0441533,0.0170314,0.0332572,0.012329,0.032889,0.0544579,0.0257293,0.0158883,0.019339,0.0422406,0.0294814,0.0151934,0.0270538,0.0110999,0.0124155,0.0335699,0.0318366,0.0539558,0.0239394
19,0.0272681,0.0471206,0.0184132,0.0388875,0.0347911,0.0224302,0.030512,0.0486565,0.0510398,0.0218452,0.00767782,0.0369439,0.0533968,0.0102078,0.0156789,0.0303542,0.0621356,0.0243959,0.0288713,0.0153744,0.0436384,0.0169018,0.0337988,0.0128451,0.0313702,0.0540541,0.0262382,0.0158889,0.0192595,0.0425527,0.029163,0.0158779,0.026471,0.0110073,0.0128395,0.0335878,0.0316823,0.0526662,0.0236829
20,0.027483,0.0467649,0.0201324,0.0399,0.0347629,0.0212656,0.0290552,0.0506443,0.0514718,0.022641,0.00885292,0.0367996,0.0531624,0.0103714,0.0166611,0.0293059,0.0615815,0.0244058,0.0298962,0.0153204,0.043238,0.016782,0.0343641,0.0133491,0.0298627,0.0537606,0.0267356,0.0159313,0.0189561,0.042883,0.0288044,0.0168415,0.0256451,0.0109377,0.0132108,0.0336278,0.0315732,0.0514252,0.0233907
21,0.0275959,0.046417,0.0217568,0.0405889,0.0346865,0.0200168,0.0276985,0.0524449,0.0516123,0.0245145,0.00999355,0.0368041,0.0529496,0.0107885,0.01757,0.0295588,0.0609975,0.0244722,0.0307209,0.0152639,0.0429371,0.0167231,0.0349776,0.0138138,0.0283022,0.0535472,0.0271892,0.0155071,0.01853,0.0431863,0.0284331,0.0176306,0.0249496,0.0108596,0.0136131,0.0336794,0.0314743,0.0503633,0.0230779
22,0.0276211,0.0460936,0.0238968,0.0410202,0.0346435,0.0187283,0.026321,0.0540318,0.0515734,0.0271079,0.0110878,0.0369712,0.0527393,0.0113222,0.018459,0.0294954,0.0604713,0.0245782,0.0314536,0.015181,0.042037,0.0166623,0.035584,0.0142347,0.026827,0.0534071,0.0275339,0.015064,0.0181104,0.0434123,0.0280821,0.0181403,0.0244466,0.0107792,0.0139669,0.0337653,0.0314597,0.0496325,0.0227493
23,0.0275693,0.0457935,0.0261603,0.0413909,0.0346048,0.0175401,0.0250322,0.0553849,0.0514721,0.0295611,0.0120988,0.0372518,0.0525395,0.011913,0.0197084,0.0292522,0.0600366,0.0246955,0.0321532,0.015045,0.0415193,0.0166095,0.0361771,0.014616,0.0255181,0.0531647,0.0277695,0.0150152,0.0177509,0.043478,0.0277323,0.0184383,0.0242881,0.0107065,0.0142828,0.0338994,0.0315897,0.0490746,0.0224736
24,0.0275232,0.0455278,0.0279969,0.0417397,0.0345837,0.0166349,0.0239152,0.0564989,0.0512954,0.0315627,0.0129637,0.0376452,0.0523364,0.0124437,0.0213982,0.029595,0.0597533,0.0248334,0.0327766,0.0149226,0.0420452,0.0166568,0.0368178,0.0149458,0.0244052,0.0528327,0.0279593,0.0147898,0.0175917,0.0434251,0.0274238,0.0186103,0.0244629,0.0106344,0.0146102,0.0341462,0.031811,0.0487922,0.0223125
25,0.0274843,0.045334,0.0292478,0.0422438,0.0346401,0.0159278,0.0230578,0.0573725,0.0510575,0.0331118,0.0137153,0.0380538,0.0521659,0.0129159,0.0230993,0.0307175,0.0596998,0.0249371,0.033257,0.014733,0.042752,0.0167429,0.037535,0.0152255,0.023543,0.0526652,0.02812,0.0143974,0.01762,0.0434993,0.0272744,0.0187011,0.0247962,0.0105846,0.0149946,0.0344531,0.0320166,0.0488603,0.0222799
26,0.0273677,0.045249,0.0299815,0.042726,0.034836,0.0154644,0.022514,0.0580037,0.0508729,0.0341402,0.0143538,0.0383662,0.0521286,0.0133389,0.0244166,0.0322464,0.0598596,0.024927,0.0335452,0.0145685,0.0427153,0.0167906,0.0383417,0.0155738,0.0230197,0.0526315,0.0282387,0.0143127,0.017719,0.0437116,0.0273291,0.0187737,0.0251416,0.0105765,0.0154543,0.0347817,0.0322592,0.0492916,0.0223259
27,0.0272016,0.0453111,0.0303483,0.0424906,0.0352938,0.0153346,0.0222454,0.0584461,0.0507575,0.0347512,0.0148594,0.0385279,0.0523282,0.0136759,0.0252588,0.0334467,0.0602751,0.0247917,0.0336859,0.0144576,0.0423628,0.0168006,0.0392561,0.0159816,0.0228178,0.0525608,0.0283063,0.0143827,0.0176157,0.0439282,0.0275976,0.0189355,0.0253776,0.0106323,0.015941,0.0351645,0.0325498,0.0500517,0.0223927
28,0.0270282,0.0455355,0.0305321,0.0425421,0.036083,0.0156095,0.0222632,0.0586664,0.0506663,0.0350473,0.0152175,0.0386054,0.0527118,0.0141524,0.0257004,0.0344068,0.0609647,0.0245143,0.0336994,0.0143679,0.0420129,0.0167846,0.0402378,0.0164193,0.0227702,0.0526108,0.0283496,0.01405,0.0174643,0.0441102,0.0280777,0.0191499,0.0254503,0.0106588,0.0164595,0.0355881,0.0328377,0.0510757,0.022448
29,0.0268183,0.0459008,0.0305499,0.0427643,0.0371153,0.0161551,0.022739,0.0586988,0.0505666,0.0350428,0.0155044,0.0386268,0.0530844,0.0145637,0.0259095,0.0352043,0.0619226,0.0240788,0.0336327,0.0142791,0.0417476,0.0167095,0.0413146,0.0168813,0.0230044,0.0527998,0.0284179,0.0137726,0.0173268,0.0443134,0.028737,0.0194228,0.0253296,0.010679,0.0170089,0.0359558,0.0331793,0.0523266,0.0224708
30,0.0266148,0.046365,0.0305101,0.0429728,0.0379176,0.0168607,0.0233858,0.0585942,0.0504788,0.0348242,0.0157459,0.0385785,0.0534487,0.0147424,0.0259998,0.0357485,0.0629383,0.0233421,0.0335474,0.0141698,0.0414555,0.0165625,0.0424384,0.0173574,0.0234812,0.0530353,0.0285055,0.0136999,0.0172161,0.0445733,0.0295877,0.0197469,0.0251352,0.0107139,0.0175539,0.0362267,0.0335618,0.0537271,0.0224334
31,0.0264423,0.0468454,0.0304968,0.0431577,0.0388275,0.0176654,0.0240395,0.0584128,0.0504833,0.0345044,0.0159112,0.0385241,0.053778,0.014713,0.0260439,0.035967,0.0639007,0.0222952,0.0335196,0.0140749,0.0411916,0.0163592,0.0435617,0.0178191,0.023953,0.0532407,0.0286248,0.01388,0.0171228,0.0448549,0.0304993,0.0201291,0.0250077,0.010822,0.0180522,0.0364878,0.0339175,0.0551231,0.0223502
32,0.026217,0.0472344,0.0304159,0.0433315,0.0399411,0.0187437,0.0246584,0.058305,0.0505262,0.0340663,0.0159838,0.0384706,0.0540398,0.0146996,0.0261138,0.0355054,0.0647989,0.0210264,0.0334901,0.0140051,0.0411853,0.0161215,0.0446607,0.0182565,0.0243264,0.0533698,0.0288117,0.0143553,0.0170339,0.0451809,0.0314201,0.0205674,0.0249831,0.010999,0.0185047,0.0366996,0.0341602,0.0563902,0.0222671
33,0.0259505,0.0474657,0.0304874,0.0432323,0.0410786,0.0199253,0.0251525,0.0583465,0.0505751,0.0334746,0.0159865,0.0384712,0.0541924,0.0147387,0.0261755,0.0346176,0.0656626,0.0199069,0.0334252,0.0139029,0.041434,0.0158678,0.0456981,0.0186736,0.0246025,0.0534013,0.0290614,0.0153758,0.0169712,0.0455976,0.032302,0.0210553,0.0250584,0.011068,0.0188669,0.0368042,0.0344444,0.0573612,0.0221975
34,0.025665,0.0475734,0.030391,0.04313,0.0418323,0.0210843,0.0255569,0.0581671,0.050683,0.0327948,0.0158784,0.0384307,0.0542606,0.0148136,0.0261747,0.0334605,0.0664146,0.0192805,0.0332427,0.0137645,0.041728,0.0156642,0.0466648,0.019072,0.0247643,0.0532743,0.0293493,0.0142854,0.0169742,0.0460568,0.0330784,0.0215807,0.025172,0.0110288,0.0191428,0.0368043,0.0345419,0.0578367,0.0220721
35,0.0254896,0.0475545,0.0300461,0.0431195,0.0425569,0.0221706,0.026089,0.0575767,0.0508097,0.0323326,0.0156235,0.0383715,0.0542421,0.0149721,0.0260053,0.0323809,0.0670427,0.0185952,0.0329793,0.0136024,0.0420462,0.0155471,0.0475994,0.0194225,0.0248018,0.0529985,0.029651,0.0136262,0.0169993,0.046532,0.0337098,0.0221547,0.0253272,0.011048,0.019356,0.036697,0.0345574,0.0577194,0.0218543
36,0.0252164,0.0474381,0.0297646,0.0430991,0.0433633,0.0232255,0.0265305,0.0569692,0.0508961,0.0318611,0.0152464,0.0382866,0.0541662,0.0152478,0.0256519,0.0315413,0.0675681,0.0178554,0.0326861,0.0134739,0.0423429,0.0155812,0.0484849,0.0197362,0.0247991,0.0525538,0.0299445,0.0138544,0.0170492,0.0469657,0.0342273,0.0227393,0.0255617,0.0112315,0.0195307,0.0365131,0.0345414,0.0570318,0.0215933
37,0.0248447,0.0472834,0.0295861,0.0430527,0.0441904,0.0243574,0.0268194,0.0563631,0.0509957,0.031253,0.0148329,0.0381647,0.0540799,0.0156359,0.0252105,0.0308709,0.0679767,0.0171479,0.032483,0.0133727,0.0425997,0.015635,0.0493046,0.0200726,0.0247803,0.0519463,0.0302995,0.0138862,0.0171597,0.0473621,0.0346457,0.023251,0.0256591,0.0114918,0.0196826,0.0362665,0.0344922,0.0559303,0.0213871
38,0.0245571,0.0471362,0.029332,0.0432052,0.0449977,0.025315,0.0270248,0.0558292,0.0512078,0.0304323,0.0144415,0.0380594,0.054043,0.0161341,0.0247034,0.0302603,0.0682909,0.0165403,0.0323918,0.0133495,0.0427127,0.0156489,0.0500651,0.0204102,0.0246985,0.0512034,0.030656,0.0139673,0.0171025,0.0477188,0.0349872,0.0237796,0.0256953,0.0115857,0.0198183,0.0359425,0.0341582,0.0545626,0.0212621
39,0.0242376,0.0469095,0.0290133,0.0434532,0.045758,0.0261878,0.0273994,0.0554044,0.051345,0.029404,0.0140885,0.0379962,0.0540293,0.01673,0.0240346,0.029714,0.06854,0.0160132,0.0324583,0.0133792,0.0427259,0.0156864,0.0507392,0.0207418,0.0245965,0.0503621,0.0309932,0.0147766,0.0170653,0.0480403,0.0352646,0.0243434,0.0257283,0.0115648,0.0199251,0.035598,0.0338113,0.0530984,0.0212627
40,0.0238999,0.046581,0.0287969,0.0437131,0.046277,0.027001,0.027772,0.0550931,0.0514314,0.0285816,0.0137675,0.0380332,0.0537613,0.0173923,0.0234132,0.0292729,0.0686409,0.0155536,0.0323767,0.0133981,0.0427091,0.0157702,0.0513699,0.0210777,0.0245183,0.049454,0.0313379,0.014093,0.0170955,0.0483403,0.0354815,0.0249268,0.0257897,0.0116865,0.0200588,0.0352418,0.0334968,0.0517094,0.021381
41,0.0235464,0.0462716,0.0286445,0.0439491,0.0468488,0.0277195,0.0280469,0.0548724,0.0515109,0.0278323,0.0134239,0.0381287,0.053584,0.0180226,0.0228837,0.0289413,0.0687029,0.0151189,0.0323642,0.0134046,0.0426892,0.0158663,0.0519671,0.0214182,0.0244096,0.0485195,0.0316407,0.0137,0.0171088,0.0486291,0.0356502,0.0254899,0.0258813,0.0118765,0.0201989,0.0348763,0.0331713,0.0505178,0.0215174
42,0.0231884,0.0460338,0.0284708,0.0440959,0.0475245,0.0281802,0.0283112,0.0547475,0.051603,0.0271705,0.0130035,0.0382595,0.0535283,0.0185169,0.0224277,0.0286734,0.0687238,0.0146127,0.0324805,0.0133307,0.0426632,0.0159746,0.052517,0.0217558,0.0242665,0.0475448,0.0319049,0.0136081,0.017145,0.0488883,0.0357899,0.0259903,0.0260235,0.011932,0.0203233,0.0345132,0.0328354,0.0495465,0.0215834
43,0.0228472,0.0458711,0.0282031,0.0441539,0.0481507,0.0285565,0.0287803,0.0547337,0.0516965,0.0266497,0.0124254,0.0383939,0.053369,0.0187741,0.0220444,0.0283539,0.0687909,0.0140864,0.0326647,0.0133922,0.0426544,0.0160785,0.0530441,0.022064,0.0240416,0.046533,0.0321443,0.0136176,0.0172077,0.0491286,0.0359099,0.0264279,0.026224,0.01203,0.020465,0.0341792,0.0324948,0.0489669,0.0216064
44,0.0225562,0.0456743,0.0278837,0.0441174,0.0487082,0.0287709,0.0292685,0.0548392,0.0517841,0.0262737,0.0117203,0.0385594,0.0533597,0.0187142,0.0218272,0.027878,0.068668,0.0141559,0.0329135,0.0135119,0.0427224,0.016164,0.0535067,0.0223481,0.0239188,0.0455121,0.0323882,0.0135184,0.0173243,0.0493914,0.0360296,0.0267896,0.026499,0.0119542,0.0206289,0.0338694,0.0321548,0.0486173,0.0215941
45,0.0222935,0.0454909,0.027535,0.0440062,0.0493094,0.0288455,0.029709,0.0550834,0.0518987,0.0260013,0.0108652,0.038706,0.0533343,0.0182651,0.0217804,0.0272473,0.0684695,0.0141902,0.0331922,0.013447,0.0427336,0.016181,0.0538935,0.0226586,0.0237322,0.0444959,0.0326301,0.0130377,0.0174566,0.0495877,0.0361359,0.0270809,0.0267952,0.0118589,0.0207962,0.0335672,0.0318235,0.0485971,0.02157
46,0.0220946,0.0453444,0.0269071,0.043864,0.0499894,0.0287222,0.0301133,0.0554814,0.0520257,0.0256372,0.00971413,0.0387944,0.0532931,0.0174307,0.0217464,0.026475,0.0682034,0.0138518,0.0335502,0.0134643,0.0425212,0.0161243,0.0542425,0.0229527,0.0235168,0.0435504,0.0328741,0.0128163,0.0176058,0.0496274,0.0362688,0.0273236,0.0270434,0.0118636,0.0209628,0.0332881,0.0314956,0.048733,0.021568
47,0.0219501,0.0452661,0.0260593,0.0436935,0.0506438,0.0285173,0.0305822,0.0560093,0.0521378,0.0250574,0.00833513,0.0388539,0.0532729,0.0161923,0.0216294,0.0254929,0.067952,0.0131792,0.0339241,0.0134802,0.0425261,0.0160021,0.0545613,0.0232448,0.023295,0.0426562,0.033088,0.0127501,0.0177117,0.049857,0.0364063,0.0275352,0.0271858,0.0119748,0.0211376,0.0330291,0.0311453,0.0490042,0.0216082
48,0.0218307,0.0452269,0.0249466,0.0435126,0.0509824,0.0282919,0.0310566,0.0566464,0.0522264,0.024178,0.00686987,0.0389463,0.053271,0.0145597,0.0213558,0.0242474,0.067824,0.0130004,0.0342893,0.0136134,0.0426428,0.0159617,0.0548459,0.0234696,0.0230848,0.0417287,0.033302,0.0128924,0.017714,0.050174,0.0365278,0.0277495,0.0272054,0.0121273,0.021304,0.0328066,0.0308056,0.0495249,0.0217164
49,0.0217229,0.0452313,0.023623,0.0433423,0.0513085,0.0280031,0.0314964,0.0574051,0.0523143,0.0233141,0.0055167,0.0391345,0.0532695,0.0125337,0.0208815,0.0228319,0.0678977,0.0132924,0.0346732,0.0138025,0.0424249,0.0159529,0.0550864,0.0237092,0.022841,0.0407659,0.0334889,0.0131149,0.017666,0.0501798,0.0366373,0.0279591,0.027235,0.0120429,0.0214363,0.0325553,0.0304725,0.0502148,0.0218395
50,0.0216318,0.0452623,0.022211,0.04315,0.0516246,0.0276504,0.0318983,0.0582616,0.0523835,0.0224551,0.00462742,0.0394408,0.0532902,0.0102022,0.0201489,0.0213974,0.0678922,0.0137983,0.0350727,0.0136931,0.0424301,0.0158852,0.0552763,0.0239781,0.022614,0.0398191,0.033644,0.0130752,0.0176256,0.0502964,0.0367339,0.0281474,0.027241,0.0118114,0.0215293,0.0322565,0.030077,0.0509509,0.0219413
51,0.0215332,0.0453301,0.0207808,0.0428767,0.0519056,0.0272416,0.0321683,0.0592117,0.0524381,0.0216722,0.00457083,0.0397542,0.0533392,0.00781707,0.0191613,0.0200137,0.0674054,0.0138618,0.0354695,0.0134786,0.0426721,0.0157312,0.0554156,0.0241881,0.0224125,0.0390389,0.0337871,0.0129126,0.0175668,0.0505399,0.0368194,0.0283002,0.0271935,0.0117256,0.0215832,0.0319367,0.0296795,0.0516126,0.0220292
52,0.02145,0.0454445,0.0193343,0.0425049,0.0521164,0.02681,0.0323748,0.0602171,0.0524753,0.0208418,0.00533429,0.0397179,0.0534261,0.00612989,0.0183141,0.0188046,0.0672214,0.0142447,0.035879,0.013356,0.0425477,0.015501,0.0554827,0.0243055,0.0221861,0.0382906,0.0339029,0.0126089,0.0174115,0.0505604,0.0368919,0.0285297,0.0270665,0.0117513,0.0215974,0.0316584,0.0293046,0.0520901,0.0220541
53,0.0214501,0.0455907,0.017846,0.0420607,0.0521754,0.0263824,0.0325258,0.0612567,0.0525122,0.0196129,0.00670284,0.0390738,0.0535612,0.00633088,0.0177687,0.0179274,0.0671589,0.0145905,0.0362754,0.0132796,0.0422892,0.0153334,0.0555082,0.0243451,0.0220096,0.037604,0.0339634,0.0123748,0.0171408,0.050661,0.0369459,0.0288058,0.0268561,0.0118548,0.0216034,0.0313595,0.0289342,0.0523336,0.0220415
54,0.0215238,0.0457533,0.0162507,0.0416305,0.0521516,0.0259574,0.0325643,0.062313,0.0525184,0.0179965,0.00839888,0.0386121,0.0537282,0.00861264,0.0175034,0.0176084,0.0672232,0.0146924,0.0366664,0.0129447,0.0419037,0.0152233,0.055522,0.0243245,0.0218072,0.0370185,0.0339832,0.0120666,0.0167225,0.0505041,0.0369715,0.0291203,0.0265821,0.0119838,0.0215777,0.0310539,0.0285892,0.0523441,0.0220407
55,0.0216474,0.0459323,0.0143954,0.0412285,0.052121,0.0255251,0.0324591,0.063405,0.0524985,0.0159784,0.0101775,0.0383808,0.0539316,0.0118543,0.0175746,0.0178752,0.0673493,0.0147144,0.0370369,0.0125672,0.0418527,0.0150315,0.0555055,0.0243082,0.0215955,0.0365254,0.0339579,0.0120949,0.0162459,0.0504506,0.0369622,0.0294842,0.0262829,0.0120736,0.021508,0.0307265,0.0282879,0.052238,0.0220896
56,0.0218016,0.0461558,0.0123695,0.0408864,0.0520713,0.0251163,0.0323766,0.0644907,0.0524847,0.0136989,0.0117862,0.0381974,0.0541792,0.0148219,0.0179712,0.0184516,0.0672263,0.0152513,0.03738,0.012159,0.0420358,0.0147677,0.0554702,0.0241946,0.021369,0.0360946,0.0338969,0.011929,0.0159947,0.0505538,0.0368896,0.0298563,0.0259728,0.0121437,0.0214121,0.0305262,0.0279915,0.0521049,0.0221721
57,0.0219614,0.0463539,0.0105272,0.0406589,0.051987,0.0247233,0.0322788,0.0655726,0.0524816,0.0114627,0.0131447,0.0379976,0.054464,0.0173679,0.0185831,0.0192267,0.0668596,0.0157802,0.0377112,0.0118103,0.042234,0.0144813,0.055421,0.0239872,0.0211114,0.0357376,0.0337767,0.0111241,0.0160998,0.0506853,0.0367753,0.0301585,0.0258461,0.0122117,0.0213127,0.0305041,0.0277223,0.0520069,0.0222965
