Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RASI,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10
All Timesteps RMSE,0.0239866,0.0243915,0.0243291,0.0348808,0.0343995,0.0361524,0.0665988,0.0287941,0.0274958,0.0232696,0.0106911,0.0366644,0.0301859,0.0156502,0.0181036,0.0271195,0.0289325,0.0279385,0.0276003,0.0160472,0.03281,0.0423531,0.0354918,0.026988,0.0594623,0.0243529,0.023819,0.0213859,0.0100845,0.0304026,0.0346939,0.0124247,0.0185066,0.0221737,0.0267924,0.0233979,0.0219865,0.0282464,0.0260207
0,0.0293836,0.0318394,0.018194,0.0208733,0.047844,0.0487797,0.114979,0.0242034,0.0307288,0.015284,0.00849719,0.0343409,0.0480807,0.0123174,0.0109889,0.0135985,0.0489964,0.0305269,0.0325505,0.0214816,0.0264897,0.0437636,0.0675379,0.0137713,0.111909,0.0203272,0.019876,0.0321188,0.0121746,0.0251257,0.0343214,0.0133712,0.0220466,0.0314059,0.0170888,0.0189401,0.02012,0.0350902,0.0259181
1,0.0293315,0.0320532,0.0181299,0.0211172,0.0481413,0.0480044,0.114602,0.0245103,0.0303517,0.0149257,0.00829749,0.0348843,0.0473694,0.013457,0.0115363,0.0137347,0.0480798,0.0306746,0.0323034,0.0214176,0.0270332,0.0449339,0.0671525,0.0144792,0.111184,0.0212361,0.0206157,0.0308686,0.0123509,0.0256519,0.035393,0.0131001,0.0215254,0.0302676,0.0180581,0.0196687,0.0206365,0.0352335,0.0259867
2,0.0293307,0.0322321,0.0180048,0.0213187,0.0483923,0.0474062,0.114248,0.0248724,0.0301614,0.0146615,0.00814958,0.0354534,0.0466353,0.0139839,0.0119948,0.0136674,0.0474048,0.0308103,0.0321002,0.0213776,0.0275197,0.0460073,0.0668176,0.0150769,0.110539,0.0217138,0.0212054,0.0297673,0.0125818,0.0261903,0.036358,0.0128154,0.02127,0.0294245,0.0189994,0.0202604,0.0210583,0.0351614,0.0260942
3,0.029349,0.032375,0.0178597,0.0214564,0.0483697,0.0469615,0.1139,0.0253629,0.0300877,0.0144593,0.00802398,0.0360313,0.0459368,0.0144526,0.0124426,0.0135707,0.0468731,0.0309189,0.0319669,0.0212929,0.0279545,0.0469481,0.0665323,0.0154588,0.109968,0.0218197,0.0216131,0.0288168,0.0127269,0.026675,0.0372736,0.0124689,0.0212542,0.0286516,0.0197706,0.0205022,0.0213349,0.0349682,0.0262156
4,0.0294032,0.0324932,0.0177292,0.0215226,0.0483374,0.0466552,0.113538,0.0259383,0.0300659,0.014263,0.00790627,0.036597,0.045484,0.0149194,0.0126987,0.0135479,0.0465225,0.0309681,0.0318865,0.0211618,0.028299,0.0477228,0.0662705,0.0156129,0.109444,0.0221274,0.021822,0.0280202,0.0127534,0.0270955,0.0380475,0.0120282,0.0214557,0.0276195,0.0203264,0.0207548,0.0214835,0.0347673,0.0263634
5,0.0295343,0.0326126,0.0176512,0.0215962,0.0481615,0.0464649,0.113128,0.026477,0.0301093,0.0141257,0.00776711,0.0370858,0.0452973,0.015379,0.012915,0.0136077,0.046381,0.0310233,0.0318139,0.0209587,0.0285444,0.0482496,0.0660198,0.0156258,0.109007,0.0226365,0.0218599,0.0273951,0.0127102,0.0274228,0.038585,0.011504,0.0217922,0.0263763,0.0207407,0.0206852,0.0215243,0.0345932,0.0265388
6,0.0296957,0.0327431,0.0176939,0.0216185,0.0478156,0.0463665,0.112646,0.0269706,0.0301805,0.0140326,0.0076417,0.0374612,0.0453927,0.0156913,0.0130897,0.0136506,0.0464489,0.0312329,0.0317232,0.0206696,0.0287259,0.0485088,0.0657528,0.0155919,0.10865,0.0229132,0.0218814,0.0268216,0.0124787,0.0276663,0.0388979,0.0109449,0.0221414,0.025065,0.021015,0.0206598,0.0214816,0.0345476,0.0267725
7,0.0298756,0.0328641,0.0176571,0.0216378,0.0471219,0.0463052,0.112072,0.0274606,0.0302683,0.0137928,0.00762341,0.0377524,0.0458107,0.0158932,0.0132501,0.0137085,0.0465902,0.0313483,0.0316629,0.0202078,0.0288133,0.0485226,0.0654928,0.0155457,0.10836,0.0230001,0.0219084,0.0261638,0.012061,0.0278665,0.0390092,0.0103904,0.0224726,0.0240067,0.0209579,0.0206997,0.0213969,0.0347862,0.0270489
8,0.0300698,0.033016,0.0175447,0.0216138,0.0463959,0.0462763,0.111475,0.0279346,0.0303966,0.0135505,0.00772101,0.0379764,0.0463886,0.0161011,0.013535,0.0137857,0.0468148,0.031376,0.0316667,0.0194716,0.0288267,0.0483232,0.0652569,0.0155407,0.108134,0.0230587,0.0219285,0.025457,0.0115487,0.0279791,0.0388267,0.00982478,0.0228073,0.0231529,0.020893,0.0205296,0.0213539,0.0351366,0.0273362
9,0.0302741,0.0331748,0.0173619,0.0216065,0.0456689,0.0462334,0.110894,0.0283423,0.0305605,0.0133782,0.0078638,0.0381474,0.0470568,0.0163783,0.0138922,0.0139117,0.0471608,0.0314404,0.0317171,0.0183334,0.0287689,0.0479719,0.0650553,0.0155811,0.10798,0.0231913,0.0219734,0.024649,0.0110306,0.0279862,0.0384539,0.00921482,0.0230128,0.0222134,0.020885,0.020361,0.0213353,0.0356135,0.0276312
10,0.0304383,0.0333076,0.0171628,0.021563,0.0449988,0.0461555,0.11035,0.0286808,0.0307153,0.0132777,0.00815229,0.0382769,0.0477107,0.0167272,0.0141169,0.0141007,0.0475695,0.0315435,0.0318079,0.0169033,0.0286126,0.047536,0.0648744,0.015654,0.107886,0.0234523,0.0220166,0.0237074,0.010408,0.0279324,0.0379931,0.0085571,0.0231286,0.0209994,0.0208205,0.0200632,0.0211565,0.0361332,0.0278998
11,0.0305316,0.0333906,0.0169705,0.021498,0.0443052,0.046054,0.10983,0.0289928,0.0308926,0.0131946,0.0085401,0.0383688,0.0483878,0.0171,0.014389,0.0143213,0.0479249,0.031623,0.0319388,0.0152633,0.0283551,0.0470069,0.0646773,0.015755,0.107784,0.0238171,0.0220868,0.0226488,0.00971052,0.0278548,0.0374725,0.00783216,0.0232073,0.0198626,0.0208229,0.0197976,0.021025,0.0366335,0.0281652
12,0.0305957,0.0334092,0.0167821,0.0214504,0.0437266,0.0459143,0.109309,0.0292209,0.0310994,0.0130743,0.0089912,0.0384802,0.0490228,0.0175241,0.0148187,0.014599,0.0481419,0.0316822,0.0321209,0.0134648,0.0279953,0.0464409,0.0644922,0.0158968,0.107696,0.0239843,0.0222171,0.0214071,0.00901381,0.0277598,0.0368871,0.00703489,0.0232147,0.0187967,0.0209632,0.0196271,0.0208965,0.0371382,0.0284129
13,0.0306218,0.0333549,0.0165474,0.0214516,0.043238,0.0457218,0.10881,0.0294335,0.0313024,0.0129282,0.00949861,0.0386374,0.0494291,0.018006,0.0152136,0.0149218,0.0483306,0.0317452,0.0323305,0.0116335,0.0275388,0.0459061,0.0643506,0.0161081,0.107635,0.0239318,0.0224348,0.02019,0.00847902,0.0276433,0.0363404,0.00622268,0.0231008,0.0176123,0.0210473,0.0195499,0.0209548,0.0375852,0.0286636
14,0.0306072,0.033265,0.0163037,0.0213654,0.0429008,0.0454751,0.10847,0.0295484,0.0314867,0.0127891,0.0100625,0.0388544,0.0496952,0.0184908,0.0154557,0.0152663,0.0485278,0.03172,0.032549,0.00997084,0.0270119,0.0454263,0.0642259,0.0163407,0.107573,0.0237429,0.0226993,0.0190611,0.00849983,0.0275324,0.0358547,0.00549793,0.022968,0.0163823,0.0211132,0.0195374,0.0209626,0.0379472,0.0289172
15,0.0305683,0.0331802,0.0160439,0.0212236,0.0424456,0.0451744,0.10812,0.0295166,0.0316503,0.0127297,0.0106399,0.0391205,0.0500023,0.0189836,0.0158954,0.0156799,0.0487305,0.0315934,0.032738,0.00849189,0.0264493,0.0449589,0.0641028,0.0166102,0.107499,0.0234304,0.023026,0.0179204,0.00932992,0.0274318,0.0354053,0.00511146,0.0231296,0.0152678,0.0212345,0.0196025,0.0207071,0.0381613,0.0291944
16,0.0305141,0.0330352,0.0157237,0.0210338,0.0421335,0.0448475,0.107731,0.0292849,0.0317559,0.0126825,0.0111701,0.0394314,0.0503901,0.0194936,0.0161752,0.0160695,0.0489331,0.0315774,0.0328786,0.00696045,0.0259352,0.0444442,0.063968,0.0169537,0.107434,0.023044,0.0233589,0.0164118,0.0105977,0.0273667,0.0349268,0.00539408,0.0238158,0.0143516,0.0213912,0.0197138,0.0204835,0.0382156,0.029509
17,0.0304684,0.0329051,0.0154382,0.0208302,0.0417962,0.0445352,0.107386,0.0290006,0.0317777,0.0125817,0.0116419,0.0398116,0.0508875,0.0199614,0.0163453,0.0164854,0.0491813,0.0316186,0.0329621,0.0052008,0.025553,0.0438118,0.0638286,0.0173559,0.107348,0.0228107,0.0236926,0.0146112,0.0118844,0.0273235,0.0342617,0.00634908,0.0250049,0.0138959,0.0215417,0.0198407,0.0204246,0.0381842,0.0298173
18,0.0304094,0.032855,0.015099,0.0206548,0.0413565,0.0441989,0.106926,0.0286166,0.0317823,0.0124008,0.0119769,0.0402341,0.0513818,0.0204252,0.0164279,0.0170456,0.0494969,0.0315979,0.0330076,0.00369458,0.0252903,0.0431133,0.0636839,0.0177616,0.107244,0.0226105,0.0240264,0.0129004,0.0130224,0.0272391,0.0335587,0.00765183,0.0267164,0.0141352,0.0217167,0.0199634,0.0204664,0.038105,0.0301363
19,0.0303482,0.0328483,0.0146608,0.0205179,0.0410774,0.0438451,0.106372,0.0281118,0.031836,0.0121045,0.0121914,0.0406878,0.051899,0.0208707,0.0163704,0.0177258,0.0497678,0.031561,0.0330289,0.00282219,0.0251554,0.0424387,0.0635522,0.018147,0.107095,0.0224107,0.0243093,0.0116731,0.0141039,0.0270862,0.032876,0.00886825,0.0283406,0.0148729,0.0219051,0.0200717,0.020446,0.0379738,0.030423
20,0.0302587,0.0328458,0.0141202,0.0204605,0.040746,0.043457,0.10592,0.0275109,0.0319699,0.0117863,0.0123343,0.0411443,0.0523719,0.0210298,0.0164361,0.0183662,0.0500307,0.0314969,0.0330215,0.00309117,0.0251328,0.0418033,0.0634252,0.0185266,0.106866,0.0222706,0.0245593,0.0114297,0.0148991,0.0269116,0.0321952,0.00966854,0.0294288,0.0156751,0.0221038,0.0201725,0.0203937,0.03782,0.0306775
21,0.0301123,0.0328848,0.0135307,0.0204554,0.0403316,0.0430283,0.105454,0.0268821,0.0322064,0.0114612,0.0124201,0.04157,0.0528004,0.0209727,0.0164237,0.0190626,0.0502678,0.0314051,0.033001,0.00403679,0.0251692,0.0412424,0.0632729,0.0188634,0.106606,0.0221843,0.0248073,0.0122155,0.0150479,0.0267541,0.0315314,0.00992585,0.0299723,0.0163745,0.0223209,0.0202425,0.0204299,0.0377404,0.0308287
22,0.029933,0.0329633,0.0129833,0.0205686,0.0400582,0.0425589,0.104978,0.0262719,0.0323579,0.0110887,0.0124875,0.0419073,0.0531727,0.0209394,0.0162128,0.0198878,0.050358,0.0313399,0.0330068,0.00584604,0.025259,0.0407008,0.0630824,0.0191434,0.106356,0.022184,0.0250454,0.0134265,0.0145972,0.0265835,0.0308458,0.00973379,0.02963,0.0170779,0.0224548,0.0203012,0.0204743,0.0377863,0.0308702
23,0.0297684,0.0330403,0.0124669,0.0207135,0.0399239,0.042022,0.104553,0.025762,0.0324389,0.010728,0.0125595,0.0421142,0.0534583,0.0209191,0.0161417,0.0208581,0.0503483,0.0313209,0.0330406,0.0085219,0.0254097,0.0401874,0.062881,0.0193385,0.106089,0.0222394,0.025273,0.0150296,0.0137988,0.0263168,0.0303184,0.00926184,0.0288362,0.0180378,0.0224363,0.0203386,0.0205526,0.0379916,0.030789
24,0.0296439,0.0330876,0.0119659,0.0208247,0.0399114,0.0413786,0.10419,0.0253799,0.0325289,0.0104761,0.012651,0.0421414,0.053672,0.0209277,0.0160457,0.0219986,0.0502629,0.0313592,0.0331001,0.0117283,0.0255904,0.0397647,0.0626798,0.0195124,0.105807,0.022211,0.0254812,0.0173163,0.0128914,0.0260098,0.0299948,0.00867539,0.028361,0.0196937,0.0223415,0.0204039,0.0206512,0.0383611,0.0306098
25,0.0295396,0.0331136,0.0115576,0.0209057,0.0397259,0.0406283,0.10389,0.025123,0.0325935,0.0104195,0.0126914,0.0420536,0.0538497,0.0209623,0.0159683,0.0233895,0.0501059,0.0314429,0.0331705,0.0141478,0.025765,0.0394504,0.0624577,0.0197337,0.105538,0.0219476,0.0256458,0.019185,0.012053,0.0257032,0.0296569,0.00808919,0.0283857,0.0215303,0.0223898,0.0204431,0.0207144,0.0388296,0.0304018
26,0.0295103,0.0330852,0.0113715,0.0210361,0.0396117,0.0397036,0.103654,0.0250862,0.032605,0.0104879,0.0126575,0.0419048,0.0540214,0.0208467,0.0159931,0.0251227,0.0498749,0.0315208,0.0332232,0.01482,0.0259067,0.0392436,0.0622149,0.0200379,0.105278,0.0217403,0.0258268,0.0196248,0.0115986,0.0253883,0.0294038,0.00765068,0.0288482,0.0226208,0.022477,0.0204692,0.0208155,0.0392847,0.0302109
27,0.029578,0.0330212,0.0114852,0.020922,0.0396122,0.0385001,0.103448,0.0253466,0.0325317,0.0106584,0.0125627,0.0417773,0.054274,0.0205922,0.0161495,0.0272332,0.0495751,0.0315313,0.033252,0.0139102,0.0259721,0.0391239,0.0620491,0.0203073,0.104974,0.0215685,0.0260382,0.0189023,0.0118668,0.02504,0.0292568,0.00748299,0.0293637,0.0226982,0.0225426,0.02053,0.0207033,0.0397162,0.0300941
28,0.0297079,0.0329429,0.011645,0.0206254,0.0397548,0.036943,0.103271,0.0258936,0.0323372,0.0113,0.012443,0.0416714,0.0546461,0.0203985,0.0165983,0.0295394,0.0492314,0.0316379,0.033234,0.0125118,0.0258568,0.0390972,0.0619033,0.020572,0.104656,0.0213303,0.0262819,0.0179201,0.0126454,0.0247105,0.0291795,0.00750468,0.0290706,0.0215157,0.0225702,0.0206093,0.0207697,0.0400249,0.0300277
29,0.0298843,0.0328326,0.0118173,0.020217,0.040007,0.0352207,0.103098,0.026699,0.032011,0.0124675,0.0123411,0.0415531,0.055132,0.0202826,0.0173461,0.0322331,0.0488449,0.0317271,0.0331689,0.0113758,0.0255504,0.0391104,0.0617802,0.0208431,0.104328,0.0210535,0.0265098,0.0172032,0.013059,0.0244584,0.0292227,0.00788828,0.0272513,0.0195109,0.0226501,0.0206532,0.0209449,0.0401313,0.029959
30,0.0300022,0.0327858,0.0120467,0.0196434,0.0403386,0.0333463,0.102919,0.027692,0.0316838,0.0137419,0.0124912,0.0414222,0.0555637,0.0202216,0.0182883,0.0354351,0.0484324,0.0319558,0.0330156,0.0108911,0.0250902,0.0390982,0.0617101,0.0210669,0.103913,0.0207623,0.0266397,0.0169399,0.0123926,0.0243312,0.029444,0.0087248,0.0242583,0.0175233,0.0227579,0.0206897,0.0211607,0.0400281,0.0297825
31,0.0300665,0.0328588,0.0121749,0.0190732,0.0407561,0.0314289,0.102763,0.0287686,0.0312136,0.0147916,0.0130568,0.0413282,0.0558593,0.02025,0.0194148,0.038637,0.0479895,0.0320779,0.0328634,0.0113217,0.02459,0.0390723,0.0616439,0.0211623,0.103382,0.0205198,0.0266912,0.0170836,0.0105088,0.0243437,0.0298118,0.00978182,0.0207363,0.0162451,0.0228784,0.0207178,0.0209765,0.0397098,0.029413
32,0.0300558,0.0330259,0.0119574,0.0186017,0.0412664,0.0295773,0.102622,0.0298052,0.0305323,0.0153627,0.0140142,0.0413064,0.0561388,0.0200857,0.0203156,0.0414183,0.0475032,0.0319746,0.0326313,0.0122509,0.024192,0.0390949,0.0614776,0.0211275,0.102737,0.0203935,0.0266252,0.017509,0.00791382,0.0244526,0.0303213,0.0107553,0.0172284,0.015674,0.022985,0.0207294,0.0208651,0.0391779,0.0289239
33,0.0300631,0.0332149,0.0115233,0.0182625,0.0418571,0.0277964,0.10247,0.0305986,0.0297373,0.0154951,0.015051,0.0413067,0.0563098,0.0196821,0.0204797,0.0434762,0.0469452,0.0317412,0.0323233,0.0130377,0.0239534,0.0392808,0.0611768,0.0209835,0.101984,0.0203644,0.0264453,0.0179669,0.00542804,0.0246301,0.0309701,0.0113776,0.0141768,0.0153155,0.0231586,0.0207292,0.020881,0.0384329,0.0284114
34,0.0301612,0.0333877,0.0111462,0.0181326,0.0425063,0.0259169,0.102324,0.0310603,0.0290104,0.0153909,0.015577,0.0412511,0.0563362,0.0190107,0.0197119,0.0450764,0.0462312,0.0314625,0.031933,0.0136437,0.0238462,0.0396829,0.0607189,0.0207546,0.101105,0.0203156,0.0262157,0.0181926,0.00370632,0.0248869,0.0317663,0.0115346,0.0119123,0.0146288,0.023375,0.020721,0.0208505,0.0375155,0.0279214
35,0.030349,0.0335048,0.0110965,0.0185477,0.0432035,0.0241671,0.102203,0.0312696,0.0281901,0.0154912,0.0153694,0.0410773,0.0560579,0.0180145,0.0183919,0.0462669,0.0453496,0.0310478,0.0311664,0.0140926,0.0238067,0.0403219,0.0601173,0.0205026,0.100126,0.0202423,0.0259428,0.018294,0.00271853,0.0251199,0.03277,0.0113815,0.0107242,0.0141034,0.0235993,0.0206552,0.0207702,0.0364755,0.0273751
36,0.0305935,0.0335734,0.0114033,0.0193555,0.0439651,0.0225318,0.102126,0.0309796,0.0272556,0.0160216,0.0145147,0.0407242,0.0555256,0.0167893,0.0168601,0.0466709,0.0443211,0.0303414,0.0300598,0.0145258,0.0238289,0.0411466,0.0594125,0.0202811,0.0990565,0.0203688,0.0255842,0.0183252,0.00201665,0.0252053,0.0339017,0.0111532,0.0106266,0.0138607,0.0238374,0.0205882,0.0206781,0.0353089,0.0269145
37,0.0308475,0.0336158,0.0120871,0.019767,0.0448089,0.0210558,0.10214,0.030082,0.0262452,0.0171184,0.0129938,0.0402052,0.0547023,0.0153712,0.0154678,0.046417,0.0431415,0.029126,0.0285653,0.0147676,0.0239008,0.0420453,0.0585916,0.0200746,0.0979349,0.0206269,0.0252457,0.0182704,0.00229954,0.0251631,0.0350192,0.0108993,0.0116639,0.0137328,0.0240175,0.0205842,0.0206098,0.0340653,0.0265269
38,0.0310242,0.0336435,0.013245,0.0200452,0.0457344,0.0198896,0.102274,0.0282914,0.0252195,0.0189157,0.0110185,0.0395434,0.0537054,0.0136931,0.014504,0.0448634,0.0418194,0.0273798,0.026765,0.0148969,0.0239262,0.0429483,0.0577555,0.0198928,0.0968322,0.02091,0.0249745,0.0181311,0.00437057,0.0249474,0.0361998,0.0105246,0.0138431,0.0136455,0.0240999,0.0206191,0.0205052,0.0328276,0.0261287
39,0.0311088,0.0336876,0.0150663,0.0204149,0.0467431,0.0189957,0.102541,0.0256444,0.0241911,0.021025,0.00910341,0.0387741,0.0524408,0.0120938,0.0141248,0.0413152,0.0405529,0.0251493,0.0245315,0.0149564,0.0238316,0.0437516,0.0569138,0.019749,0.0957992,0.0211664,0.0247696,0.0179279,0.00693428,0.0246239,0.0373087,0.00999296,0.0167792,0.0136049,0.0241061,0.0202924,0.0203969,0.0316137,0.02567
40,0.0311426,0.0336827,0.0174246,0.0210704,0.0478511,0.0183957,0.102982,0.0224638,0.0232136,0.0223057,0.00778608,0.0379289,0.0509466,0.0111032,0.0140904,0.0363281,0.0394425,0.0227443,0.0222166,0.0149534,0.0235408,0.0444249,0.0561627,0.0196019,0.094854,0.0214288,0.0245367,0.0176237,0.00881751,0.0243316,0.0384244,0.00934628,0.0197405,0.0135935,0.0240382,0.0200969,0.0203611,0.0304664,0.0252106
41,0.0311571,0.0336544,0.0197105,0.0218209,0.0490726,0.0180929,0.103598,0.0194695,0.0223964,0.0221791,0.00733326,0.0370982,0.0493161,0.0107995,0.014367,0.0317752,0.0386027,0.0206193,0.0200566,0.0149116,0.0231206,0.0449652,0.0555319,0.0194622,0.0940434,0.0216799,0.0242432,0.0173586,0.00969258,0.0242125,0.0394782,0.00850266,0.0218715,0.0136246,0.0238848,0.0202397,0.0203823,0.0293623,0.0248159
42,0.0310945,0.0335649,0.0214945,0.0226271,0.0503893,0.018042,0.104426,0.0171443,0.0218665,0.0217427,0.00769334,0.0363938,0.0475557,0.0111319,0.0148215,0.0296651,0.0381875,0.0192248,0.0182077,0.0148501,0.022589,0.0453805,0.0549842,0.019266,0.093364,0.0219357,0.0239652,0.0171494,0.00992495,0.0243952,0.0404338,0.0073974,0.0228256,0.0136815,0.023669,0.0205926,0.0204634,0.0284095,0.0245759
43,0.030928,0.03345,0.0230593,0.0234061,0.0517806,0.0182042,0.105434,0.0157431,0.0218003,0.0226253,0.00863434,0.0359374,0.0457236,0.0118129,0.0149497,0.0292278,0.0382279,0.0188892,0.0169766,0.0147355,0.0219596,0.0456873,0.0544858,0.0190114,0.0928824,0.0220665,0.0237172,0.0169361,0.00983691,0.0244978,0.0412727,0.00606234,0.0225955,0.013735,0.0234207,0.0206961,0.0205874,0.0277477,0.0245105
44,0.030664,0.0333183,0.0248038,0.024052,0.053208,0.0186383,0.106563,0.0155479,0.0223695,0.0245945,0.00987237,0.0357195,0.0440013,0.0126428,0.0151774,0.028689,0.0388918,0.0193388,0.0165229,0.0145971,0.0214504,0.045904,0.0540734,0.0188772,0.092627,0.0221587,0.0234859,0.0167338,0.00936328,0.0247928,0.041976,0.00499926,0.0216016,0.0137722,0.0232452,0.0207288,0.0206388,0.0271596,0.0245816
45,0.0303338,0.0331961,0.0265656,0.0245689,0.0546188,0.019306,0.107763,0.0170224,0.0237368,0.0268602,0.0111313,0.0355271,0.0425138,0.0135278,0.0161729,0.0277353,0.0400504,0.020087,0.0166737,0.0144707,0.021345,0.0461406,0.0537708,0.0187338,0.0925386,0.0223605,0.0232473,0.0165306,0.00852301,0.02519,0.042556,0.00434878,0.0203121,0.0138036,0.0228821,0.0208068,0.0210077,0.0269064,0.0246509
46,0.0300147,0.0331103,0.0279375,0.0250218,0.0559623,0.0201564,0.108942,0.020019,0.0259548,0.0288736,0.0121715,0.0355222,0.0412819,0.0144511,0.0180348,0.0270895,0.041648,0.020735,0.0175128,0.0143794,0.0214006,0.0464413,0.0535452,0.0185389,0.0925593,0.0227015,0.0230255,0.0163575,0.0076309,0.0256129,0.0429968,0.00419177,0.0190935,0.0138557,0.0226033,0.0209185,0.0214948,0.0269772,0.0246091
47,0.0297717,0.0330611,0.0289117,0.025274,0.0571001,0.0210416,0.109958,0.0242376,0.0288325,0.0305339,0.0130983,0.0356082,0.0403645,0.0152775,0.0200254,0.0270138,0.0435561,0.021078,0.0193207,0.014228,0.0207092,0.0467787,0.0533474,0.0184357,0.09262,0.023069,0.0228551,0.0162545,0.00700335,0.0260689,0.0432753,0.00473112,0.018292,0.0139053,0.0224701,0.0210272,0.0220075,0.027252,0.0244269
48,0.0296307,0.0330307,0.0296213,0.0251435,0.0579339,0.0218764,0.110741,0.0294271,0.0319577,0.0317975,0.01395,0.0355489,0.0399295,0.0161162,0.0216318,0.0273771,0.0455709,0.0213859,0.0219916,0.0139962,0.0201324,0.0471313,0.0531705,0.018471,0.0926868,0.0234236,0.0227754,0.0162184,0.00669818,0.0261919,0.0434422,0.00578879,0.0182158,0.0139507,0.0224138,0.0211004,0.0223517,0.0276815,0.0243374
49,0.02958,0.0330626,0.0300906,0.0252729,0.0584448,0.0225347,0.111247,0.0348757,0.0349097,0.0326828,0.0146025,0.0354305,0.0398039,0.0169439,0.0228693,0.0280291,0.0475795,0.0218566,0.0250683,0.0138195,0.0199029,0.047461,0.0530033,0.0186481,0.0927294,0.023761,0.0227703,0.0161157,0.00661971,0.0262175,0.0435767,0.00689057,0.0188196,0.0139872,0.0224355,0.0211874,0.0226202,0.0284357,0.024266
50,0.0296324,0.0331688,0.0303293,0.0256125,0.0586646,0.023276,0.111454,0.0399887,0.0374297,0.0333448,0.0150412,0.0353376,0.0399037,0.0176726,0.0238166,0.0288626,0.0493466,0.022526,0.0280557,0.013724,0.0196088,0.0476872,0.0528498,0.0189915,0.0927296,0.0240557,0.0228297,0.0160298,0.00670382,0.0262418,0.0436487,0.00786557,0.019865,0.014028,0.0225506,0.0212771,0.0229352,0.0296636,0.0242005
51,0.0297296,0.0333127,0.0304549,0.0260001,0.0586175,0.0239696,0.111411,0.0443111,0.0393921,0.033931,0.0153889,0.0352726,0.0401559,0.0182509,0.0242712,0.0297408,0.0508049,0.0231961,0.0305729,0.0136438,0.0191156,0.0477412,0.0527024,0.0194672,0.0926771,0.0242754,0.0229807,0.0159431,0.00698495,0.0263041,0.043736,0.00856056,0.0210069,0.0140364,0.0227498,0.021268,0.0232544,0.0308374,0.0241252
52,0.0297994,0.0334907,0.030899,0.0263756,0.0583054,0.0244864,0.111167,0.0476338,0.0408032,0.0343657,0.0157086,0.0351296,0.0404029,0.0187455,0.0246237,0.0305451,0.0518304,0.0238176,0.0320841,0.0134531,0.0189828,0.0476235,0.0525346,0.0200606,0.0925779,0.0243914,0.023245,0.0157986,0.00737659,0.0264279,0.0437489,0.00876396,0.0220297,0.0140103,0.0230468,0.0212357,0.0235489,0.0319624,0.0239984
53,0.029887,0.0336697,0.031273,0.0267724,0.0578061,0.0247877,0.110762,0.0498893,0.0417348,0.0343644,0.0160256,0.0348515,0.0407046,0.0192049,0.0249767,0.0312075,0.0526354,0.0243007,0.0329228,0.0131885,0.0190505,0.0473293,0.0523421,0.0207626,0.0924359,0.0244129,0.0235647,0.0155262,0.00767065,0.02667,0.0436284,0.00854469,0.0227154,0.0139098,0.0234376,0.0214147,0.0238219,0.0330905,0.023845
54,0.0299685,0.0338308,0.031459,0.0271639,0.057161,0.0248704,0.110249,0.0511293,0.0421291,0.0342817,0.0163625,0.0345934,0.0410312,0.0196618,0.0252293,0.0316916,0.0533872,0.0245206,0.033257,0.0129005,0.0183967,0.046896,0.0521335,0.0215553,0.0922525,0.0243637,0.0238994,0.0151741,0.00783758,0.02702,0.0433486,0.00801766,0.0229611,0.0137775,0.0238722,0.0217858,0.0241568,0.0341442,0.0237137
55,0.0300731,0.0339668,0.0315565,0.027499,0.0564808,0.0247721,0.10968,0.0517658,0.0421381,0.0341999,0.0166321,0.0346438,0.0412929,0.0200847,0.0253546,0.0319691,0.0538148,0.0244324,0.0330897,0.0126309,0.0181809,0.0462996,0.0519596,0.0223884,0.0920617,0.0242607,0.0242568,0.0148768,0.0079952,0.0273074,0.0429415,0.00732175,0.0227985,0.013608,0.0243296,0.0220896,0.0244188,0.0349686,0.0236326
56,0.0301555,0.0340399,0.0315785,0.0277637,0.0557552,0.0245327,0.109081,0.0520245,0.0419318,0.0340017,0.0168634,0.0345863,0.0415508,0.0204938,0.025378,0.0318432,0.0541082,0.0242554,0.0326486,0.0123683,0.0184672,0.0455433,0.0517945,0.0232124,0.0918575,0.0241306,0.0246141,0.0146595,0.00818415,0.0276124,0.0424588,0.00658667,0.0224583,0.0134507,0.0248057,0.0222872,0.0246206,0.0354059,0.0236504
57,0.0302971,0.0340275,0.031485,0.0279687,0.0550055,0.024137,0.108483,0.0517939,0.0416438,0.033698,0.0169946,0.0343273,0.0418448,0.0208576,0.0253199,0.0313349,0.054146,0.0240908,0.0320887,0.0120803,0.0181941,0.0447173,0.051674,0.0240286,0.0916576,0.0239726,0.025035,0.0143301,0.00845619,0.0279479,0.041956,0.00604662,0.0222115,0.0133903,0.0252917,0.0224612,0.0247899,0.0354293,0.0237235
