Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10,RASI
All Timesteps RMSE,0.0276088,0.0245595,0.0198191,0.0406063,0.0234372,0.0200399,0.0285433,0.049782,0.0489073,0.0200323,0.0108414,0.0401304,0.0239854,0.0192539,0.019751,0.0243145,0.0393205,0.0321202,0.033569,0.0139146,0.0355847,0.0204404,0.0207647,0.0204622,0.0394996,0.0333496,0.0184392,0.0141913,0.0367958,0.023844,0.0161474,0.0253533,0.0194206,0.0252268,0.0246881,0.0263796,0.030424,0.0257809,0.0378107
0,0.0274477,0.028902,0.0274748,0.0194466,0.0343787,0.0154101,0.0666055,0.0513784,0.0471261,0.030597,0.0050207,0.0359491,0.0274145,0.00698509,0.02691,0.0310471,0.0432944,0.0261882,0.027559,0.00928523,0.0384336,0.0304305,0.0267352,0.0503972,0.0308023,0.0333061,0.010914,0.0154764,0.0480325,0.0258138,0.0329797,0.0209755,0.0140403,0.0300851,0.025587,0.0256554,0.0370083,0.0244371,0
1,0.0280027,0.0292743,0.0224234,0.0194613,0.0334878,0.0157634,0.0653319,0.0531833,0.0480427,0.0253874,0.0063646,0.0362016,0.0275616,0.00675035,0.0253772,0.0258653,0.0433639,0.0276677,0.0288441,0.00905222,0.0388929,0.0297106,0.026229,0.0492468,0.0295686,0.0327577,0.0107046,0.0161128,0.048826,0.0260741,0.0338703,0.021569,0.014492,0.0300945,0.0248416,0.0247639,0.0373812,0.0249716,0
2,0.0284514,0.0296164,0.0181386,0.0193209,0.0326725,0.0159723,0.064133,0.0545547,0.0487068,0.0210277,0.00824166,0.0363634,0.0278779,0.00796277,0.024236,0.0219259,0.0434024,0.0290946,0.029594,0.00884145,0.0392144,0.0290556,0.0257924,0.0481916,0.0286857,0.0323361,0.0104823,0.016735,0.0495377,0.0263302,0.0347141,0.0220962,0.0148961,0.0300315,0.024327,0.0239988,0.037659,0.0254764,0
3,0.0288128,0.0298426,0.0146051,0.0190508,0.0319428,0.0160327,0.0630136,0.0555115,0.0491725,0.0171764,0.0102738,0.0364721,0.0283223,0.00982505,0.0235506,0.0191042,0.0433551,0.0296211,0.0302364,0.00871694,0.0394116,0.0284591,0.0255376,0.0473067,0.0280535,0.0320545,0.0102592,0.0173552,0.0501755,0.0265755,0.0355391,0.0225887,0.0152798,0.0299039,0.023972,0.0233984,0.0378249,0.0259146,0
4,0.029082,0.0300431,0.0119462,0.0187972,0.0312979,0.0159694,0.0619798,0.0562424,0.0494587,0.014037,0.0119161,0.0365237,0.0285737,0.0118241,0.0233724,0.0171391,0.0432148,0.0305694,0.0305662,0.00844928,0.0395346,0.0279281,0.0254254,0.0464579,0.0276593,0.0319078,0.0100766,0.017948,0.0507852,0.0268163,0.0363673,0.0230412,0.0156721,0.0299643,0.0236679,0.0229967,0.0379527,0.0262742,0
5,0.0292958,0.0302237,0.0100039,0.0188977,0.0307279,0.0158241,0.0610131,0.0568622,0.0495764,0.011862,0.0130276,0.0365882,0.0289,0.0137299,0.0236476,0.0159213,0.0430618,0.0309462,0.030818,0.00808331,0.0399214,0.027477,0.0253497,0.0456508,0.0274874,0.0319243,0.00989541,0.0184843,0.0513675,0.0270169,0.037187,0.0234668,0.0161322,0.0301497,0.0235192,0.0228051,0.0380613,0.0265408,0
6,0.0294707,0.030341,0.00899412,0.0194881,0.0302496,0.0156313,0.0600795,0.0573385,0.0495056,0.0105763,0.0135759,0.0366928,0.0289566,0.0154051,0.0241866,0.0154367,0.0430374,0.0307617,0.0311239,0.00764213,0.0402617,0.0271252,0.0250743,0.0448786,0.0274589,0.0320442,0.009736,0.0190038,0.0519246,0.0272047,0.0377844,0.0238629,0.0166313,0.0303394,0.0233703,0.0228008,0.0381658,0.0267181,0
7,0.0295979,0.0304072,0.00891922,0.0198404,0.0298449,0.0153973,0.059193,0.0576012,0.0493413,0.0102487,0.0135319,0.0368782,0.0289745,0.016616,0.0247073,0.0155277,0.0430546,0.0310196,0.0314435,0.00707485,0.0405205,0.0267932,0.024966,0.0441571,0.0275293,0.0319367,0.00958573,0.0195072,0.052464,0.0273784,0.0383274,0.0241562,0.0171694,0.0305107,0.0231716,0.0227473,0.0382991,0.0268116,0
8,0.0296797,0.0304244,0.00954706,0.0200515,0.029509,0.0151379,0.0583732,0.0576744,0.0493083,0.0107351,0.0129417,0.0371483,0.029086,0.0171174,0.0250901,0.0158489,0.0427563,0.0305955,0.0315118,0.00668088,0.0407552,0.0264682,0.0249988,0.0435141,0.0276968,0.0318991,0.0094892,0.0199747,0.0529274,0.0275004,0.0389377,0.0243074,0.0177321,0.0306805,0.0230844,0.0226824,0.0384611,0.0268209,0
9,0.0297348,0.0304288,0.0105824,0.020243,0.0292407,0.0148411,0.0576354,0.0576373,0.0492763,0.0117396,0.0119451,0.0374225,0.0291261,0.0168788,0.0253821,0.0160726,0.0425076,0.0303535,0.0313788,0.00639029,0.0409688,0.0261892,0.0250499,0.0429598,0.0279446,0.0319615,0.0094774,0.0204439,0.053304,0.0275554,0.0396476,0.0244219,0.0183306,0.0308453,0.0230847,0.0225315,0.0386361,0.0267609,0
10,0.0297765,0.030425,0.0119142,0.0203758,0.0290366,0.0145252,0.0569588,0.0575484,0.0491513,0.0131163,0.0108873,0.0377163,0.0292081,0.0160078,0.0257112,0.0162447,0.0424048,0.0302454,0.0313689,0.00584982,0.0411607,0.026018,0.025018,0.0424402,0.0282173,0.0320696,0.00927563,0.0208741,0.0534601,0.0275291,0.0403099,0.0245568,0.0189606,0.0309999,0.0230403,0.0223948,0.0388371,0.02664,0
11,0.0297875,0.0304272,0.0135123,0.0207643,0.0288606,0.0142312,0.0563561,0.0574026,0.0489858,0.0146676,0.00999695,0.0379849,0.0293328,0.0148292,0.0261242,0.0167955,0.042394,0.0302447,0.03143,0.00531414,0.0413483,0.0258516,0.0250772,0.041955,0.0285473,0.0322213,0.0089953,0.0212659,0.0533018,0.0274462,0.040848,0.0246359,0.0196617,0.0311283,0.0229473,0.0226172,0.0390792,0.0264778,0
12,0.0297474,0.0304665,0.0153524,0.0213172,0.0286895,0.0139565,0.0558103,0.057218,0.0488158,0.0162612,0.00929405,0.0381626,0.0294847,0.0137165,0.026601,0.0180838,0.0424333,0.0305693,0.0313018,0.00484598,0.0414337,0.0256691,0.02495,0.0416127,0.0289237,0.0324456,0.00887028,0.0216254,0.0532252,0.0273016,0.0413253,0.0246527,0.0204624,0.0312165,0.0228671,0.0226791,0.0393344,0.0262944,0
13,0.0296889,0.0305339,0.0172401,0.0218815,0.0285268,0.0136929,0.0553293,0.0570082,0.0486643,0.0178976,0.00883257,0.038287,0.0296979,0.0128785,0.0271451,0.0198182,0.0425107,0.0312114,0.0312211,0.00442877,0.0414875,0.0254973,0.0249392,0.0414203,0.0292975,0.0325497,0.00863171,0.0219244,0.0530428,0.0271171,0.0417114,0.0246788,0.0213602,0.0312742,0.0228124,0.0224943,0.0395615,0.0261236,0
14,0.0296691,0.0305875,0.0187165,0.022398,0.0283992,0.0134535,0.0549191,0.0567757,0.0485273,0.0192569,0.00856048,0.0383637,0.0299955,0.0122591,0.0278841,0.0216917,0.0425375,0.0316193,0.0311887,0.00415226,0.0415342,0.025326,0.0250467,0.0413175,0.0296908,0.0327107,0.00848178,0.0221784,0.0527892,0.0269338,0.0418587,0.0247371,0.0223584,0.0312978,0.0227599,0.0224779,0.0397488,0.0259902,0
15,0.0297103,0.0306394,0.0195076,0.0228152,0.0282902,0.0132025,0.0545849,0.0565413,0.0483824,0.0199672,0.00844019,0.0384303,0.0302546,0.0119091,0.0281943,0.023566,0.0425857,0.0318387,0.0311803,0.00404229,0.0415616,0.0250953,0.0249007,0.0412239,0.0300996,0.0327782,0.00850588,0.0224073,0.0525183,0.026771,0.0418255,0.0248073,0.0234376,0.0312785,0.0227019,0.0225831,0.0399211,0.0259225,0
16,0.0298594,0.030728,0.0196916,0.0230525,0.0281821,0.0129157,0.0543081,0.0563169,0.0482507,0.0200821,0.00842133,0.0380441,0.0304678,0.0117871,0.0280534,0.0253777,0.0427422,0.0319228,0.0311675,0.0036968,0.0415972,0.0248524,0.0247604,0.0411534,0.0305014,0.0328508,0.00847618,0.0226368,0.0525286,0.0266782,0.0416304,0.0249437,0.0246113,0.0311709,0.0226327,0.0226945,0.0400446,0.025935,0
17,0.0300638,0.0308508,0.0192229,0.0230848,0.0280874,0.0126831,0.054109,0.0560922,0.0481396,0.0198114,0.00850415,0.0372483,0.0306899,0.0118916,0.0272386,0.0268353,0.0429529,0.0319571,0.0312041,0.00306275,0.0414962,0.0246286,0.0246545,0.0411156,0.0308834,0.0327893,0.00861975,0.0228579,0.0527571,0.0266807,0.0412701,0.0251108,0.02585,0.0309642,0.0225398,0.0227016,0.0400751,0.0260559,0
18,0.0303177,0.0309861,0.0182748,0.0229245,0.0279938,0.0125559,0.0539519,0.0559037,0.0480305,0.0194142,0.0085528,0.0366541,0.0310388,0.0121937,0.0257552,0.0275626,0.0431493,0.0320118,0.0312727,0.00248285,0.0410928,0.0244107,0.0245635,0.0411408,0.0312598,0.0329287,0.00882881,0.0230137,0.0518078,0.0267522,0.0408393,0.0252781,0.0271677,0.0306923,0.022445,0.0226759,0.039995,0.0262545,0
19,0.0306282,0.0311372,0.0173524,0.0224757,0.0279361,0.0124792,0.0538055,0.0557042,0.0479169,0.0191005,0.00833514,0.0363038,0.031414,0.0125878,0.0238007,0.0271326,0.043351,0.0319242,0.0311574,0.00198779,0.0409682,0.0242551,0.0244322,0.0412109,0.031652,0.0332102,0.00908042,0.0231207,0.0509778,0.0268807,0.0404357,0.0254298,0.0285745,0.0304252,0.0222824,0.022704,0.0398399,0.026499,0
20,0.030957,0.0313115,0.0167465,0.021796,0.0279207,0.0124562,0.053631,0.0553937,0.0478211,0.0187524,0.00776855,0.0358409,0.0318792,0.0129003,0.0216313,0.0254129,0.0435557,0.0316028,0.0310525,0.00163267,0.0411167,0.0241425,0.0242762,0.0412893,0.0320354,0.0332019,0.00949762,0.0232406,0.0506412,0.0270928,0.0400194,0.0256426,0.0300526,0.0302226,0.022063,0.0227811,0.0395937,0.0267591,0
21,0.0313123,0.0314745,0.0165107,0.0211997,0.0279139,0.0124185,0.053384,0.0550275,0.047677,0.0184728,0.00687382,0.0353216,0.0323307,0.012875,0.0195919,0.0229833,0.043832,0.0311965,0.031024,0.001485,0.0413736,0.0240491,0.0240802,0.0413026,0.0324189,0.0331216,0.0101469,0.0233423,0.0508974,0.0273813,0.0392408,0.025816,0.0313837,0.0300917,0.0217899,0.0227501,0.0392062,0.0270045,0
22,0.0316287,0.0316465,0.0165772,0.0208492,0.027918,0.0123897,0.0529981,0.0548233,0.0473463,0.0184288,0.0058708,0.0356851,0.0328586,0.0122546,0.0180386,0.0208239,0.0441839,0.0314992,0.0310289,0.00167028,0.0417307,0.0239714,0.0238723,0.0412195,0.0328131,0.0330828,0.0109059,0.0233662,0.0516144,0.0276924,0.0383658,0.0258638,0.0325273,0.0300469,0.0214749,0.0227331,0.0386798,0.0272063,0
23,0.0317318,0.0318017,0.0168947,0.0207506,0.0279039,0.012394,0.05244,0.0545648,0.0471859,0.0183697,0.00501933,0.0356317,0.0334868,0.011241,0.0171074,0.0195834,0.0445456,0.0313953,0.0310753,0.00232319,0.0421393,0.0239283,0.0236498,0.0409694,0.03324,0.0331097,0.0114621,0.0232891,0.0513701,0.0279982,0.0374416,0.0257603,0.0334755,0.0301021,0.0212527,0.0223635,0.0380343,0.0273065,0
24,0.0317148,0.0319642,0.0172743,0.0209344,0.0278487,0.0124503,0.0516248,0.0541909,0.0471754,0.0183889,0.00454474,0.0352298,0.0341111,0.0104758,0.0166383,0.0192062,0.0449405,0.0307375,0.0312022,0.00314291,0.0422913,0.0238457,0.0234661,0.0405431,0.0336978,0.0332169,0.0119293,0.0231017,0.0500609,0.0282626,0.0363906,0.0254745,0.0341795,0.0302126,0.0213636,0.0223627,0.0373213,0.0272642,0
25,0.031826,0.0321249,0.0175888,0.0218338,0.0276481,0.0125474,0.0505407,0.0537651,0.047196,0.0183811,0.00452858,0.0356463,0.0346252,0.0104413,0.0162551,0.0192955,0.0453448,0.0306365,0.0312847,0.00387711,0.0426367,0.0236601,0.0233757,0.0399168,0.0341713,0.0333424,0.0122864,0.0227193,0.0489325,0.0284509,0.0350917,0.0250463,0.0345254,0.0303405,0.0214399,0.022571,0.0365714,0.0270576,0
26,0.0318529,0.0322078,0.0177872,0.0231428,0.0272787,0.0126837,0.0491788,0.0533179,0.0473096,0.0181832,0.00477585,0.0365072,0.0350188,0.0108434,0.0156703,0.0196648,0.0458107,0.0309099,0.0312218,0.00456223,0.0428131,0.0233807,0.0232394,0.039036,0.0346637,0.033414,0.0126013,0.0220064,0.0478759,0.0285291,0.0332287,0.0244765,0.034383,0.0304566,0.0215058,0.022839,0.0358033,0.0266547,0
27,0.0318285,0.0323013,0.017895,0.0247576,0.0268083,0.0128468,0.04757,0.0528574,0.0474457,0.0180979,0.00508635,0.0369783,0.035295,0.0111528,0.0148639,0.0199915,0.0462445,0.0305015,0.0313415,0.00541422,0.0426833,0.0229817,0.0231815,0.0379098,0.0351925,0.033587,0.0129382,0.0209562,0.0465606,0.0284894,0.0306625,0.02382,0.0339554,0.0305261,0.0216873,0.0231557,0.0350269,0.0259582,0
28,0.0318581,0.0324044,0.0178612,0.0265231,0.0261306,0.0130451,0.0457026,0.0524937,0.0476029,0.0179797,0.00545151,0.0373832,0.0354829,0.0112002,0.014079,0.020347,0.0465625,0.0301728,0.0316067,0.00620357,0.0423726,0.0224664,0.0230577,0.0365792,0.0357869,0.0338439,0.0133727,0.0196067,0.0449169,0.0283318,0.0279042,0.0228358,0.0332125,0.0305173,0.0220059,0.0235331,0.0342806,0.0251273,0
29,0.0320063,0.0325157,0.0179173,0.0283778,0.0252729,0.0133541,0.0436227,0.0521895,0.0477978,0.0178479,0.00593868,0.0375309,0.0355981,0.0109918,0.0136019,0.020858,0.0467423,0.0301823,0.0318908,0.00657839,0.0421893,0.0218924,0.0228683,0.0350706,0.0364527,0.0339333,0.0139743,0.0178193,0.0431295,0.0280497,0.0250503,0.0216618,0.03233,0.0304286,0.0224033,0.0239604,0.0336359,0.02459,0.0410709
30,0.0322375,0.0325956,0.0181612,0.0301429,0.0244602,0.0137232,0.0414493,0.0519309,0.0480011,0.0177777,0.0065693,0.0374338,0.035569,0.0108648,0.0136202,0.0214461,0.0468013,0.0305018,0.03218,0.00658417,0.0418788,0.0213009,0.0227207,0.0335144,0.0371937,0.03393,0.0148207,0.0155757,0.0413697,0.0276728,0.0219661,0.0204392,0.0313718,0.0302976,0.0228549,0.024409,0.0331342,0.0240932,0.0387947
31,0.0324166,0.0326297,0.0183423,0.0316671,0.02362,0.014162,0.0392915,0.051716,0.0482273,0.0177198,0.00738164,0.0372269,0.0354455,0.011041,0.0140305,0.0220107,0.0467425,0.0306556,0.0325023,0.00616058,0.0414513,0.0207236,0.0226776,0.0319966,0.037997,0.0340971,0.0158278,0.0130965,0.0397869,0.0272343,0.0189538,0.0193063,0.030321,0.0300934,0.0233465,0.0248049,0.03277,0.0236326,0.037202
32,0.0324988,0.0325866,0.0184246,0.0328741,0.0227865,0.0146311,0.0372021,0.0515933,0.0484563,0.0178533,0.00839084,0.0369536,0.0351733,0.0114538,0.0148215,0.022566,0.0465666,0.0310738,0.032837,0.00570143,0.0410573,0.0201895,0.0226567,0.0305381,0.0388141,0.0341958,0.0167396,0.0106672,0.0384269,0.0268118,0.0161257,0.0183622,0.0287247,0.0298138,0.0237782,0.0251648,0.0325291,0.023279,0.0344595
33,0.0324877,0.0325066,0.0184807,0.0339206,0.0220111,0.0150694,0.0352457,0.0515749,0.0486704,0.0180952,0.00953359,0.036628,0.0348208,0.0119238,0.0157701,0.0230774,0.046199,0.031811,0.0331607,0.0056608,0.0407356,0.0196834,0.0225032,0.0291649,0.0396326,0.0341841,0.0170524,0.00850977,0.0372514,0.0264785,0.0135205,0.0176269,0.0256646,0.0294984,0.024093,0.0254591,0.0323871,0.0230571,0.0326166
34,0.0324347,0.0324059,0.0185502,0.0350234,0.0212928,0.0154842,0.033382,0.0515901,0.0488876,0.0182534,0.0106302,0.0363316,0.0342895,0.0124109,0.0166185,0.0235037,0.0456543,0.0323543,0.0334325,0.00647616,0.0404927,0.019186,0.0224174,0.0278871,0.0403998,0.0341285,0.0166302,0.00687054,0.0363494,0.0262215,0.0113045,0.0171289,0.0213111,0.0291233,0.0242167,0.0255664,0.0322936,0.0228814,0.0318855
35,0.0323518,0.0323258,0.0186104,0.0353055,0.0206325,0.0158472,0.0315724,0.0516478,0.0490582,0.0183199,0.0114771,0.0361381,0.0337394,0.0130325,0.0172097,0.0238249,0.0450227,0.0327771,0.0336865,0.00773723,0.0403582,0.018696,0.0222779,0.0266751,0.041115,0.034031,0.0164781,0.0060767,0.0358173,0.0260339,0.00952892,0.0167995,0.0180785,0.028659,0.0241922,0.025505,0.0322545,0.022729,0.0322135
36,0.0322193,0.0322431,0.0185926,0.0352053,0.020027,0.0162005,0.0298012,0.0515728,0.0491711,0.0183304,0.0120447,0.0360514,0.0331036,0.0137511,0.0175443,0.0240547,0.0443288,0.0332578,0.0338865,0.00901954,0.0403275,0.018181,0.0218395,0.02554,0.0417438,0.0338947,0.0176195,0.00610089,0.0355535,0.0259076,0.00814199,0.0163322,0.0182216,0.0281423,0.0243165,0.0255332,0.0322484,0.0228621,0.0336546
37,0.0320285,0.0321615,0.0184285,0.0350005,0.0194802,0.0165193,0.0280669,0.0514968,0.0492375,0.0182719,0.0124096,0.0360949,0.0324137,0.0143189,0.0176905,0.0242019,0.0434931,0.0336916,0.0340447,0.010384,0.0404208,0.0176765,0.0214318,0.0244242,0.042285,0.0337343,0.0197824,0.00658794,0.035572,0.0258414,0.00709131,0.0161598,0.019241,0.0275929,0.0246105,0.025583,0.0321796,0.0232658,0.0347688
38,0.0317893,0.0321033,0.0181706,0.034836,0.0189519,0.0166978,0.0263908,0.0514517,0.0492341,0.0181956,0.0126673,0.0362922,0.0317863,0.0147778,0.0177767,0.0242715,0.0425681,0.0339422,0.0341897,0.0120267,0.0405596,0.0171634,0.0209601,0.023332,0.0427218,0.033563,0.0223381,0.00727762,0.0355501,0.0258267,0.00621366,0.0165697,0.0190759,0.0270486,0.0247599,0.0255317,0.0320508,0.0235873,0.0351361
39,0.0315533,0.0320673,0.0181754,0.0347227,0.018451,0.0167631,0.0247712,0.0514119,0.049187,0.0181252,0.0128753,0.0366155,0.0312052,0.0151587,0.017933,0.0242824,0.0417364,0.0343242,0.0343108,0.0137472,0.0407005,0.0166148,0.0205511,0.022258,0.0430119,0.0333717,0.0248364,0.00787203,0.0354381,0.0258566,0.00550697,0.0173729,0.0184895,0.0265861,0.0247477,0.0256605,0.032266,0.023803,0.0348713
40,0.0313894,0.0320103,0.0181151,0.0346999,0.0179494,0.0169075,0.0232061,0.0513633,0.0491297,0.0180539,0.0130041,0.0369771,0.0307631,0.0153342,0.0182063,0.0242101,0.0410306,0.03486,0.0344172,0.0153574,0.0408228,0.0160446,0.0200931,0.0212095,0.0432067,0.0331599,0.026991,0.00823045,0.035499,0.0258984,0.00495983,0.0182572,0.0182655,0.0262499,0.0248457,0.0260631,0.0325133,0.0238643,0.0349819
41,0.0312501,0.031908,0.0179428,0.0346818,0.0175465,0.0170544,0.021709,0.0512794,0.0490446,0.0179466,0.0130194,0.0373231,0.0304637,0.0154724,0.0184914,0.0240677,0.0404893,0.0354271,0.0345091,0.0164381,0.0408926,0.0154882,0.0197886,0.0203617,0.0433109,0.0329538,0.0285615,0.0084395,0.0354132,0.0259213,0.00456698,0.0192095,0.0186008,0.0260299,0.0250758,0.0264516,0.0325952,0.0238914,0.0359682
42,0.0311149,0.0317133,0.0176908,0.0346631,0.0172286,0.0173139,0.0203146,0.0511571,0.048975,0.0178189,0.0129638,0.0376577,0.0302906,0.0156627,0.01873,0.0239376,0.0401118,0.0359695,0.0346233,0.0170276,0.0408881,0.0149317,0.0194528,0.0195386,0.043343,0.0327852,0.0294365,0.00859912,0.0352579,0.0259198,0.00430988,0.0201655,0.0192801,0.0259523,0.0252923,0.0266218,0.0328278,0.0238995,0.0369115
43,0.0310192,0.0314484,0.0174909,0.0347277,0.0169715,0.0175636,0.0190384,0.0509781,0.048959,0.0176852,0.0128031,0.0379542,0.0302406,0.0159967,0.0189285,0.023699,0.0399367,0.0364845,0.0347642,0.0172864,0.040781,0.0143167,0.0191973,0.0186495,0.0432852,0.0326602,0.0297301,0.00874887,0.0352502,0.0257903,0.00420496,0.021035,0.0201491,0.0260064,0.0253724,0.0267192,0.0331473,0.0239125,0.037578
44,0.0309201,0.0311607,0.0176002,0.0348552,0.0167808,0.0179439,0.0178893,0.0507425,0.0489631,0.0176328,0.0126091,0.0382145,0.0302178,0.0162403,0.0190646,0.0233948,0.0399406,0.0369272,0.0348696,0.0174274,0.0406069,0.0136977,0.0190498,0.0176883,0.043159,0.0325809,0.0296561,0.00892554,0.0353199,0.0255257,0.00411268,0.0217262,0.0211118,0.0261198,0.0253469,0.0268115,0.0334154,0.0239373,0.0378536
45,0.030772,0.0308591,0.0177347,0.0349845,0.0166666,0.0184265,0.0168969,0.0504931,0.0490142,0.0176845,0.0124775,0.0385409,0.0299927,0.0164434,0.0191041,0.0230335,0.0401116,0.0373071,0.0349566,0.0174914,0.0404,0.0130949,0.0189798,0.0168806,0.0429816,0.0325561,0.0293714,0.0090858,0.0352642,0.0251959,0.00405627,0.0222504,0.0221025,0.0262598,0.0254121,0.0268737,0.0336664,0.0239742,0.0378007
46,0.0306216,0.0305788,0.017787,0.0349504,0.0166328,0.0188243,0.0160673,0.0502386,0.0491026,0.0177101,0.0122974,0.0388791,0.029884,0.0167213,0.0190861,0.0226255,0.0403968,0.0375642,0.0350931,0.0174875,0.0401106,0.0125297,0.0189606,0.0162205,0.0428438,0.0325686,0.0289997,0.00923033,0.0352378,0.0248346,0.00402799,0.0226105,0.0229995,0.026429,0.025506,0.0268913,0.0339612,0.024038,0.0379917
47,0.0304606,0.0302861,0.0176897,0.0349934,0.0166351,0.0192928,0.0153935,0.0499666,0.0492578,0.0176868,0.0121631,0.039187,0.0297928,0.0170844,0.0191009,0.0221638,0.0407693,0.0377964,0.0351679,0.0175108,0.0397424,0.0120305,0.0190137,0.0154711,0.0428286,0.0326087,0.0285714,0.00938594,0.0352629,0.0244996,0.0040079,0.0229028,0.0237203,0.0265491,0.0254554,0.0268841,0.0342995,0.0241133,0.0388243
48,0.0303557,0.0299479,0.0175105,0.0351039,0.0167362,0.0199155,0.0148715,0.049579,0.0494575,0.0176041,0.0120835,0.0394753,0.0296051,0.0175556,0.0192158,0.0216983,0.0411355,0.0380067,0.0352467,0.017673,0.0393954,0.0115846,0.0191967,0.0146041,0.0429483,0.0326899,0.0281936,0.009544,0.0353275,0.0242896,0.00391789,0.0232037,0.0242538,0.0265235,0.0253656,0.026913,0.0346257,0.024184,0.0397825
49,0.0302592,0.0295946,0.0174619,0.0352684,0.0168985,0.0206385,0.0145329,0.0491603,0.0496433,0.0174661,0.0120212,0.0397597,0.0291404,0.0180839,0.0194108,0.0213562,0.0414638,0.0381676,0.0354252,0.0178408,0.0390853,0.0112111,0.0193341,0.013869,0.0431353,0.0327495,0.0279489,0.00969357,0.0354034,0.024211,0.00382679,0.0235229,0.0245519,0.0264344,0.0254258,0.0269431,0.0349136,0.0242575,0.0402767
50,0.0301748,0.0291741,0.0175233,0.0356044,0.0169752,0.0212419,0.0143547,0.0487401,0.0498079,0.0174665,0.012053,0.0400179,0.0285612,0.0186642,0.0196593,0.020929,0.0417163,0.038194,0.0355617,0.0179696,0.0388128,0.0108559,0.0192952,0.0133079,0.0432304,0.0327755,0.0278343,0.00982052,0.0354514,0.0240726,0.00380895,0.0238226,0.0247587,0.0262249,0.0254661,0.0270035,0.0351309,0.0242979,0.0407161
51,0.0300526,0.0287195,0.0174689,0.0358936,0.0170261,0.0217195,0.014311,0.0483333,0.0499589,0.0177039,0.0121467,0.0402662,0.0280306,0.0193107,0.0199446,0.0203995,0.0418823,0.0381435,0.0357232,0.0181859,0.0386083,0.0105305,0.0190873,0.0126601,0.0433918,0.0327801,0.0277833,0.0098835,0.0355037,0.0239353,0.00383364,0.0241639,0.0250118,0.0259385,0.0252604,0.0270779,0.0352425,0.0243176,0.0412962
52,0.0298789,0.0282289,0.017493,0.0361492,0.0171659,0.0220985,0.0143892,0.0479126,0.0500472,0.0174998,0.0122268,0.0404909,0.0274079,0.0201115,0.0202687,0.0197142,0.0419638,0.0380505,0.035804,0.0185855,0.0385091,0.0102646,0.0187935,0.0119597,0.0435405,0.0327982,0.0277459,0.00987077,0.0356402,0.0238603,0.00392708,0.0245283,0.0251246,0.0256651,0.0250911,0.0271162,0.0352009,0.0243706,0.0418714
53,0.0297166,0.0277121,0.0174531,0.0364062,0.0173728,0.0225543,0.0145695,0.047488,0.0501168,0.0173103,0.0123019,0.0407112,0.0268626,0.021031,0.0206135,0.0192639,0.0419259,0.0379637,0.035758,0.0187557,0.0384506,0.0101092,0.0184854,0.0114642,0.0437602,0.032868,0.0276252,0.00991065,0.0358284,0.0240336,0.00411033,0.0248344,0.0251229,0.0254119,0.0249902,0.0272341,0.0349837,0.0245171,0.042482
54,0.0295976,0.0271809,0.0175169,0.0366278,0.0175447,0.0230722,0.01485,0.0471491,0.0502159,0.0172856,0.0123225,0.040897,0.0264068,0.0218554,0.020952,0.0188819,0.0418232,0.0378942,0.0356442,0.0186142,0.0383849,0.0100732,0.0181804,0.0110118,0.0438803,0.0328834,0.0275086,0.0101976,0.0358715,0.0242322,0.00444993,0.0250586,0.0250147,0.0251707,0.0248286,0.0273302,0.0346104,0.0247771,0.0431608
55,0.0295302,0.0266902,0.0174773,0.0367805,0.0177263,0.0235869,0.0151835,0.046715,0.0502924,0.017307,0.012265,0.0410887,0.0260484,0.0226539,0.0212536,0.0184651,0.0416763,0.0378255,0.0354462,0.018708,0.0383455,0.0100923,0.017873,0.0106647,0.0440835,0.0328531,0.0274356,0.0104703,0.0358662,0.024403,0.00492025,0.0252049,0.0248668,0.024912,0.0247115,0.027399,0.0340442,0.0250954,0.0438668
56,0.0294491,0.0262035,0.0175418,0.036965,0.0179532,0.0240003,0.015543,0.046223,0.0503476,0.0174386,0.012154,0.0413118,0.025605,0.0234425,0.0215136,0.0180734,0.0414912,0.0377638,0.0352833,0.0189451,0.0382823,0.0101677,0.0175647,0.0104365,0.0444104,0.0328016,0.0270893,0.0106923,0.0360463,0.0245706,0.00544762,0.0253118,0.0247819,0.0246894,0.0245703,0.0275405,0.0332573,0.0254471,0.0446114
57,0.02938,0.0257099,0.0177472,0.0371817,0.0182052,0.0243082,0.0159303,0.0456968,0.0504363,0.0175489,0.0120565,0.0415652,0.0251733,0.0240783,0.021728,0.0177333,0.0412841,0.0377247,0.0352422,0.0191225,0.0381603,0.0102559,0.0172547,0.0103035,0.0446073,0.0327537,0.0264007,0.0108472,0.0360941,0.0247392,0.00602634,0.0253519,0.0246018,0.0244907,0.0245806,0.0277525,0.0322836,0.0258043,0.0452663
