Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10,RASI
All Timesteps RMSE,0.0279715,0.0303979,0.0220932,0.0318197,0.0339419,0.0241053,0.0549484,0.0511219,0.0451313,0.0210404,0.0124403,0.0395066,0.044758,0.0188995,0.0174401,0.0271954,0.0473733,0.0301841,0.0330249,0.0147533,0.0279407,0.0444831,0.0191758,0.0678197,0.0490864,0.030429,0.0178478,0.0134814,0.0397418,0.0214685,0.0197502,0.0231427,0.0208541,0.0176867,0.0261067,0.0298455,0.0356571,0.0282855,0.0319166
0,0.0311249,0.0257545,0.0206685,0.0217657,0.0288827,0.0315986,0.0277509,0.0329513,0.0466952,0.0170436,0.00408853,0.040422,0.0312461,0.0217618,0.0144866,0.012594,0.0424409,0.0329412,0.0316034,0.0367885,0.0313027,0.0246514,0.0118317,0.0250174,0.0452843,0.0283962,0.0349216,0.00942362,0.0477238,0.0264307,0.0145125,0.0233784,0.0369188,0.0183895,0.0174867,0.0244628,0.0297861,0.0335008,0
1,0.0309415,0.0256664,0.0202839,0.0224653,0.029059,0.0306165,0.0282335,0.0297968,0.0443157,0.0168345,0.00489356,0.0408968,0.0311579,0.0223498,0.0147683,0.0129793,0.0418061,0.0322417,0.0295333,0.0304408,0.031355,0.023991,0.0115794,0.0246316,0.047059,0.0289546,0.0296306,0.0096193,0.0482168,0.0262111,0.0170391,0.02408,0.0300184,0.0178805,0.0187906,0.0268172,0.0309101,0.0342216,0
2,0.0307543,0.0255696,0.0198125,0.0229253,0.0291611,0.0299293,0.0285859,0.027584,0.0425291,0.0161686,0.00586871,0.0413337,0.0310687,0.0227466,0.0150185,0.013314,0.0411724,0.0319339,0.0282146,0.0246846,0.0311481,0.0231736,0.010938,0.0240693,0.048725,0.0291356,0.024561,0.00983595,0.0484229,0.0261531,0.0197567,0.0245208,0.0238792,0.0171647,0.0198881,0.0289541,0.0317098,0.0345431,0
3,0.0305773,0.0254466,0.0192777,0.0229791,0.0295006,0.029508,0.0288054,0.0261475,0.0413043,0.015182,0.00685232,0.0417447,0.0310668,0.0230052,0.0149737,0.013656,0.0405541,0.0319639,0.0275015,0.0194545,0.0308845,0.0222505,0.00998295,0.0233334,0.050535,0.0289206,0.0195824,0.0104842,0.0483267,0.0258272,0.0227026,0.0246803,0.0185724,0.0162201,0.0207724,0.0309016,0.0321834,0.0345202,0
4,0.0304607,0.0252786,0.0187337,0.0227621,0.0297524,0.0293135,0.0288946,0.0252965,0.0405523,0.0143856,0.00772741,0.0420305,0.0311501,0.0232305,0.0147093,0.0140108,0.0399483,0.0322229,0.0272469,0.014875,0.0303412,0.0212268,0.00887069,0.022487,0.0525125,0.0285069,0.0150677,0.0119101,0.047614,0.0251235,0.0258566,0.0246978,0.0147483,0.0151278,0.0214531,0.0325881,0.0323372,0.0342966,0
5,0.0304148,0.0250242,0.0182587,0.0224365,0.0298236,0.0293275,0.0288688,0.0248524,0.040179,0.0136634,0.00847478,0.042039,0.0313164,0.0234745,0.014481,0.0143083,0.0392809,0.032474,0.027343,0.010941,0.0296137,0.0201917,0.00779498,0.0216512,0.0542775,0.027949,0.0109943,0.0141661,0.0462028,0.0243732,0.0291089,0.0245274,0.0131026,0.0140641,0.0218368,0.0337241,0.0320993,0.0340462,0
6,0.0304268,0.0246574,0.0177971,0.0220897,0.0297514,0.0294876,0.028734,0.0246513,0.0400931,0.0130049,0.00913753,0.0417729,0.0315414,0.0237075,0.0140873,0.0145757,0.0385591,0.0328151,0.0276599,0.00751974,0.0288337,0.0192066,0.00687914,0.0208605,0.0559263,0.0274153,0.00767438,0.0166153,0.0453762,0.023676,0.0322544,0.024482,0.0134295,0.0131355,0.0219576,0.0345515,0.031449,0.0338853,0
7,0.0304039,0.0241937,0.017266,0.021883,0.0295974,0.029745,0.028515,0.0245986,0.040216,0.0125829,0.00976779,0.0413607,0.0317504,0.02392,0.0137413,0.0149021,0.0378417,0.033158,0.0280654,0.00513563,0.0280095,0.0183492,0.00623456,0.0199469,0.0574656,0.0268906,0.00581497,0.0189359,0.0451296,0.0230068,0.0350362,0.0253469,0.014975,0.0123936,0.0218283,0.0352218,0.030795,0.0338572,0
8,0.0302623,0.0236742,0.0166167,0.0219002,0.0295282,0.030074,0.0282463,0.0246284,0.0404519,0.0123165,0.0103763,0.0410535,0.0318978,0.0241396,0.0134878,0.0152863,0.0372319,0.0334374,0.0284914,0.00534218,0.0271547,0.0175857,0.00589114,0.019159,0.0589293,0.0264308,0.00568857,0.021056,0.0449606,0.0222956,0.0371211,0.027405,0.0169237,0.0118701,0.0215533,0.0356859,0.0300943,0.033934,0
9,0.0299933,0.0231774,0.015861,0.022182,0.0294061,0.0304396,0.0279837,0.0246975,0.0407096,0.0117738,0.0109154,0.0409573,0.0319861,0.024415,0.0129655,0.0157266,0.0367626,0.0336827,0.0289072,0.00682237,0.0262989,0.0169305,0.00581925,0.0185931,0.0603007,0.0261153,0.00578828,0.0223618,0.0439382,0.021635,0.0380524,0.0298842,0.0185712,0.0113329,0.0213648,0.0359954,0.029322,0.0340544,0
10,0.0296144,0.0227046,0.0149923,0.0227664,0.0292111,0.0307805,0.0277597,0.0247877,0.0410091,0.011374,0.0113043,0.0410211,0.0320487,0.0247553,0.0122044,0.0162199,0.0363224,0.0338935,0.0293263,0.00724014,0.0255045,0.0163971,0.00591979,0.0182312,0.0615665,0.0259336,0.0046114,0.0221714,0.042881,0.0209975,0.0374285,0.0318195,0.0193617,0.0106735,0.0212424,0.0362744,0.0285533,0.0341008,0
11,0.0291404,0.0222556,0.0141007,0.0236504,0.0289817,0.0310892,0.0276242,0.0249204,0.0412487,0.0107258,0.0115041,0.0412583,0.0321232,0.025027,0.0113544,0.0168577,0.0360489,0.0340689,0.0297231,0.00691079,0.0247938,0.0159564,0.00609202,0.0179232,0.0626998,0.025844,0.00176675,0.0205853,0.0418416,0.0203604,0.0351786,0.0324066,0.0191847,0.00995462,0.0207881,0.0364352,0.0279086,0.0339693,0
12,0.0285915,0.021903,0.0133183,0.0247713,0.0288719,0.0314001,0.0276354,0.0250324,0.0414231,0.00986374,0.0115454,0.0415565,0.0322001,0.0251209,0.010481,0.0176819,0.0359837,0.0341488,0.0300831,0.00825346,0.0241324,0.0157568,0.00629806,0.0178399,0.0636932,0.0256856,0.00444811,0.0184547,0.0406903,0.019649,0.0316589,0.0316998,0.01916,0.0092372,0.0204674,0.0365786,0.027485,0.0336233,0.0465819
13,0.028058,0.0217988,0.0126777,0.0259611,0.028888,0.0316898,0.0277415,0.0251474,0.0416231,0.00890751,0.0114335,0.0417803,0.0323051,0.0249616,0.00958167,0.018714,0.0360612,0.034132,0.0303835,0.0126407,0.0235461,0.0157181,0.00646193,0.0179808,0.0645326,0.0255836,0.0108151,0.016571,0.0396447,0.0191154,0.0274576,0.0307313,0.0201736,0.00852941,0.0203811,0.0366605,0.0273468,0.033139,0.0446864
14,0.0276461,0.0218692,0.0121237,0.0270124,0.0289227,0.0319322,0.0278864,0.0252693,0.0418418,0.00789675,0.0111649,0.0419235,0.0324175,0.0246844,0.00885153,0.0199307,0.0362247,0.0342601,0.0306252,0.0178753,0.0231658,0.015814,0.00653448,0.018237,0.0652467,0.025403,0.0168327,0.0152366,0.0385772,0.0187248,0.0231395,0.0300484,0.0223253,0.00784047,0.0203113,0.0367241,0.0274684,0.0326135,0.0435238
15,0.0274561,0.0220905,0.0117213,0.0278383,0.0290227,0.0320823,0.0280178,0.0254023,0.0420195,0.00734579,0.0107385,0.0420388,0.0325434,0.0242941,0.00835079,0.0214423,0.0363913,0.0343347,0.0308129,0.0212898,0.0230915,0.016033,0.00650306,0.0185512,0.0656658,0.0252646,0.0202677,0.0147016,0.0375628,0.0186238,0.0191934,0.0302149,0.0240329,0.00727943,0.0203415,0.0367624,0.0277639,0.0321983,0.0420624
16,0.0275675,0.0224141,0.0115391,0.0284351,0.0291325,0.0321598,0.0281796,0.025527,0.0421614,0.00716801,0.0101558,0.0423121,0.0327474,0.0238596,0.00813079,0.0232964,0.0365189,0.0343092,0.0309425,0.021604,0.0232978,0.016454,0.00639278,0.0189813,0.0658102,0.0250837,0.0210929,0.0153198,0.0365519,0.0187395,0.0159176,0.0312789,0.024739,0.00691302,0.0204239,0.0367674,0.0281657,0.0320493,0.0404242
17,0.0279624,0.0227725,0.0117917,0.0288569,0.029333,0.032139,0.0284459,0.025572,0.0422447,0.00767795,0.00946926,0.0427444,0.0331479,0.0234163,0.00836118,0.0255383,0.0366709,0.0342182,0.0310022,0.0199549,0.0237843,0.017129,0.0062337,0.0196563,0.0657192,0.0248754,0.0204384,0.0170445,0.0356694,0.019228,0.0134455,0.032213,0.0243652,0.00679208,0.0204071,0.0366469,0.0285848,0.0322223,0.0389475
18,0.0285779,0.0231733,0.0122514,0.029194,0.0296976,0.0320493,0.02886,0.0256022,0.0422796,0.00910021,0.00871276,0.0432234,0.0338025,0.0230487,0.00903188,0.0283157,0.0369196,0.0340687,0.0309962,0.0179335,0.0244535,0.0179746,0.00606591,0.0206511,0.0654294,0.0247609,0.0194054,0.0189998,0.0353236,0.0200396,0.0119463,0.0318322,0.0229462,0.00691068,0.0204112,0.0364774,0.0288141,0.0326657,0.0376427
19,0.0292705,0.0237469,0.0127533,0.0294974,0.0302407,0.0319349,0.0295033,0.0256483,0.0422911,0.0110354,0.00785117,0.0435961,0.0346451,0.0227948,0.00983065,0.0314698,0.0371917,0.0339166,0.0309581,0.0165385,0.0252285,0.0191235,0.00592228,0.0217583,0.0649751,0.0247569,0.0184017,0.0198334,0.034736,0.0209431,0.0115338,0.029812,0.0209164,0.00723452,0.0205721,0.0363131,0.0290057,0.033215,0.036462
20,0.0299285,0.0245913,0.0132044,0.0298077,0.0309564,0.0318408,0.0303685,0.0257277,0.0423106,0.0133223,0.00686337,0.0438528,0.035593,0.0226249,0.0107816,0.0348589,0.0375693,0.0337758,0.0309433,0.0160157,0.0260904,0.020552,0.00592204,0.0229682,0.0643806,0.0249254,0.0174692,0.0188075,0.0341331,0.0219065,0.0119304,0.026586,0.0186055,0.00773009,0.0207056,0.0360814,0.0292197,0.0337145,0.0354084
21,0.0305404,0.0257136,0.0134657,0.0300631,0.0319409,0.0317855,0.031424,0.0257988,0.0423782,0.0156158,0.00586199,0.0440674,0.036559,0.0221402,0.0118318,0.0379894,0.0380865,0.0336667,0.0307935,0.0159274,0.0268498,0.0221728,0.00616446,0.0244616,0.0636332,0.0252234,0.0166404,0.0165679,0.0339576,0.0230366,0.0125305,0.022845,0.0164586,0.00832516,0.0208481,0.0357825,0.0294008,0.0339836,0.0345539
22,0.0311447,0.0270517,0.0134406,0.030256,0.033016,0.0317427,0.0326146,0.0258576,0.0424293,0.0174982,0.00541654,0.0442513,0.0375101,0.0211419,0.0127005,0.0402897,0.0387069,0.0335632,0.0306659,0.0159129,0.0274685,0.0238874,0.00664604,0.0261453,0.0629272,0.0255384,0.0161299,0.0141925,0.0343063,0.0240962,0.0128284,0.0191909,0.0149992,0.00895507,0.0209551,0.0354534,0.0293449,0.033891,0.0340615
23,0.0317677,0.0284644,0.0132843,0.0304081,0.0340651,0.0316639,0.0338128,0.0259012,0.0424568,0.0187325,0.00545834,0.0442911,0.0384224,0.0199654,0.0131441,0.0416498,0.0393349,0.0334708,0.0305725,0.0158745,0.0279421,0.0255914,0.00728159,0.0278206,0.062269,0.0259033,0.0160566,0.0123857,0.0349325,0.0251588,0.0128085,0.0160649,0.0141785,0.00954902,0.0214041,0.035167,0.0292513,0.0334238,0.0340251
24,0.0324046,0.0297627,0.0132737,0.0304647,0.0349875,0.0315489,0.0348393,0.0258975,0.0424989,0.0196651,0.00530267,0.0440761,0.039197,0.0187085,0.0133542,0.0422009,0.0399189,0.0333589,0.030415,0.015925,0.0283531,0.0271494,0.00789299,0.0292429,0.0616868,0.0262921,0.0156849,0.0112852,0.0357617,0.0261652,0.0124413,0.0136713,0.0136732,0.0101567,0.0221925,0.0349165,0.0291224,0.0326968,0.034435
25,0.0329763,0.030793,0.0135964,0.0304504,0.0356267,0.0313729,0.0354579,0.0258558,0.0425233,0.0206005,0.00470419,0.043602,0.0397443,0.0174137,0.0139124,0.0422009,0.0404669,0.0331378,0.0301965,0.0162645,0.0286145,0.0283723,0.00850942,0.0302288,0.0613119,0.0266506,0.0151729,0.0106188,0.0360931,0.026933,0.0118966,0.0120148,0.0133001,0.0106586,0.0219639,0.0347884,0.0288349,0.0317334,0.035146
26,0.0334338,0.0314957,0.0141489,0.0303654,0.0358859,0.0311078,0.0356077,0.0257254,0.042527,0.0215849,0.00390025,0.0428847,0.0400808,0.0160884,0.0149495,0.0416702,0.0409613,0.0328344,0.0298888,0.0167839,0.0287287,0.0292168,0.00902829,0.0307316,0.0611611,0.0269236,0.0155681,0.0102267,0.0360649,0.0273753,0.0113072,0.0111418,0.0132611,0.0109534,0.0218809,0.0347918,0.0283404,0.0306363,0.0359876
27,0.0337494,0.0318638,0.0149275,0.0302834,0.0357415,0.0307846,0.0352395,0.0255011,0.0425106,0.0227339,0.00336989,0.0419869,0.0401601,0.0148162,0.0161776,0.0397591,0.0413703,0.0324946,0.0294225,0.0170893,0.0287268,0.0297245,0.00938063,0.0307984,0.0611779,0.027092,0.0157267,0.0104096,0.0362933,0.0275232,0.0107162,0.0111447,0.0129363,0.0110636,0.0220736,0.0347933,0.0276561,0.0298551,0.0368249
28,0.0338552,0.0318892,0.0163097,0.0303179,0.0351735,0.030423,0.0343661,0.0252313,0.0425216,0.0238326,0.00368344,0.0409794,0.0398678,0.0137095,0.0171685,0.0353782,0.0417025,0.0320885,0.028814,0.0171577,0.0287738,0.0299171,0.00949981,0.03049,0.0612543,0.0271993,0.0154924,0.0112262,0.036276,0.0274926,0.0101173,0.0120652,0.0122919,0.0109985,0.0221135,0.0347501,0.0268211,0.0294176,0.0375504
29,0.0336733,0.0316101,0.0179399,0.0305785,0.0342316,0.0300806,0.0330676,0.0249808,0.0427154,0.0241181,0.00476352,0.0399586,0.039142,0.0128401,0.0178106,0.0300123,0.0419791,0.0316446,0.0281262,0.0172316,0.0288304,0.0298495,0.00939978,0.0297339,0.061344,0.027195,0.0152232,0.0121369,0.0361027,0.0273377,0.00956733,0.0136367,0.0119876,0.0107891,0.0217836,0.0346944,0.0258793,0.0290791,0.0380475
30,0.0331584,0.0311029,0.0189462,0.0311373,0.0330533,0.0297771,0.0315556,0.0247988,0.0429296,0.023239,0.0059565,0.039147,0.0380634,0.0126308,0.0181372,0.0280977,0.042301,0.0312154,0.0274122,0.0173436,0.028813,0.0296264,0.00915723,0.0288216,0.0615042,0.0271342,0.0150854,0.012715,0.0363701,0.0269446,0.00916538,0.0155526,0.0117712,0.0104475,0.0218162,0.0347342,0.0249237,0.028702,0.0382076
31,0.0324428,0.0304654,0.0193053,0.0320761,0.0317843,0.029579,0.0300643,0.0247503,0.0434939,0.0227898,0.00739206,0.0387654,0.0368339,0.0129096,0.018049,0.0303296,0.0427138,0.0308531,0.0268167,0.0174325,0.0286803,0.0292418,0.00878059,0.0277798,0.0614705,0.0269152,0.0151186,0.0131072,0.0359375,0.0265261,0.00916798,0.0174101,0.0115752,0.0100047,0.0225266,0.0349872,0.024087,0.0283138,0.0380186
32,0.0316083,0.0298184,0.0204666,0.0332987,0.0305005,0.0294672,0.0287363,0.0248687,0.0443103,0.0243124,0.00904504,0.0388804,0.0356861,0.0133911,0.0175904,0.0327518,0.0432282,0.030601,0.0263935,0.0174284,0.0283542,0.0287816,0.00833288,0.0268469,0.0612315,0.0266907,0.0149129,0.0134786,0.0344653,0.0259102,0.00983895,0.019017,0.011439,0.00948316,0.0234973,0.0349158,0.0235538,0.0279703,0.0376176
33,0.0307523,0.0292206,0.0227352,0.0345073,0.0293128,0.0293894,0.0275902,0.0251054,0.045162,0.0271272,0.010724,0.0393595,0.0347789,0.0139945,0.0171258,0.0341832,0.0438638,0.0304524,0.0262549,0.0172727,0.0277659,0.0283139,0.00788865,0.0260306,0.0607999,0.0264858,0.0146852,0.0137432,0.0340159,0.0250227,0.0111244,0.0200692,0.0113185,0.00889598,0.0243818,0.0345723,0.0236123,0.0276517,0.0371528
34,0.029951,0.0286936,0.0254374,0.0353965,0.0284011,0.0292658,0.0266029,0.0254468,0.0460637,0.0302779,0.0122551,0.0400373,0.0341857,0.0144549,0.0177377,0.0352719,0.0445989,0.030426,0.0264215,0.0170234,0.0270113,0.0277996,0.00753714,0.0252983,0.0602835,0.0262912,0.0141544,0.0137107,0.0343433,0.0240585,0.0125528,0.0205198,0.0112028,0.00827133,0.0252745,0.0342466,0.02427,0.0273414,0.0366813
35,0.0293166,0.0283003,0.0278232,0.0358979,0.0275705,0.0290965,0.0257298,0.0258937,0.047047,0.033229,0.0135952,0.0407514,0.0339475,0.0145702,0.0197221,0.0366235,0.0454389,0.0305135,0.0267223,0.0168343,0.0261495,0.0272018,0.00735413,0.0245914,0.0596445,0.0261476,0.0137017,0.0134296,0.0348503,0.0231721,0.0139068,0.0203475,0.0111407,0.0077957,0.0263197,0.0338965,0.024991,0.0269936,0.0362632
36,0.0288914,0.0280548,0.0296768,0.0363698,0.0268099,0.0289194,0.0249433,0.0264115,0.0480749,0.0357207,0.0148065,0.041424,0.0340357,0.0146946,0.0221074,0.0381297,0.0463171,0.0306574,0.027051,0.0166853,0.0253587,0.0266052,0.00732828,0.0238159,0.0589605,0.0260653,0.0134009,0.0130425,0.0353359,0.0223589,0.0149258,0.0197656,0.0111745,0.00761649,0.0276193,0.0335378,0.0257732,0.0265671,0.0358741
37,0.0285945,0.0279965,0.0310099,0.0370469,0.026159,0.0286843,0.0241978,0.0269851,0.0490889,0.0374871,0.015814,0.0419472,0.034395,0.0149186,0.0241366,0.0394887,0.0472212,0.0308609,0.027468,0.01647,0.0247056,0.0260128,0.00746084,0.0229551,0.0582765,0.0260094,0.0137205,0.0125983,0.0356885,0.0216131,0.0154746,0.0190543,0.0113196,0.00764718,0.0288317,0.0332642,0.0267454,0.0260876,0.035499
38,0.0282934,0.0280533,0.0319772,0.0375753,0.025601,0.0284337,0.0234665,0.0276174,0.0500861,0.0386911,0.0165497,0.0422342,0.0348981,0.0152795,0.0256813,0.040625,0.0481232,0.0311096,0.0280644,0.0162983,0.0242004,0.025412,0.00783041,0.0221259,0.0574791,0.0260263,0.013936,0.0120517,0.0359921,0.0207612,0.0156215,0.0184862,0.0115555,0.00785242,0.0300972,0.033022,0.0279453,0.025618,0.0351602
39,0.0279695,0.0282165,0.0326913,0.0381759,0.0251051,0.0281303,0.0227503,0.0282928,0.0510422,0.0394058,0.0170151,0.0422979,0.0354368,0.0157389,0.0269539,0.0413978,0.0490132,0.0313265,0.0287176,0.0161354,0.023804,0.0248132,0.00842474,0.0213354,0.0565458,0.026195,0.0140457,0.0114596,0.0363071,0.0198203,0.0155035,0.0183089,0.0118038,0.00826482,0.0313373,0.0327355,0.0293344,0.0252181,0.034753
40,0.0276464,0.028456,0.0332644,0.0389907,0.0246752,0.0278115,0.0220881,0.0289719,0.0519045,0.0397222,0.0172694,0.0421656,0.0360229,0.0161914,0.0279592,0.0418062,0.0499012,0.0313672,0.0294053,0.0159193,0.02337,0.0242439,0.0091384,0.0205145,0.0557399,0.0264366,0.0140294,0.0110577,0.0365341,0.0189446,0.0152837,0.0186099,0.0120113,0.00887613,0.0324418,0.0324608,0.0308863,0.0248991,0.0342425
41,0.0273353,0.0287221,0.0336266,0.0388392,0.0243041,0.0274399,0.0214744,0.0297067,0.052625,0.0396858,0.0173612,0.0419015,0.0367561,0.0165073,0.0286637,0.0419144,0.0507998,0.0312607,0.030103,0.0155972,0.0227478,0.0237171,0.00995607,0.0197819,0.0550477,0.0267736,0.0132376,0.0109763,0.036589,0.0180033,0.0150526,0.019321,0.0121932,0.00957343,0.0333567,0.0324754,0.032508,0.0246313,0.0336385
42,0.0270849,0.0290235,0.0339104,0.0385427,0.0239916,0.0269811,0.0209356,0.0304475,0.0531449,0.0393589,0.0173156,0.0415818,0.0376569,0.016738,0.0290216,0.0416913,0.051692,0.031072,0.0307838,0.0153381,0.0219219,0.02325,0.0109346,0.0191835,0.0541021,0.0272437,0.0129669,0.0111477,0.0365003,0.017002,0.0149002,0.0203341,0.0123496,0.0103297,0.0340568,0.0326724,0.0340605,0.0243903,0.0329981
43,0.0268528,0.0293292,0.0340983,0.0388397,0.0237163,0.0264417,0.020511,0.0311167,0.0534306,0.0387893,0.0171533,0.0412436,0.0384254,0.0169296,0.029099,0.0411014,0.0525542,0.0306895,0.031371,0.0150855,0.0209767,0.0228269,0.0120459,0.0187346,0.0530737,0.027923,0.0133813,0.0114688,0.036478,0.0160759,0.0148986,0.0213061,0.0124671,0.0111336,0.0344998,0.032616,0.0354651,0.0241485,0.0323451
44,0.0266587,0.0296169,0.03425,0.0394755,0.0235047,0.0257267,0.0201888,0.0319615,0.0535841,0.0379818,0.0168844,0.0408205,0.0390726,0.0170034,0.0290382,0.0402454,0.0534004,0.0300737,0.0317682,0.0147916,0.0199775,0.0224838,0.0132718,0.0184528,0.0519689,0.0287227,0.0136245,0.0117614,0.0371478,0.0151214,0.0152394,0.0219717,0.0125204,0.0119793,0.0346519,0.0323716,0.0365909,0.0239035,0.0317367
45,0.0265773,0.0298858,0.0342705,0.039452,0.0233825,0.0248469,0.0200404,0.0328424,0.0535806,0.0370068,0.016537,0.0403502,0.0396817,0.0171088,0.0288479,0.0391305,0.0542043,0.0293835,0.0320119,0.0143666,0.0189785,0.0222421,0.0145957,0.0183651,0.0506744,0.0296174,0.0131748,0.0117718,0.0388538,0.0142747,0.0157052,0.0222249,0.0124846,0.0128628,0.0344681,0.0318765,0.0373698,0.0236653,0.0311754
46,0.0265437,0.0301305,0.0341091,0.0389868,0.0233538,0.0238679,0.0200755,0.033446,0.0533844,0.0361373,0.0161273,0.0400068,0.0403235,0.0172749,0.0285853,0.0378895,0.0549987,0.0286119,0.0320979,0.0139104,0.0179778,0.0220789,0.0159603,0.0184264,0.0491672,0.0305383,0.0125088,0.0117162,0.0398097,0.0135125,0.0162837,0.0220505,0.0123501,0.0137522,0.0339946,0.0311633,0.0377722,0.0234619,0.0306035
47,0.0265294,0.0303705,0.0338873,0.0387032,0.0234187,0.0228307,0.0202746,0.0340738,0.0530636,0.0350639,0.0157178,0.0399516,0.0410031,0.0175535,0.0282467,0.0364622,0.0558047,0.0277272,0.0320831,0.0135064,0.0170655,0.0219741,0.0173162,0.0186547,0.0474866,0.0314337,0.0113218,0.0114727,0.0398864,0.0128225,0.0170105,0.0215895,0.0122137,0.0145879,0.0334857,0.0307305,0.0378248,0.023352,0.0301026
48,0.0264924,0.0305683,0.0333941,0.0384987,0.023582,0.0217762,0.0206462,0.0347612,0.0526466,0.033638,0.0152624,0.0399116,0.0417212,0.018098,0.0276312,0.0351075,0.0564832,0.0267752,0.0319907,0.0131662,0.0163145,0.0219509,0.0186301,0.0190695,0.0456804,0.0322705,0.0106621,0.0112459,0.0400238,0.0121986,0.0178696,0.0210857,0.0121121,0.0153291,0.0329018,0.0303451,0.0375965,0.0234177,0.0297278
49,0.026436,0.0307024,0.0329527,0.0384071,0.0238587,0.0206474,0.0211933,0.035505,0.0521134,0.0322972,0.0148495,0.039866,0.0424668,0.0187157,0.0267769,0.033903,0.0569849,0.025817,0.0318031,0.0128439,0.0157149,0.021953,0.0198999,0.0196537,0.0437145,0.0330166,0.0104438,0.0111151,0.0404774,0.0116312,0.0189185,0.0206978,0.0120104,0.0159633,0.0321979,0.0298245,0.0371528,0.0237412,0.0294688
50,0.0262701,0.0308099,0.0325873,0.0384762,0.0241726,0.0194514,0.0219239,0.0363738,0.0515994,0.0311035,0.014512,0.0398361,0.0432476,0.0194866,0.0260559,0.0330877,0.0574164,0.0248533,0.0315853,0.0125104,0.0152843,0.0219799,0.0210843,0.0202969,0.0415604,0.0336579,0.0101569,0.0111007,0.0410339,0.0112172,0.0200935,0.0205581,0.0119098,0.0164738,0.031397,0.0292065,0.0365656,0.0243881,0.0292939
51,0.0259769,0.0308706,0.0323687,0.0383108,0.0245323,0.0181784,0.022795,0.0373852,0.0511111,0.0299024,0.0143064,0.0398404,0.0440428,0.0203035,0.0253668,0.0324897,0.0577178,0.0239348,0.031465,0.0121697,0.0149983,0.0220622,0.0221496,0.0210798,0.0393626,0.034205,0.00979802,0.0110385,0.0414114,0.0109325,0.0211771,0.0206205,0.0118153,0.0168479,0.0305338,0.0286154,0.0358518,0.0253372,0.0291367
52,0.0256843,0.0309158,0.0324432,0.038185,0.0249497,0.0168556,0.0237798,0.0386789,0.0506543,0.0289658,0.0142071,0.0398909,0.0448329,0.0210842,0.0247225,0.0321157,0.0578538,0.0233475,0.0314592,0.0119546,0.0148463,0.0222042,0.0230971,0.0219193,0.0371637,0.0346028,0.00950258,0.0111833,0.0417341,0.0108028,0.0220847,0.0208774,0.0118093,0.0170844,0.0296435,0.0280124,0.0351343,0.0265346,0.0287842
53,0.0253672,0.0309417,0.0325876,0.0381012,0.0253906,0.0156201,0.0248402,0.0401144,0.0502166,0.028145,0.0140994,0.0399019,0.0456025,0.0217408,0.0241872,0.0317702,0.0577915,0.0230831,0.0315386,0.0118683,0.0148308,0.0223967,0.02387,0.0229002,0.0349455,0.0348709,0.0092797,0.011482,0.042053,0.0108179,0.0230337,0.0212467,0.0117825,0.017243,0.0287864,0.027277,0.0345565,0.0278819,0.0288234
54,0.0248234,0.0309759,0.0328587,0.0379242,0.0258311,0.0144356,0.0259177,0.0419187,0.0498242,0.0275125,0.013941,0.0399449,0.0463334,0.0222336,0.0238199,0.0316195,0.0575663,0.02276,0.0317106,0.0118032,0.0149245,0.0226136,0.0244858,0.023876,0.0326981,0.0350218,0.00908644,0.0117376,0.042374,0.010966,0.0240133,0.0216063,0.0118164,0.0173487,0.0280294,0.0264125,0.0340171,0.0292839,0.0289903
55,0.0242687,0.0309791,0.0328389,0.0376034,0.0262813,0.0131895,0.0269873,0.0437404,0.049495,0.0270267,0.0136712,0.0400247,0.0470122,0.0225143,0.0236445,0.0314116,0.0572012,0.0224599,0.0320015,0.0116159,0.0150888,0.0228684,0.0249854,0.0248945,0.0305588,0.0350274,0.00891806,0.0118349,0.0427071,0.0112901,0.0249186,0.0218501,0.0118784,0.0173945,0.0274221,0.0255133,0.0335379,0.0306017,0.0290222
56,0.0239183,0.0309432,0.0327273,0.037439,0.0267088,0.0119716,0.0280308,0.0457379,0.0492505,0.026433,0.0132536,0.0400757,0.0476456,0.0224167,0.023663,0.0309923,0.0567472,0.0223232,0.0324466,0.0114364,0.0152579,0.0231686,0.0254148,0.0258238,0.0285719,0.0348939,0.00874075,0.0118318,0.0430256,0.0117298,0.0256994,0.0219059,0.011869,0.0174037,0.027,0.0246285,0.0331316,0.0316867,0.0291207
57,0.0238254,0.030894,0.0324946,0.0372908,0.0271333,0.0108056,0.0290075,0.0478411,0.0490877,0.0259133,0.0126387,0.0400679,0.048248,0.0218447,0.0238216,0.0302762,0.0562566,0.0223275,0.0330127,0.0112446,0.0154003,0.0234538,0.0256811,0.0267129,0.0267677,0.0346754,0.00847351,0.0117566,0.0433118,0.0122149,0.0263721,0.0217977,0.0116939,0.0173785,0.0265307,0.0237958,0.0327757,0.0324462,0.0292942
