Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10,RASI
9,0.0153028,0.00858212,0.00721681,0.0248099,0.00431769,0.00605141,0.0116408,0.00497662,0.0112633,0.00244696,0.0213795,0.0264817,0.00555322,0.00850943,0.00705165,0.00457911,0.00889635,0.00951238,0.00487296,0.00164777,0.0146084,0.00305653,0.00270614,0.0093208,0.00403259,0.00479476,0.004027,0.00837082,0.0391522,0.00777654,0.00805304,0.00312989,0.0109988,0.00934533,0.0138161,0.0027898,0.0203508,0.0219315,0.0515461
10,0.0154739,0.00814466,0.00687047,0.0255291,0.00433058,0.00650044,0.0114327,0.00537112,0.0112169,0.0022217,0.0212792,0.0268776,0.00540225,0.00829619,0.00717517,0.00451544,0.00825635,0.00958426,0.0049892,0.00166565,0.0139948,0.00304713,0.00277881,0.00907757,0.00387073,0.00484773,0.00426468,0.00838256,0.0381035,0.00806713,0.0081984,0.00379882,0.0105844,0.00947879,0.0134005,0.00259978,0.0194759,0.0223037,0.0487329
11,0.0155584,0.00771533,0.00664607,0.0262333,0.00442277,0.00676701,0.0112665,0.00566903,0.0110729,0.00206741,0.0212047,0.0271665,0.00543171,0.00806404,0.00727036,0.00447365,0.00788957,0.00954456,0.00501327,0.00166791,0.0133994,0.00298162,0.0029765,0.00892502,0.00372581,0.00473641,0.00443345,0.00834837,0.0372586,0.00824521,0.00840473,0.00435091,0.0102405,0.00952306,0.0129165,0.00253349,0.0186371,0.0226275,0.0467758
12,0.0155942,0.00733603,0.00652494,0.0267495,0.00432807,0.00688116,0.0111266,0.00592895,0.0108485,0.00215756,0.0212305,0.0272386,0.00561468,0.00784201,0.00728939,0.00442328,0.00768902,0.00941001,0.00494598,0.00173653,0.0128485,0.00281727,0.00327341,0.00882166,0.00356868,0.00469503,0.0046221,0.00826838,0.0365841,0.0083329,0.00860527,0.00487253,0.0100126,0.00945865,0.0126715,0.00256718,0.0178578,0.0228933,0.0453665
13,0.0155789,0.00696375,0.00645249,0.0270751,0.00427049,0.00692234,0.01104,0.00616152,0.0105514,0.00226554,0.0213538,0.0270485,0.00587521,0.0079564,0.00727683,0.00437501,0.00741379,0.00921647,0.00482682,0.00177581,0.0123415,0.00273942,0.00355944,0.00875729,0.00334141,0.00474651,0.00490922,0.00811827,0.0360659,0.00835265,0.00893403,0.00539069,0.00990449,0.00934056,0.0125697,0.00269863,0.0171608,0.0231184,0.0441988
14,0.0155649,0.00659567,0.00640744,0.0273588,0.0040928,0.00695037,0.0109884,0.00634416,0.0101874,0.00247537,0.0216486,0.0267095,0.00617,0.00816176,0.00724559,0.00432208,0.00709922,0.00905051,0.0047046,0.00185581,0.0118491,0.00273257,0.00383412,0.00871954,0.00304817,0.00482807,0.00520792,0.0080523,0.0357234,0.00832968,0.00935539,0.00588874,0.0098494,0.00919041,0.0123915,0.00285965,0.0165183,0.0233373,0.0431974
15,0.0155378,0.00626953,0.00637394,0.0274635,0.0039444,0.00678946,0.0109582,0.00648717,0.00975981,0.00255462,0.0218946,0.0266678,0.0064805,0.00834653,0.00725903,0.00424215,0.00684943,0.0089414,0.00453084,0.00199973,0.0114031,0.0026615,0.00412304,0.00870756,0.00282399,0.0048795,0.00507719,0.00814612,0.0355067,0.00829078,0.00961678,0.0062412,0.00980378,0.00897674,0.0121833,0.00294355,0.0159409,0.0235336,0.0423931
16,0.0154911,0.00596578,0.00635731,0.0274384,0.00387328,0.00645633,0.0109715,0.00664111,0.00932675,0.00253054,0.0220768,0.0264814,0.00688098,0.00853473,0.00728436,0.00412693,0.00666915,0.00888783,0.00443982,0.00215776,0.0110202,0.00255545,0.00440101,0.00871334,0.00261655,0.00488965,0.0049517,0.00820001,0.0353641,0.00827431,0.00978179,0.006473,0.00976998,0.00873204,0.0122704,0.00290186,0.015441,0.023697,0.041709
17,0.0154454,0.00567674,0.00636235,0.0274549,0.00381553,0.00617059,0.0109968,0.0067574,0.00892166,0.00256006,0.0222465,0.0265492,0.00724469,0.00874258,0.00727681,0.00398784,0.00646023,0.00875478,0.00438881,0.00231502,0.0107264,0.00256173,0.00466177,0.00873578,0.00240309,0.00490606,0.00487449,0.00824161,0.0352845,0.00828722,0.00987503,0.00662985,0.00974037,0.00848331,0.0124107,0.0029238,0.0149718,0.0238211,0.0414773
18,0.0153723,0.00539708,0.00637905,0.0274385,0.00375946,0.0059772,0.011018,0.0068127,0.00854199,0.00259631,0.022413,0.0264825,0.00764393,0.00885535,0.00731716,0.00383562,0.00622765,0.00861564,0.00427736,0.00245627,0.0105136,0.00259898,0.00488355,0.00878576,0.00221987,0.00493181,0.004753,0.00826676,0.0352717,0.00832639,0.00996964,0.00678437,0.00969326,0.00822042,0.012048,0.00327458,0.0145439,0.0238743,0.0416884
19,0.0152883,0.00517227,0.00639767,0.0274033,0.00375238,0.0057995,0.0110653,0.00681699,0.00813223,0.00250341,0.022543,0.026308,0.00812568,0.00892368,0.00742936,0.00367108,0.00601005,0.00854316,0.00412324,0.0026113,0.0103709,0.00259927,0.00502866,0.00884238,0.00210128,0.00494856,0.00456326,0.00828857,0.0352538,0.00839422,0.010059,0.00696901,0.0096252,0.0079113,0.0117966,0.00340577,0.0141625,0.0238686,0.0423617
20,0.0151992,0.00493107,0.00642832,0.0273526,0.0037675,0.005489,0.0111447,0.00678573,0.00774125,0.00241207,0.0225852,0.0260691,0.00862553,0.00898431,0.00745439,0.0035094,0.0058169,0.00850667,0.00401291,0.00277515,0.0102948,0.00264915,0.00506763,0.0089388,0.00204313,0.00493542,0.00432204,0.00831693,0.0351975,0.00850266,0.0101849,0.00711677,0.0095419,0.00755122,0.0117119,0.00327247,0.0138012,0.0238108,0.0423444
21,0.0151147,0.00466944,0.00647363,0.0272602,0.00383044,0.00532787,0.0112207,0.00673525,0.007361,0.00231783,0.0226043,0.0258134,0.00894908,0.0090428,0.00736385,0.00335943,0.00565863,0.00849502,0.00389013,0.00294645,0.0102255,0.00269426,0.0051829,0.00908334,0.00202937,0.0049084,0.00405986,0.00833782,0.0351483,0.00865325,0.0103384,0.00728444,0.00944235,0.00721149,0.0116442,0.00325422,0.0134764,0.0237008,0.0416427
22,0.0150477,0.00441213,0.00653368,0.0271168,0.00384908,0.00531438,0.011303,0.00669,0.00697933,0.00221273,0.0226331,0.0259261,0.00914905,0.00912198,0.00738624,0.00323913,0.00548161,0.00864887,0.00379564,0.00313667,0.0101736,0.00276528,0.00535662,0.00924446,0.00203959,0.00495746,0.00378284,0.00831247,0.0351069,0.0088412,0.0105275,0.00746964,0.00933463,0.00688378,0.0115427,0.00342287,0.0131738,0.0235661,0.0411713
23,0.0149971,0.00415566,0.00660343,0.0269644,0.00384054,0.0053763,0.0113709,0.00662512,0.00657674,0.00212256,0.0226503,0.0259485,0.00938379,0.00914982,0.00789142,0.00314889,0.00526654,0.00870878,0.00374297,0.0033295,0.0101831,0.00284329,0.00537976,0.00933275,0.00207396,0.00507997,0.00349333,0.00825982,0.0350412,0.00906059,0.0106905,0.00766406,0.00921517,0.0065219,0.0114302,0.00344248,0.0128766,0.0234525,0.0410768
24,0.0149776,0.00392327,0.00668006,0.0268213,0.00379451,0.00537124,0.0114389,0.00653703,0.00614496,0.00206315,0.0226615,0.0258477,0.00950493,0.00918231,0.00813853,0.00310692,0.00512428,0.00860536,0.0036264,0.00352653,0.010299,0.002896,0.00536598,0.00943936,0.0021154,0.00500665,0.00322142,0.0082343,0.0349781,0.00930757,0.0108564,0.00784021,0.0090827,0.00614246,0.0112907,0.00338539,0.0125397,0.0233449,0.041123
25,0.0149739,0.00370805,0.00676687,0.026654,0.00381602,0.00543619,0.0115271,0.00643772,0.0057703,0.00202686,0.0226574,0.0258017,0.00962414,0.00925019,0.00811157,0.00310389,0.0050646,0.00843866,0.00349059,0.00370798,0.0104421,0.00288313,0.00555994,0.00956624,0.00220506,0.00477726,0.00297842,0.00823558,0.0349473,0.009581,0.0110267,0.00795992,0.00893701,0.00577872,0.0111701,0.00323127,0.012197,0.0232529,0.0412076
26,0.0149581,0.00349875,0.00686369,0.0265076,0.00382175,0.00555761,0.0116019,0.00635406,0.00549285,0.00203107,0.0226142,0.0257564,0.00976984,0.00931503,0.00805371,0.00311601,0.00491851,0.00828272,0.0032878,0.00387989,0.010398,0.00283974,0.00577065,0.00970731,0.00237455,0.00446972,0.00275376,0.00824686,0.034917,0.00985695,0.0111707,0.00804561,0.00879478,0.00539606,0.0110661,0.00299809,0.0118329,0.0232147,0.0412682
27,0.0149342,0.00331967,0.00696928,0.026386,0.00378571,0.00569463,0.0116773,0.00630967,0.00515775,0.0020545,0.0225268,0.0256816,0.0101167,0.00935847,0.00810463,0.003138,0.0046677,0.00818691,0.0030906,0.00404361,0.0104239,0.00290869,0.00582506,0.00985208,0.00263532,0.00428675,0.00258308,0.00825356,0.0348658,0.0101288,0.0112909,0.00816164,0.00874712,0.00501372,0.0109867,0.00295014,0.0114277,0.0232273,0.041253
28,0.0149025,0.00316914,0.00708809,0.0263101,0.00371575,0.00583935,0.0117641,0.00633374,0.00479146,0.00211948,0.0224395,0.0256283,0.0105249,0.00937203,0.00827072,0.00317516,0.00461535,0.00809818,0.00290547,0.00421644,0.0106032,0.00292522,0.00581887,0.00996598,0.00297257,0.00416359,0.00243328,0.00828758,0.0347909,0.0103956,0.0113934,0.00830221,0.00870064,0.00468224,0.0109274,0.00301732,0.0109669,0.023276,0.0412034
29,0.0148765,0.00301371,0.00721039,0.0262462,0.00366309,0.0059887,0.0118638,0.00639707,0.00450614,0.00221787,0.0223691,0.0256006,0.0106696,0.00936125,0.00843918,0.00322526,0.0047428,0.00797542,0.00270702,0.00436976,0.010717,0.00286392,0.00596924,0.0100993,0.00335725,0.00402342,0.00228742,0.00834115,0.0347273,0.0106388,0.011531,0.00849322,0.00865881,0.00440968,0.010897,0.00309184,0.0105156,0.0233343,0.0411123
30,0.0148469,0.00286703,0.00731988,0.0262831,0.0036666,0.00613994,0.0119824,0.0064736,0.00426772,0.00234941,0.0222856,0.0255757,0.0107347,0.00931316,0.00845861,0.00329425,0.00485831,0.00786621,0.00257857,0.00448709,0.0107511,0.0028439,0.00608904,0.0102547,0.00372357,0.00393768,0.00217907,0.00837449,0.0346282,0.0108711,0.0116765,0.00872905,0.00864883,0.00417727,0.0108515,0.00316545,0.0100905,0.0234065,0.0409139
31,0.0148197,0.0027443,0.00743229,0.0263828,0.00370751,0.00628324,0.0121145,0.0065656,0.00403757,0.00240678,0.0222096,0.0255787,0.0110371,0.00925243,0.00844842,0.00337234,0.00499653,0.00778857,0.00246893,0.00458482,0.0107518,0.00286538,0.00610298,0.0103957,0.00407556,0.00396269,0.00211414,0.00839678,0.0345147,0.0111034,0.0118594,0.00893565,0.0086665,0.00399239,0.0108045,0.00329026,0.00965071,0.0235082,0.0407021
32,0.0148306,0.0026435,0.00754036,0.0263858,0.00373775,0.00642391,0.0122471,0.00670545,0.00376983,0.00214311,0.0221249,0.0255701,0.0114746,0.00924229,0.00839081,0.00347645,0.00515465,0.00772761,0.00235146,0.00466383,0.0107945,0.00282162,0.00604648,0.0105397,0.00443138,0.0039673,0.00206881,0.00840999,0.0343742,0.0113331,0.0120386,0.00915926,0.00869139,0.00388944,0.0107345,0.00345441,0.009198,0.0236413,0.0408187
33,0.0148628,0.00256866,0.0076496,0.026339,0.00371447,0.00656496,0.0123952,0.00684557,0.00348016,0.00204242,0.0220276,0.0255787,0.0117181,0.00929898,0.008287,0.00362876,0.0053261,0.00767689,0.00225446,0.00476257,0.0109803,0.00283804,0.00611905,0.0106769,0.00479704,0.00397333,0.00202381,0.00838043,0.0341855,0.0115608,0.0122219,0.00936753,0.00871932,0.00384309,0.0106518,0.00363753,0.00875462,0.0238181,0.0413681
34,0.0149017,0.0025703,0.00777132,0.026299,0.00366912,0.0067257,0.012531,0.00697276,0.00318837,0.0020346,0.0219672,0.0255563,0.0119316,0.00931412,0.00818157,0.00384359,0.00552968,0.00761023,0.00210355,0.00488882,0.0111865,0.00285487,0.0063058,0.0108255,0.00513757,0.00401768,0.00198379,0.00834925,0.0340026,0.0118035,0.0123866,0.0095608,0.00875813,0.00377867,0.0105552,0.00384153,0.00833759,0.0240331,0.0412486
35,0.0149501,0.00267236,0.00789629,0.0262303,0.00363529,0.00692045,0.0126682,0.00707149,0.00291262,0.00202807,0.0219173,0.025508,0.0120372,0.0093769,0.00806927,0.00411873,0.00573447,0.00755892,0.00201655,0.00499089,0.0113785,0.00279459,0.00642846,0.0109598,0.00542952,0.00402553,0.00196814,0.0083255,0.0338721,0.0120727,0.0125426,0.00972972,0.00881203,0.00371055,0.010457,0.00401308,0.00793379,0.0242898,0.0407512
36,0.0149945,0.00284683,0.00802786,0.0261444,0.00363626,0.00711234,0.0128104,0.00717452,0.00266384,0.00201586,0.0219247,0.0254944,0.0123119,0.00941584,0.00795316,0.00443535,0.0058902,0.00747355,0.00209394,0.00505831,0.0116074,0.00278612,0.00650944,0.0111287,0.00564163,0.00400709,0.00195814,0.00827113,0.0337737,0.0123426,0.0126768,0.00985979,0.0088805,0.00366105,0.0103899,0.00411015,0.00752187,0.0245834,0.0402635
37,0.015029,0.00305544,0.00815748,0.0260718,0.00364881,0.00730169,0.0129608,0.00726371,0.00243441,0.00200558,0.0218575,0.0254187,0.0126144,0.00944605,0.00785223,0.00478162,0.00606261,0.00736915,0.0020867,0.00510882,0.0118755,0.00284533,0.00666213,0.0113164,0.0058186,0.00388684,0.00195743,0.00820816,0.033738,0.0125871,0.0126944,0.00997355,0.00896946,0.00358671,0.0104045,0.00412838,0.00713063,0.0248786,0.0399193
38,0.0150497,0.00327193,0.00827174,0.0261145,0.00363414,0.00746739,0.0131308,0.00736414,0.00225164,0.00198931,0.0217711,0.0252637,0.0128841,0.00950213,0.00778083,0.00515636,0.00635577,0.00725053,0.00187988,0.00519046,0.0121484,0.00281983,0.00684503,0.0114773,0.0059967,0.0037891,0.00192617,0.00813924,0.0337195,0.0128244,0.0126366,0.0100929,0.00907693,0.0034693,0.0103784,0.00410952,0.00674077,0.025151,0.0397966
39,0.0150697,0.00350512,0.00837967,0.0260966,0.00362486,0.00759841,0.0133151,0.00754027,0.00211585,0.00197124,0.0216742,0.0250989,0.0132489,0.00951989,0.00772338,0.00555026,0.00669378,0.00712867,0.00159909,0.00527486,0.0123794,0.00276406,0.0070165,0.0116228,0.0062143,0.00361589,0.00188191,0.00807525,0.0337004,0.0130504,0.0125968,0.0101788,0.00922575,0.00329692,0.0103106,0.00412002,0.00636911,0.0253747,0.0396761
40,0.0150984,0.003732,0.00849461,0.026011,0.00363944,0.00771313,0.0135041,0.00775706,0.00205615,0.00196715,0.0215504,0.0249751,0.0135313,0.00952323,0.00765856,0.00595636,0.00706507,0.00701013,0.00144257,0.00534114,0.0126124,0.00281723,0.00717399,0.0117672,0.00646562,0.00346842,0.00183762,0.00800612,0.0336907,0.0132804,0.0125729,0.0102823,0.00940535,0.00305136,0.0102315,0.00422951,0.0060109,0.0255576,0.0395066
41,0.0151379,0.00392995,0.00861483,0.0260121,0.00373,0.00780526,0.0137024,0.00801062,0.00204739,0.00197766,0.0214499,0.0248666,0.0138056,0.00953009,0.00759486,0.00636578,0.00745983,0.00691012,0.00133931,0.00540409,0.0128434,0.00285387,0.00732342,0.0118692,0.00679438,0.00335498,0.00179244,0.00791144,0.0336762,0.013489,0.012586,0.010381,0.00961017,0.00275569,0.0101144,0.00443388,0.00564528,0.0257162,0.0393057
42,0.0152188,0.00409122,0.0087325,0.0260825,0.00386593,0.0078986,0.0139141,0.00830252,0.00205647,0.00198846,0.0213644,0.0247889,0.0140565,0.00951377,0.00752508,0.00677307,0.00786633,0.00681778,0.00120359,0.00547179,0.0130579,0.00295402,0.00748051,0.0119496,0.00719343,0.00323048,0.00174097,0.00779238,0.0336426,0.0136704,0.0126169,0.0104864,0.00984146,0.00242394,0.00999843,0.00471522,0.00528196,0.0258712,0.0390163
43,0.015329,0.0042851,0.00882406,0.0260889,0.00398995,0.00798742,0.0141348,0.00862049,0.00206653,0.00199871,0.021261,0.0246895,0.014337,0.00948041,0.0074327,0.0071702,0.00827113,0.0067057,0.00125733,0.00553536,0.0132531,0.00309535,0.00762538,0.012099,0.00760306,0.00310554,0.00168793,0.00764773,0.0335919,0.0138496,0.0126536,0.0105921,0.0101081,0.00205614,0.009941,0.00504841,0.00491881,0.0260527,0.0385176
44,0.0154655,0.00452796,0.00890762,0.0260739,0.00408715,0.00805434,0.0143842,0.00894885,0.00207966,0.00200044,0.0211588,0.0245971,0.0145437,0.00945329,0.00733155,0.00755331,0.00853654,0.00659242,0.00131859,0.00560358,0.0134315,0.00326044,0.00773612,0.0122896,0.00799595,0.00297041,0.00165427,0.00748068,0.0335117,0.0140157,0.0126745,0.0107291,0.0104014,0.00168097,0.00980293,0.00537134,0.00457083,0.0262766,0.038239
45,0.0156168,0.00483143,0.00898439,0.0261774,0.0041731,0.00812855,0.014677,0.00928406,0.00209652,0.00202514,0.0210478,0.0245192,0.014767,0.00944782,0.00724926,0.00792747,0.00861736,0.00642514,0.00120988,0.00567012,0.0136242,0.00343144,0.00784165,0.0125128,0.00837712,0.00282175,0.00163065,0.00731326,0.0334127,0.014202,0.0127168,0.010885,0.0107306,0.00134004,0.00958698,0.00557629,0.00423681,0.0265783,0.0382479
46,0.0157361,0.00515657,0.00904793,0.0263105,0.00425541,0.00820044,0.0149974,0.00960618,0.00214748,0.00208435,0.0209178,0.0244694,0.014933,0.00947189,0.00725496,0.00829267,0.00892006,0.00623375,0.0010242,0.00574562,0.0138573,0.00364033,0.00793609,0.0127766,0.00874936,0.00267268,0.00161352,0.007155,0.0333292,0.0144224,0.0127332,0.0110191,0.0110915,0.00102076,0.00937834,0.00574928,0.00391375,0.0269371,0.0383645
47,0.0158978,0.00548327,0.00908884,0.0264462,0.00428304,0.00826618,0.015345,0.00985299,0.00224243,0.00214045,0.0207792,0.0244453,0.0150478,0.00949417,0.00725141,0.00863843,0.00918937,0.00605356,0.000825311,0.00581605,0.0141228,0.00388354,0.00802003,0.0130972,0.00909225,0.00250307,0.00162019,0.00702039,0.0332671,0.0146606,0.0127359,0.0111231,0.0114787,0.000819551,0.00923068,0.00588501,0.00360106,0.0273531,0.0385061
48,0.0159999,0.00581633,0.00909973,0.0266146,0.00435868,0.00831613,0.0157187,0.0100001,0.00237722,0.00219792,0.020619,0.0243761,0.0151257,0.00950427,0.00721322,0.00897792,0.00936529,0.00590704,0.000752128,0.00587676,0.0144232,0.00414353,0.00813081,0.0134734,0.00934853,0.00228466,0.00165966,0.00692558,0.0331928,0.0148936,0.012732,0.0112247,0.0118704,0.000972198,0.00896506,0.0059924,0.00336805,0.0277868,0.0385086
49,0.0161467,0.00610868,0.00910227,0.0266476,0.00450827,0.00836622,0.0161423,0.0100479,0.00254325,0.00229705,0.0204232,0.0243199,0.0152822,0.00944387,0.00713546,0.00928464,0.00946621,0.00576683,0.000769391,0.00593765,0.014745,0.00446718,0.0082641,0.0138796,0.00946413,0.00206558,0.00174405,0.00688646,0.0331289,0.0151018,0.0127533,0.0113086,0.0122701,0.00124268,0.00866145,0.00605406,0.00325817,0.028229,0.0386425
50,0.0163175,0.00639689,0.00911794,0.0266429,0.00466512,0.00840298,0.0165996,0.00998154,0.00274099,0.00241593,0.020211,0.0243121,0.0155153,0.00933281,0.00702672,0.00957567,0.00956178,0.00563585,0.000827088,0.00601781,0.0150299,0.00486977,0.00842573,0.0143319,0.0094338,0.00186607,0.00182905,0.0069193,0.0330613,0.0152966,0.0127883,0.0113123,0.0126767,0.00151056,0.00837128,0.00602423,0.00340464,0.0286741,0.0390575
51,0.0164192,0.00664401,0.00912529,0.0268454,0.00491814,0.00841559,0.0170884,0.00986294,0.00297892,0.00251624,0.0200218,0.0242689,0.0156514,0.009205,0.00692183,0.00986629,0.00969088,0.00552104,0.000954419,0.00606928,0.0153079,0.00531264,0.00862144,0.0148447,0.00930493,0.00168542,0.00193425,0.00697001,0.0329743,0.0154813,0.0128637,0.0112512,0.0130839,0.00179594,0.00811848,0.00591355,0.00389882,0.0291126,0.0390902
52,0.0165475,0.00693509,0.00907905,0.0270874,0.00527094,0.0084193,0.0176406,0.00977657,0.00325145,0.00263202,0.0198405,0.0241973,0.0157361,0.00902362,0.00673776,0.0101457,0.00982493,0.00538402,0.0011669,0.00612066,0.0155954,0.00583325,0.00875808,0.0153935,0.00915999,0.00153008,0.00206895,0.00703418,0.0328449,0.015647,0.0129412,0.011184,0.0134917,0.00214061,0.00793578,0.00586772,0.00428151,0.0295516,0.0389097
53,0.016755,0.0072534,0.00901779,0.0273225,0.00570854,0.00840564,0.018219,0.00962795,0.00353281,0.00273901,0.0196818,0.0241432,0.0158831,0.00883278,0.00656358,0.0104145,0.00992027,0.00522223,0.00146366,0.00619192,0.0159179,0.00641288,0.00877168,0.015985,0.00911811,0.00139398,0.00221747,0.00711565,0.0326536,0.0158215,0.0130179,0.0111843,0.0139156,0.00255246,0.00778242,0.00600039,0.00467185,0.0299873,0.0387203
54,0.0169936,0.00757332,0.00896575,0.0275651,0.00607387,0.00836109,0.0188412,0.00942692,0.00381592,0.00284105,0.0195601,0.0242033,0.0160427,0.00863505,0.00655587,0.010679,0.00997771,0.00508236,0.00176708,0.00625614,0.016251,0.00704649,0.008846,0.0166465,0.00915916,0.0012623,0.00239779,0.00719469,0.0324645,0.016011,0.0131144,0.0113617,0.0143236,0.00282292,0.00760972,0.00634327,0.00511767,0.0304182,0.0385364
55,0.0171793,0.00788674,0.00891759,0.0278143,0.00647946,0.00831058,0.019527,0.0091975,0.00406561,0.00296675,0.01948,0.0242782,0.0160316,0.00845625,0.00655902,0.0109397,0.0102373,0.00494197,0.00204106,0.0063067,0.016642,0.00769705,0.00897544,0.0173816,0.00921417,0.00103253,0.00258136,0.00724337,0.0322664,0.0161978,0.0132166,0.0117494,0.0146871,0.00307791,0.00738924,0.00684478,0.00560045,0.0308183,0.0383553
56,0.0173896,0.00821344,0.00885596,0.0280607,0.00709129,0.00823459,0.0202464,0.00891302,0.00426936,0.00310656,0.0194124,0.0243198,0.0160422,0.0083355,0.00656191,0.0111214,0.0104996,0.00486387,0.00229193,0.00634123,0.0171236,0.00839794,0.00913407,0.0181686,0.00926379,0.000854223,0.00277196,0.00722148,0.0320588,0.0164131,0.0133237,0.0120652,0.0150195,0.00336994,0.0071514,0.0074127,0.00612372,0.0312186,0.0381457
