Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RASI,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10
10,0.025518,0.0204438,0.0175143,0.0158573,0.0143614,0.0152538,0.0119262,0.00844057,0.0187744,0.0139586,0.0170292,0.0294599,0.0304567,0.0224516,0.00778723,0.0626898,0.0290156,0.00751122,0.0112022,0.0129888,0.029236,0.0215803,0.0171917,0.00659692,0.00789293,0.0102579,0.0057704,0.00878067,0.0116386,0.0292743,0.019175,0.00484473,0.0199105,0.0167821,0.00349632,0.00858288,0.0112273,0.0196664,0.0320116
11,0.0251409,0.0200892,0.0165312,0.0170971,0.0141999,0.016787,0.0126978,0.00927126,0.0189579,0.0152405,0.0173334,0.0299367,0.0297967,0.023248,0.0080918,0.0623323,0.0279643,0.00690881,0.01105,0.0119527,0.0286948,0.0209434,0.0168663,0.0057672,0.00831772,0.00860537,0.00632346,0.00810324,0.0111945,0.0292129,0.0185186,0.00491343,0.0201959,0.016576,0.00389023,0.00864631,0.0107927,0.0203296,0.0315241
12,0.0247233,0.0196897,0.0158847,0.017707,0.0139368,0.0182436,0.0134264,0.0103788,0.0191065,0.0162399,0.0178013,0.0301808,0.0290865,0.024077,0.00832866,0.0612564,0.0270072,0.00616448,0.010625,0.011535,0.0281164,0.020061,0.016452,0.00518615,0.00877129,0.0070367,0.00701262,0.00773904,0.0107994,0.0292533,0.0175889,0.00498205,0.0204332,0.0165916,0.00434656,0.00893717,0.0104478,0.0209349,0.0310001
13,0.0243046,0.0192224,0.0156296,0.0175972,0.013575,0.0196107,0.0140655,0.0117522,0.0193057,0.0169233,0.018502,0.0301182,0.0283624,0.0246024,0.00860278,0.059412,0.026178,0.00525738,0.0100345,0.0110371,0.0278515,0.0190523,0.0159609,0.00490477,0.00922217,0.00565127,0.00770985,0.00745025,0.0103119,0.0294464,0.0165711,0.00485399,0.0204404,0.0167553,0.00480198,0.00934803,0.010148,0.0213954,0.0304542
14,0.0239724,0.018723,0.0155655,0.0173675,0.0131249,0.020865,0.0146407,0.013341,0.0196086,0.0173232,0.0193657,0.0297359,0.0276287,0.0255414,0.00898853,0.056937,0.0254344,0.00437244,0.00926363,0.0104295,0.0279053,0.0179862,0.0154143,0.0048755,0.00966187,0.0045013,0.00829228,0.00710539,0.00964164,0.0297378,0.0154981,0.0046012,0.0200962,0.0169077,0.00525223,0.00970472,0.00984663,0.0216387,0.0299207
15,0.0237066,0.0181758,0.015549,0.0170851,0.0126088,0.0219991,0.0151988,0.0149647,0.0199446,0.0174366,0.0202132,0.0291074,0.0268793,0.0265276,0.00943272,0.0541955,0.0245864,0.00384918,0.00828381,0.00972637,0.0281285,0.0169649,0.0148399,0.00506865,0.0100972,0.00353659,0.00875921,0.00678092,0.00890078,0.0299001,0.0144143,0.00465938,0.0194132,0.0170959,0.00563635,0.00991809,0.00947192,0.0215729,0.0295021
16,0.0234407,0.0175604,0.015587,0.0166756,0.0120736,0.0230723,0.0157644,0.016735,0.020272,0.0172495,0.021126,0.0282862,0.0260797,0.0272585,0.00978553,0.0513489,0.0236112,0.00386857,0.0071815,0.00904088,0.0282946,0.0160419,0.014281,0.00543004,0.0106825,0.00294197,0.00908158,0.00642845,0.00820343,0.03025,0.0134095,0.00500115,0.0185594,0.0173443,0.00595511,0.00998467,0.00914495,0.0208791,0.0292848
17,0.0231725,0.0168218,0.0158473,0.015981,0.0115757,0.0241533,0.0163862,0.018659,0.0205924,0.0168442,0.0220592,0.0274218,0.0252445,0.0278077,0.00998779,0.0483822,0.022489,0.0045088,0.00598296,0.00842794,0.0282198,0.0153064,0.0138178,0.00587187,0.0112187,0.00268128,0.00922228,0.00597226,0.00751592,0.0307907,0.0125334,0.00548343,0.0177143,0.0177347,0.00621327,0.0098787,0.0088159,0.0195971,0.0292935
18,0.0228779,0.0159792,0.0160055,0.0151893,0.011107,0.0251023,0.0170571,0.0206626,0.0209303,0.0163855,0.0229382,0.0267476,0.0243796,0.0285118,0.00998361,0.0454871,0.0212215,0.00561179,0.00483811,0.00788541,0.0279229,0.0147212,0.0134189,0.00637016,0.0116712,0.00266514,0.00921808,0.0054622,0.00699687,0.0313878,0.0117268,0.00624322,0.0170106,0.0181937,0.0064257,0.00961179,0.00843565,0.0180506,0.0295666
19,0.0225553,0.0150282,0.0159995,0.0143414,0.0107682,0.0261631,0.0177559,0.0224954,0.0212422,0.0159151,0.0236645,0.0261142,0.0235279,0.0294339,0.00979054,0.0425252,0.0198509,0.00695826,0.00386438,0.00744354,0.0280717,0.0143012,0.0130738,0.00689025,0.0120777,0.00285599,0.00911365,0.00515213,0.00657984,0.0318358,0.0110964,0.0071678,0.0165106,0.0186445,0.00658228,0.0091623,0.00796927,0.0160979,0.0300903
20,0.022185,0.0139814,0.0160801,0.0137751,0.0105771,0.0271806,0.0184879,0.0243412,0.0214814,0.015433,0.0243933,0.0255195,0.0227043,0.0302149,0.00953513,0.0394953,0.0183879,0.00794633,0.00291852,0.00703627,0.028323,0.014009,0.0127893,0.0075075,0.0124531,0.00307944,0.00889053,0.00493545,0.00634028,0.0322453,0.0106671,0.00806303,0.016197,0.0190823,0.0066936,0.00856908,0.00736936,0.014073,0.0308398
21,0.0217793,0.0128937,0.016225,0.0134041,0.010547,0.0281303,0.0192615,0.0260875,0.0216449,0.0149182,0.0251312,0.0250499,0.021912,0.030879,0.00934117,0.0376839,0.0168486,0.00870955,0.00221343,0.00672161,0.0285233,0.0138269,0.0125452,0.00806617,0.0128094,0.00345722,0.00841525,0.00483377,0.00627402,0.0326392,0.0103205,0.00889197,0.0160447,0.0195856,0.00673155,0.00786482,0.00665964,0.0120974,0.0317068
22,0.0213262,0.0117466,0.0163925,0.0130919,0.0106862,0.0290749,0.0200579,0.0275735,0.0217347,0.0145146,0.0257257,0.0247238,0.0211804,0.03146,0.00920493,0.0362163,0.0152569,0.00955158,0.00219756,0.00649283,0.0286639,0.0136162,0.0123561,0.00863022,0.0131633,0.00405399,0.0078921,0.00489166,0.00628186,0.0329704,0.00997626,0.00964393,0.0159751,0.0202518,0.00672041,0.00710032,0.00586521,0.0102767,0.0325902
23,0.0208637,0.0106166,0.0166216,0.0128705,0.0109434,0.0300706,0.020884,0.028774,0.0217363,0.0143124,0.026159,0.024496,0.020501,0.0320174,0.00906229,0.034746,0.0136467,0.0103543,0.00257896,0.00638637,0.0287335,0.0133213,0.0122066,0.00914044,0.013527,0.00472758,0.00757754,0.00487119,0.00617825,0.0332258,0.00959621,0.0103258,0.0158654,0.020881,0.00672989,0.00636623,0.00499467,0.00867405,0.0334042
24,0.0203975,0.00951933,0.0168927,0.0127032,0.0114322,0.0310353,0.0217353,0.0297435,0.0216799,0.014371,0.0264727,0.0243125,0.0198613,0.0324014,0.00887546,0.0333553,0.0122045,0.0109941,0.00300218,0.00647401,0.0288061,0.0130958,0.0120638,0.0096975,0.0138703,0.00546843,0.00734023,0.00513026,0.00582763,0.0333915,0.00922401,0.0109462,0.015629,0.0215376,0.00676776,0.00570608,0.00419571,0.00740685,0.0340573
25,0.0199403,0.00844703,0.0171884,0.0125218,0.012044,0.0319186,0.022564,0.030489,0.0216112,0.0145344,0.0266398,0.0241423,0.0192418,0.0325714,0.00878043,0.0321868,0.0108924,0.0114456,0.00333494,0.0068725,0.0288589,0.0129731,0.0119375,0.0103301,0.0142143,0.0061875,0.0070994,0.005921,0.00518013,0.0335037,0.00874948,0.0114945,0.0151999,0.0225411,0.00683459,0.00515766,0.0035225,0.00646664,0.0345496
26,0.0194769,0.00737502,0.0175094,0.0123202,0.0127982,0.0327901,0.0233978,0.0309304,0.0215293,0.0147457,0.0265826,0.0240294,0.0186631,0.0323841,0.00905812,0.0312349,0.00967703,0.0115718,0.00355547,0.00755533,0.0289125,0.0127468,0.0118627,0.0109932,0.0145619,0.00680378,0.00686299,0.00682472,0.00430704,0.033601,0.0082332,0.0118941,0.0145334,0.0235867,0.00692821,0.00475402,0.00299314,0.00585643,0.034823
27,0.0190438,0.00636882,0.0177408,0.0120887,0.0136013,0.0339145,0.0242037,0.0310278,0.0214584,0.0150721,0.02624,0.0240486,0.0181303,0.031807,0.00952535,0.0304684,0.00869037,0.0114253,0.00368864,0.00847359,0.028994,0.0124479,0.0118758,0.0116591,0.0148992,0.00727019,0.00664029,0.00796008,0.00337858,0.033688,0.00769429,0.0121931,0.0137265,0.0245899,0.00704888,0.00448525,0.00264188,0.00557986,0.0349597
28,0.018683,0.00545746,0.0178669,0.0118008,0.0144373,0.0348608,0.024978,0.0310342,0.0213959,0.0154572,0.0255503,0.0241761,0.0176689,0.0307377,0.00981207,0.0299649,0.00796657,0.0115011,0.00377343,0.00959795,0.0290932,0.0121393,0.0119745,0.0123085,0.0152653,0.00756279,0.00648638,0.00910504,0.00271357,0.0337718,0.00718398,0.0124786,0.0129241,0.0257761,0.00720609,0.00427814,0.00233769,0.00552174,0.0350537
29,0.0183678,0.00465823,0.0177415,0.0115146,0.0152936,0.0357754,0.0257036,0.0309704,0.021384,0.0155223,0.0244593,0.0241121,0.0172503,0.0290835,0.0101455,0.0298481,0.00748944,0.0116383,0.00382593,0.0108497,0.0291731,0.0118075,0.0120627,0.012922,0.015652,0.00770919,0.00639607,0.0104089,0.00267108,0.0338186,0.00674645,0.0127572,0.0123019,0.027112,0.0073862,0.00412258,0.0020749,0.00555135,0.0350514
30,0.018054,0.00402662,0.0172567,0.0112463,0.0160759,0.0367201,0.0263676,0.0308422,0.0214646,0.015096,0.0229831,0.024149,0.0168544,0.0267746,0.0107851,0.0300994,0.00731333,0.011485,0.00385969,0.0121117,0.0292653,0.01152,0.0122441,0.0134834,0.0160027,0.00775125,0.0062388,0.0119741,0.00330499,0.033919,0.00638961,0.0130325,0.011975,0.0285518,0.00757166,0.00404136,0.00196161,0.00557544,0.0349851
31,0.017783,0.00352747,0.0163493,0.0109324,0.0168226,0.0376968,0.0269372,0.0306952,0.0216687,0.0142576,0.0214176,0.0243244,0.0165156,0.0238384,0.01129,0.0305189,0.0073389,0.011227,0.00389934,0.0134066,0.0292601,0.0114743,0.0125584,0.0139529,0.0163054,0.00766622,0.0061922,0.0133947,0.0042648,0.0341207,0.0061161,0.0132203,0.0119688,0.0299497,0.00774684,0.0040331,0.00194261,0.00555305,0.0349061
32,0.0175286,0.00311427,0.015176,0.0105092,0.0175186,0.0386759,0.0274155,0.0304747,0.0219789,0.0133481,0.0200715,0.0246139,0.0162191,0.0203863,0.0113918,0.0308233,0.00750459,0.0110904,0.00398152,0.0147166,0.0288942,0.0114411,0.0128612,0.0143446,0.0166134,0.00750581,0.0062536,0.014685,0.00517552,0.0344333,0.0059249,0.0133854,0.0122325,0.0313269,0.00790584,0.00413754,0.00198183,0.00547793,0.0349112
33,0.0172702,0.00272115,0.0141748,0.00998535,0.0181062,0.0396457,0.0278363,0.0302849,0.0223855,0.0127701,0.0191326,0.0249875,0.0159501,0.0166801,0.0112053,0.0307155,0.00773091,0.0111031,0.00412186,0.0160566,0.0285066,0.0112246,0.013125,0.0147185,0.0168357,0.00730169,0.00635862,0.0162579,0.00597694,0.0348319,0.00579253,0.013666,0.0126426,0.0324799,0.00807804,0.00431564,0.00215188,0.00537434,0.034937
34,0.0170187,0.00231553,0.0138278,0.00944483,0.0185896,0.0406131,0.0282035,0.0301507,0.0228875,0.0127439,0.0183187,0.0254356,0.0157059,0.0132928,0.0108449,0.0300779,0.00802721,0.011092,0.00433698,0.0173361,0.0281388,0.0109307,0.0133591,0.0150141,0.0169844,0.0070955,0.00647806,0.0178972,0.00691555,0.0352714,0.00574655,0.0141506,0.0128783,0.0336516,0.00824685,0.0045589,0.00246613,0.00533275,0.0349437
35,0.0167639,0.00192841,0.0141167,0.00896055,0.0190322,0.0415818,0.0285089,0.030112,0.0234247,0.0131193,0.0172379,0.0259426,0.0155041,0.0112152,0.00999425,0.0290841,0.00827388,0.0110929,0.00462176,0.0183862,0.0277597,0.0106223,0.0135623,0.0152155,0.0170919,0.00691182,0.0066215,0.0192093,0.0079977,0.0357324,0.00576279,0.0150227,0.0129403,0.0346958,0.00840939,0.0048356,0.00280213,0.00541207,0.0349267
36,0.0164936,0.00159322,0.0146509,0.00861214,0.0194041,0.0425335,0.028731,0.0302603,0.0239728,0.0137399,0.0159573,0.0264008,0.0153294,0.0116961,0.00855529,0.028028,0.00833498,0.0110051,0.00494247,0.0192102,0.0273481,0.0102955,0.0137672,0.0153374,0.017164,0.00675479,0.00674511,0.020256,0.00917969,0.0361832,0.00581331,0.0160474,0.0128102,0.0355297,0.00858252,0.00508599,0.0030815,0.00558244,0.0348709
37,0.0162357,0.0013486,0.0151467,0.00842097,0.0197225,0.0434599,0.0289187,0.0305757,0.0245243,0.0143,0.0149894,0.0266889,0.0151788,0.0136717,0.00687606,0.0272936,0.00830242,0.010838,0.00528561,0.0197875,0.026912,0.010103,0.0138388,0.0154148,0.0171754,0.00660997,0.00680921,0.0211789,0.010398,0.0365866,0.00590101,0.0171462,0.0125591,0.0361497,0.00875859,0.00528016,0.00325674,0.00577273,0.0347853
38,0.0159919,0.00122213,0.0154193,0.00835865,0.0199787,0.0443585,0.0290753,0.0310649,0.0250121,0.0146291,0.0146396,0.0267508,0.015062,0.0150515,0.00564318,0.027072,0.00821529,0.0105531,0.00562715,0.0201867,0.0265105,0.00991359,0.0139221,0.0154771,0.0172025,0.00643669,0.00679667,0.0218981,0.0115635,0.0369484,0.00595847,0.0182497,0.0123178,0.0365675,0.00894773,0.00524154,0.0033412,0.00597722,0.0346833
39,0.0157751,0.00118684,0.0152017,0.00839029,0.0201944,0.0452431,0.0292203,0.031677,0.0254166,0.0147441,0.0145588,0.0266601,0.0149778,0.0150678,0.00523968,0.0270069,0.00808576,0.0106031,0.00593755,0.0204619,0.0261032,0.00982851,0.0140378,0.0155465,0.0172455,0.00622084,0.0067703,0.0225666,0.0125652,0.0372207,0.00597547,0.0192592,0.0121633,0.0367303,0.00914453,0.00500854,0.00329346,0.00618373,0.034566
40,0.0155437,0.00116322,0.0143906,0.0085308,0.0204362,0.0460621,0.0293932,0.0322657,0.0257328,0.0142631,0.014257,0.0264608,0.0149366,0.0141912,0.00563121,0.0265012,0.0079411,0.0106447,0.00621275,0.0206483,0.0257379,0.00971966,0.0141514,0.0156049,0.0172769,0.00593757,0.0067738,0.0232224,0.0134212,0.0374254,0.00594471,0.0201397,0.0120757,0.0367421,0.00931401,0.00482885,0.00312053,0.00637507,0.0343888
41,0.0152734,0.00111053,0.0135556,0.00888135,0.0206743,0.0468288,0.0296165,0.0328171,0.0259219,0.012922,0.0137614,0.0262216,0.0149116,0.0128185,0.00638276,0.0256458,0.00768292,0.010721,0.00643414,0.0207414,0.0254774,0.00971614,0.0141943,0.0156205,0.0173587,0.00559409,0.00665259,0.0238066,0.0141311,0.0376116,0.00582773,0.0208197,0.0119701,0.0370064,0.00942078,0.00468323,0.00280913,0.00654187,0.0341436
42,0.0150182,0.00109432,0.0131379,0.00942981,0.0209624,0.0475028,0.0298877,0.0333031,0.0259629,0.0103799,0.0135433,0.0259305,0.0149243,0.0113017,0.0073851,0.0257615,0.0074813,0.0108759,0.00661461,0.0207357,0.0252567,0.00976638,0.0142115,0.0155716,0.0174799,0.00521338,0.00651273,0.0243574,0.0147004,0.0377967,0.00560304,0.021352,0.0118494,0.0373286,0.00947062,0.00451198,0.00241169,0.00668761,0.0338336
43,0.0147618,0.00113766,0.0133444,0.0100201,0.0212694,0.0480099,0.0302184,0.0337124,0.025889,0.00803759,0.0139714,0.0255784,0.015011,0.0100736,0.00935215,0.0282271,0.00739417,0.0110818,0.00674752,0.0207223,0.0252199,0.00984639,0.0141709,0.0154497,0.0175837,0.0048651,0.00641867,0.0250179,0.0151062,0.0379008,0.00525954,0.0217724,0.0117616,0.0376592,0.00954001,0.00433997,0.00199443,0.00680933,0.0335064
44,0.0145422,0.001268,0.01467,0.0105275,0.021572,0.0483444,0.0306192,0.0340762,0.025744,0.00857806,0.0151373,0.0252342,0.0150752,0.00959452,0.0122518,0.0317736,0.00730833,0.0113922,0.00680444,0.0207072,0.0247865,0.00997159,0.0140885,0.0152573,0.0176967,0.00463289,0.00630605,0.0257727,0.0153233,0.0380662,0.00480041,0.0221254,0.0117298,0.0379914,0.00962566,0.00419019,0.0016989,0.00693354,0.0333036
45,0.0144078,0.00154497,0.015737,0.0108336,0.0218475,0.0484848,0.0310769,0.0343971,0.0255208,0.00971723,0.0168078,0.0249251,0.015135,0.0100353,0.0152583,0.0344184,0.00707588,0.011451,0.00674774,0.020661,0.0244494,0.0100986,0.0139348,0.0150005,0.0177955,0.00456761,0.00622342,0.0266317,0.0152936,0.0384358,0.00430541,0.0223717,0.0118022,0.0384261,0.00976832,0.00412891,0.00161959,0.00708307,0.0333452
46,0.0143957,0.00188307,0.0160038,0.0108633,0.0221138,0.0484128,0.0315638,0.0345993,0.0252012,0.0100277,0.0183561,0.0246453,0.0152458,0.0110948,0.017025,0.0355337,0.00667587,0.0114839,0.00657949,0.020615,0.0242181,0.0101432,0.0137242,0.0146763,0.017927,0.00468464,0.00618006,0.0275092,0.0150524,0.0389509,0.00396122,0.0225173,0.012085,0.0390208,0.00998941,0.00415292,0.00177513,0.00722858,0.0337196
47,0.0144799,0.00219431,0.015916,0.0106179,0.0223913,0.0481509,0.0320368,0.034656,0.0248073,0.00986943,0.0192072,0.0244142,0.015364,0.0122516,0.0172722,0.0356585,0.00631838,0.0115477,0.00628733,0.0208826,0.0240446,0.0101096,0.0136746,0.0143008,0.0180843,0.00494038,0.006136,0.0285898,0.0146825,0.0396307,0.00404002,0.0225353,0.012639,0.039915,0.0102004,0.00424113,0.00206324,0.00727548,0.0344345
48,0.0145276,0.00241528,0.0155467,0.0102217,0.0226446,0.0476688,0.0324429,0.0346317,0.0244187,0.00959743,0.0195522,0.0242814,0.0154529,0.0132553,0.0168169,0.0353435,0.00602274,0.0115678,0.00589771,0.0213463,0.0238649,0.0100428,0.0138378,0.0138989,0.0182665,0.0052937,0.00609641,0.030055,0.0143536,0.0404438,0.0046819,0.0223904,0.0134523,0.0410843,0.0103397,0.00438322,0.00239917,0.00715168,0.0354365
49,0.0144428,0.00255934,0.0151037,0.009747,0.0227987,0.0470103,0.0327056,0.034572,0.0240739,0.00953032,0.0196621,0.0242988,0.015637,0.0138525,0.016164,0.0346664,0.00578317,0.0115373,0.00551232,0.0219316,0.0237342,0.0100653,0.0139901,0.0134727,0.0184005,0.00569235,0.00615558,0.0315131,0.0142976,0.0412025,0.00570242,0.0220003,0.014289,0.0424039,0.010379,0.00461282,0.00276158,0.00682219,0.0365076
50,0.0142113,0.00278507,0.014878,0.00925083,0.0228036,0.0461817,0.0327717,0.0344902,0.0237371,0.00971271,0.0195228,0.0244705,0.0157703,0.0137817,0.0154454,0.0336217,0.00561278,0.0114526,0.00508615,0.0226026,0.0237365,0.0103954,0.0140503,0.0130028,0.0184523,0.00608691,0.00651762,0.0326716,0.0145078,0.0417574,0.00682293,0.0213287,0.0148972,0.0436945,0.0102814,0.00497254,0.00320066,0.00632768,0.0371551
51,0.0139386,0.00327025,0.0149878,0.00879166,0.0226353,0.0452635,0.0325898,0.0345408,0.0233758,0.0100061,0.0192453,0.0248205,0.0158235,0.0131826,0.0149152,0.0326138,0.00550512,0.0111257,0.00461848,0.0230473,0.0239018,0.0111536,0.0141322,0.0124961,0.0184042,0.00646488,0.00717218,0.0332465,0.0147096,0.0419476,0.00780559,0.0203646,0.0151487,0.0447608,0.0100443,0.00542884,0.00376295,0.00575139,0.0368189
52,0.0137127,0.00402691,0.0153658,0.00851839,0.0222922,0.0442353,0.0321579,0.034712,0.0230557,0.0107105,0.0187725,0.0256112,0.0158516,0.0133037,0.0145489,0.0320151,0.00544294,0.0108846,0.00414366,0.0229772,0.0242833,0.0119131,0.0141685,0.0119626,0.0182601,0.0068307,0.00752254,0.0329784,0.0144936,0.0417277,0.00851231,0.01912,0.0150653,0.0453521,0.00972517,0.00594147,0.00434128,0.00518816,0.0357486
53,0.0136465,0.00490921,0.0158492,0.00860956,0.021791,0.0430749,0.0314952,0.0349061,0.0227675,0.0115115,0.0181222,0.0263598,0.0159392,0.0146198,0.0143259,0.0317289,0.00552075,0.0105837,0.00368666,0.0223559,0.0248275,0.0127212,0.0141653,0.0113935,0.0180566,0.00719272,0.00770445,0.0319153,0.013821,0.0410734,0.00898891,0.0176252,0.0148135,0.0454132,0.00939857,0.00651131,0.00491417,0.00470613,0.0345545
54,0.0137824,0.00582489,0.0165278,0.00908985,0.0211243,0.041884,0.0306357,0.0345979,0.0224385,0.0123372,0.0176292,0.0268534,0.0161231,0.0158177,0.0144256,0.0313955,0.00583019,0.0101295,0.00325825,0.0213886,0.0254229,0.013351,0.0141237,0.0107945,0.0177964,0.00755241,0.00790948,0.0304165,0.0127089,0.0400255,0.00929955,0.0158893,0.0145093,0.045044,0.00910928,0.00709986,0.00556138,0.00431797,0.0335986
55,0.0141078,0.00668191,0.0174066,0.00977457,0.020387,0.0406401,0.0296461,0.0343792,0.0220688,0.0132687,0.0175476,0.0270235,0.0163857,0.0155369,0.0150066,0.0308108,0.00633235,0.00950517,0.00290017,0.0198711,0.0260093,0.0136834,0.0141608,0.0101998,0.0174995,0.00789127,0.00822464,0.0291047,0.0111864,0.0386943,0.00954736,0.0140381,0.0143117,0.0440905,0.00892151,0.00769414,0.0062718,0.00400001,0.0329348
56,0.0145911,0.00746284,0.0182653,0.010486,0.0196801,0.0393752,0.0285349,0.0342675,0.0216698,0.0141794,0.0178558,0.0269294,0.0166873,0.0139396,0.0158526,0.0303018,0.00684855,0.00898872,0.00267288,0.0181067,0.0265883,0.0136446,0.0142529,0.00960909,0.0172318,0.00818427,0.00847109,0.0281346,0.00955993,0.0372875,0.00982415,0.0120119,0.0142285,0.0422846,0.00887375,0.00828793,0.00701494,0.00376703,0.0324383
