Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10,RASI
All Timesteps RMSE,0.0383066,0.00846189,0.0190238,0.035596,0.0398994,0.0172394,0.0526938,0.0312524,0.00622551,0.0187801,0.0119871,0.0347947,0.0133246,0.0154433,0.0178958,0.0217,0.0133281,0.0109356,0.00541597,0.0277693,0.0267188,0.0389279,0.0111745,0.0485932,0.0368896,0.00608582,0.0280326,0.0249709,0.046442,0.00946004,0.0213627,0.0140607,0.0300669,0.00694482,0.00536157,0.00624283,0.0152801,0.0475624,0.0408519
0,0.0230528,0.0213708,0.0126485,0.0321356,0.00938868,0.0133555,0.0194354,0.0114288,0.0114964,0.00996702,0.0249926,0.0338892,0.0108139,0.0117546,0.00930696,0.0086476,0.0110674,0.0118296,0.0109192,0.0145012,0.0240781,0.0103602,0.00802401,0.0156833,0.0115508,0.000745068,0.0116135,0.0102398,0.0519455,0.0174681,0.00836705,0.00816225,0.00754497,0.00851415,0.0049509,0.00255311,0.0261994,0.0267002,0
1,0.022797,0.0208955,0.0120368,0.0318807,0.00911175,0.0130475,0.0189433,0.0116924,0.0106987,0.00949655,0.0253019,0.0335679,0.0102256,0.0121404,0.00876256,0.00843175,0.0102676,0.0115442,0.010722,0.0138664,0.0232492,0.0100188,0.00862418,0.0153256,0.0119478,0.00107803,0.0108243,0.00960057,0.0520414,0.0167494,0.00814679,0.00731231,0.00712503,0.00832154,0.00500676,0.00246052,0.0256629,0.0267137,0
2,0.0225403,0.020395,0.0114343,0.031624,0.00883097,0.0127174,0.0184628,0.0118472,0.00994632,0.00909885,0.0256332,0.0332337,0.00960335,0.0124547,0.00846029,0.00824898,0.00937774,0.0112852,0.0105762,0.0132441,0.0223745,0.0096761,0.00915482,0.0150554,0.0121908,0.00141003,0.0100438,0.0089916,0.0521079,0.016005,0.00799325,0.00669494,0.00675372,0.00804385,0.00512303,0.00247865,0.0251283,0.0267548,0
3,0.0222915,0.0198768,0.0108308,0.0313306,0.00855388,0.0123329,0.0180199,0.0119391,0.00926443,0.00876668,0.0259698,0.0329,0.0090098,0.012739,0.00832738,0.00809654,0.00842772,0.011034,0.010453,0.0126312,0.0214487,0.00930531,0.00971304,0.0146764,0.0122596,0.00173059,0.009346,0.00845437,0.0521243,0.0152712,0.00800433,0.00621562,0.00643127,0.00768226,0.00513813,0.00259733,0.0246027,0.0268366,0
4,0.0220352,0.0193343,0.0102367,0.0310398,0.00826991,0.0118946,0.0176073,0.0120421,0.00863429,0.00841053,0.0263154,0.0325372,0.00863112,0.0131024,0.00836895,0.00796937,0.0074624,0.010768,0.0103022,0.0120023,0.020486,0.00893085,0.0102911,0.0142421,0.0121315,0.00204065,0.0087503,0.00796011,0.0521403,0.0145553,0.00824481,0.00581545,0.00618443,0.00727428,0.0050727,0.0028235,0.0241022,0.0269359,0
5,0.0217538,0.018767,0.00965851,0.0307636,0.00798845,0.0113761,0.0171992,0.0121751,0.00799979,0.00805647,0.0266312,0.0321609,0.00825862,0.0134121,0.0083246,0.00785752,0.00661632,0.010459,0.0101217,0.0113523,0.0194962,0.00858158,0.0109012,0.0139902,0.0117984,0.00233688,0.00808048,0.0074629,0.0521457,0.0138401,0.00834979,0.00547862,0.00602289,0.00685216,0.0050222,0.00312128,0.0235476,0.0270217,0
6,0.0214095,0.0181791,0.0090974,0.0304702,0.00778813,0.0107677,0.0168225,0.0122819,0.00736905,0.00781579,0.0269283,0.0317847,0.00788955,0.0136862,0.008471,0.00774768,0.0057515,0.0101107,0.00994591,0.0106773,0.0185104,0.00831295,0.0115178,0.0137604,0.0113242,0.00263874,0.00735429,0.00698293,0.0521464,0.0131007,0.00830422,0.00518778,0.00595074,0.00647656,0.00499214,0.00340324,0.0227059,0.0270627,0
7,0.0210308,0.017575,0.00855219,0.0302311,0.00764918,0.0101238,0.0164987,0.0123509,0.00677638,0.00766287,0.0271774,0.0314497,0.00767279,0.0140716,0.00864931,0.00763932,0.00484793,0.00975642,0.00978937,0.0100183,0.0175267,0.00808749,0.0121689,0.013539,0.0108862,0.00297292,0.00663389,0.00656248,0.0521464,0.0123857,0.00824162,0.00510755,0.00600407,0.00617565,0.00492082,0.00369656,0.0215652,0.0270514,0
8,0.0206476,0.0169671,0.00800351,0.0300066,0.00754405,0.00950328,0.0161996,0.0124012,0.00628823,0.00759926,0.0273451,0.0311245,0.00745825,0.0143488,0.00856202,0.00755962,0.00397127,0.00950163,0.00966143,0.00938427,0.0165618,0.00792814,0.0127889,0.0134877,0.0103914,0.00335508,0.0059139,0.0061736,0.0521553,0.0116991,0.00818334,0.00511713,0.00618734,0.00599483,0.00483464,0.00420288,0.0206064,0.0270338,0
9,0.0202902,0.0163681,0.00745264,0.0298258,0.00743717,0.00902648,0.0159067,0.0123904,0.00591564,0.00757769,0.0274393,0.0308002,0.00737605,0.0144435,0.00855797,0.0075584,0.00330366,0.00937063,0.00954921,0.00878273,0.0155762,0.0078611,0.0133305,0.0134292,0.00987902,0.00375253,0.00521277,0.00580307,0.0521384,0.0110496,0.00811724,0.00532031,0.00644235,0.00594395,0.00477776,0.00464155,0.0198908,0.027033,0
10,0.0199666,0.0157909,0.00690487,0.0296455,0.00738725,0.00875095,0.01563,0.0122259,0.00558022,0.00751252,0.0274738,0.0304309,0.0073835,0.0145199,0.00869991,0.00770009,0.00283617,0.00920461,0.00940852,0.0082244,0.0145315,0.0078345,0.013875,0.0133276,0.00932056,0.00411676,0.00455358,0.00551637,0.0521023,0.0104277,0.00799972,0.00551843,0.00670291,0.00597237,0.00472672,0.00492367,0.0192334,0.0270686,0
11,0.0197222,0.015248,0.00632366,0.0294488,0.00746207,0.00874297,0.0153479,0.0118544,0.00526591,0.0073522,0.0274433,0.0301065,0.0072826,0.0144253,0.00867271,0.00804653,0.00255724,0.00881856,0.00917059,0.00777525,0.0135467,0.00781182,0.0144072,0.0132795,0.0087738,0.0043662,0.00395978,0.00530841,0.0519605,0.00983233,0.00791748,0.00562059,0.00688561,0.00601563,0.00463483,0.00517095,0.0186157,0.0271322,0
12,0.019557,0.0147575,0.00564583,0.0292107,0.00734857,0.00897129,0.0150165,0.0114175,0.00484766,0.00700634,0.0272326,0.0299144,0.00708844,0.0140971,0.00836071,0.00869762,0.00231044,0.00809874,0.0087821,0.00748198,0.012781,0.00774177,0.0147503,0.0132183,0.0084107,0.00442963,0.00349948,0.00513744,0.0516985,0.00924952,0.00790213,0.00553848,0.00690046,0.00590598,0.00441971,0.00516116,0.0179795,0.0272168,0
13,0.0194139,0.0142588,0.00499226,0.0289482,0.00716775,0.00921443,0.0146522,0.0109103,0.00451135,0.00670284,0.0270416,0.0297197,0.00691457,0.0138026,0.00803462,0.00938255,0.00212573,0.00732086,0.00840809,0.00721874,0.0120364,0.00765794,0.0150064,0.0131198,0.00807945,0.00449672,0.00310818,0.00501944,0.0514708,0.00870366,0.00784838,0.00557102,0.00698445,0.00582973,0.0042252,0.00520232,0.0172787,0.0273441,0
14,0.019272,0.0138171,0.004377,0.0286482,0.00697302,0.0095027,0.0142894,0.0103078,0.00423669,0.00648461,0.0268695,0.0295131,0.00674092,0.0135425,0.00776008,0.0100985,0.00205452,0.00680846,0.00802057,0.00695353,0.0112561,0.00755577,0.0151922,0.0131002,0.00780988,0.00460072,0.00278701,0.00490376,0.0512724,0.0082372,0.00775377,0.00559483,0.00715082,0.00576974,0.00410887,0.00525719,0.0165956,0.0275028,0
15,0.0191609,0.013442,0.00380274,0.0284572,0.006667,0.00982167,0.0139436,0.00979332,0.00399279,0.00638942,0.0267182,0.0292708,0.00659736,0.0133377,0.00766424,0.010854,0.00209796,0.00642965,0.0075967,0.00675928,0.0105318,0.00741041,0.0152935,0.0130581,0.00762314,0.00472898,0.0025173,0.00479191,0.0510902,0.00781207,0.0076991,0.00569481,0.00739943,0.00563283,0.00401902,0.00508198,0.015979,0.0276739,0
16,0.0190683,0.0130769,0.00327582,0.0282564,0.00636363,0.0101418,0.0136049,0.0092291,0.00378548,0.00641816,0.0265418,0.0290339,0.00647948,0.0130356,0.0076619,0.0116361,0.00232402,0.006053,0.00715622,0.00661813,0.00976014,0.00732803,0.0154105,0.0129198,0.00750512,0.00475342,0.00232254,0.00472875,0.050927,0.00745445,0.00768752,0.00581719,0.00771977,0.00552465,0.00387045,0.00495787,0.0157294,0.0278393,0
17,0.0190008,0.0126873,0.00282663,0.0280745,0.00611162,0.0104427,0.0132645,0.00878277,0.00364413,0.00645356,0.0263386,0.0288298,0.00642672,0.0127977,0.00780639,0.0124429,0.00277981,0.00567159,0.00671738,0.00649386,0.00917401,0.00728647,0.0155316,0.0127115,0.00743432,0.00481409,0.00220908,0.00468745,0.0507778,0.00718402,0.00772393,0.0060947,0.00811756,0.00544549,0.00351911,0.00490979,0.0160836,0.0279863,0
18,0.0189686,0.0122967,0.00248437,0.0279216,0.00588401,0.0107227,0.0129295,0.00827646,0.00357616,0.00650104,0.0261564,0.0285882,0.00644466,0.0126411,0.00784028,0.0132772,0.00332972,0.00530208,0.00626742,0.00640548,0.00855921,0.00722466,0.0156227,0.0126101,0.00738447,0.00491631,0.00220462,0.00465167,0.0506175,0.00698879,0.00777953,0.00629121,0.00859054,0.00541456,0.00296922,0.00489115,0.0160337,0.0281049,0
19,0.018979,0.0119548,0.00209532,0.0277394,0.00568673,0.0110071,0.0126119,0.00771425,0.00357901,0.00663329,0.0259814,0.0283422,0.00654394,0.0125374,0.00770392,0.0141333,0.00386774,0.00488778,0.00579575,0.00639767,0.0078788,0.00704935,0.0156861,0.0125768,0.00738035,0.00502433,0.00229942,0.00453978,0.0504407,0.00689345,0.00789071,0.00645835,0.00914279,0.00539949,0.00259566,0.00492104,0.0155289,0.0281947,0
20,0.0190085,0.0116677,0.00168054,0.0275507,0.00547004,0.0112862,0.0123041,0.00727807,0.00366229,0.00681726,0.0258202,0.0281629,0.00662721,0.0124396,0.00751643,0.0149912,0.004262,0.00450437,0.00532331,0.00644011,0.00717198,0.00693316,0.0157402,0.0124375,0.00745262,0.00514021,0.00250036,0.00429242,0.0502623,0.00689473,0.00803358,0.00679944,0.00977029,0.0054289,0.00235021,0.00499606,0.0150236,0.0283041,0
21,0.0190531,0.011414,0.00131013,0.0273426,0.00527416,0.0115631,0.01202,0.00680899,0.00379037,0.00701821,0.02571,0.0279975,0.00677349,0.012319,0.00736655,0.0158503,0.00447049,0.00418168,0.00486535,0.00632036,0.00672237,0.00687851,0.0157952,0.012248,0.00759175,0.00528123,0.0027827,0.00415605,0.0500672,0.00697776,0.00820869,0.00722065,0.0104508,0.00552942,0.00212263,0.00511254,0.0146813,0.0284483,0
22,0.0190577,0.011173,0.000994537,0.0270462,0.00505417,0.0118537,0.0117578,0.0062737,0.00395953,0.00724358,0.0256165,0.0278505,0.00692224,0.0122117,0.00736811,0.0167035,0.00476896,0.00389114,0.00442844,0.00620642,0.00624952,0.00679342,0.0158366,0.0121731,0.00769374,0.00544417,0.00312051,0.00413292,0.0499043,0.00712307,0.00837531,0.00740276,0.0111673,0.00571469,0.00189555,0.005242,0.0143699,0.0286252,0
23,0.0190283,0.0109297,0.000682092,0.0267335,0.00484602,0.012168,0.0114979,0.00583831,0.00418197,0.00750491,0.0254951,0.0277215,0.00707517,0.0121271,0.00737129,0.0175487,0.00515885,0.00357192,0.00404468,0.00618512,0.00597812,0.00671745,0.0158461,0.0121338,0.00774406,0.00555138,0.00348737,0.00415025,0.049768,0.00731917,0.00851808,0.0075982,0.0119115,0.00595681,0.00168344,0.00531616,0.0140389,0.0288393,0
24,0.0190158,0.0106846,0.000382852,0.0265301,0.00467005,0.0124723,0.011282,0.00552458,0.00443512,0.00778945,0.0253365,0.0276108,0.0072627,0.0120831,0.00735705,0.0183682,0.00557569,0.00327568,0.00369404,0.00620579,0.0059094,0.00662734,0.0157899,0.0120433,0.00782597,0.00583687,0.00385822,0.00416524,0.0496689,0.00755675,0.00864851,0.00769141,0.0126775,0.0062148,0.0014935,0.00534892,0.0137002,0.0290898,0
25,0.0190406,0.0104363,0.00036489,0.0263914,0.00452837,0.0127237,0.0110966,0.00531401,0.00468089,0.0080587,0.0251126,0.0274711,0.00746644,0.0120449,0.00730074,0.0191331,0.00595416,0.00301108,0.00327227,0.00609676,0.00584164,0.00662834,0.0156833,0.0119627,0.00785215,0.00620076,0.00423145,0.0041875,0.0495964,0.00781237,0.00878222,0.00777698,0.0134583,0.00644998,0.00132685,0.00533882,0.0133659,0.0293329,0
26,0.0191107,0.0102031,0.000529371,0.0262733,0.00442724,0.0129542,0.0109329,0.00515137,0.00489211,0.00832226,0.0247841,0.0273684,0.00767385,0.0118851,0.00721155,0.0198547,0.00623635,0.00274283,0.00279026,0.00584945,0.00578355,0.00661365,0.0155532,0.0118866,0.00784643,0.00597123,0.00461589,0.00421282,0.0495478,0.00803217,0.00892976,0.00791811,0.0142469,0.00660232,0.00117308,0.0053181,0.0130329,0.0295922,0
27,0.0192703,0.00999948,0.000725439,0.026187,0.00437621,0.0131644,0.0107826,0.00505527,0.00504728,0.00858834,0.0243854,0.0272398,0.00785739,0.0117558,0.00713425,0.0206225,0.00655199,0.00249515,0.00247804,0.00586271,0.00579041,0.00661094,0.0154242,0.0117399,0.00781195,0.00593431,0.00502055,0.00424965,0.0494715,0.00820385,0.00908078,0.00809366,0.0150466,0.00665204,0.00109905,0.005322,0.0127105,0.0298498,0
28,0.0195136,0.00978764,0.000903177,0.0261243,0.0043806,0.0133304,0.0106349,0.00497174,0.00518439,0.00885187,0.024015,0.0272022,0.00799826,0.0116443,0.00709468,0.0213815,0.00688973,0.00222008,0.00240861,0.00613625,0.00587776,0.00657857,0.0152942,0.0115333,0.00773092,0.00617995,0.0054166,0.00431479,0.0493647,0.00834201,0.00919797,0.00834127,0.0158743,0.0065922,0.0011287,0.00535496,0.0123718,0.0301311,0
29,0.0197925,0.00956335,0.00106651,0.0262341,0.00439554,0.013452,0.0104704,0.00486502,0.00532122,0.00912599,0.0236806,0.0271621,0.00808016,0.011447,0.00701395,0.0221232,0.00720384,0.00216881,0.00240166,0.00627552,0.00600874,0.00658193,0.0151814,0.0113531,0.00757898,0.0061535,0.005775,0.00436448,0.0492663,0.00842881,0.00930223,0.00863136,0.0167385,0.00643671,0.0012257,0.0054153,0.0120089,0.0304458,0
30,0.020029,0.00934191,0.00124393,0.0264198,0.00440688,0.0135596,0.0103212,0.0047324,0.00545975,0.00939325,0.0233838,0.0271917,0.00811777,0.0112568,0.00692409,0.0228434,0.00741131,0.00221242,0.00235311,0.00628775,0.00608187,0.00658545,0.0151352,0.011219,0.00737678,0.00615065,0.00614095,0.00443383,0.0491359,0.00848925,0.00936245,0.00892908,0.0175596,0.0062205,0.00132794,0.00547832,0.011636,0.0307993,0
31,0.0201786,0.00911446,0.00143801,0.0266257,0.00441927,0.013654,0.0101641,0.00446458,0.00561421,0.00965063,0.0230346,0.0272033,0.00813935,0.0110553,0.00680736,0.0235512,0.00749771,0.00220649,0.0023011,0.00628773,0.00613124,0.00655614,0.0151643,0.0110766,0.00715872,0.00613279,0.00652488,0.00456872,0.0490248,0.00853934,0.00940692,0.00917552,0.018328,0.00599364,0.00144339,0.00550958,0.0112757,0.0311672,0
32,0.0202889,0.00889801,0.00163779,0.0267815,0.00443385,0.0137399,0.0100046,0.00412442,0.00577384,0.00990256,0.0227113,0.0272006,0.00815395,0.0108402,0.00665846,0.0242642,0.00743703,0.00228594,0.00221994,0.00631296,0.00621979,0.00650995,0.0152054,0.0109822,0.00697227,0.00604909,0.00688895,0.0047429,0.0489195,0.00857463,0.00946871,0.00936737,0.0190415,0.0057945,0.00157324,0.00549351,0.0109289,0.0315188,0
33,0.0203678,0.00870022,0.00180187,0.0268025,0.00447809,0.0138257,0.00985112,0.00381785,0.00589105,0.0101603,0.0224386,0.027198,0.00814939,0.0106176,0.00652184,0.0249564,0.00738482,0.00240258,0.0021069,0.00636839,0.00637,0.0064478,0.0152169,0.0109092,0.00685625,0.00604202,0.00725093,0.00496238,0.0488863,0.00861217,0.00953766,0.00949589,0.0197838,0.00564079,0.0017114,0.00544088,0.0105537,0.0318596,0
34,0.0204324,0.00852277,0.00190998,0.0267509,0.00450103,0.0139219,0.00969882,0.00346745,0.00594164,0.0104254,0.0221634,0.0271324,0.00814743,0.0103798,0.00636717,0.0256183,0.00721057,0.00244792,0.00197756,0.00641311,0.00656547,0.00638244,0.0152106,0.0107932,0.00681773,0.00606707,0.00760706,0.00520228,0.0489137,0.00863075,0.00960329,0.00955824,0.02054,0.00550377,0.00186156,0.00538182,0.0101829,0.0321917,0
35,0.0205268,0.00836683,0.00197644,0.0266853,0.00454347,0.0140335,0.00958968,0.00312991,0.0059383,0.0107013,0.0218198,0.0271093,0.00817542,0.0101663,0.00626662,0.0262577,0.00713735,0.00247267,0.00184321,0.00646127,0.0067833,0.00632732,0.0151807,0.010674,0.00684962,0.00603856,0.00795104,0.00545692,0.0489615,0.00864194,0.0096935,0.00960646,0.0212612,0.00537391,0.00198528,0.00532662,0.00985081,0.0324984,0
36,0.0206831,0.00822585,0.00201624,0.0266858,0.00470027,0.0141226,0.00952866,0.0029071,0.00590578,0.0110131,0.0215015,0.0270692,0.00820337,0.0100285,0.00612854,0.0268809,0.0070622,0.00262922,0.00176915,0.00649814,0.00698933,0.00631841,0.0151157,0.0105779,0.00696903,0.0059689,0.00827202,0.00572375,0.0490672,0.00863616,0.00980719,0.00969013,0.0219464,0.00523912,0.00212212,0.00534471,0.00955835,0.0327699,0
37,0.0209087,0.00807206,0.00206965,0.0267878,0.00503803,0.0141652,0.00946531,0.00269268,0.00584494,0.0113074,0.0212141,0.0270516,0.00823362,0.00991583,0.006015,0.0274803,0.00696018,0.00276823,0.00178092,0.00654993,0.00718743,0.00635968,0.0150595,0.0104933,0.00720752,0.00593225,0.00857416,0.00595901,0.0491665,0.00863567,0.00994281,0.00983351,0.0226157,0.005137,0.00230033,0.0054552,0.00926973,0.0330081,0
38,0.0211052,0.0078838,0.00213981,0.026942,0.00527277,0.0141796,0.00945091,0.00258588,0.00578547,0.0115721,0.0209472,0.0270285,0.0082364,0.00977517,0.00588061,0.0280387,0.00687224,0.00282827,0.00182216,0.00674171,0.00738629,0.00640851,0.0150237,0.0103966,0.00756031,0.00596237,0.00888836,0.00618102,0.0492433,0.00863995,0.0100787,0.0100172,0.0232759,0.0050688,0.00243184,0.00567244,0.00892214,0.0332388,0
39,0.0212745,0.00766489,0.00220667,0.0271016,0.00548972,0.0141737,0.00950137,0.00244612,0.00574655,0.0118324,0.0207038,0.027062,0.00821588,0.00960601,0.0057121,0.0285734,0.00683871,0.00290721,0.00184711,0.00714262,0.00760078,0.00650338,0.0149726,0.010324,0.00798214,0.00586349,0.00920174,0.00642224,0.0493237,0.00864973,0.0101879,0.0102074,0.0239093,0.00500831,0.00254842,0.00593386,0.00848899,0.0334631,0
40,0.0214694,0.00742459,0.00227275,0.0272204,0.0057549,0.0141545,0.00961094,0.00226289,0.00574381,0.0121049,0.0204493,0.027096,0.00821552,0.00940835,0.00553991,0.0290874,0.00684267,0.0029912,0.00186002,0.00733869,0.00780895,0.00664582,0.0148885,0.0103187,0.00838481,0.00547996,0.00949378,0.00670048,0.049383,0.0086641,0.0102641,0.0103787,0.0244994,0.0049399,0.00269935,0.00618293,0.00819779,0.0336726,0
41,0.021611,0.00717499,0.00233659,0.0273294,0.00607946,0.0141236,0.00979316,0.00223559,0.0057541,0.0123663,0.0202078,0.0271474,0.0082456,0.00919417,0.00536241,0.0295659,0.00684695,0.00302614,0.0018574,0.00737842,0.00801953,0.00683322,0.0147762,0.0104095,0.00870223,0.00520116,0.009804,0.00694329,0.0494582,0.00871532,0.0103078,0.0104766,0.0250703,0.00485496,0.00279615,0.00633775,0.00799961,0.0338677,0
42,0.0217141,0.00690337,0.00240651,0.0274773,0.00641732,0.0140894,0.0100503,0.00219655,0.0057769,0.0126332,0.0199773,0.0271599,0.0082679,0.00897296,0.00512342,0.0300128,0.00683964,0.00288447,0.00184843,0.00742005,0.00821461,0.00706565,0.0146577,0.0105943,0.00892328,0.005142,0.0100971,0.00724051,0.0495211,0.00880444,0.0103473,0.0105376,0.0256116,0.00478637,0.00289077,0.00637308,0.00780093,0.0340558,0
43,0.0218405,0.00661139,0.00247484,0.0276459,0.00677427,0.014051,0.0103721,0.00212982,0.00585336,0.01292,0.0197234,0.0271585,0.00828841,0.00871729,0.00481799,0.0304309,0.00681924,0.00259397,0.00185431,0.00749914,0.0083844,0.00734532,0.0145486,0.010861,0.0090957,0.00518409,0.0103489,0.00758103,0.0496186,0.00891026,0.0103133,0.0105516,0.0261139,0.00475954,0.00305212,0.00632846,0.00759218,0.0342201,0
44,0.021966,0.00638511,0.00253712,0.0278462,0.00714936,0.014005,0.010783,0.00211144,0.00597199,0.0131991,0.0194256,0.0271423,0.00830407,0.00845637,0.00447978,0.030818,0.00683909,0.00256961,0.00193922,0.00761769,0.00857214,0.00767744,0.0144496,0.0112024,0.00926339,0.00495272,0.0105768,0.00792021,0.049749,0.00902133,0.0102244,0.0105562,0.0265923,0.00477835,0.00317222,0.00623536,0.00741657,0.0343781,0
45,0.0220972,0.00628275,0.00258442,0.0280275,0.00753439,0.0139522,0.0112851,0.00215615,0.00613691,0.0134586,0.0190971,0.0271001,0.00834325,0.00816769,0.00424557,0.0311598,0.00689921,0.00275529,0.00216255,0.00779015,0.00879755,0.00802682,0.014377,0.0116161,0.00941574,0.00477429,0.0107946,0.00820302,0.0499048,0.00914515,0.0100987,0.010588,0.0270408,0.00487113,0.00322236,0.00611635,0.00723856,0.0345319,0
46,0.0222744,0.00625442,0.00262361,0.0281433,0.00794895,0.0139095,0.0118182,0.0022259,0.00616196,0.0136901,0.0187803,0.0270635,0.00837743,0.00785426,0.00404386,0.0314632,0.00696584,0.00283724,0.00239052,0.0079143,0.00905124,0.00839145,0.0143184,0.0120743,0.00951133,0.00468158,0.0110147,0.00843219,0.0500625,0.00924312,0.00994143,0.0106498,0.0274596,0.00490782,0.003425,0.006027,0.00706069,0.0346818,0
47,0.0224368,0.00611938,0.00265192,0.0281489,0.00833269,0.0138853,0.0123972,0.00228866,0.00612179,0.0139281,0.0184779,0.0270398,0.00840181,0.00753849,0.00378837,0.0317324,0.00703234,0.00276188,0.00249982,0.00784197,0.00928448,0.00876929,0.0142896,0.0125707,0.00957761,0.00460603,0.0112181,0.00876015,0.0501875,0.00931733,0.0096861,0.0107635,0.0278542,0.00494054,0.0040856,0.00598483,0.00686306,0.0348613,0
48,0.0226125,0.00587826,0.00264376,0.0282682,0.00876402,0.0138579,0.0130224,0.00239971,0.00603751,0.0141773,0.0182058,0.0270385,0.00842288,0.00720549,0.00348541,0.0319724,0.0071207,0.00268185,0.00257642,0.00752726,0.00946022,0.00915772,0.0143122,0.0131272,0.00966357,0.0045487,0.0114105,0.00910741,0.0503354,0.00937567,0.00936924,0.0109161,0.0282185,0.00497411,0.00448081,0.00596745,0.0066221,0.0350859,0
49,0.0227858,0.00559855,0.0026032,0.0284614,0.00925401,0.0138323,0.0136602,0.00252987,0.00597899,0.0144487,0.0178843,0.027013,0.00844483,0.00689679,0.00319026,0.0321849,0.0072388,0.00257772,0.00268591,0.00746633,0.00958232,0.00952204,0.0143975,0.0137398,0.0097949,0.00457984,0.0115943,0.00942454,0.0504652,0.00940182,0.00904155,0.0110541,0.0285463,0.00501265,0.00422997,0.00597959,0.00636783,0.0353503,0
50,0.0229671,0.00529989,0.00255642,0.0286373,0.00968972,0.0137932,0.0143086,0.00264178,0.00602288,0.0147141,0.0175034,0.0269926,0.0084615,0.00664663,0.00310857,0.0323751,0.00735166,0.0022753,0.00277118,0.00755354,0.00967597,0.00982978,0.0145053,0.0143814,0.00992955,0.00464129,0.0117664,0.00969665,0.0505781,0.00939069,0.00872369,0.0111976,0.0288405,0.00494039,0.00348338,0.00609068,0.00611589,0.0356393,0
51,0.0231386,0.0049958,0.00251242,0.0287873,0.0100147,0.0137629,0.0149874,0.0026435,0.00604164,0.0149523,0.0173514,0.0269799,0.00851068,0.00632273,0.00307902,0.0325399,0.00751747,0.00186976,0.00277518,0.0076396,0.00974576,0.0101056,0.0145098,0.0150157,0.0100259,0.0044928,0.0119255,0.00997033,0.0506929,0.00933366,0.00847699,0.0113357,0.0291209,0.00481815,0.0034006,0.00622814,0.00587652,0.0359378,0
52,0.0232866,0.00470332,0.00247396,0.0289473,0.0102098,0.0137595,0.0156811,0.00265981,0.00602819,0.0151807,0.0171906,0.026974,0.00861773,0.0060001,0.00310346,0.032673,0.0078298,0.00249503,0.00271671,0.00771665,0.0097941,0.010334,0.0142894,0.0155854,0.0100624,0.00439749,0.0120783,0.0102714,0.0508426,0.00923638,0.00831121,0.0114725,0.0293847,0.00465658,0.00403404,0.00637133,0.00563772,0.0361979,0
53,0.0233841,0.00445318,0.00244729,0.0291387,0.0104861,0.0137368,0.0163686,0.00287469,0.00603143,0.0154176,0.0169628,0.0269614,0.0087699,0.00568809,0.00324091,0.032788,0.00826516,0.00306048,0.00265181,0.007808,0.00986759,0.0104945,0.0140569,0.0160638,0.0100714,0.0044019,0.0122284,0.0105623,0.0509587,0.00915103,0.00803272,0.0116062,0.0296244,0.00448507,0.00421543,0.00650504,0.00538366,0.036411,0
54,0.0234466,0.00428255,0.00242667,0.0293706,0.0107816,0.013633,0.0170442,0.0032322,0.00604032,0.0156813,0.0166855,0.0269821,0.0089412,0.00533126,0.00344793,0.0328755,0.00861962,0.00319185,0.00250626,0.0079048,0.0099404,0.0105906,0.0138731,0.0165035,0.0100756,0.00450252,0.0123516,0.0108134,0.0510748,0.00910855,0.00766438,0.011753,0.0298184,0.00433633,0.00348277,0.00657998,0.00522425,0.0365506,0
55,0.0235266,0.0041336,0.00239792,0.029612,0.0111358,0.0135797,0.0176863,0.00368647,0.00605487,0.0159635,0.0163139,0.0270178,0.0091018,0.00494526,0.00368651,0.0329224,0.0090488,0.00332067,0.00231853,0.00795349,0.0100098,0.0106632,0.0136982,0.01689,0.0101175,0.00462366,0.0124457,0.011049,0.0511849,0.00912706,0.00727057,0.0118986,0.0299694,0.00423335,0.00314317,0.00659416,0.00522059,0.0366057,0
56,0.0235948,0.00396039,0.00238327,0.0298583,0.0115369,0.0135448,0.0182674,0.00414694,0.0060552,0.0162172,0.0158919,0.0270612,0.0092178,0.00454502,0.00391206,0.0329579,0.00946683,0.00352241,0.00219055,0.00799677,0.0100926,0.0107607,0.0135872,0.0171856,0.0102449,0.00446074,0.0125387,0.0112982,0.0512725,0.0091695,0.00688327,0.0120379,0.0300915,0.0040688,0.0030574,0.00657652,0.0051227,0.0365986,0
57,0.0237047,0.00381762,0.00237265,0.0301319,0.0118319,0.013526,0.0188146,0.00455616,0.00596577,0.01643,0.0157356,0.0270716,0.00927272,0.00419984,0.0041272,0.0329885,0.00980645,0.00362658,0.00219858,0.00804381,0.0101822,0.010866,0.0135252,0.0174211,0.0104525,0.00432607,0.0126195,0.0115364,0.0513653,0.00920793,0.00654651,0.0122006,0.0301788,0.00385243,0.00286161,0.00653394,0.00493489,0.0365203,0
