Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10,RASI
9,0.0139957,0.0100313,0.00770507,0.0230585,0.0100776,0.00250155,0.0213102,0.0123422,0.0146522,0.00433725,0.0192836,0.0235096,0.00615162,0.00353524,0.00288238,0.00500716,0.0105304,0.00982015,0.00427543,0.00569144,0.0153886,0.0116403,0.00625148,0.0200572,0.00537456,0.0047557,0.00410841,0.00939742,0.0354565,0.00867542,0.00885842,0.00497732,0.0142605,0.00971338,0.0146274,0.00728857,0.021073,0.0259782,0
10,0.0138102,0.00970901,0.00793486,0.0231468,0.0101526,0.00205689,0.0213048,0.0117494,0.0144453,0.00444827,0.0198586,0.0232294,0.00625294,0.00410238,0.00313672,0.00581851,0.0103852,0.00990661,0.00425011,0.00591058,0.015017,0.0118819,0.00581683,0.0202413,0.00496508,0.00425227,0.00433518,0.00955498,0.0357128,0.00816846,0.00873081,0.00473934,0.014342,0.00905928,0.0144336,0.00688382,0.0208755,0.0256602,0
11,0.0136385,0.00939579,0.00822767,0.0232197,0.010269,0.00179908,0.0213292,0.0111795,0.0140909,0.00453816,0.0204681,0.0228724,0.00633836,0.00463042,0.00356766,0.00653867,0.0103156,0.0100417,0.00431717,0.00608842,0.0146959,0.0121512,0.00550777,0.020435,0.00465869,0.00377679,0.00453113,0.00957834,0.0359671,0.0076624,0.00851945,0.00446018,0.0144092,0.00834873,0.014118,0.0067132,0.0206445,0.0254607,0
12,0.0134388,0.00906175,0.00843721,0.0232391,0.0104603,0.00175366,0.0213722,0.0106424,0.0137824,0.00457085,0.0210903,0.022466,0.0064146,0.00511844,0.00390298,0.00716642,0.0102618,0.0101771,0.00444407,0.00625043,0.0143849,0.0124331,0.00534999,0.020594,0.00447106,0.00319222,0.0047164,0.00948342,0.0363622,0.00716301,0.00826886,0.00411028,0.0144662,0.00759763,0.0138996,0.00677816,0.0204059,0.0253886,0
13,0.0132084,0.00876642,0.00848507,0.0231982,0.0106811,0.00188021,0.0214264,0.0101025,0.0135808,0.00453207,0.0217324,0.0220839,0.00646131,0.00589979,0.0042591,0.00768189,0.0101823,0.0103293,0.00457731,0.00639329,0.0140772,0.0126652,0.00531902,0.0207914,0.00437084,0.00273475,0.00487596,0.00927885,0.0366473,0.00671515,0.00798676,0.00364754,0.0145346,0.00684366,0.013761,0.0066667,0.0200838,0.0253977,0
14,0.013008,0.00853241,0.00839092,0.0231362,0.0107354,0.00218825,0.0214521,0.00943352,0.0133723,0.0043858,0.0224069,0.021838,0.00643865,0.00675618,0.00458537,0.0080811,0.0100559,0.0104649,0.00472923,0.00650148,0.0137168,0.0128057,0.00537444,0.0209481,0.00432893,0.00245576,0.00496281,0.00893712,0.036753,0.00637164,0.00767613,0.00312498,0.0146187,0.00611936,0.0134986,0.00630439,0.0196529,0.0254294,0
15,0.0128898,0.00833127,0.00829611,0.0231551,0.0108153,0.00263039,0.0213833,0.00871212,0.0131031,0.00411323,0.0231235,0.0216696,0.00637054,0.00761585,0.00487152,0.00839078,0.00985711,0.0105578,0.00488287,0.00657746,0.0133033,0.0128442,0.00539221,0.0209797,0.00428788,0.0022537,0.00494477,0.008481,0.0367012,0.00618789,0.00733093,0.00269218,0.0147078,0.00546105,0.0129627,0.00607083,0.0191348,0.0254474,0
16,0.0128797,0.00808909,0.00804069,0.0232544,0.0107695,0.00317199,0.0211722,0.00795979,0.0127835,0.0037063,0.023893,0.0214434,0.00628388,0.00846919,0.00519157,0.00862605,0.00955779,0.010783,0.00506041,0.00661766,0.0128197,0.0127636,0.00536431,0.0208161,0.00419568,0.00203302,0.00483721,0.00796501,0.0364821,0.00621191,0.00703947,0.00231678,0.0147816,0.00487592,0.0126667,0.00593816,0.0185551,0.0254608,0
17,0.0130109,0.00782632,0.00758665,0.0233373,0.0105088,0.00373822,0.0207778,0.00721418,0.0124636,0.00313876,0.0246609,0.0214292,0.0061575,0.00927945,0.0054972,0.00878589,0.00918505,0.0111424,0.00527061,0.00662047,0.0122758,0.0125149,0.00534568,0.0204724,0.00405568,0.00185486,0.00465996,0.00746408,0.0361065,0.00644669,0.00683938,0.00219158,0.0148265,0.0043773,0.0125268,0.00574906,0.0179749,0.0254995,0
18,0.0132444,0.00751185,0.00698465,0.0234536,0.0100194,0.00432989,0.0201502,0.00652226,0.0122173,0.00244697,0.0253228,0.0214771,0.00599214,0.00998068,0.00583095,0.00889761,0.00877582,0.0116234,0.00542627,0.00656789,0.0117166,0.0120893,0.00529389,0.0199942,0.00398785,0.00169734,0.00441125,0.00706581,0.0355053,0.00686195,0.0067389,0.00247474,0.0148075,0.00399485,0.0122354,0.00551515,0.017368,0.0255807,0
19,0.013522,0.00716167,0.00629476,0.0237308,0.00934517,0.00495287,0.0193003,0.00580367,0.0120433,0.00169338,0.0257645,0.0218607,0.00576739,0.0105095,0.00627089,0.00901404,0.00836485,0.0122106,0.0055195,0.00646671,0.01121,0.0115204,0.00511372,0.0192921,0.00385254,0.00141793,0.00410966,0.00687661,0.0347039,0.00741926,0.0067837,0.0030688,0.0147059,0.00377182,0.0116296,0.0052651,0.0166956,0.0257192,0
20,0.0138153,0.00678999,0.00557641,0.0241766,0.00867385,0.00562891,0.0183034,0.00504719,0.0118638,0.000955549,0.0259534,0.0222421,0.00552573,0.010856,0.00660265,0.00916357,0.00797014,0.0127484,0.00561476,0.0063105,0.0108206,0.010861,0.00478264,0.0183814,0.00363382,0.001199,0.00378821,0.00690378,0.0337262,0.00803575,0.00701785,0.00378726,0.0144796,0.00369771,0.0110817,0.004999,0.0159875,0.0259249,0
21,0.0140839,0.00638051,0.00487796,0.0247867,0.00800532,0.0063505,0.0172515,0.00433362,0.0117182,0.00058798,0.0259434,0.0226512,0.00528212,0.0110074,0.00674795,0.00937761,0.00762418,0.0131706,0.00572382,0.00606306,0.0105804,0.0102072,0.0044842,0.0173959,0.00338166,0.00121185,0.00341859,0.00712981,0.0326607,0.00862001,0.007397,0.00449854,0.0141115,0.00376017,0.0107618,0.00474431,0.015278,0.0261941,0
22,0.0142756,0.00593664,0.00425904,0.0255562,0.00735648,0.00705643,0.0162293,0.00376575,0.011603,0.00105533,0.0258007,0.023199,0.00507974,0.0110055,0.00674861,0.00965277,0.00735283,0.0135,0.00578113,0.00572892,0.0104641,0.00963311,0.00429905,0.0165118,0.00316368,0.00134525,0.00304588,0.00756601,0.031588,0.00917703,0.00794162,0.0051452,0.0136446,0.00386861,0.010605,0.00445257,0.0145509,0.0264713,0.0447746
23,0.0144015,0.00549484,0.00378355,0.0264103,0.00683389,0.00770675,0.0153689,0.00335862,0.0113769,0.00171936,0.0256367,0.0237564,0.00500047,0.0109414,0.00665745,0.00993952,0.00714597,0.0136887,0.00586239,0.00532381,0.0103572,0.00916971,0.00423142,0.015832,0.00303432,0.00142646,0.0026362,0.00807434,0.0306083,0.00962222,0.00857806,0.00566231,0.013181,0.00386066,0.0103873,0.00416899,0.0137921,0.0267014,0.0422639
24,0.0144961,0.00507195,0.00348747,0.0272384,0.00636849,0.00824338,0.0146931,0.00307786,0.0110995,0.00237793,0.025544,0.0242438,0.00504885,0.010959,0.00655706,0.0102201,0.00698585,0.0136469,0.00598123,0.00485688,0.0102447,0.00878261,0.00439675,0.0153958,0.00310907,0.0015139,0.00220718,0.00850064,0.0298011,0.00994963,0.00911252,0.00611366,0.0127942,0.00368386,0.0100778,0.00389475,0.0130276,0.0268845,0.0399024
25,0.0145632,0.00469624,0.00329736,0.0279429,0.00593892,0.00860678,0.0141668,0.00292021,0.0107691,0.00298602,0.0256143,0.0245811,0.00518583,0.011171,0.00655701,0.0104728,0.00684546,0.0138307,0.00611573,0.00435014,0.010093,0.008422,0.00486585,0.0150451,0.00322326,0.00167958,0.00177404,0.00873138,0.0292003,0.0101934,0.00948845,0.00657709,0.0124944,0.0033649,0.00989071,0.00376822,0.0122991,0.027029,0.0378917
26,0.0146283,0.00438463,0.00317835,0.0284998,0.00552983,0.00879335,0.0137729,0.00283109,0.0103727,0.00354417,0.0258476,0.0247897,0.00539592,0.011559,0.00657346,0.010678,0.00669683,0.0137952,0.00627008,0.00384824,0.00989186,0.00805717,0.00555142,0.014725,0.00329967,0.00190403,0.00138867,0.00882372,0.0287587,0.010367,0.00973738,0.00705763,0.0122893,0.00294172,0.00973033,0.00378449,0.0115663,0.0271451,0.0364716
27,0.014717,0.00414781,0.00309812,0.0289105,0.00516951,0.00888491,0.0134707,0.00272567,0.00988448,0.00404885,0.0261915,0.0249184,0.00566477,0.0120268,0.00667191,0.0108607,0.0065236,0.0138851,0.00643201,0.00338628,0.00964551,0.00772506,0.00622758,0.0145596,0.00335005,0.00196923,0.00113559,0.00885056,0.0284669,0.0105239,0.0102014,0.00759244,0.012169,0.00251731,0.00951121,0.00369153,0.010854,0.0272816,0.0353047
28,0.0148231,0.0039956,0.00305743,0.0291708,0.00482478,0.00888355,0.0132317,0.00257773,0.0094248,0.00450826,0.0265397,0.0249496,0.00595948,0.0124915,0.00685082,0.0110398,0.00629468,0.0138432,0.00655997,0.00300574,0.00944775,0.007463,0.0067858,0.0144734,0.00342049,0.00204594,0.00105414,0.0088974,0.0283425,0.0106451,0.010591,0.00817797,0.0121265,0.00213483,0.00922269,0.00355295,0.0101929,0.0274633,0.0344166
29,0.0149234,0.00392844,0.0030599,0.0293224,0.00454508,0.00887773,0.0130593,0.00249618,0.00903027,0.00487273,0.0268226,0.0248886,0.0062613,0.0128659,0.00715896,0.0112253,0.00604775,0.0136757,0.00662527,0.0026953,0.00931615,0.00718197,0.00729266,0.0143117,0.00351841,0.00199793,0.00108065,0.00891848,0.0283952,0.0107547,0.01086,0.00860175,0.0121255,0.00186153,0.00891771,0.00352392,0.00956119,0.0276905,0.0340104
30,0.0150035,0.00392251,0.0030966,0.0294108,0.00435641,0.00874979,0.012931,0.00243503,0.00864264,0.0051764,0.0270066,0.0247312,0.0065663,0.0131189,0.00747377,0.011421,0.00582121,0.0134295,0.00661477,0.00239942,0.00925612,0.00689488,0.0077364,0.0141685,0.00363687,0.00195559,0.00113581,0.00891546,0.0285725,0.0108858,0.011028,0.00904603,0.0121369,0.00173415,0.00863292,0.0035539,0.00896765,0.0279493,0.0337938
31,0.0150544,0.00395428,0.00313637,0.0294758,0.00422728,0.0086169,0.012832,0.00235032,0.00820997,0.00540685,0.0271324,0.0245974,0.00687596,0.0132424,0.00771388,0.0116396,0.00557515,0.0133237,0.0065576,0.00210961,0.00930986,0.00664195,0.00803125,0.0140524,0.00373293,0.0018328,0.00116953,0.00893176,0.0288164,0.0110064,0.0111847,0.00939526,0.0121335,0.00171399,0.00837879,0.00357549,0.00842145,0.0282303,0.0337334
32,0.0150506,0.00397237,0.00318662,0.0295551,0.00414306,0.0084182,0.0127731,0.00225298,0.00778785,0.00560654,0.0272341,0.0244492,0.007152,0.0132955,0.00789018,0.0118998,0.00537911,0.013107,0.00646201,0.00194753,0.00936713,0.00643306,0.00829344,0.0139541,0.00381881,0.00190639,0.00113483,0.00894581,0.0290843,0.0111264,0.0114231,0.00957748,0.0121028,0.00173276,0.00815175,0.00353773,0.00792376,0.0284612,0.0338134
33,0.0149597,0.00395001,0.00323455,0.0296417,0.00407056,0.008307,0.0127093,0.00214862,0.00744589,0.00576632,0.0272741,0.0242693,0.00744354,0.0133414,0.00791721,0.0121911,0.00523774,0.0129472,0.00632684,0.00190883,0.00946402,0.00623291,0.00854236,0.0138722,0.00389268,0.00216291,0.00104185,0.00891671,0.0293595,0.0112424,0.0115482,0.00968559,0.0120369,0.00177238,0.00793678,0.00354977,0.00749287,0.0285943,0.0339375
34,0.0149248,0.00388357,0.00328112,0.0296896,0.00398722,0.00813407,0.0126436,0.00203963,0.00703635,0.00586972,0.0272178,0.0241415,0.00768341,0.0133858,0.00785047,0.0125044,0.00515916,0.0128345,0.00614836,0.00194271,0.00959248,0.00599727,0.0087777,0.0137719,0.00399584,0.00219475,0.000914107,0.00883424,0.0296182,0.0113567,0.0116492,0.00985586,0.0119528,0.00185977,0.00772191,0.00355962,0.00712545,0.0286156,0.0340908
35,0.0149804,0.0037626,0.00332731,0.0297034,0.00389086,0.00797703,0.0125698,0.00194434,0.00661056,0.00592501,0.0270909,0.0241242,0.00783435,0.0133508,0.00773217,0.0128422,0.00512142,0.0126854,0.00599315,0.0019882,0.00980383,0.00571255,0.00900487,0.0136173,0.00416737,0.00214457,0.000774582,0.00868402,0.0298296,0.0114603,0.011858,0.00993414,0.0118441,0.00196487,0.00753685,0.00353348,0.00679917,0.0285437,0.0342777
36,0.0150419,0.00361075,0.00336714,0.0297244,0.00382646,0.00786824,0.0125209,0.00186847,0.00637287,0.00595828,0.0269481,0.0242017,0.00790126,0.0132464,0.00757389,0.0132021,0.00513866,0.0124878,0.00583993,0.0020634,0.0100046,0.00541449,0.00912786,0.0134649,0.00440401,0.00211008,0.000653718,0.0085223,0.0299969,0.0115148,0.0121268,0.00995282,0.0117169,0.00206249,0.00741786,0.00348493,0.0065216,0.0284407,0.0344377
37,0.0151816,0.00345897,0.00341651,0.0297969,0.00382506,0.00790734,0.0124782,0.00182229,0.0062123,0.00597312,0.026789,0.0242732,0.00789658,0.0131506,0.00739009,0.0135648,0.00518753,0.0122396,0.00564742,0.00220328,0.0101081,0.00515252,0.00929295,0.013325,0.00469261,0.00212381,0.000572736,0.00837944,0.0301422,0.0115173,0.0123006,0.0099931,0.0115553,0.0021959,0.00735221,0.00343651,0.00627711,0.028385,0.0346768
38,0.0153841,0.00332395,0.00353502,0.0299108,0.00392384,0.00785933,0.0124523,0.00184447,0.00605601,0.00598034,0.0266058,0.0243485,0.00783293,0.0130588,0.0071909,0.0139177,0.00522623,0.0119697,0.00544839,0.00236264,0.0101302,0.00498688,0.0095163,0.0132057,0.00501964,0.00222746,0.00061309,0.00828451,0.0302817,0.0114344,0.0123535,0.0100629,0.0113524,0.00234044,0.00725443,0.00339595,0.0060564,0.0284301,0.0352
39,0.0156046,0.00322498,0.0037009,0.0299505,0.00412516,0.00788881,0.0124684,0.00195135,0.00588384,0.0059855,0.0264158,0.0244467,0.00775048,0.0129409,0.00704617,0.0142395,0.00522915,0.0116675,0.00526767,0.00251677,0.0100817,0.00490814,0.00976491,0.0131032,0.00535815,0.00224398,0.000744884,0.00830045,0.0304484,0.0112802,0.0123716,0.0100577,0.0111154,0.00250692,0.00713996,0.00336218,0.00587636,0.0286303,0.0360389
40,0.0158382,0.00318405,0.00389225,0.0299632,0.00439959,0.00802789,0.012556,0.00209078,0.00572344,0.00599141,0.0262567,0.0245466,0.00765161,0.0128306,0.00694229,0.0145334,0.00519365,0.0113669,0.00510429,0.00265731,0.00999029,0.00476276,0.0100115,0.0130314,0.00570054,0.00215771,0.000936562,0.00841304,0.0306726,0.011096,0.0124152,0.0101062,0.0109914,0.00273341,0.00705232,0.00330659,0.00571333,0.0289883,0.0362308
41,0.0160683,0.00317032,0.00408662,0.0300283,0.00475651,0.00814004,0.0127274,0.0022121,0.00554247,0.00599852,0.0260099,0.0246198,0.00754189,0.0127541,0.00685305,0.0148002,0.00508652,0.0111922,0.00494458,0.00286264,0.00986007,0.00468427,0.0102244,0.0130158,0.00604741,0.00199982,0.00116233,0.00842021,0.0308994,0.010901,0.0124919,0.0102211,0.0109303,0.00294049,0.0069671,0.0032722,0.00555071,0.0294359,0.0367808
42,0.0162463,0.00312557,0.00427966,0.0301736,0.00519775,0.00829858,0.0130053,0.00227064,0.00536492,0.00600801,0.0256677,0.0246394,0.00745837,0.0126807,0.00674165,0.0150436,0.00488302,0.0110188,0.00478749,0.00315675,0.0097052,0.00481606,0.0103993,0.0130985,0.00636614,0.00194175,0.00138959,0.00834141,0.031101,0.0107155,0.0126328,0.0102026,0.0108808,0.0031432,0.00688718,0.00327893,0.00536934,0.0298896,0.036244
43,0.0164542,0.0030698,0.00446421,0.0303538,0.00568533,0.00833811,0.0133457,0.00225331,0.00518121,0.0060308,0.0253453,0.0246762,0.00739353,0.0125908,0.00664643,0.0152676,0.00473278,0.0108466,0.0046276,0.00340245,0.00959728,0.00504649,0.0105355,0.0132796,0.00664671,0.00196725,0.00161376,0.00823016,0.0313023,0.0105611,0.0128458,0.0103137,0.0108233,0.00333433,0.00682619,0.00329229,0.00517509,0.0303054,0.036514
44,0.0167088,0.0030279,0.00466159,0.0305439,0.00626702,0.00829066,0.0137712,0.00217652,0.00496743,0.00608077,0.0250546,0.024762,0.00720132,0.0125483,0.00656533,0.0154711,0.00456291,0.0106154,0.0044525,0.00348113,0.00956846,0.00543682,0.0106399,0.0135735,0.00690904,0.00200814,0.00183789,0.0080987,0.0314884,0.0104264,0.0131118,0.0104286,0.0107515,0.00348136,0.0067654,0.00336852,0.00497385,0.0306312,0.0373986
45,0.0170092,0.00297559,0.00488273,0.0307205,0.00695208,0.00824916,0.0143173,0.00203387,0.00476593,0.00614564,0.0247594,0.0248647,0.00706231,0.0125299,0.00642908,0.0156762,0.00438676,0.0104335,0.00427382,0.00342933,0.00962081,0.00598463,0.0107478,0.0139613,0.00715503,0.00201707,0.00205887,0.00794732,0.0316784,0.0103233,0.0133947,0.0104904,0.0106879,0.00358996,0.00669109,0.00352545,0.00478341,0.0308698,0.0368933
46,0.0173402,0.00293457,0.005097,0.0308854,0.00768805,0.00823191,0.0149563,0.00183208,0.00463088,0.00623305,0.0244737,0.0249878,0.0069463,0.0125228,0.00627431,0.0159024,0.00421985,0.0102198,0.00413016,0.00328418,0.00963319,0.00659425,0.0108752,0.0144598,0.00737377,0.00205736,0.00226799,0.00777661,0.0318878,0.010215,0.013618,0.0104791,0.010666,0.00373988,0.00664743,0.00377654,0.00460767,0.0310674,0.0366335
47,0.0177058,0.00291992,0.0052774,0.0310559,0.00842801,0.00829218,0.0156823,0.00160865,0.00455914,0.00634206,0.024196,0.0251055,0.00696557,0.0125498,0.00615731,0.0161528,0.00404047,0.00998448,0.00399722,0.00348235,0.00969267,0.00732687,0.0109958,0.0150839,0.00755353,0.0021877,0.00249375,0.00763736,0.0321426,0.0100786,0.0137381,0.0104142,0.0107134,0.00388835,0.00665817,0.00412921,0.00440073,0.0312765,0.0371815
48,0.0180674,0.00293035,0.00544902,0.0311824,0.00922303,0.00832341,0.0165076,0.00140992,0.0045124,0.00651562,0.0239402,0.0251548,0.00689199,0.0125358,0.00607229,0.0164284,0.00388241,0.00975349,0.00384625,0.00359722,0.00980396,0.00816211,0.0110651,0.0158023,0.00769101,0.00240205,0.00271126,0.00753336,0.0324535,0.00996615,0.0137439,0.0103046,0.0108037,0.00402269,0.00675127,0.00453994,0.00408522,0.0315462,0.0385719
49,0.018384,0.00295276,0.00562095,0.0313017,0.0100687,0.00826253,0.0174032,0.00128801,0.00449769,0.00675769,0.0237196,0.0251211,0.00675541,0.0125789,0.00598524,0.0167317,0.00377527,0.00959514,0.00370936,0.00369637,0.00995352,0.00904382,0.011047,0.016618,0.00770158,0.00264024,0.00292391,0.00745185,0.0328055,0.00987902,0.0136819,0.0101617,0.010935,0.00412946,0.00689546,0.0049274,0.0037439,0.0318887,0.039228
50,0.0187194,0.0030005,0.00578483,0.031454,0.0109187,0.00827346,0.0183404,0.00133137,0.00452317,0.00705172,0.023541,0.0250204,0.00680484,0.0126275,0.00595206,0.0170649,0.00375253,0.00946784,0.00361468,0.00381535,0.0101229,0.00996911,0.0110838,0.0174909,0.00764183,0.00287836,0.00310028,0.00738771,0.0331635,0.00984681,0.0135503,0.0100484,0.0111089,0.00423046,0.00688719,0.00516781,0.00369619,0.0322805,0.0388453
51,0.0190302,0.00308773,0.00593481,0.0317107,0.0117229,0.00835952,0.0192679,0.00157775,0.00459536,0.0073946,0.0233913,0.0249153,0.00689842,0.0126357,0.00595083,0.0174192,0.00377928,0.00929883,0.00358629,0.00395441,0.0102979,0.0109749,0.0111626,0.018374,0.00762145,0.00321828,0.00324847,0.00739398,0.033523,0.00987822,0.0133929,0.00998645,0.0113211,0.00433271,0.00692643,0.00523816,0.00363822,0.0326691,0.0383867
52,0.0193483,0.00319695,0.00605269,0.0320159,0.0125208,0.00827475,0.0201852,0.00194376,0.00473323,0.00776584,0.0232703,0.0248348,0.00695042,0.0126151,0.00590343,0.0177925,0.00385408,0.00912328,0.00357863,0.00410636,0.0105091,0.0119652,0.0112503,0.0192935,0.00769684,0.00342723,0.00341599,0.00753117,0.0339014,0.00991206,0.0132139,0.00996356,0.0115456,0.00442346,0.00703807,0.00523178,0.00348944,0.0330204,0.0387801
53,0.0196886,0.00331401,0.00613987,0.0321828,0.0133322,0.00815692,0.0211216,0.00236027,0.00487402,0.00816312,0.0231646,0.0247159,0.00699671,0.0125944,0.00581287,0.0181835,0.00397748,0.00902261,0.00359948,0.00426707,0.0107349,0.0129266,0.0113684,0.0202115,0.00787354,0.00349844,0.00357519,0.00775533,0.034241,0.00990024,0.0129963,0.00995971,0.0117618,0.00450506,0.00705678,0.00520287,0.00324023,0.0333257,0.0390995
54,0.0201057,0.00341866,0.00619939,0.0323525,0.0141109,0.00815836,0.0220581,0.00275801,0.00490293,0.00857457,0.0230761,0.0246373,0.00705518,0.0125436,0.00583904,0.0185976,0.00415101,0.00892087,0.00363656,0.00441832,0.0109141,0.0138968,0.0115473,0.0211654,0.00811121,0.00354152,0.00372631,0.00803928,0.0345354,0.00985756,0.012883,0.00994295,0.0119645,0.00462807,0.00707496,0.00526602,0.00284323,0.0336325,0.0393197
55,0.0206095,0.00350891,0.00625091,0.0326269,0.0148107,0.00805934,0.0229738,0.00302351,0.00482296,0.00900483,0.0230154,0.0246139,0.00712636,0.0124528,0.00594586,0.0190164,0.00433512,0.00880976,0.0036464,0.00456152,0.0110599,0.0148402,0.0118413,0.0221206,0.00841788,0.00364083,0.00391277,0.00833016,0.0348047,0.00975238,0.0128656,0.00997621,0.0121417,0.00473607,0.00708993,0.00546894,0.00249645,0.0339801,0.0395369
56,0.0211433,0.00360236,0.00628915,0.0328376,0.0155021,0.00798268,0.0238985,0.00324371,0.00468437,0.00945212,0.0229864,0.0245506,0.00726179,0.0124765,0.00608705,0.0194102,0.00447214,0.00868342,0.00366784,0.00472107,0.0111494,0.0158233,0.0121068,0.0230653,0.00876927,0.00379455,0.00412032,0.00860118,0.0350281,0.00958236,0.0128744,0.0101034,0.0123087,0.00485282,0.00714118,0.00578368,0.0024113,0.0343737,0.0396881
