Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RASI,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10
All Timesteps RMSE,0.0247318,0.026668,0.0227538,0.0388266,0.0223284,0.0187157,0.025123,0.0620953,0.0440397,0.0213135,0.0132118,0.0403711,0.0303716,0.0198092,0.0184607,0.027636,0.0376379,0.0337175,0.0347462,0.015076,0.0375902,0.030265,0.0225334,0.0211849,0.0218319,0.044754,0.0311594,0.0188011,0.014295,0.0416945,0.0257818,0.0213091,0.0244113,0.0219964,0.0212121,0.0254649,0.0283072,0.0293823,0.0285064
0,0.0190102,0.0246532,0.0259517,0.0466041,0.033752,0.0119969,0.0359689,0.0744832,0.039573,0.0225508,0.0159458,0.0414908,0.0325257,0.0145707,0.0177417,0.0250184,0.0338676,0.0214486,0.0344847,0.0132211,0.0362372,0.0242588,0.0267535,0.0321959,0.00592027,0.0289216,0.0382035,0.0242956,0.0146961,0.0482792,0.0178176,0.0293954,0.0129175,0.0185869,0.0274829,0.0311577,0.0302641,0.0296211,0.0232644
1,0.018297,0.0248901,0.0250362,0.0446913,0.0336594,0.00966004,0.0357556,0.0768859,0.0422069,0.0220816,0.0111007,0.0404084,0.0329606,0.0101374,0.0142522,0.0242445,0.0358726,0.0237954,0.037254,0.0102154,0.0355696,0.0226163,0.0266503,0.0310047,0.00650228,0.0262049,0.0365963,0.0234215,0.012891,0.0476375,0.0170944,0.0279114,0.0156205,0.0227033,0.0261042,0.0286021,0.0273977,0.0288366,0.0230367
2,0.0178436,0.0251314,0.0246414,0.0432997,0.0335076,0.00780175,0.0354298,0.0787344,0.0443463,0.021818,0.00835734,0.0395213,0.0332986,0.00899229,0.0116734,0.0236859,0.036968,0.0251256,0.039233,0.00784746,0.035009,0.0213104,0.0265513,0.0295924,0.00753166,0.0245466,0.0354613,0.0233245,0.0112487,0.0469909,0.0166622,0.0260157,0.0179862,0.0259972,0.0249774,0.0268471,0.0253784,0.0281063,0.0228967
3,0.017633,0.0253147,0.0246753,0.0423853,0.0331416,0.00636768,0.0350242,0.0799335,0.0459067,0.0219774,0.00736313,0.0386711,0.033578,0.00926917,0.0101913,0.0231051,0.0377227,0.025942,0.0405408,0.00669272,0.0345418,0.0202688,0.0264543,0.0283409,0.00858072,0.0239081,0.0347208,0.02366,0.00945375,0.0462932,0.0163862,0.0240567,0.0198516,0.0282022,0.0240102,0.0256983,0.0240581,0.0274266,0.0228799
4,0.0176601,0.0254573,0.0248723,0.0418872,0.0326024,0.00537404,0.0345279,0.0798194,0.0469952,0.0220588,0.0073341,0.0377888,0.0338637,0.00880161,0.00983005,0.022621,0.0386912,0.0260911,0.0412934,0.00686528,0.0342286,0.0194898,0.0263627,0.0273934,0.00966452,0.0242225,0.0342698,0.0242553,0.0077044,0.045522,0.0161875,0.0222003,0.0212486,0.0290226,0.0231306,0.0249322,0.0232054,0.0267813,0.0229079
5,0.0178298,0.0255659,0.0251312,0.0416775,0.0319957,0.00485078,0.0339598,0.0793369,0.0477836,0.0219206,0.00775342,0.03691,0.0341715,0.00759654,0.0101492,0.0222302,0.0397559,0.0261068,0.0416013,0.0077952,0.0340503,0.0189924,0.0261394,0.026633,0.01066,0.0253775,0.0340182,0.0250373,0.00635911,0.0446904,0.0160166,0.0205321,0.0222707,0.0282254,0.0222801,0.0244291,0.0227171,0.0261954,0.0229037
6,0.018017,0.0256889,0.0254104,0.0415835,0.0313763,0.00473765,0.0333366,0.0786703,0.0482777,0.0216835,0.00850471,0.0361269,0.0344972,0.00676756,0.0107923,0.0218625,0.0406722,0.02563,0.0415984,0.00902078,0.0340187,0.0187267,0.0259853,0.0259604,0.0115685,0.0273329,0.0338921,0.0258622,0.00573338,0.0438245,0.0158019,0.0191503,0.0226754,0.0249929,0.0214354,0.0241499,0.0225325,0.0256857,0.0228536
7,0.0181267,0.0258627,0.0255546,0.0414795,0.0307532,0.00487818,0.0326591,0.0777116,0.0485771,0.0217305,0.00922424,0.0355405,0.0347822,0.00680559,0.0116421,0.0215533,0.0411481,0.0254165,0.0413349,0.0101674,0.0342541,0.0186512,0.0259011,0.0254204,0.0123505,0.0298224,0.0338785,0.0257456,0.00594279,0.0430212,0.015497,0.0180046,0.0222086,0.0219888,0.0206143,0.0241063,0.0225329,0.025309,0.0227696
8,0.0181344,0.0260465,0.0256478,0.0412804,0.0301326,0.00512041,0.0319371,0.0764274,0.0486702,0.0216976,0.00962104,0.0352983,0.0348729,0.0074655,0.0124866,0.0213599,0.0414598,0.0249585,0.0408429,0.0107608,0.0348452,0.018797,0.02572,0.0247352,0.0129164,0.0327631,0.0339582,0.0247028,0.00676945,0.0421598,0.015112,0.0171069,0.020981,0.0245483,0.0198497,0.0243309,0.0227558,0.0251098,0.0226716
9,0.0181473,0.0261538,0.0257175,0.0409413,0.0295367,0.0053685,0.0311611,0.0748155,0.0486954,0.021495,0.00978557,0.0353551,0.0346504,0.00790229,0.0130931,0.0212271,0.0415986,0.0242629,0.0401792,0.0108699,0.0357033,0.0191591,0.0255434,0.0238808,0.0132684,0.0359243,0.0340778,0.024471,0.00773454,0.0412628,0.0146837,0.0164349,0.0195757,0.0298443,0.0191541,0.0248403,0.0234648,0.0250558,0.0224956
10,0.0181987,0.0261972,0.0257674,0.0404919,0.0289238,0.00557915,0.0303675,0.0728414,0.0486314,0.0212482,0.00994526,0.0357507,0.0344811,0.00827972,0.0133941,0.0211226,0.0416673,0.0235498,0.0395026,0.0114427,0.0364074,0.0198236,0.0253478,0.0230511,0.0134427,0.0389993,0.0341832,0.0261711,0.00871128,0.0405366,0.0142829,0.0159856,0.0186314,0.0338868,0.0185638,0.0255759,0.0243319,0.0251537,0.0222104
11,0.0183796,0.0263429,0.0258019,0.0399597,0.0282834,0.00572885,0.0295253,0.0708482,0.0484432,0.0213753,0.0100541,0.0362375,0.0343178,0.00864841,0.0134744,0.021052,0.0415874,0.0235024,0.0388161,0.0129727,0.0365574,0.020865,0.0250454,0.0222043,0.0133714,0.0417264,0.0342218,0.0287624,0.00959194,0.0403371,0.0139981,0.0157256,0.0183568,0.0362716,0.0180882,0.0264736,0.0254449,0.0253407,0.02187
12,0.0190161,0.026342,0.0258348,0.0394352,0.0276042,0.00584011,0.0286042,0.0688593,0.048162,0.0212531,0.0101678,0.0366761,0.0340398,0.00900458,0.0133451,0.0209758,0.0414686,0.023948,0.038094,0.0148813,0.0367949,0.0222938,0.0246135,0.0213881,0.012959,0.0438473,0.0342102,0.0313812,0.0104992,0.0405173,0.0139764,0.0155181,0.0187389,0.0376471,0.0177399,0.0274143,0.0265076,0.0255174,0.0215606
13,0.0201317,0.026325,0.025704,0.0389526,0.0268491,0.00590788,0.0276178,0.0668082,0.0478168,0.0209205,0.0102167,0.0371042,0.0336383,0.00938398,0.013013,0.0209082,0.0411701,0.0244652,0.0373287,0.0165588,0.0372042,0.0236731,0.0241674,0.0207117,0.0121776,0.0452156,0.034178,0.033388,0.0112326,0.0406384,0.0144249,0.0152562,0.0197607,0.038525,0.0175678,0.0283135,0.027277,0.0256712,0.0213976
14,0.021376,0.0263821,0.0256966,0.0385017,0.0260415,0.00608053,0.0266186,0.0646693,0.0473551,0.0204407,0.0100468,0.0374957,0.0331353,0.00982343,0.0125942,0.0209222,0.0407171,0.0250849,0.0365728,0.0177513,0.0374889,0.0250854,0.0237885,0.0202483,0.0110844,0.0457895,0.0341512,0.0348574,0.0117861,0.0408317,0.0154629,0.0149188,0.0212686,0.0391493,0.0176101,0.0291577,0.0281527,0.025981,0.0214796
15,0.0225657,0.0265301,0.0255757,0.038123,0.0252322,0.00637625,0.025607,0.0625087,0.046983,0.0201052,0.00986549,0.0378562,0.0325558,0.0103019,0.0122573,0.020984,0.0401825,0.0258278,0.0360081,0.018286,0.0376725,0.0269127,0.0234765,0.0200386,0.00972642,0.0455812,0.0341841,0.0357409,0.0121415,0.0409081,0.017222,0.0145531,0.0229171,0.0394655,0.0179255,0.0295679,0.0286971,0.0266182,0.0217701
16,0.0238452,0.02675,0.0253788,0.0379002,0.0244207,0.00693337,0.0245904,0.0605405,0.0467376,0.0198445,0.00977501,0.0381008,0.031902,0.0108078,0.0121275,0.0210681,0.0396146,0.0267367,0.0356566,0.0185264,0.0382419,0.029087,0.0233479,0.0200736,0.00818108,0.0447171,0.0342983,0.0361223,0.0122922,0.0408064,0.0195929,0.0140993,0.0243749,0.0395483,0.0185845,0.0295539,0.0288901,0.027279,0.0222118
17,0.0252188,0.0271215,0.0251971,0.0378902,0.0236042,0.00776982,0.023593,0.0587333,0.0465944,0.0195293,0.00966156,0.0382857,0.0311535,0.0113162,0.0122703,0.0211423,0.0388968,0.028036,0.035461,0.0186429,0.0388515,0.0314322,0.0234424,0.0203205,0.00662377,0.0433703,0.0345129,0.0361166,0.0123493,0.0407493,0.022418,0.0136831,0.0254566,0.039127,0.0195393,0.0293049,0.0288529,0.0280871,0.0227148
18,0.0266266,0.0276464,0.0249928,0.0376978,0.0228817,0.00877278,0.022637,0.0571807,0.0465755,0.0192964,0.0097083,0.0384817,0.0303216,0.0118644,0.0126583,0.0211242,0.0380116,0.0295623,0.0353425,0.0187729,0.0392519,0.0338428,0.0237507,0.0207338,0.00531585,0.0417393,0.0348473,0.0357258,0.01237,0.0405797,0.0255734,0.0133083,0.026121,0.0382926,0.0207247,0.0290026,0.0286675,0.0289659,0.0232221
19,0.0280532,0.0283045,0.0247165,0.0372352,0.0222275,0.00972253,0.0217499,0.0558784,0.0466922,0.0189907,0.00989351,0.0386057,0.029454,0.0124619,0.0130695,0.0210498,0.0372648,0.0310329,0.0352415,0.0190485,0.0388176,0.0362366,0.0242588,0.0212497,0.00454225,0.0400635,0.0352766,0.0351505,0.0121812,0.0403213,0.0288404,0.0130101,0.0264105,0.0372169,0.0220444,0.0286193,0.0283572,0.0298629,0.0236695
20,0.0293761,0.029039,0.0243943,0.0368073,0.0216491,0.0107845,0.0209287,0.0548051,0.0469066,0.0187136,0.00999227,0.038713,0.0285902,0.0129311,0.013462,0.0209661,0.0366871,0.032494,0.0352346,0.0193742,0.0381798,0.0384823,0.0248926,0.0217169,0.0044906,0.0385438,0.0357174,0.0345034,0.011791,0.0400449,0.0319322,0.01287,0.0263483,0.0359435,0.0233639,0.0281746,0.0279351,0.0306534,0.0240837
21,0.0305356,0.0297339,0.0241264,0.0364416,0.0211675,0.0118556,0.0201232,0.0537867,0.0471831,0.0184048,0.0100638,0.0388684,0.0277489,0.0132664,0.0136043,0.0208367,0.0362527,0.0338673,0.0353006,0.0196684,0.0385151,0.0404956,0.0255073,0.022071,0.00489588,0.03736,0.0360955,0.0336945,0.0114348,0.0397474,0.0346621,0.0128717,0.0260371,0.0344917,0.0245501,0.0276532,0.0276292,0.0312719,0.0244578
22,0.0315197,0.0303212,0.023803,0.0361264,0.020783,0.0129432,0.0193224,0.052786,0.0475218,0.0176015,0.00994364,0.0391236,0.0269758,0.0135201,0.013558,0.0206605,0.0359319,0.0350442,0.0352616,0.0199333,0.0389667,0.0421973,0.0259908,0.0223235,0.00534668,0.0363865,0.0364287,0.0327827,0.0111361,0.0393463,0.0369234,0.0128631,0.0256085,0.033123,0.0255206,0.027131,0.0274151,0.0317609,0.0247915
23,0.032258,0.0307886,0.0232943,0.0358261,0.0204401,0.0141667,0.0184986,0.0517807,0.04796,0.0170372,0.00973437,0.0394277,0.026261,0.0138846,0.0133384,0.0203982,0.0357472,0.0359458,0.0350905,0.0201137,0.0393701,0.0435857,0.0262828,0.0224733,0.005558,0.0357175,0.0366605,0.031736,0.0108609,0.0388808,0.0386472,0.0128213,0.0250268,0.0320272,0.0262377,0.0266007,0.0271543,0.0320627,0.0250913
24,0.0326916,0.0310674,0.0226226,0.0354325,0.0201192,0.0153723,0.0176823,0.0506518,0.0483298,0.0167447,0.00955531,0.0397579,0.0255796,0.0143574,0.0129751,0.0200828,0.0357099,0.036519,0.0348263,0.0202188,0.0397579,0.0446693,0.0263273,0.0224965,0.00543175,0.0354398,0.0367445,0.0306558,0.0105525,0.0388214,0.0398581,0.0127787,0.02428,0.0310129,0.0267547,0.026063,0.0269382,0.0321527,0.0253463
25,0.0328297,0.03114,0.0218871,0.0349038,0.0198214,0.0167385,0.0169014,0.0493581,0.0486137,0.0165939,0.00950382,0.0401003,0.0249352,0.0149087,0.0126339,0.0198072,0.0358428,0.0367627,0.0345172,0.0202814,0.0402115,0.0453748,0.0260553,0.0223803,0.00490666,0.0355177,0.0366499,0.0296635,0.0103315,0.0386453,0.0406063,0.012744,0.0234736,0.0300371,0.0270181,0.0256142,0.0268745,0.0320344,0.0255532
26,0.0327441,0.0310517,0.0212881,0.0347397,0.0194787,0.0182234,0.0161819,0.0478007,0.0487934,0.0158374,0.0095071,0.0404172,0.0244507,0.0155341,0.0124503,0.0195813,0.0361672,0.0367025,0.033937,0.0204435,0.0396739,0.0456068,0.0254349,0.0221194,0.00411835,0.0358247,0.0364943,0.0288474,0.0102026,0.0381832,0.0407544,0.0127443,0.0228842,0.0290921,0.0270805,0.0251958,0.0270084,0.0315805,0.0257539
27,0.0325061,0.0307187,0.0209049,0.034374,0.0190613,0.0196998,0.0155766,0.0460017,0.0488282,0.015262,0.00982036,0.0407411,0.0239784,0.0162059,0.0124538,0.019364,0.0365441,0.0363367,0.0332279,0.0207109,0.0396557,0.0453845,0.0245433,0.021711,0.00308142,0.0362448,0.0362583,0.0280281,0.0101221,0.0380359,0.0405159,0.0127721,0.0222148,0.0281147,0.0267743,0.0247276,0.0272853,0.0307967,0.0260285
28,0.03211,0.0302422,0.0204083,0.033745,0.0185533,0.0211335,0.0150755,0.0440894,0.0487325,0.0146947,0.0104293,0.0410785,0.0236697,0.0170513,0.0126415,0.0191347,0.0369645,0.0358622,0.0325037,0.0211109,0.0396391,0.0451477,0.0234426,0.0212071,0.00193664,0.0368935,0.0359232,0.0273999,0.0101015,0.0381086,0.0399002,0.0128473,0.0212792,0.0273865,0.0263325,0.0242807,0.0273482,0.0301561,0.0264531
29,0.0315987,0.029647,0.0198957,0.033781,0.0180911,0.0225135,0.0146972,0.0421215,0.0485141,0.0142648,0.0112377,0.0413283,0.0234786,0.0181363,0.0129585,0.0188549,0.0374263,0.0352505,0.0317338,0.0215611,0.0400873,0.0449203,0.0221955,0.0206158,0.00123788,0.0377166,0.0355383,0.0269095,0.0101494,0.0378702,0.0389951,0.01298,0.020226,0.0265478,0.025906,0.0239108,0.0274316,0.0296908,0.0270529
30,0.0310252,0.0289455,0.0194491,0.0338116,0.0176243,0.0238307,0.0144363,0.0400949,0.0481543,0.0139465,0.0122043,0.0414426,0.0233498,0.019415,0.013352,0.0186434,0.037899,0.0345784,0.0309569,0.0219831,0.0403537,0.0443543,0.0208161,0.0199522,0.00193365,0.0387072,0.0351543,0.0260537,0.0102188,0.0378497,0.0380094,0.0131284,0.0193212,0.0256884,0.0254401,0.0235397,0.0276171,0.0293378,0.0278228
31,0.0304298,0.0282228,0.0190449,0.0337244,0.0170613,0.0251174,0.0142566,0.0379101,0.0475381,0.0136429,0.0132446,0.0414355,0.0232888,0.0207692,0.0137536,0.0184865,0.0383612,0.0339071,0.0300965,0.0225016,0.0411713,0.0434985,0.0194102,0.0192393,0.00332227,0.039459,0.0347399,0.0252934,0.0102297,0.038147,0.0369102,0.0132418,0.0183126,0.0249541,0.0248528,0.0231405,0.0278459,0.0291072,0.028735
32,0.0298214,0.0275345,0.0186866,0.0338047,0.0167562,0.0262494,0.0141179,0.0356815,0.0467907,0.01337,0.0140155,0.0413961,0.0232887,0.0221209,0.0140408,0.0184546,0.0387929,0.0333128,0.0291965,0.0230832,0.0416472,0.0425269,0.0180361,0.018527,0.00478297,0.0400009,0.0342552,0.0249265,0.0101221,0.0381522,0.0357289,0.013224,0.0171875,0.0245019,0.0241849,0.022769,0.0280037,0.0290711,0.0296983
33,0.0292384,0.0269304,0.0183459,0.0341031,0.0164921,0.0271748,0.0139917,0.0335676,0.0460055,0.013132,0.0144124,0.0413125,0.0233223,0.023363,0.0142016,0.0185073,0.0391482,0.0328042,0.0283897,0.0233184,0.0417967,0.0415445,0.0167583,0.0178129,0.00612787,0.0404476,0.0337933,0.0246463,0.00975653,0.0378741,0.0346895,0.0130326,0.0166085,0.023875,0.0234939,0.0224423,0.0280091,0.0292531,0.0306284
34,0.0287643,0.0264518,0.0180293,0.0339755,0.0161669,0.0279014,0.0137899,0.0316881,0.0451509,0.0129456,0.0144842,0.0412703,0.0233835,0.0244193,0.0142566,0.0185611,0.0393943,0.0324065,0.0276983,0.023089,0.0416725,0.0406173,0.0155885,0.0171313,0.00730936,0.0408302,0.0333295,0.0242459,0.00906158,0.0377187,0.0337367,0.0126251,0.0166702,0.0230412,0.0228286,0.0222432,0.0280255,0.0296417,0.0314937
35,0.0284281,0.0261286,0.0176951,0.0338967,0.0158809,0.0284368,0.0134937,0.0301264,0.0441903,0.0128825,0.0144638,0.0413009,0.0234983,0.0253298,0.014227,0.0185924,0.0395048,0.0321237,0.0271295,0.0226133,0.0416689,0.0397995,0.0145776,0.0164929,0.00829558,0.041145,0.0328348,0.0236107,0.00811024,0.0377707,0.0330573,0.0119846,0.0173567,0.0220805,0.0221749,0.0220237,0.0281104,0.0301846,0.0322637
36,0.0282566,0.0259428,0.0173437,0.0340257,0.0158826,0.0287807,0.0131134,0.0288671,0.043344,0.0128547,0.014539,0.0414079,0.0236523,0.0260592,0.0142031,0.0186261,0.0394744,0.0319535,0.0266595,0.0217146,0.0416761,0.0392176,0.0137752,0.0158424,0.0090017,0.0414123,0.0323086,0.0226151,0.00709619,0.0378897,0.0325215,0.0111435,0.0186697,0.0209683,0.0215832,0.021761,0.028234,0.0308111,0.0329591
37,0.0282671,0.0258793,0.0170092,0.0342283,0.0158748,0.0289494,0.0126031,0.0278755,0.0426113,0.0126751,0.0147622,0.0416243,0.0238206,0.0264776,0.0142278,0.0186741,0.0391893,0.0318958,0.0262795,0.0198195,0.0415799,0.038893,0.0131924,0.0151675,0.00942399,0.0416248,0.0318366,0.0212122,0.00638809,0.0376732,0.0322177,0.010193,0.0203965,0.0195071,0.0210829,0.021497,0.0283642,0.0314942,0.0336411
38,0.0284061,0.0258711,0.0167511,0.0344542,0.0157901,0.0289963,0.0119523,0.0271591,0.0418481,0.0125419,0.0151109,0.041718,0.02395,0.0269295,0.0144203,0.0188171,0.0387193,0.0319356,0.0260784,0.0174323,0.0412877,0.038808,0.0128127,0.0144759,0.00957531,0.0418104,0.0313577,0.0194158,0.00680388,0.0374096,0.0322081,0.00939497,0.0217755,0.0174748,0.020576,0.021239,0.0284998,0.0321402,0.034345
39,0.0286876,0.0259128,0.0165775,0.0347199,0.0159279,0.0289417,0.0111897,0.0266564,0.0410613,0.0124026,0.0155094,0.0417216,0.0240712,0.0274204,0.0147937,0.0190896,0.0381014,0.0319482,0.0260186,0.0147692,0.0408068,0.0389575,0.0125901,0.0138009,0.00948486,0.0420891,0.0308222,0.0169965,0.00877545,0.0369598,0.0324977,0.00914497,0.0226774,0.0150491,0.0201492,0.0210147,0.0286697,0.032719,0.0351097
40,0.0290885,0.0259667,0.0164167,0.0349673,0.0161346,0.0288123,0.0103705,0.0263032,0.0403388,0.0122486,0.0159064,0.0420818,0.0241688,0.0277545,0.0150942,0.0193911,0.0372847,0.0319426,0.0260343,0.0120197,0.0402553,0.0392917,0.0125301,0.0131395,0.00922758,0.042508,0.0302335,0.0143195,0.0115666,0.036569,0.0330918,0.00986827,0.0232708,0.0128257,0.019949,0.0208184,0.0288923,0.0331966,0.0359811
41,0.0295771,0.0259839,0.0161977,0.0351659,0.0163658,0.0286386,0.00952938,0.026056,0.0396897,0.0119344,0.0161952,0.0426077,0.024288,0.0280103,0.0152235,0.0197195,0.0363246,0.0319869,0.0260683,0.00929811,0.0397311,0.0397254,0.0126354,0.01244,0.00881344,0.0430439,0.0296839,0.0114583,0.0142466,0.0363275,0.0336746,0.0116598,0.0238427,0.0116019,0.019956,0.0206656,0.0291392,0.0335874,0.0369304
42,0.0300426,0.0259975,0.0158107,0.0353532,0.0165417,0.0284297,0.00870585,0.0258837,0.0390887,0.0116486,0.0162738,0.0432013,0.0244883,0.028192,0.015162,0.0199686,0.0353344,0.0320054,0.0260684,0.00679993,0.0393517,0.0401857,0.012891,0.011719,0.0083189,0.0436244,0.0292469,0.00840417,0.0163481,0.0362397,0.0340801,0.0141714,0.0247824,0.011847,0.0198815,0.0205987,0.029454,0.0338985,0.0378857
43,0.0303955,0.0260305,0.0152499,0.0355257,0.0165555,0.0282201,0.00794509,0.0257329,0.0385273,0.011292,0.0161263,0.0436965,0.0247651,0.0282188,0.0149402,0.020222,0.0344197,0.0321538,0.0260462,0.00530107,0.0386568,0.0405685,0.0131962,0.0109737,0.00785618,0.0441804,0.0287856,0.00576633,0.0180384,0.0361568,0.0345497,0.0169395,0.0266392,0.0134434,0.0197392,0.0206372,0.0298687,0.0341556,0.0387475
44,0.030591,0.0260934,0.0147374,0.0356669,0.0167476,0.0280201,0.00731704,0.0255786,0.0380227,0.0107401,0.0158551,0.0440529,0.0250756,0.0281139,0.0146061,0.0205167,0.0336837,0.0324131,0.0260633,0.00528097,0.0382826,0.0407741,0.0134944,0.0102003,0.00758149,0.0449651,0.0282727,0.00399576,0.0195476,0.0361331,0.0350307,0.0194828,0.0292335,0.0156814,0.0194143,0.0207371,0.0304194,0.0343866,0.0394244
45,0.030645,0.0261445,0.0143999,0.0358624,0.0170667,0.0278651,0.00691281,0.0254326,0.0375922,0.0102647,0.0155022,0.0443147,0.0254967,0.0280313,0.0141959,0.0207688,0.033102,0.03259,0.0261083,0.00547954,0.0382946,0.0407384,0.0136799,0.00938932,0.00754951,0.0459367,0.0277456,0.00328022,0.0204073,0.0363025,0.0351932,0.0211145,0.031755,0.0177035,0.0189062,0.0207084,0.0310228,0.0346173,0.0398631
46,0.0306055,0.0261618,0.0140798,0.0360527,0.017283,0.0277364,0.00676414,0.0252725,0.0372547,0.00992691,0.0152016,0.0445351,0.0259922,0.0280104,0.0137641,0.0210128,0.0326609,0.0325661,0.0261861,0.00562129,0.0387797,0.04055,0.0137505,0.00854645,0.00768986,0.0470521,0.0271121,0.00357398,0.0201715,0.0366783,0.034884,0.0214094,0.0332553,0.0189122,0.0181802,0.0206911,0.031575,0.0348569,0.0399851
47,0.030471,0.0261811,0.0136994,0.0362578,0.0174265,0.0276608,0.00685069,0.0250928,0.0370205,0.00963848,0.0149794,0.0446637,0.0264582,0.0280267,0.0133043,0.0213256,0.0322235,0.0323774,0.0262803,0.00692654,0.0392208,0.0401985,0.0137808,0.00766036,0.00792866,0.0482818,0.0263983,0.005724,0.0190883,0.0372087,0.034462,0.0204606,0.0334897,0.0194809,0.0172805,0.0207554,0.0320596,0.0351055,0.0397807
48,0.0302321,0.0261807,0.0130949,0.0364887,0.0176342,0.0276465,0.00708614,0.0249575,0.0369052,0.00910078,0.0148332,0.0446339,0.0268177,0.0279493,0.0128224,0.0217538,0.0318048,0.0323995,0.0264301,0.0103435,0.0399017,0.0397683,0.0138089,0.00672945,0.00820206,0.0495888,0.0256605,0.00977242,0.0179189,0.0376352,0.0340197,0.0187493,0.0328694,0.0200083,0.016256,0.0209558,0.0324974,0.035375,0.0393328
49,0.0299015,0.0261444,0.0124188,0.036655,0.017907,0.0276702,0.00739477,0.0248713,0.036855,0.00836836,0.0146767,0.0444105,0.0269524,0.0278991,0.0124272,0.022325,0.0314334,0.032552,0.0266085,0.0148241,0.0408232,0.0393887,0.0138663,0.00582173,0.00844941,0.0509162,0.0249499,0.0145186,0.0170203,0.0378516,0.0336195,0.0166647,0.032083,0.0213434,0.0151528,0.0210962,0.0329129,0.0356569,0.0386614
50,0.0295493,0.0261365,0.0118889,0.0366927,0.0178931,0.0277401,0.00774473,0.0247705,0.0369085,0.00756204,0.0144789,0.0440602,0.026753,0.0279134,0.0121629,0.0232366,0.0310553,0.0325225,0.0268365,0.0191356,0.0419205,0.0390951,0.0139664,0.00497825,0.00872249,0.0522212,0.0242709,0.0187174,0.0164025,0.0380783,0.0332515,0.0145192,0.0316314,0.0230202,0.0140615,0.0212216,0.0333185,0.0358796,0.0378937
51,0.0292614,0.0261126,0.0115698,0.0366102,0.0178701,0.0278138,0.00802438,0.0247031,0.0370268,0.00677492,0.014214,0.0437063,0.0263841,0.0278858,0.0120019,0.0245414,0.0306096,0.0325702,0.0270935,0.0213937,0.0429997,0.0389296,0.0140935,0.00426142,0.00898011,0.0534312,0.0236802,0.0208608,0.0160472,0.0382421,0.0330551,0.0124989,0.0316026,0.0243313,0.0130534,0.021376,0.0337086,0.0360116,0.0371409
52,0.029117,0.0261059,0.0114129,0.0363927,0.0179501,0.0278823,0.00828699,0.0246951,0.0371684,0.00676664,0.0138661,0.0434389,0.0259939,0.0278308,0.0119973,0.0262756,0.030117,0.0327607,0.0273402,0.021157,0.0437746,0.0388763,0.0142743,0.003684,0.00921094,0.0545431,0.0231822,0.0209237,0.0161256,0.0382236,0.0329043,0.0107634,0.0319491,0.0248788,0.0121826,0.0215906,0.0340794,0.0360029,0.0365811
53,0.0290988,0.0260912,0.0113956,0.0360885,0.0179336,0.0279238,0.00858411,0.0246771,0.0372987,0.00761368,0.0134056,0.0434035,0.0257908,0.0277593,0.0122019,0.028507,0.0296842,0.0328403,0.0275471,0.0194884,0.0444864,0.0389224,0.0145664,0.00323842,0.0094094,0.0555291,0.0228025,0.020129,0.0167861,0.0380541,0.0328748,0.00954251,0.031762,0.0244105,0.0114491,0.0218942,0.0344491,0.0358101,0.0362702
54,0.0292199,0.0260621,0.0115101,0.0357615,0.0177047,0.0279604,0.00888447,0.0247047,0.0373585,0.00901013,0.012847,0.0436238,0.0258536,0.0276054,0.0126239,0.0313651,0.0293957,0.0328448,0.0276823,0.0178262,0.0438491,0.0390491,0.0150027,0.00294074,0.00955625,0.0563185,0.0225141,0.0194859,0.0177251,0.0378362,0.0327757,0.00908037,0.0302875,0.0226834,0.0109089,0.0221165,0.0347894,0.0354308,0.0362098
55,0.0293593,0.0260459,0.0117282,0.0354839,0.0178242,0.0279879,0.0091835,0.0247809,0.037437,0.0109489,0.012209,0.0439171,0.0260532,0.0270946,0.0133643,0.0345897,0.0292348,0.0328495,0.0277959,0.0168203,0.0429171,0.0392119,0.0155857,0.00278136,0.0096559,0.056906,0.0224258,0.0188811,0.0180684,0.0375385,0.0328504,0.00935965,0.0276738,0.020122,0.0105661,0.0221789,0.035044,0.0348347,0.0362845
56,0.0294171,0.026095,0.0119459,0.0353148,0.0182257,0.0280329,0.0094454,0.0248953,0.0375933,0.0132851,0.0115991,0.044212,0.0261443,0.0264993,0.0142846,0.0380043,0.0291549,0.0328308,0.0278824,0.0162632,0.0419581,0.0393627,0.0162832,0.00272959,0.00971493,0.0573541,0.0225284,0.0177427,0.0169937,0.0371421,0.0331265,0.0100492,0.0246156,0.0177156,0.0104054,0.0219879,0.0352429,0.0340387,0.0363587
57,0.0294096,0.0262592,0.0121284,0.0352705,0.0187877,0.0280921,0.00967364,0.0250124,0.0378885,0.01548,0.0112276,0.0445828,0.0263359,0.0257723,0.0151908,0.04109,0.0291841,0.0327915,0.0278775,0.0160239,0.0408978,0.0394779,0.0170991,0.00280496,0.00971403,0.0576282,0.0228509,0.0166183,0.0149229,0.0367478,0.0335684,0.0108855,0.0213276,0.0161896,0.0103844,0.0218725,0.0353992,0.033066,0.0362811
