Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RASI,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10
All Timesteps RMSE,0.0226576,0.0272282,0.028475,0.043664,0.0367887,0.0289349,0.0549818,0.0305694,0.0261665,0.0274811,0.0151868,0.0372821,0.0294061,0.0161777,0.0194267,0.0371993,0.0154525,0.0299107,0.0271974,0.0179393,0.041279,0.0343775,0.0388836,0.0398455,0.0587172,0.0222145,0.0288218,0.0250459,0.0116036,0.0362089,0.0279958,0.0174707,0.0196587,0.0293992,0.0333525,0.0224981,0.0212704,0.0277928,0.0307659
0,0.018344,0.0279672,0.0249565,0.0395697,0.0341687,0.0281246,0.0339996,0.0336569,0.0289404,0.0209133,0.0150669,0.0382131,0.0419009,0.0187795,0.0132066,0.0393252,0.0117582,0.0372255,0.0347074,0.0194986,0.0395856,0.0225032,0.0366957,0.033425,0.041184,0.0245191,0.0282926,0.0487229,0.0196625,0.0375946,0.0108185,0.0156834,0.0336511,0.0472064,0.0286181,0.0251362,0.0214114,0.0325607,0.0257723
1,0.0199128,0.0277031,0.0255972,0.0388845,0.0305183,0.0278681,0.0351298,0.0301476,0.026877,0.0212817,0.0144692,0.0366106,0.0430839,0.016199,0.0122212,0.0398659,0.012349,0.0332915,0.0318962,0.0201688,0.0396283,0.0224479,0.0332234,0.0317658,0.0423772,0.0221255,0.0272236,0.0428328,0.0175287,0.0353715,0.0112473,0.0165191,0.0317336,0.0468032,0.0280816,0.0232127,0.0206817,0.0335813,0.0319188
2,0.0210462,0.0275101,0.0261774,0.0387321,0.0282423,0.0281107,0.036604,0.0281275,0.0264506,0.0215628,0.015675,0.0358085,0.0436991,0.0139525,0.011804,0.0403665,0.0131201,0.0310749,0.0304369,0.0219646,0.0401353,0.0240552,0.0308741,0.0311981,0.0436851,0.0213709,0.0266598,0.0387422,0.0168636,0.0350564,0.0128643,0.0179829,0.0302797,0.0469112,0.0286314,0.0221796,0.0215937,0.0346195,0.0367769
3,0.0216635,0.0272218,0.0266168,0.0389758,0.0269086,0.0283934,0.0380082,0.0273125,0.0266406,0.0219324,0.017057,0.0355942,0.0439877,0.0124933,0.0117748,0.0407545,0.0132849,0.0300038,0.0297338,0.0237977,0.0408887,0.026038,0.0293466,0.0311296,0.0449528,0.0212218,0.026486,0.0360798,0.0168575,0.035467,0.0145648,0.0191986,0.0291882,0.0467429,0.0294325,0.0219881,0.0225398,0.0353506,0.0400662
4,0.0223659,0.0268765,0.0268739,0.039283,0.026157,0.0287284,0.039123,0.0273626,0.0260825,0.0219744,0.0178563,0.0360456,0.0437612,0.0120948,0.0118858,0.0409207,0.0127591,0.0296427,0.0293531,0.0252945,0.0417468,0.027696,0.0283385,0.0314862,0.0460145,0.021149,0.0265323,0.0342632,0.0170504,0.0350896,0.0161317,0.0199109,0.0282481,0.0460726,0.0302865,0.0223961,0.0230405,0.0355726,0.0418405
5,0.0234201,0.026529,0.0268638,0.0395414,0.0257879,0.0289037,0.039885,0.0279279,0.0258454,0.0216861,0.0182671,0.0365841,0.0429357,0.0125075,0.0120294,0.0407207,0.0115801,0.0298238,0.0290314,0.0263646,0.0421054,0.0288879,0.0276962,0.0321898,0.0467366,0.0210056,0.0266295,0.0329242,0.0172287,0.0342136,0.0175124,0.020091,0.0274204,0.0454425,0.031172,0.0228557,0.0231105,0.0351984,0.0426728
6,0.0246749,0.0261094,0.0265379,0.0397123,0.0256615,0.0290614,0.040303,0.0287427,0.0255054,0.0210142,0.0182726,0.037316,0.0415668,0.0133127,0.0118737,0.040311,0.00982477,0.0300708,0.0287426,0.0271422,0.0422309,0.0296976,0.0274158,0.0327992,0.0471529,0.0208594,0.0266807,0.0319131,0.0172794,0.0340282,0.0188641,0.019815,0.0270545,0.0448703,0.0320663,0.0228452,0.0228583,0.0342985,0.0429218
7,0.0258012,0.0254527,0.0259676,0.0395984,0.0256674,0.02945,0.0404542,0.0296127,0.0254886,0.0200579,0.0178112,0.0380112,0.0397456,0.0141371,0.0114066,0.0399547,0.00781929,0.0303389,0.0288496,0.02785,0.042478,0.0302632,0.0272813,0.0332554,0.0473343,0.0208677,0.0266823,0.0311223,0.0171835,0.0343198,0.0201874,0.0191545,0.0267842,0.0441797,0.0328583,0.0221327,0.0224207,0.0329264,0.0427907
8,0.026377,0.0245301,0.0252256,0.0391241,0.0257187,0.0301463,0.0404308,0.0304795,0.0259676,0.0196456,0.017121,0.0384342,0.0375923,0.0147301,0.0107389,0.0396747,0.00601927,0.0306468,0.0290949,0.0283162,0.0429626,0.0307591,0.0270922,0.0336142,0.0473463,0.0209339,0.0267527,0.0304911,0.0169598,0.0346391,0.0213855,0.0181703,0.0267908,0.0431603,0.0334285,0.0219955,0.021865,0.0312781,0.0423259
9,0.0262594,0.0234631,0.0242729,0.0385571,0.0257679,0.0311322,0.0402911,0.0312257,0.026768,0.019452,0.0163853,0.0384981,0.0353207,0.0150758,0.0102765,0.0389634,0.00528073,0.0309443,0.0291713,0.0284283,0.0433862,0.0313924,0.0271438,0.0338927,0.0472281,0.0210052,0.0269239,0.0299573,0.0166486,0.0348493,0.022387,0.0168816,0.0266125,0.0416605,0.0337217,0.0222592,0.0213305,0.0295462,0.0415883
10,0.0257542,0.0223626,0.023203,0.037705,0.0257662,0.0323065,0.0400684,0.031746,0.0273617,0.0190646,0.0156171,0.0377215,0.033107,0.0153569,0.0100524,0.0382022,0.00617966,0.0312335,0.0292027,0.0282653,0.0435498,0.0322369,0.0270349,0.0340754,0.0470344,0.0210706,0.0269387,0.0294536,0.0162067,0.0348884,0.0234979,0.015301,0.0264538,0.0393738,0.0337206,0.0226893,0.0210153,0.0278146,0.0406526
11,0.0252401,0.02123,0.0220004,0.0366072,0.0256985,0.0336217,0.0397638,0.0320619,0.0277173,0.0184847,0.0147292,0.036735,0.0310077,0.0158165,0.00992681,0.0376101,0.00817189,0.0315328,0.0292827,0.0279237,0.0440351,0.0332718,0.0267064,0.0341761,0.0467736,0.0211024,0.0268702,0.0289716,0.015506,0.0347225,0.0246351,0.0135462,0.026282,0.0369313,0.0335091,0.0229507,0.0209533,0.0260581,0.0396448
12,0.0248578,0.0200749,0.0207239,0.0355458,0.0255321,0.0350136,0.0393991,0.0321948,0.0281763,0.0179521,0.0137245,0.0360375,0.0290083,0.016243,0.00995721,0.037329,0.0103535,0.0318081,0.0293986,0.0276449,0.0447959,0.0345504,0.0264135,0.0342306,0.0464265,0.0210849,0.0267978,0.0285694,0.0146588,0.034531,0.0257327,0.0117751,0.0259427,0.0340128,0.033182,0.0230548,0.0208961,0.02424,0.0387066
13,0.0245729,0.018964,0.0192051,0.0346673,0.0252527,0.0363756,0.03896,0.0321999,0.0290288,0.0176135,0.012699,0.0357724,0.0270662,0.0166792,0.0100804,0.0374294,0.0125,0.0320589,0.0295174,0.0270274,0.0455644,0.0360256,0.0259395,0.034296,0.0459774,0.0210418,0.0267765,0.0281258,0.0137536,0.0345461,0.0266452,0.010255,0.0253204,0.0308329,0.0328203,0.0231325,0.0208481,0.0228587,0.0379856
14,0.0243015,0.0179231,0.0174199,0.0340603,0.0249736,0.0376064,0.0384373,0.0321521,0.0299543,0.0173466,0.0117252,0.0358165,0.025233,0.0171793,0.0100686,0.0376709,0.0145944,0.0323106,0.0296384,0.0260096,0.0462095,0.0373794,0.0251662,0.0344088,0.0454357,0.0210028,0.0268074,0.0275639,0.0127474,0.0347172,0.0274576,0.00935798,0.0243669,0.0272239,0.0324717,0.0232006,0.0208599,0.0218925,0.037591
15,0.0240477,0.0170048,0.0156827,0.0337238,0.0246317,0.0388017,0.0378355,0.0321005,0.0307517,0.0172038,0.010631,0.0360808,0.023474,0.0177084,0.00985108,0.0379056,0.01661,0.032529,0.0297571,0.0247596,0.0467816,0.0386196,0.0240861,0.0345896,0.0448136,0.0209576,0.0268925,0.0270149,0.0115905,0.0346707,0.0281986,0.00932851,0.0231574,0.0234484,0.0323822,0.0232898,0.0209071,0.0211695,0.0373217
16,0.0238486,0.016268,0.0142478,0.0336424,0.0240043,0.0399415,0.0371714,0.0320972,0.0313909,0.0171677,0.00929863,0.0366686,0.0217427,0.0180487,0.00958457,0.0378146,0.0185294,0.0327138,0.0298433,0.023355,0.0474589,0.039992,0.0227874,0.0348637,0.0441038,0.020849,0.027132,0.0262407,0.010228,0.0344036,0.0288401,0.0100408,0.0216756,0.0198405,0.0325924,0.0234835,0.0209796,0.0205719,0.0371495
17,0.0236973,0.0157371,0.0129179,0.03363,0.0233623,0.0409815,0.0365221,0.032221,0.0319235,0.0173399,0.00776521,0.0376118,0.0201407,0.0182778,0.0095036,0.0372953,0.0203955,0.0328653,0.0298909,0.021687,0.0479746,0.0414936,0.0212802,0.0352186,0.0433549,0.0207942,0.0274361,0.0251575,0.0085963,0.0340765,0.0294101,0.0111801,0.0200802,0.0168582,0.0332151,0.0237727,0.021095,0.0200528,0.037135
18,0.0235903,0.0154448,0.0117157,0.0335479,0.0228077,0.041924,0.0359346,0.0324545,0.0323798,0.0174864,0.00613599,0.0386818,0.0188642,0.0184272,0.00969194,0.0361967,0.0222539,0.0330055,0.0299312,0.0196505,0.0479045,0.0431016,0.0196674,0.0356125,0.0426586,0.0208201,0.0277311,0.0238639,0.00674793,0.0339464,0.0298801,0.0124643,0.0185488,0.0148767,0.0342124,0.0238847,0.021178,0.0196771,0.0372417
19,0.0235731,0.0153563,0.0108613,0.033417,0.0223739,0.0427822,0.0354376,0.0327711,0.0327288,0.0177881,0.00458971,0.0396202,0.0180573,0.018507,0.0101546,0.0347006,0.0240747,0.0330939,0.0299584,0.0177254,0.047581,0.0447606,0.0180521,0.0360016,0.0420591,0.020898,0.0280159,0.0226474,0.00504842,0.0340343,0.0301936,0.0137372,0.0172503,0.0140936,0.0353442,0.0238526,0.0211865,0.0194737,0.0373815
20,0.0236291,0.0154322,0.0108039,0.0333434,0.0220867,0.0435057,0.0350995,0.0331548,0.0329594,0.018444,0.00344466,0.040278,0.0178054,0.0185021,0.0108768,0.0327998,0.0258063,0.0331527,0.029982,0.0158929,0.0477961,0.0463872,0.0165998,0.0363104,0.0416191,0.0210292,0.0282693,0.0215587,0.00441359,0.0342502,0.0303852,0.0149454,0.016522,0.014253,0.0365394,0.0238695,0.0211083,0.0194611,0.0374617
21,0.0237286,0.0156878,0.0115126,0.0333717,0.021933,0.0440176,0.0349192,0.0335834,0.0330858,0.0196223,0.00325621,0.0407167,0.0180683,0.0184465,0.0119018,0.0302982,0.0273151,0.0333961,0.0300225,0.0142892,0.0480049,0.0479168,0.0154825,0.0364954,0.041378,0.0211847,0.0284499,0.0205425,0.00537899,0.0344233,0.0304112,0.0161741,0.0162737,0.0146154,0.037726,0.0239572,0.0209338,0.0196263,0.0374068
22,0.0238367,0.0160446,0.0128468,0.0335476,0.0218351,0.0442805,0.0348334,0.0340229,0.0331698,0.0213525,0.00426971,0.041127,0.0187066,0.0182126,0.0127533,0.0271594,0.0284804,0.0336169,0.0300977,0.0131402,0.048007,0.0492929,0.0147361,0.0365295,0.0412775,0.0213201,0.0285341,0.0196392,0.00707473,0.0345071,0.0302526,0.0175999,0.0162796,0.0146968,0.0387889,0.024019,0.0207112,0.0199856,0.037157
23,0.0239223,0.0163893,0.0146085,0.033947,0.0218213,0.0443284,0.0348345,0.0344456,0.0332719,0.0234817,0.00603881,0.041549,0.0195406,0.0179043,0.0136005,0.0236227,0.0292338,0.0336777,0.0302369,0.0117618,0.0479663,0.0504272,0.0143106,0.0364537,0.0412424,0.0213889,0.0285322,0.0189369,0.00860823,0.03514,0.0298831,0.0192438,0.0164087,0.0146641,0.0395812,0.0239857,0.0204857,0.0205208,0.0366814
24,0.0239464,0.0166106,0.016449,0.0345173,0.0222243,0.044225,0.0348637,0.0348226,0.0334625,0.0256273,0.0081335,0.0418828,0.0203408,0.0176824,0.014707,0.0204231,0.0295494,0.033576,0.0304351,0.0108718,0.0478556,0.0512127,0.014056,0.0363051,0.041172,0.0213263,0.0284748,0.0185391,0.00945945,0.0359373,0.0293226,0.0209289,0.0165789,0.0149025,0.039944,0.0239852,0.0202787,0.0212647,0.0359519
25,0.0238429,0.0166603,0.0178788,0.0351628,0.0226849,0.0440645,0.034857,0.0351384,0.0337444,0.0272008,0.0102632,0.0420312,0.0208343,0.0176939,0.0154997,0.0188781,0.0293765,0.0336895,0.0307231,0.0107955,0.0475234,0.0515684,0.0138519,0.0361912,0.0409801,0.0210702,0.0284434,0.0187169,0.00945265,0.0364012,0.0286112,0.0223876,0.0167691,0.0154705,0.0397591,0.0240113,0.020159,0.0221637,0.0350123
26,0.0235844,0.0165447,0.0187421,0.0359085,0.0231497,0.0438806,0.0347859,0.0354992,0.0340987,0.0278594,0.0121331,0.0419694,0.0209036,0.0180415,0.0161326,0.0196294,0.0287306,0.0339525,0.0311114,0.0115994,0.0469672,0.051383,0.0136028,0.0361869,0.0406306,0.020578,0.0284879,0.0196019,0.00883842,0.0361147,0.0278377,0.0233725,0.0171292,0.0161389,0.0389692,0.0240583,0.020153,0.0230937,0.0339392
27,0.0232243,0.0163724,0.0195545,0.0367827,0.0237065,0.0436732,0.0346455,0.0358135,0.034511,0.0281719,0.0136037,0.0416685,0.0206411,0.0186684,0.0168789,0.021256,0.0277732,0.034083,0.0315602,0.0131304,0.0462047,0.0505103,0.0132086,0.0363391,0.0400504,0.0198584,0.0286582,0.0204114,0.00818462,0.0351372,0.0270716,0.0236283,0.0179103,0.0172767,0.0376954,0.024076,0.0202848,0.0239637,0.0328104
28,0.0227947,0.0163176,0.0207349,0.0375483,0.0243034,0.043401,0.0345279,0.0360757,0.0349022,0.0287539,0.0145826,0.0411416,0.0200837,0.0192198,0.0175914,0.022813,0.0266725,0.0343751,0.0320095,0.0151046,0.0451586,0.0489135,0.0125893,0.036643,0.0392066,0.0190156,0.0289785,0.0195979,0.0082008,0.0338336,0.0263372,0.0229408,0.019341,0.0192245,0.0361401,0.0239953,0.020581,0.0247275,0.0317477
29,0.0223861,0.0165192,0.0222737,0.038043,0.0249798,0.0430101,0.0344971,0.0362906,0.0351644,0.029928,0.0150234,0.0404354,0.0193688,0.0193414,0.0184863,0.024131,0.0255708,0.034906,0.0324485,0.0179301,0.043689,0.0466779,0.0117286,0.0370801,0.038103,0.0182119,0.0294174,0.0185074,0.00960611,0.0322471,0.0256352,0.0213695,0.021601,0.0212624,0.0344958,0.023871,0.0210615,0.0253241,0.0307784
30,0.0221544,0.0169752,0.0240379,0.0381575,0.026267,0.0424662,0.0346602,0.0364544,0.035223,0.0316745,0.0150203,0.039502,0.018686,0.0189725,0.0198957,0.0256916,0.0244752,0.0360534,0.0328113,0.0205483,0.0422217,0.0439968,0.010707,0.0375926,0.0368326,0.0175608,0.0299315,0.0183856,0.012697,0.0304588,0.0249303,0.0193905,0.0248367,0.0226613,0.0329064,0.0239246,0.0216453,0.0254843,0.0299716
31,0.0222678,0.0175904,0.025999,0.0378309,0.027767,0.0416358,0.0351714,0.0365469,0.0349207,0.0338092,0.0149492,0.0384196,0.0181215,0.0182932,0.0214277,0.0282648,0.0231641,0.0361478,0.032947,0.0207687,0.040677,0.0409748,0.00978673,0.0380654,0.0355865,0.0170409,0.0304931,0.0181773,0.0165524,0.0289272,0.0241638,0.0178717,0.0284989,0.0230376,0.0314103,0.0244789,0.0222127,0.0252093,0.0294466
32,0.0229142,0.018287,0.0280992,0.037094,0.0292593,0.0404586,0.0361864,0.0365766,0.0341449,0.0360463,0.0151311,0.0374894,0.0175451,0.0175255,0.0228474,0.031864,0.021441,0.0358021,0.0327213,0.019219,0.0390934,0.0377009,0.00931125,0.03836,0.0346366,0.0166885,0.031066,0.0178258,0.0187713,0.0282198,0.0233059,0.0172399,0.0297742,0.0232989,0.0300081,0.0249628,0.0227044,0.0246186,0.029427
33,0.0242689,0.0190895,0.0300694,0.0361816,0.0307273,0.0390321,0.037837,0.0363558,0.0329015,0.0379539,0.0160144,0.0367864,0.0173361,0.0170603,0.024111,0.0358232,0.0191208,0.0351562,0.0320872,0.0179104,0.0379617,0.034336,0.00950263,0.038391,0.0343838,0.0167303,0.0316085,0.0179145,0.0163822,0.0279463,0.0220901,0.0165586,0.0250061,0.0232202,0.0287283,0.0254011,0.0231415,0.0239913,0.0303075
34,0.0261323,0.019851,0.0316,0.0355826,0.0323461,0.0374609,0.0403261,0.035491,0.0314083,0.0392225,0.0175176,0.0357475,0.0182046,0.016993,0.0249981,0.0396866,0.0161775,0.034105,0.0310364,0.018445,0.038234,0.0310975,0.0103879,0.0382654,0.0351859,0.0168007,0.0320225,0.0185435,0.00966838,0.0286016,0.0204785,0.0153742,0.0164523,0.0215596,0.0276317,0.0257545,0.0236364,0.0235224,0.0324381
35,0.0274591,0.0202188,0.0325991,0.0359706,0.0342953,0.0358743,0.0435347,0.0337873,0.0301182,0.0399203,0.0188201,0.0337013,0.020103,0.0169415,0.0253388,0.0432183,0.0131281,0.0327632,0.0297203,0.0193539,0.0402447,0.0281529,0.0121445,0.0379665,0.0369942,0.0167792,0.0322436,0.0190211,0.00618936,0.0312936,0.0187633,0.0156262,0.0109617,0.0202028,0.0268101,0.0257428,0.0240268,0.0234278,0.0359102
36,0.0271145,0.0204066,0.0332912,0.0376269,0.0363979,0.0343891,0.047092,0.0313138,0.0291718,0.0404234,0.0195107,0.0315497,0.0222398,0.0163826,0.0254786,0.0460978,0.010602,0.0313621,0.0283284,0.0195697,0.043356,0.0255899,0.0144732,0.0375028,0.0395655,0.0167312,0.0322997,0.019148,0.00809002,0.0356121,0.0171505,0.017829,0.0105733,0.0188285,0.0262609,0.0254625,0.0242589,0.0238721,0.040118
37,0.0247631,0.0208669,0.0340367,0.040032,0.038311,0.0331396,0.0506376,0.0282553,0.0284239,0.0405971,0.0199174,0.0310495,0.0234724,0.0157304,0.0256702,0.0483392,0.00862834,0.0299919,0.0270394,0.0198767,0.0467456,0.0234472,0.0168365,0.0369227,0.0424507,0.0166756,0.0319939,0.0188151,0.00676162,0.0389542,0.0161734,0.0206079,0.00961364,0.0184855,0.0259461,0.0250539,0.0241688,0.0244458,0.0432022
38,0.0211466,0.0218137,0.0345802,0.0419212,0.0398661,0.0322278,0.0538796,0.0250866,0.0280192,0.0404564,0.0204367,0.0319007,0.0236014,0.0151344,0.0258252,0.0501223,0.00685498,0.0286347,0.0261139,0.0201485,0.0496511,0.0211808,0.0189286,0.0363921,0.0452783,0.0166552,0.0313068,0.0184406,0.00294091,0.0400946,0.0160023,0.0226136,0.00858252,0.0188627,0.0258666,0.0246799,0.0237655,0.0245552,0.0429777
39,0.018846,0.0230624,0.0349789,0.0427983,0.0413535,0.0315851,0.056604,0.0221742,0.0281039,0.0400531,0.0210869,0.0331187,0.0236874,0.0146714,0.0259407,0.051264,0.00522041,0.0273061,0.0258689,0.0202389,0.0514783,0.0185009,0.0206792,0.0360401,0.0477579,0.0168847,0.0304909,0.0180073,0.00409096,0.0402428,0.0164931,0.0235595,0.00955694,0.0194241,0.0258803,0.0243099,0.0230904,0.0242454,0.0394214
40,0.01973,0.024153,0.0353303,0.0431044,0.0424308,0.0309439,0.058609,0.0197236,0.0286686,0.0394954,0.0216024,0.0346212,0.0245048,0.0140371,0.025947,0.0516534,0.00415726,0.0260692,0.0263439,0.020126,0.0518691,0.0165878,0.0221982,0.0357355,0.0496525,0.017389,0.0297486,0.0174146,0.00855235,0.0402451,0.0168651,0.0240159,0.011733,0.0199933,0.0257263,0.0239483,0.0222564,0.0238751,0.034668
41,0.0224198,0.0247771,0.0357825,0.0434794,0.043074,0.0302147,0.0597887,0.0178758,0.0293159,0.0388239,0.0216999,0.0363526,0.0258723,0.0133133,0.0260567,0.0513593,0.00411438,0.0253089,0.0271813,0.0199567,0.0506978,0.0165125,0.0235638,0.0353065,0.0508615,0.0181087,0.0291617,0.0170484,0.0111535,0.0398455,0.0170027,0.0240889,0.0135059,0.0206126,0.0256055,0.0235219,0.0215026,0.023723,0.0309987
42,0.0251276,0.0250799,0.0360219,0.0440169,0.0433261,0.0295951,0.06015,0.0169485,0.0296918,0.0379007,0.0213416,0.0372829,0.0273275,0.012598,0.0262741,0.0506663,0.00475568,0.0250632,0.0277897,0.0195055,0.0480542,0.0182512,0.0247914,0.0347532,0.0514195,0.0189246,0.0284969,0.0167856,0.0117558,0.0385428,0.0170646,0.0239584,0.0140669,0.0212205,0.0255571,0.022869,0.0209783,0.0238551,0.0294602
43,0.0268538,0.02544,0.0359035,0.0447968,0.0432146,0.0292753,0.0597447,0.0170563,0.0295464,0.0367234,0.0207071,0.0368044,0.0286903,0.0120473,0.0265704,0.0495039,0.00588233,0.0252196,0.0278845,0.0188047,0.044226,0.0203374,0.0258514,0.0340849,0.0513988,0.0197725,0.027819,0.0164625,0.0108839,0.0368707,0.0170021,0.0240809,0.0134463,0.0218438,0.025329,0.0224122,0.0207065,0.0242484,0.0300932
44,0.0267102,0.0260875,0.0356721,0.0457569,0.0427521,0.0287395,0.0586736,0.0180818,0.0289664,0.0356921,0.0200128,0.0365732,0.0297242,0.0116834,0.0268314,0.0479996,0.00757944,0.0257632,0.027573,0.0182072,0.0396677,0.0213791,0.0267294,0.0334911,0.0509362,0.0206366,0.0271144,0.0162005,0.0096983,0.0358908,0.0169513,0.0246863,0.0125333,0.0225463,0.0252134,0.0220479,0.0205978,0.0249875,0.0324689
45,0.0248797,0.0269823,0.0354497,0.0466824,0.0419309,0.0281759,0.0571084,0.0197195,0.0282209,0.0347394,0.0195157,0.0374858,0.0303814,0.0115655,0.0268976,0.0463606,0.00927502,0.0265402,0.0270845,0.0176909,0.034953,0.0207216,0.0274418,0.0330947,0.0501631,0.0215149,0.0264311,0.0161582,0.00936245,0.0361441,0.0170016,0.025703,0.0118207,0.0232736,0.0251244,0.0217406,0.0205248,0.0259329,0.0358264
46,0.02303,0.0278213,0.0353562,0.0473376,0.0408568,0.0274932,0.0551827,0.0215405,0.0274576,0.0337649,0.0192674,0.0383372,0.0309387,0.0116821,0.0268605,0.0446583,0.0108684,0.0272451,0.0266478,0.0173513,0.0306978,0.0184798,0.0280314,0.0330557,0.0491731,0.0223165,0.025876,0.0163004,0.00978834,0.0370409,0.0171655,0.0268256,0.0114379,0.0239288,0.0250479,0.0215335,0.0203477,0.0268703,0.0388187
47,0.0222443,0.0284978,0.0353023,0.0474958,0.0396054,0.026885,0.0530548,0.0231598,0.0267717,0.0328244,0.0191189,0.0386539,0.0316491,0.0117363,0.0267379,0.042911,0.0124961,0.0279371,0.0263693,0.017084,0.0274334,0.0154251,0.0285583,0.0334968,0.0480643,0.0229802,0.0254577,0.0164571,0.0103162,0.0378748,0.0174345,0.0275982,0.0114085,0.0246584,0.0254081,0.0213202,0.0200299,0.0279407,0.0400116
48,0.0224261,0.029129,0.0352674,0.0472829,0.0382622,0.0263243,0.0508584,0.0243595,0.0262474,0.0322038,0.0189169,0.0386517,0.0325501,0.0119774,0.0266596,0.0413243,0.0140581,0.0284773,0.0261417,0.0170337,0.0254382,0.0126658,0.0290895,0.0344689,0.0468722,0.0234996,0.0251877,0.016473,0.0108769,0.038627,0.0179445,0.0276108,0.011779,0.0253798,0.0256907,0.0210505,0.0195495,0.0292076,0.0389823
49,0.023236,0.0298805,0.0354276,0.0468646,0.0369999,0.0257527,0.0487175,0.0250941,0.0259829,0.0317724,0.0186232,0.0386947,0.0334719,0.012467,0.0267131,0.0401574,0.0155881,0.0287028,0.0259316,0.0170056,0.0246587,0.0112243,0.0296244,0.0358096,0.0456665,0.0239083,0.0251652,0.0163975,0.0114072,0.0392714,0.0188089,0.0269244,0.012576,0.0259399,0.0260033,0.0208648,0.0190476,0.0305573,0.0366048
50,0.024313,0.030845,0.0359093,0.0465897,0.035933,0.0252483,0.0467333,0.0254237,0.0257112,0.0315296,0.0182443,0.0385777,0.0341901,0.0131436,0.0269174,0.0394969,0.0171369,0.028532,0.0255633,0.016698,0.0248733,0.0111902,0.0302174,0.0371967,0.0445729,0.0242598,0.0253926,0.0162983,0.011707,0.0396857,0.0199988,0.026096,0.0135257,0.026316,0.026443,0.0207437,0.0187472,0.0318808,0.0342398
51,0.0248568,0.0320329,0.0365764,0.0467257,0.0351334,0.0247288,0.0449717,0.0254518,0.0254278,0.0315616,0.0177307,0.0383322,0.0345765,0.0139712,0.0272456,0.0390657,0.0184584,0.028296,0.0253208,0.0159652,0.0259697,0.0116252,0.0308905,0.0384571,0.0436227,0.0245644,0.0257385,0.0161157,0.011678,0.039735,0.0214577,0.0255871,0.0141397,0.0266793,0.0269666,0.0206536,0.0185838,0.0332313,0.0327826
52,0.0242209,0.0332831,0.0370988,0.0467943,0.0345959,0.0242842,0.0434818,0.0252686,0.0252025,0.0313958,0.0170612,0.03805,0.0346846,0.0148178,0.0273645,0.0386104,0.0193502,0.0281226,0.0252026,0.0149604,0.0280093,0.0115722,0.0316544,0.0395481,0.0428255,0.0248448,0.0260695,0.0160194,0.0112828,0.0393963,0.0231127,0.0255565,0.0141672,0.0271061,0.0275205,0.020616,0.0185243,0.0346196,0.0324242
53,0.0228745,0.0344939,0.0374819,0.0471827,0.034282,0.0238987,0.0422515,0.024967,0.0250534,0.030941,0.0162037,0.0377118,0.0346612,0.0155388,0.0271979,0.0379543,0.0200298,0.0278538,0.0249212,0.0138506,0.0309312,0.0108336,0.0325168,0.0404838,0.0422107,0.0251435,0.0264614,0.0158022,0.0104976,0.0387009,0.0249879,0.0257836,0.0136806,0.0277285,0.0281334,0.0206349,0.0185764,0.0359311,0.0328698
54,0.0216385,0.0357028,0.0375083,0.0481614,0.0341974,0.0235886,0.0412928,0.024587,0.0247717,0.0302858,0.0151504,0.0377153,0.0345665,0.0160208,0.0269189,0.0369056,0.020937,0.0275856,0.0246105,0.0127383,0.034042,0.00982707,0.0334431,0.0412817,0.0418082,0.0254526,0.0269135,0.0158374,0.00946513,0.0377339,0.0270367,0.026098,0.0130168,0.0281531,0.0288171,0.0206696,0.0187308,0.0373359,0.0334587
55,0.0208855,0.0369162,0.0370514,0.0493897,0.034328,0.0233648,0.0406036,0.0241604,0.0243868,0.029506,0.0139873,0.0380006,0.034352,0.0160986,0.0265698,0.0353419,0.0211688,0.0273069,0.0242906,0.0114987,0.0358586,0.00925209,0.0343699,0.0420308,0.0414907,0.0257652,0.0273581,0.0162628,0.00850745,0.0369472,0.0292868,0.0264735,0.0124863,0.0283849,0.0295727,0.020679,0.018934,0.0388055,0.0334364
56,0.0205087,0.038103,0.0362781,0.04974,0.0346292,0.0231992,0.0401892,0.0237283,0.024196,0.0287133,0.0129131,0.0380834,0.0341057,0.0156291,0.0260248,0.0332616,0.0209305,0.0270727,0.0239468,0.0100133,0.0352192,0.00992701,0.0352896,0.0428255,0.0412341,0.026086,0.0278104,0.0167894,0.00783209,0.0364691,0.0317167,0.0265464,0.0121995,0.0288125,0.030402,0.020721,0.0191464,0.0401637,0.0323043
57,0.0202855,0.0392154,0.0352256,0.0504213,0.035099,0.0230464,0.0400315,0.0233784,0.0240179,0.0280183,0.0120089,0.0382876,0.0338608,0.0144652,0.0250373,0.0307017,0.0208432,0.0265988,0.0236945,0.00841566,0.0332613,0.0119601,0.0362076,0.0437602,0.0411682,0.0264508,0.0282497,0.0174117,0.00743317,0.0361297,0.0343106,0.0262839,0.0121912,0.0294814,0.0313207,0.0206991,0.0192986,0.0412992,0.0301741
